id,group,technology,series,full_n,n_block,block_years,status,test,variable,deterministic,lag,statistic,p_raw,test_nobs,critical_1pct,critical_5pct,critical_10pct,warnings,q_BH
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,ADF,logM,c,0,-1.4298495692924398,0.5678851845588435,9.0,-4.473135048010974,-3.28988060356653,-2.7723823456790124,,0.6179945697243667
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,Engle_Granger,y~logQ+logM,c,0,-2.4382128410285153,0.5168379880713602,,-6.242422304526748,-4.787717887517147,-4.188559012345679,,0.5168379880713602
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,ADF,y,ct,0,-1.3825775966386264,0.8659549417540664,9.0,-5.4996590260631,-4.072109204389575,-3.493495267489712,,0.9446781182771634
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,ADF,logQ,ct,0,-6.913835096432472,2.211533317910353e-08,9.0,-5.4996590260631,-4.072109204389575,-3.493495267489712,,8.846133271641411e-08
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,ADF,logM,ct,0,-1.8588087945970049,0.6757352914081471,9.0,-5.4996590260631,-4.072109204389575,-3.493495267489712,,0.8108823496897766
pv__JPN,equipment,pv,JPN,10,10,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",computed,Engle_Granger,y~logQ+logM,ct,0,-2.5438506577065865,0.674466286570691,,-7.220204732510288,-5.569126611796982,-4.89956720164609,,0.674466286570691
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,y,c,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logQ,c,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logM,c,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,Engle_Granger,y~logQ+logM,c,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,y,ct,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logQ,ct,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logM,ct,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,Engle_Granger,y~logQ+logM,ct,1,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,y,c,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logQ,c,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logM,c,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,Engle_Granger,y~logQ+logM,c,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,y,ct,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logQ,ct,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,ADF,logM,ct,0,,,,,,,,
pv__KOR,equipment,pv,KOR,8,4,"2010,2011,2012,2013",not_computed_fewer_than_10_contiguous_years,Engle_Granger,y~logQ+logM,ct,0,,,,,,,,
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,1,-3.47191203167927,0.008738443260294363,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.02680549680221763
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,1,0.1586570730632604,0.9698451033495977,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.9698451033495977
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logM,c,1,-2.6845993407192177,0.0767413802543916,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.1534827605087832
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ+logM,c,1,-2.954301694115059,0.2603837784620443,,-5.476916166180757,-4.397486967930029,-3.915027959183673,,0.3471783712827257
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,ct,1,-3.576476590819193,0.03189228314744868,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.09567684944234604
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,ct,1,-1.4381355936961069,0.8493675700108242,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.9868059075048317
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logM,ct,1,-4.523078071914702,0.0013835114648407618,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.008301068789044571
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ+logM,ct,1,-4.0491032175974615,0.0599468984296204,,-6.219734693877551,-5.037257580174927,-4.51361721574344,,0.1198937968592408
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,0,-2.2110389930874033,0.20226336292199926,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.2990224392715461
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,0,-3.1268259596474715,0.02463059770047956,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.04926119540095912
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logM,c,0,-1.324275074043016,0.6179945697243667,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.6179945697243667
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ+logM,c,0,-2.475016811744053,0.49717069461330826,,-5.476916166180757,-4.397486967930029,-3.915027959183673,,0.5168379880713602
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,ct,0,-2.2247769597782145,0.4759191538201018,14.0,-4.7993511224489795,-3.7867277551020404,-3.339917201166181,,0.8108823496897766
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,ct,0,-7.089203848019437,8.869947303911407e-09,14.0,-4.7993511224489795,-3.7867277551020404,-3.339917201166181,,8.846133271641411e-08
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logM,ct,0,-1.9112038244178642,0.6488436447082048,14.0,-4.7993511224489795,-3.7867277551020404,-3.339917201166181,,0.8108823496897766
pv__USA,equipment,pv,USA,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ+logM,ct,0,-4.086983237264793,0.05441431026015356,,-6.219734693877551,-5.037257580174927,-4.51361721574344,,0.10882862052030712
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,1,-1.7100010365457665,0.4259671482480757,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.6056258720463633
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,1,-1.5981938611459579,0.48450069763709064,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.6056258720463633
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,c,1,-1.4072874782537643,0.7950043817708059,,-4.849774693877551,-3.80737693877551,-3.361270408163265,,0.8821645727585055
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,ct,1,-0.10236214126146237,0.9930352683390222,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.9930352683390222
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,ct,1,-2.5357422024273832,0.310328833267111,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.9930352683390222
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,ct,1,-1.4710772471793012,0.9259807408943838,,-5.612419999999999,-4.521500612244898,-4.03261247813411,,0.9259807408943838
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,0,-1.6585817679338053,0.45256871227514506,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.6735919794654712
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,0,-3.233552130506557,0.01812286270944406,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.09061431354722028
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,c,0,-0.9818846358174679,0.9062294297857663,,-4.849774693877551,-3.80737693877551,-3.361270408163265,,0.9702264787175163
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,ct,0,0.044289225696642856,0.9946547537553883,14.0,-4.7993511224489795,-3.7867277551020404,-3.339917201166181,,0.9960029590501293
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,ct,0,-2.9908116847987687,0.1346679700083246,14.0,-4.7993511224489795,-3.7867277551020404,-3.339917201166181,,0.6733398500416229
