scenario,year,species,region,commodity,sector,subsector,unit,value
tfp0,2017,energy,Australia_Oceania,Coal,Forestry,,million toe,0.0001579383535871393
tfp0,2017,energy,Australia_Oceania,Oil,Forestry,,million toe,5.274167626638009e-7
tfp0,2017,energy,Australia_Oceania,Gas,Forestry,,million toe,0.0015151586131355694
tfp0,2017,energy,Australia_Oceania,Petro,Forestry,,million toe,0.8789692381005306
tfp0,2017,energy,Australia_Oceania,Power,Forestry,,million toe,0.008167192177789807
tfp0,2017,CO2,Australia_Oceania,Coal,Forestry,,million t,0.000634970000595883
tfp0,2017,CO2,Australia_Oceania,Oil,Forestry,,million t,1.6193380446266522e-6
tfp0,2017,CO2,Australia_Oceania,Gas,Forestry,,million t,0.0035587963319823343
tfp0,2017,CO2,Australia_Oceania,Petro,Forestry,,million t,2.706043446480567
tfp0,2017,energy,Australia_Oceania,Coal,Coal,,million toe,0.08308417385044008
tfp0,2017,energy,Australia_Oceania,Oil,Coal,,million toe,0.00015627214113797503
tfp0,2017,energy,Australia_Oceania,Gas,Coal,,million toe,0.0010172914818340948
tfp0,2017,energy,Australia_Oceania,Petro,Coal,,million toe,2.3360524921543404
tfp0,2017,energy,Australia_Oceania,Power,Coal,,million toe,0.4924830859486073
tfp0,2017,CO2,Australia_Oceania,Coal,Coal,,million t,0.3331907218364616
tfp0,2017,CO2,Australia_Oceania,Oil,Coal,,million t,0.0006981169405492985
tfp0,2017,CO2,Australia_Oceania,Gas,Coal,,million t,0.002369850774458808
tfp0,2017,CO2,Australia_Oceania,Petro,Coal,,million t,7.244108292379749
tfp0,2017,energy,Australia_Oceania,Coal,Oil,,million toe,3.99225711061877e-8
tfp0,2017,energy,Australia_Oceania,Oil,Oil,,million toe,0.034118970259826506
tfp0,2017,energy,Australia_Oceania,Gas,Oil,,million toe,0.001002938427125883
tfp0,2017,energy,Australia_Oceania,Petro,Oil,,million toe,0.01129417548996309
tfp0,2017,energy,Australia_Oceania,Power,Oil,,million toe,0.07841695857421148
tfp0,2017,CO2,Australia_Oceania,Coal,Oil,,million t,1.293877293977782e-7
tfp0,2017,CO2,Australia_Oceania,Oil,Oil,,million t,0.10475615289270082
tfp0,2017,CO2,Australia_Oceania,Gas,Oil,,million t,0.002694424069818446
tfp0,2017,CO2,Australia_Oceania,Petro,Oil,,million t,0.03245058321439909
tfp0,2017,energy,Australia_Oceania,Coal,Gas,,million toe,0.0002611552184756551
tfp0,2017,energy,Australia_Oceania,Oil,Gas,,million toe,0.0009394699538566492
tfp0,2017,energy,Australia_Oceania,Gas,Gas,,million toe,1.9138266517318234
tfp0,2017,energy,Australia_Oceania,Petro,Gas,,million toe,0.07251196402134866
tfp0,2017,energy,Australia_Oceania,Power,Gas,,million toe,0.50735474909312
tfp0,2017,CO2,Australia_Oceania,Coal,Gas,,million t,2.979880292929813e-7
tfp0,2017,CO2,Australia_Oceania,Oil,Gas,,million t,0.0
tfp0,2017,CO2,Australia_Oceania,Gas,Gas,,million t,4.492687071557457
tfp0,2017,CO2,Australia_Oceania,Petro,Gas,,million t,0.2083042039638588
tfp0,2017,energy,Australia_Oceania,Coal,Mine,,million toe,0.09077605555587707
tfp0,2017,energy,Australia_Oceania,Oil,Mine,,million toe,0.0011265395103625614
tfp0,2017,energy,Australia_Oceania,Gas,Mine,,million toe,0.15916201276172182
tfp0,2017,energy,Australia_Oceania,Petro,Mine,,million toe,2.991058576540919
tfp0,2017,energy,Australia_Oceania,Power,Mine,,million toe,1.7426561278670145
tfp0,2017,CO2,Australia_Oceania,Coal,Mine,,million t,0.3649665533147632
tfp0,2017,CO2,Australia_Oceania,Oil,Mine,,million t,0.0
tfp0,2017,CO2,Australia_Oceania,Gas,Mine,,million t,0.3739203263397634
tfp0,2017,CO2,Australia_Oceania,Petro,Mine,,million t,9.296874816966895
tfp0,2017,energy,Australia_Oceania,Coal,Manufac,,million toe,3.514565159036718
tfp0,2017,energy,Australia_Oceania,Oil,Manufac,,million toe,0.013268159560696925
tfp0,2017,energy,Australia_Oceania,Gas,Manufac,,million toe,10.054822806246705
tfp0,2017,energy,Australia_Oceania,Petro,Manufac,,million toe,5.536910106868599
tfp0,2017,energy,Australia_Oceania,Power,Manufac,,million toe,6.44806519383254
tfp0,2017,CO2,Australia_Oceania,Coal,Manufac,,million t,13.967445703384236
tfp0,2017,CO2,Australia_Oceania,Oil,Manufac,,million t,0.04197920923766838
tfp0,2017,CO2,Australia_Oceania,Gas,Manufac,,million t,17.681258536764236
tfp0,2017,CO2,Australia_Oceania,Petro,Manufac,,million t,6.773777745549292
tfp0,2017,energy,Australia_Oceania,Coal,Petro,,million toe,4.125990780863635
tfp0,2017,energy,Australia_Oceania,Oil,Petro,,million toe,26.88687452627423
tfp0,2017,energy,Australia_Oceania,Gas,Petro,,million toe,7.0485480156430755
tfp0,2017,energy,Australia_Oceania,Petro,Petro,,million toe,5.778317126493711
tfp0,2017,energy,Australia_Oceania,Power,Petro,,million toe,0.450595385897393
tfp0,2017,CO2,Australia_Oceania,Coal,Petro,,million t,9.403442804268826e-6
tfp0,2017,CO2,Australia_Oceania,Oil,Petro,,million t,0.0
tfp0,2017,CO2,Australia_Oceania,Gas,Petro,,million t,12.33490897868438
tfp0,2017,CO2,Australia_Oceania,Petro,Petro,,million t,10.35506781911335
tfp0,2017,energy,Australia_Oceania,Coal,WatWaste,,million toe,0.0015399656594742872
tfp0,2017,energy,Australia_Oceania,Oil,WatWaste,,million toe,0.00034284927263807894
tfp0,2017,energy,Australia_Oceania,Gas,WatWaste,,million toe,0.01277812510196615
tfp0,2017,energy,Australia_Oceania,Petro,WatWaste,,million toe,0.051219379933665835
tfp0,2017,energy,Australia_Oceania,Power,WatWaste,,million toe,0.2966198332452988
tfp0,2017,CO2,Australia_Oceania,Coal,WatWaste,,million t,0.006402775158180815
tfp0,2017,CO2,Australia_Oceania,Oil,WatWaste,,million t,0.0010473976262476488
tfp0,2017,CO2,Australia_Oceania,Gas,WatWaste,,million t,0.030010184739982453
tfp0,2017,CO2,Australia_Oceania,Petro,WatWaste,,million t,0.14391100202197268
tfp0,2017,energy,Australia_Oceania,Coal,OthServ,,million toe,0.06287805974466248
tfp0,2017,energy,Australia_Oceania,Oil,OthServ,,million toe,0.022728546390196728
tfp0,2017,energy,Australia_Oceania,Gas,OthServ,,million toe,1.659525942574562
tfp0,2017,energy,Australia_Oceania,Petro,OthServ,,million toe,3.063515717492151
tfp0,2017,energy,Australia_Oceania,Power,OthServ,,million toe,6.925915222581846
tfp0,2017,CO2,Australia_Oceania,Coal,OthServ,,million t,0.2599522607476499
tfp0,2017,CO2,Australia_Oceania,Oil,OthServ,,million t,0.06592874986553118
tfp0,2017,CO2,Australia_Oceania,Gas,OthServ,,million t,3.8974463281607705
tfp0,2017,CO2,Australia_Oceania,Petro,OthServ,,million t,6.934805695047709
tfp0,2017,energy,Australia_Oceania,Coal,Transport,,million toe,0.0029095969398278358
tfp0,2017,energy,Australia_Oceania,Oil,Transport,,million toe,0.00046176335932306356
tfp0,2017,energy,Australia_Oceania,Gas,Transport,,million toe,0.438178730105279
tfp0,2017,energy,Australia_Oceania,Petro,Transport,,million toe,34.66016729470781
tfp0,2017,energy,Australia_Oceania,Power,Transport,,million toe,0.7845615774154627
tfp0,2017,CO2,Australia_Oceania,Coal,Transport,,million t,0.012133206187238928
tfp0,2017,CO2,Australia_Oceania,Oil,Transport,,million t,0.0014177611180720949
tfp0,2017,CO2,Australia_Oceania,Gas,Transport,,million t,1.029171384285761
tfp0,2017,CO2,Australia_Oceania,Petro,Transport,,million t,104.47342301803502
tfp0,2017,energy,Australia_Oceania,Coal,Power,TnD,million toe,1.2001344638905756e-5
tfp0,2017,energy,Australia_Oceania,Oil,Power,TnD,million toe,4.610568232841695e-6
tfp0,2017,energy,Australia_Oceania,Gas,Power,TnD,million toe,7.673354782333167e-6
tfp0,2017,energy,Australia_Oceania,Petro,Power,TnD,million toe,0.3649235969979485
tfp0,2017,energy,Australia_Oceania,Power,Power,TnD,million toe,1.208417908455012
tfp0,2017,CO2,Australia_Oceania,Coal,Power,TnD,million t,4.871354236078092e-5
tfp0,2017,CO2,Australia_Oceania,Oil,Power,TnD,million t,1.4134743442016876e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,TnD,million t,1.802313781967584e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,TnD,million t,1.2457579630670186
tfp0,2017,energy,Australia_Oceania,Coal,Power,Coal_Power,million toe,29.354004207992364
tfp0,2017,energy,Australia_Oceania,Oil,Power,Coal_Power,million toe,3.5267763037534616e-6
tfp0,2017,energy,Australia_Oceania,Gas,Power,Coal_Power,million toe,5.8696031486657515e-6
tfp0,2017,energy,Australia_Oceania,Petro,Power,Coal_Power,million toe,3.096872752799795e-6
tfp0,2017,energy,Australia_Oceania,Power,Power,Coal_Power,million toe,0.06022177067487144
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Coal_Power,million t,119.14810968839527
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Coal_Power,million t,1.0812133280199818e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Coal_Power,million t,1.3786494889923482e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Coal_Power,million t,1.0571949646838845e-5
tfp0,2017,energy,Australia_Oceania,Coal,Power,Oil_Power,million toe,2.5689243152119063e-6
tfp0,2017,energy,Australia_Oceania,Oil,Power,Oil_Power,million toe,0.004327907521684761
tfp0,2017,energy,Australia_Oceania,Gas,Power,Oil_Power,million toe,1.642504925296482e-6
tfp0,2017,energy,Australia_Oceania,Petro,Power,Oil_Power,million toe,0.5581124008206175
tfp0,2017,energy,Australia_Oceania,Power,Power,Oil_Power,million toe,0.0033423048716230063
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Oil_Power,million t,1.042728187681854e-5
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Oil_Power,million t,0.013268182872566458
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Oil_Power,million t,3.857907457409877e-6
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Oil_Power,million t,1.9052562600182976
tfp0,2017,energy,Australia_Oceania,Coal,Power,Gas_Power,million toe,9.611100909430309e-6
tfp0,2017,energy,Australia_Oceania,Oil,Power,Gas_Power,million toe,3.6923059764489523e-6
tfp0,2017,energy,Australia_Oceania,Gas,Power,Gas_Power,million toe,10.836840973148439
tfp0,2017,energy,Australia_Oceania,Petro,Power,Gas_Power,million toe,3.2422248502960145e-6
tfp0,2017,energy,Australia_Oceania,Power,Power,Gas_Power,million toe,0.036275647603474445
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Gas_Power,million t,3.901152623910995e-5
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Gas_Power,million t,1.1319602064399921e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Gas_Power,million t,25.45351856252593
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Gas_Power,million t,1.1068145383135467e-5
tfp0,2017,energy,Australia_Oceania,Coal,Power,Nuclear,million toe,4.855676967518985e-12
tfp0,2017,energy,Australia_Oceania,Oil,Power,Nuclear,million toe,1.8654101369694572e-12
tfp0,2017,energy,Australia_Oceania,Gas,Power,Nuclear,million toe,3.104596462415467e-12
tfp0,2017,energy,Australia_Oceania,Petro,Power,Nuclear,million toe,1.638022182475253e-12
tfp0,2017,energy,Australia_Oceania,Power,Power,Nuclear,million toe,5.029615583490165e-13
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Nuclear,million t,1.9709226987841174e-11
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Nuclear,million t,5.718838192738261e-12
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Nuclear,million t,7.292060839597781e-12
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Nuclear,million t,5.591798377210544e-12
tfp0,2017,energy,Australia_Oceania,Coal,Power,Hydro,million toe,2.109983841485171e-5
tfp0,2017,energy,Australia_Oceania,Oil,Power,Hydro,million toe,8.105945428668072e-6
tfp0,2017,energy,Australia_Oceania,Gas,Power,Hydro,million toe,1.3490700490526161e-5
tfp0,2017,energy,Australia_Oceania,Petro,Power,Hydro,million toe,7.1178547692428365e-6
tfp0,2017,energy,Australia_Oceania,Power,Power,Hydro,million toe,0.16356642669980215
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Hydro,million t,8.564439263709265e-5
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Hydro,million t,2.4850615629777768e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Hydro,million t,3.168689069147806e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Hydro,million t,2.4298577378071464e-5
tfp0,2017,energy,Australia_Oceania,Coal,Power,Wind,million toe,6.0443664702525617e-5
tfp0,2017,energy,Australia_Oceania,Oil,Power,Wind,million toe,2.322070140795562e-5
tfp0,2017,energy,Australia_Oceania,Gas,Power,Wind,million toe,3.864614320826267e-5
tfp0,2017,energy,Australia_Oceania,Petro,Power,Wind,million toe,2.0390166910973022e-5
tfp0,2017,energy,Australia_Oceania,Power,Power,Wind,million toe,0.0529849878031812
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Wind,million t,0.0002453412604602765
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Wind,million t,7.118833088884517e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Wind,million t,9.07718703226259e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Wind,million t,6.960693418176811e-5
tfp0,2017,energy,Australia_Oceania,Coal,Power,Solar,million toe,4.37451275778631e-5
tfp0,2017,energy,Australia_Oceania,Oil,Power,Solar,million toe,1.6805608173126527e-5
tfp0,2017,energy,Australia_Oceania,Gas,Power,Solar,million toe,2.7969522916223468e-5
tfp0,2017,energy,Australia_Oceania,Petro,Power,Solar,million toe,1.4757054477823002e-5
tfp0,2017,energy,Australia_Oceania,Power,Power,Solar,million toe,0.009633847870636309
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Solar,million t,0.00017756178073862028
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Solar,million t,5.1521406455316084e-5
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Solar,million t,6.569467730467698e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Solar,million t,5.037689609111563e-5
tfp0,2017,energy,Australia_Oceania,Coal,Power,Biomass,million toe,7.749917659291891e-6
tfp0,2017,energy,Australia_Oceania,Oil,Power,Biomass,million toe,2.9772933985443765e-6
tfp0,2017,energy,Australia_Oceania,Gas,Power,Biomass,million toe,4.955100409401938e-6
tfp0,2017,energy,Australia_Oceania,Petro,Power,Biomass,million toe,0.1648378874973779
tfp0,2017,energy,Australia_Oceania,Power,Power,Biomass,million toe,0.013467718815244816
tfp0,2017,CO2,Australia_Oceania,Coal,Power,Biomass,million t,3.145697032686008e-5
tfp0,2017,CO2,Australia_Oceania,Oil,Power,Biomass,million t,9.127568710570301e-6
tfp0,2017,CO2,Australia_Oceania,Gas,Power,Biomass,million t,1.1638515371998573e-5
tfp0,2017,CO2,Australia_Oceania,Petro,Power,Biomass,million t,0.5627153537187081
tfp0,2017,energy,Australia_Oceania,Coal,Household,,million toe,0.03225448508694405
tfp0,2017,energy,Australia_Oceania,Oil,Household,,million toe,4.183336901934516e-5
tfp0,2017,energy,Australia_Oceania,Gas,Household,,million toe,7.254421545722861
tfp0,2017,energy,Australia_Oceania,Petro,Household,,million toe,13.532313512280425
tfp0,2017,energy,Australia_Oceania,Power,Household,,million toe,13.833730009102403
tfp0,2017,CO2,Australia_Oceania,Coal,Household,,million t,0.13187570173310684
tfp0,2017,CO2,Australia_Oceania,Oil,Household,,million t,1.8684377393068874e-6
tfp0,2017,CO2,Australia_Oceania,Gas,Household,,million t,17.039145989832676
tfp0,2017,CO2,Australia_Oceania,Petro,Household,,million t,39.930494836268394
tfp0,2017,energy,China,Coal,Rice,,million toe,1.063291252867773
tfp0,2017,energy,China,Oil,Rice,,million toe,8.416137315686506e-6
tfp0,2017,energy,China,Gas,Rice,,million toe,0.006061949112897541
tfp0,2017,energy,China,Petro,Rice,,million toe,1.489952827682582
tfp0,2017,energy,China,Power,Rice,,million toe,1.3603318769077093
tfp0,2017,CO2,China,Coal,Rice,,million t,4.211391457280467
tfp0,2017,CO2,China,Oil,Rice,,million t,2.584023471409467e-5
tfp0,2017,CO2,China,Gas,Rice,,million t,0.01423827401180086
tfp0,2017,CO2,China,Petro,Rice,,million t,4.108663393839256
tfp0,2017,energy,China,Coal,Crops nec,,million toe,7.706532923822337
tfp0,2017,energy,China,Oil,Crops nec,,million toe,6.80082023537869e-5
tfp0,2017,energy,China,Gas,Crops nec,,million toe,0.08695563497009101
tfp0,2017,energy,China,Petro,Crops nec,,million toe,9.491304518594797
tfp0,2017,energy,China,Power,Crops nec,,million toe,8.573591843829316
tfp0,2017,CO2,China,Coal,Crops nec,,million t,30.52336462456092
tfp0,2017,CO2,China,Oil,Crops nec,,million t,0.00020880694356094137
tfp0,2017,CO2,China,Gas,Crops nec,,million t,0.20424093044351385
tfp0,2017,CO2,China,Petro,Crops nec,,million t,26.11698919037709
tfp0,2017,energy,China,Coal,"Bovine cattle, sheep and goats, horses",,million toe,0.2101180503340087
tfp0,2017,energy,China,Oil,"Bovine cattle, sheep and goats, horses",,million toe,4.776803169290816e-6
tfp0,2017,energy,China,Gas,"Bovine cattle, sheep and goats, horses",,million toe,0.006975793399860698
tfp0,2017,energy,China,Petro,"Bovine cattle, sheep and goats, horses",,million toe,0.6112511520554698
tfp0,2017,energy,China,Power,"Bovine cattle, sheep and goats, horses",,million toe,0.12021174187982696
tfp0,2017,CO2,China,Coal,"Bovine cattle, sheep and goats, horses",,million t,0.8322172869487692
tfp0,2017,CO2,China,Oil,"Bovine cattle, sheep and goats, horses",,million t,1.4666314449086796e-5
tfp0,2017,CO2,China,Gas,"Bovine cattle, sheep and goats, horses",,million t,0.01638470604376083
tfp0,2017,CO2,China,Petro,"Bovine cattle, sheep and goats, horses",,million t,1.6813461088601298
tfp0,2017,energy,China,Coal,Animal products nec,,million toe,3.1144320216223735
tfp0,2017,energy,China,Oil,Animal products nec,,million toe,3.0398742254891508e-5
tfp0,2017,energy,China,Gas,Animal products nec,,million toe,0.04336799570992268
tfp0,2017,energy,China,Petro,Animal products nec,,million toe,8.020992036898566
tfp0,2017,energy,China,Power,Animal products nec,,million toe,1.5976810822380998
tfp0,2017,CO2,China,Coal,Animal products nec,,million t,12.335370824296874
tfp0,2017,CO2,China,Oil,Animal products nec,,million t,9.333386067821222e-5
tfp0,2017,CO2,China,Gas,Animal products nec,,million t,0.10186252136707243
tfp0,2017,CO2,China,Petro,Animal products nec,,million t,22.199119985714034
tfp0,2017,energy,China,Coal,Forestry,,million toe,0.8630703701711971
tfp0,2017,energy,China,Oil,Forestry,,million toe,7.963715282766978e-6
tfp0,2017,energy,China,Gas,Forestry,,million toe,0.008561500002611957
tfp0,2017,energy,China,Petro,Forestry,,million toe,1.2382948180876263
tfp0,2017,energy,China,Power,Forestry,,million toe,0.18748736408588024
tfp0,2017,CO2,China,Coal,Forestry,,million t,3.418374051355379
tfp0,2017,CO2,China,Oil,Forestry,,million t,2.4451153228646175e-5
tfp0,2017,CO2,China,Gas,Forestry,,million t,0.02010920624612908
tfp0,2017,CO2,China,Petro,Forestry,,million t,3.4069125253217574
tfp0,2017,energy,China,Coal,Coal,,million toe,20.62654041092319
tfp0,2017,energy,China,Oil,Coal,,million toe,0.0014385179414637185
tfp0,2017,energy,China,Gas,Coal,,million toe,0.0023828811987100223
tfp0,2017,energy,China,Petro,Coal,,million toe,2.1817134754385354
tfp0,2017,energy,China,Power,Coal,,million toe,7.990090858051352
tfp0,2017,CO2,China,Coal,Coal,,million t,81.70166844008241
tfp0,2017,CO2,China,Oil,Coal,,million t,0.0064263134214214606
tfp0,2017,CO2,China,Gas,Coal,,million t,0.005551085843696459
tfp0,2017,CO2,China,Petro,Coal,,million t,7.2750556515940366
tfp0,2017,energy,China,Coal,Oil,,million toe,0.0005441046601526813
tfp0,2017,energy,China,Oil,Oil,,million toe,2.8701492050534343
tfp0,2017,energy,China,Gas,Oil,,million toe,0.022068524611692
tfp0,2017,energy,China,Petro,Oil,,million toe,0.45451172128854994
tfp0,2017,energy,China,Power,Oil,,million toe,2.7167728469984698
tfp0,2017,CO2,China,Coal,Oil,,million t,0.0017634252826370894
tfp0,2017,CO2,China,Oil,Oil,,million t,8.812277941329954
tfp0,2017,CO2,China,Gas,Oil,,million t,0.059287749350606496
tfp0,2017,CO2,China,Petro,Oil,,million t,1.4242032078512228
tfp0,2017,energy,China,Coal,Gas,,million toe,9.418600645291837
tfp0,2017,energy,China,Oil,Gas,,million toe,0.12099054910544903
tfp0,2017,energy,China,Gas,Gas,,million toe,5.335606587046298
tfp0,2017,energy,China,Petro,Gas,,million toe,1.4119501091839144
tfp0,2017,energy,China,Power,Gas,,million toe,2.615260002675216
tfp0,2017,CO2,China,Coal,Gas,,million t,0.014285105120838849
tfp0,2017,CO2,China,Oil,Gas,,million t,0.0
tfp0,2017,CO2,China,Gas,Gas,,million t,10.299477847411186
tfp0,2017,CO2,China,Petro,Gas,,million t,4.001678124078863
tfp0,2017,energy,China,Coal,Mine,,million toe,4.495863185825949
tfp0,2017,energy,China,Oil,Mine,,million toe,0.013107398631450736
tfp0,2017,energy,China,Gas,Mine,,million toe,0.6795017389336832
tfp0,2017,energy,China,Petro,Mine,,million toe,4.735186995607735
tfp0,2017,energy,China,Power,Mine,,million toe,12.588239078844857
tfp0,2017,CO2,China,Coal,Mine,,million t,16.31540679093189
tfp0,2017,CO2,China,Oil,Mine,,million t,0.0
tfp0,2017,CO2,China,Gas,Mine,,million t,1.6167904603944567
tfp0,2017,CO2,China,Petro,Mine,,million t,14.860980724182948
tfp0,2017,energy,China,Coal,Manufac,,million toe,362.27017321033736
tfp0,2017,energy,China,Oil,Manufac,,million toe,1.1492883314435147
tfp0,2017,energy,China,Gas,Manufac,,million toe,42.32469559921786
tfp0,2017,energy,China,Petro,Manufac,,million toe,309.6479995278302
tfp0,2017,energy,China,Power,Manufac,,million toe,389.1161647734465
tfp0,2017,CO2,China,Coal,Manufac,,million t,1382.4933811935468
tfp0,2017,CO2,China,Oil,Manufac,,million t,3.3480079790211734
tfp0,2017,CO2,China,Gas,Manufac,,million t,87.09994814543798
tfp0,2017,CO2,China,Petro,Manufac,,million t,1189.1789797973738
tfp0,2017,energy,China,Coal,Petro,,million toe,391.19401850713825
tfp0,2017,energy,China,Oil,Petro,,million toe,603.2790465321976
tfp0,2017,energy,China,Gas,Petro,,million toe,8.1793829182609
tfp0,2017,energy,China,Petro,Petro,,million toe,232.7363150946271
tfp0,2017,energy,China,Power,Petro,,million toe,18.992283094177996
tfp0,2017,CO2,China,Coal,Petro,,million t,51.50714103897375
tfp0,2017,CO2,China,Oil,Petro,,million t,6.794854594669026e-8
tfp0,2017,CO2,China,Gas,Petro,,million t,18.938747817578584
tfp0,2017,CO2,China,Petro,Petro,,million t,107.6327798494356
tfp0,2017,energy,China,Coal,WatWaste,,million toe,0.0767362992008644
tfp0,2017,energy,China,Oil,WatWaste,,million toe,0.010876579038506556
tfp0,2017,energy,China,Gas,WatWaste,,million toe,0.04581417359101716
tfp0,2017,energy,China,Petro,WatWaste,,million toe,0.045748311773691666
tfp0,2017,energy,China,Power,WatWaste,,million toe,5.79432503680859
tfp0,2017,CO2,China,Coal,WatWaste,,million t,0.3028687328913827
tfp0,2017,CO2,China,Oil,WatWaste,,million t,0.033393726297035055
tfp0,2017,CO2,China,Gas,WatWaste,,million t,0.10745221487347369
tfp0,2017,CO2,China,Petro,WatWaste,,million t,0.11784787194121941
tfp0,2017,energy,China,Coal,OthServ,,million toe,40.18832224966957
tfp0,2017,energy,China,Oil,OthServ,,million toe,0.05162496653661948
tfp0,2017,energy,China,Gas,OthServ,,million toe,20.189438797091682
tfp0,2017,energy,China,Petro,OthServ,,million toe,37.969278905641474
tfp0,2017,energy,China,Power,OthServ,,million toe,106.76789991673016
tfp0,2017,CO2,China,Coal,OthServ,,million t,157.51651453292297
tfp0,2017,CO2,China,Oil,OthServ,,million t,0.14680537298800053
tfp0,2017,CO2,China,Gas,OthServ,,million t,47.3110978549217
