scenario,year,species,region,commodity,sector,subsector,unit,value
tfp1,2018,CO2,Brazil,Oil,Transport,,million t,0.000804957
tfp1,2018,CO2,Brazil,Gas,Transport,,million t,6.091341681
tfp1,2018,CO2,Brazil,Petro,Transport,,million t,153.755913
tfp1,2018,energy,Brazil,Coal,Power,TnD,million toe,1.25E-05
tfp1,2018,energy,Brazil,Oil,Power,TnD,million toe,4.83E-06
tfp1,2018,energy,Brazil,Gas,Power,TnD,million toe,5.01E-06
tfp1,2018,energy,Brazil,Petro,Power,TnD,million toe,0.002249708
tfp1,2018,energy,Brazil,Power,Power,TnD,million toe,0.367394413
tfp1,2018,CO2,Brazil,Coal,Power,TnD,million t,5.00E-05
tfp1,2018,CO2,Brazil,Oil,Power,TnD,million t,1.52E-05
tfp1,2018,CO2,Brazil,Gas,Power,TnD,million t,1.18E-05
tfp1,2018,CO2,Brazil,Petro,Power,TnD,million t,0.00730306
tfp1,2018,energy,Brazil,Coal,Power,Coal_Power,million toe,3.831998595
tfp1,2018,energy,Brazil,Oil,Power,Coal_Power,million toe,4.64E-06
tfp1,2018,energy,Brazil,Gas,Power,Coal_Power,million toe,4.82E-06
tfp1,2018,energy,Brazil,Petro,Power,Coal_Power,million toe,3.99E-06
tfp1,2018,energy,Brazil,Power,Power,Coal_Power,million toe,0.028336764
tfp1,2018,CO2,Brazil,Coal,Power,Coal_Power,million t,15.37272662
tfp1,2018,CO2,Brazil,Oil,Power,Coal_Power,million t,1.46E-05
tfp1,2018,CO2,Brazil,Gas,Power,Coal_Power,million t,1.13E-05
tfp1,2018,CO2,Brazil,Petro,Power,Coal_Power,million t,1.30E-05
tfp1,2018,energy,Brazil,Coal,Power,Oil_Power,million toe,2.02E-05
tfp1,2018,energy,Brazil,Oil,Power,Oil_Power,million toe,0.027093975
tfp1,2018,energy,Brazil,Gas,Power,Oil_Power,million toe,8.12E-06
tfp1,2018,energy,Brazil,Petro,Power,Oil_Power,million toe,5.013557876
tfp1,2018,energy,Brazil,Power,Power,Oil_Power,million toe,0.026483201
tfp1,2018,CO2,Brazil,Coal,Power,Oil_Power,million t,8.10E-05
tfp1,2018,CO2,Brazil,Oil,Power,Oil_Power,million t,0.085157791
tfp1,2018,CO2,Brazil,Gas,Power,Oil_Power,million t,1.91E-05
tfp1,2018,CO2,Brazil,Petro,Power,Oil_Power,million t,16.27514251
tfp1,2018,energy,Brazil,Coal,Power,Gas_Power,million toe,3.19E-06
tfp1,2018,energy,Brazil,Oil,Power,Gas_Power,million toe,1.24E-06
tfp1,2018,energy,Brazil,Gas,Power,Gas_Power,million toe,3.842767573
tfp1,2018,energy,Brazil,Petro,Power,Gas_Power,million toe,1.06E-06
tfp1,2018,energy,Brazil,Power,Power,Gas_Power,million toe,0.045816449
tfp1,2018,CO2,Brazil,Coal,Power,Gas_Power,million t,1.28E-05
tfp1,2018,CO2,Brazil,Oil,Power,Gas_Power,million t,3.89E-06
tfp1,2018,CO2,Brazil,Gas,Power,Gas_Power,million t,9.025874103
tfp1,2018,CO2,Brazil,Petro,Power,Gas_Power,million t,3.45E-06
tfp1,2018,energy,Brazil,Coal,Power,Nuclear,million toe,4.81E-06
tfp1,2018,energy,Brazil,Oil,Power,Nuclear,million toe,1.86E-06
tfp1,2018,energy,Brazil,Gas,Power,Nuclear,million toe,1.93E-06
tfp1,2018,energy,Brazil,Petro,Power,Nuclear,million toe,1.60E-06
tfp1,2018,energy,Brazil,Power,Power,Nuclear,million toe,0.013593844
tfp1,2018,CO2,Brazil,Coal,Power,Nuclear,million t,1.93E-05
tfp1,2018,CO2,Brazil,Oil,Power,Nuclear,million t,5.85E-06
tfp1,2018,CO2,Brazil,Gas,Power,Nuclear,million t,4.54E-06
tfp1,2018,CO2,Brazil,Petro,Power,Nuclear,million t,5.20E-06
tfp1,2018,energy,Brazil,Coal,Power,Hydro,million toe,1.90E-05
tfp1,2018,energy,Brazil,Oil,Power,Hydro,million toe,7.36E-06
tfp1,2018,energy,Brazil,Gas,Power,Hydro,million toe,7.64E-06
tfp1,2018,energy,Brazil,Petro,Power,Hydro,million toe,6.33E-06
tfp1,2018,energy,Brazil,Power,Power,Hydro,million toe,1.223086058
tfp1,2018,CO2,Brazil,Coal,Power,Hydro,million t,7.62E-05
tfp1,2018,CO2,Brazil,Oil,Power,Hydro,million t,2.31E-05
tfp1,2018,CO2,Brazil,Gas,Power,Hydro,million t,1.79E-05
tfp1,2018,CO2,Brazil,Petro,Power,Hydro,million t,2.05E-05
tfp1,2018,energy,Brazil,Coal,Power,Wind,million toe,8.19E-06
tfp1,2018,energy,Brazil,Oil,Power,Wind,million toe,3.17E-06
tfp1,2018,energy,Brazil,Gas,Power,Wind,million toe,3.29E-06
tfp1,2018,energy,Brazil,Petro,Power,Wind,million toe,2.73E-06
tfp1,2018,energy,Brazil,Power,Power,Wind,million toe,0.06042645
tfp1,2018,CO2,Brazil,Coal,Power,Wind,million t,3.28E-05
tfp1,2018,CO2,Brazil,Oil,Power,Wind,million t,9.97E-06
tfp1,2018,CO2,Brazil,Gas,Power,Wind,million t,7.73E-06
tfp1,2018,CO2,Brazil,Petro,Power,Wind,million t,8.85E-06
tfp1,2018,energy,Brazil,Coal,Power,Solar,million toe,3.53E-05
tfp1,2018,energy,Brazil,Oil,Power,Solar,million toe,1.37E-05
tfp1,2018,energy,Brazil,Gas,Power,Solar,million toe,1.42E-05
tfp1,2018,energy,Brazil,Petro,Power,Solar,million toe,1.18E-05
tfp1,2018,energy,Brazil,Power,Power,Solar,million toe,0.005142888
tfp1,2018,CO2,Brazil,Coal,Power,Solar,million t,0.000141516
tfp1,2018,CO2,Brazil,Oil,Power,Solar,million t,4.30E-05
tfp1,2018,CO2,Brazil,Gas,Power,Solar,million t,3.33E-05
tfp1,2018,CO2,Brazil,Petro,Power,Solar,million t,3.81E-05
tfp1,2018,energy,Brazil,Coal,Power,Biomass,million toe,4.72E-07
tfp1,2018,energy,Brazil,Oil,Power,Biomass,million toe,1.83E-07
tfp1,2018,energy,Brazil,Gas,Power,Biomass,million toe,1.90E-07
tfp1,2018,energy,Brazil,Petro,Power,Biomass,million toe,0.157048754
tfp1,2018,energy,Brazil,Power,Power,Biomass,million toe,0.003127028
tfp1,2018,CO2,Brazil,Coal,Power,Biomass,million t,1.89E-06
tfp1,2018,CO2,Brazil,Oil,Power,Biomass,million t,5.74E-07
tfp1,2018,CO2,Brazil,Gas,Power,Biomass,million t,4.45E-07
tfp1,2018,CO2,Brazil,Petro,Power,Biomass,million t,0.509815767
tfp1,2018,energy,Brazil,Coal,Household,,million toe,0.017506301
tfp1,2018,energy,Brazil,Oil,Household,,million toe,0.000282341
tfp1,2018,energy,Brazil,Gas,Household,,million toe,1.172624721
tfp1,2018,energy,Brazil,Petro,Household,,million toe,54.39783837
tfp1,2018,energy,Brazil,Power,Household,,million toe,28.13168184
tfp1,2018,CO2,Brazil,Coal,Household,,million t,0.069731547
tfp1,2018,CO2,Brazil,Oil,Household,,million t,1.26E-05
tfp1,2018,CO2,Brazil,Gas,Household,,million t,2.754254653
tfp1,2018,CO2,Brazil,Petro,Household,,million t,157.2120014
tfp1,2018,energy,"EU, UK and EFTA",Coal,Rice,,million toe,0.000370083
tfp1,2018,energy,"EU, UK and EFTA",Oil,Rice,,million toe,1.02E-05
tfp1,2018,energy,"EU, UK and EFTA",Gas,Rice,,million toe,0.009275452
tfp1,2018,energy,"EU, UK and EFTA",Petro,Rice,,million toe,0.117304558
tfp1,2018,energy,"EU, UK and EFTA",Power,Rice,,million toe,0.031928062
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Rice,,million t,0.001443736
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Rice,,million t,3.13E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Rice,,million t,0.021786134
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Rice,,million t,0.35937448
tfp1,2018,energy,"EU, UK and EFTA",Coal,Crops nec,,million toe,0.745145819
tfp1,2018,energy,"EU, UK and EFTA",Oil,Crops nec,,million toe,0.000351798
tfp1,2018,energy,"EU, UK and EFTA",Gas,Crops nec,,million toe,1.921478042
tfp1,2018,energy,"EU, UK and EFTA",Petro,Crops nec,,million toe,9.174545989
tfp1,2018,energy,"EU, UK and EFTA",Power,Crops nec,,million toe,3.603223846
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Crops nec,,million t,2.953185207
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Crops nec,,million t,0.001080133
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Crops nec,,million t,4.513157903
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Crops nec,,million t,28.12342004
tfp1,2018,energy,"EU, UK and EFTA",Coal,"Bovine cattle, sheep and goats, horses",,million toe,0.052757199
tfp1,2018,energy,"EU, UK and EFTA",Oil,"Bovine cattle, sheep and goats, horses",,million toe,2.68E-05
tfp1,2018,energy,"EU, UK and EFTA",Gas,"Bovine cattle, sheep and goats, horses",,million toe,0.032612326
tfp1,2018,energy,"EU, UK and EFTA",Petro,"Bovine cattle, sheep and goats, horses",,million toe,0.797226583
tfp1,2018,energy,"EU, UK and EFTA",Power,"Bovine cattle, sheep and goats, horses",,million toe,0.381686317
tfp1,2018,CO2,"EU, UK and EFTA",Coal,"Bovine cattle, sheep and goats, horses",,million t,0.210022254
tfp1,2018,CO2,"EU, UK and EFTA",Oil,"Bovine cattle, sheep and goats, horses",,million t,8.24E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,"Bovine cattle, sheep and goats, horses",,million t,0.076599669
tfp1,2018,CO2,"EU, UK and EFTA",Petro,"Bovine cattle, sheep and goats, horses",,million t,2.44869352
tfp1,2018,energy,"EU, UK and EFTA",Coal,Animal products nec,,million toe,0.239252295
tfp1,2018,energy,"EU, UK and EFTA",Oil,Animal products nec,,million toe,0.000147894
tfp1,2018,energy,"EU, UK and EFTA",Gas,Animal products nec,,million toe,1.206888777
tfp1,2018,energy,"EU, UK and EFTA",Petro,Animal products nec,,million toe,4.509516905
tfp1,2018,energy,"EU, UK and EFTA",Power,Animal products nec,,million toe,1.780565146
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Animal products nec,,million t,0.954879714
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Animal products nec,,million t,0.000454082
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Animal products nec,,million t,2.834734252
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Animal products nec,,million t,13.82809423
tfp1,2018,energy,"EU, UK and EFTA",Coal,Forestry,,million toe,0.12826452
tfp1,2018,energy,"EU, UK and EFTA",Oil,Forestry,,million toe,0.000177678
tfp1,2018,energy,"EU, UK and EFTA",Gas,Forestry,,million toe,0.153160206
tfp1,2018,energy,"EU, UK and EFTA",Petro,Forestry,,million toe,1.27911596
tfp1,2018,energy,"EU, UK and EFTA",Power,Forestry,,million toe,0.349946357
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Forestry,,million t,0.525283578
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Forestry,,million t,0.000545527
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Forestry,,million t,0.359741924
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Forestry,,million t,3.935500099
tfp1,2018,energy,"EU, UK and EFTA",Coal,Coal,,million toe,0.351068386
tfp1,2018,energy,"EU, UK and EFTA",Oil,Coal,,million toe,0.002255711
tfp1,2018,energy,"EU, UK and EFTA",Gas,Coal,,million toe,0.03637091
tfp1,2018,energy,"EU, UK and EFTA",Petro,Coal,,million toe,0.088893564
tfp1,2018,energy,"EU, UK and EFTA",Power,Coal,,million toe,1.071218849
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Coal,,million t,1.473298199
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Coal,,million t,0.010076973
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Coal,,million t,0.08276295
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Coal,,million t,0.383033351
tfp1,2018,energy,"EU, UK and EFTA",Coal,Oil,,million toe,0.000709984
tfp1,2018,energy,"EU, UK and EFTA",Oil,Oil,,million toe,0.012808668
tfp1,2018,energy,"EU, UK and EFTA",Gas,Oil,,million toe,0.025262587
tfp1,2018,energy,"EU, UK and EFTA",Petro,Oil,,million toe,0.48522303
tfp1,2018,energy,"EU, UK and EFTA",Power,Oil,,million toe,0.570606286
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Oil,,million t,0.002301035
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Oil,,million t,0.039326713
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Oil,,million t,0.067868694
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Oil,,million t,1.508597752
tfp1,2018,energy,"EU, UK and EFTA",Coal,Gas,,million toe,0.491885486
tfp1,2018,energy,"EU, UK and EFTA",Oil,Gas,,million toe,0.211484393
tfp1,2018,energy,"EU, UK and EFTA",Gas,Gas,,million toe,11.39291315
tfp1,2018,energy,"EU, UK and EFTA",Petro,Gas,,million toe,0.63747948
tfp1,2018,energy,"EU, UK and EFTA",Power,Gas,,million toe,0.981519304
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Gas,,million t,6.23E-06
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Gas,,million t,0
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Gas,,million t,26.70934926
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Gas,,million t,1.367535406
tfp1,2018,energy,"EU, UK and EFTA",Coal,Mine,,million toe,0.213285637
tfp1,2018,energy,"EU, UK and EFTA",Oil,Mine,,million toe,0.001890761
tfp1,2018,energy,"EU, UK and EFTA",Gas,Mine,,million toe,0.915191958
tfp1,2018,energy,"EU, UK and EFTA",Petro,Mine,,million toe,1.449753728
tfp1,2018,energy,"EU, UK and EFTA",Power,Mine,,million toe,2.618717881
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Mine,,million t,0.829465063
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Mine,,million t,0
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Mine,,million t,2.192317038
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Mine,,million t,4.222592382
tfp1,2018,energy,"EU, UK and EFTA",Coal,Manufac,,million toe,15.4419391
tfp1,2018,energy,"EU, UK and EFTA",Oil,Manufac,,million toe,0.091534303
tfp1,2018,energy,"EU, UK and EFTA",Gas,Manufac,,million toe,109.5589547
tfp1,2018,energy,"EU, UK and EFTA",Petro,Manufac,,million toe,105.0670208
tfp1,2018,energy,"EU, UK and EFTA",Power,Manufac,,million toe,120.5447096
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Manufac,,million t,60.62442707
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Manufac,,million t,0.31117043
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Manufac,,million t,210.5613136
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Manufac,,million t,131.7630487
tfp1,2018,energy,"EU, UK and EFTA",Coal,Petro,,million toe,57.43641446
tfp1,2018,energy,"EU, UK and EFTA",Oil,Petro,,million toe,605.4249342
tfp1,2018,energy,"EU, UK and EFTA",Gas,Petro,,million toe,32.42824783
tfp1,2018,energy,"EU, UK and EFTA",Petro,Petro,,million toe,185.9584817
tfp1,2018,energy,"EU, UK and EFTA",Power,Petro,,million toe,7.958282565
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Petro,,million t,1.299618077
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Petro,,million t,2.69E-06
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Petro,,million t,22.14691338
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Petro,,million t,124.9437093
tfp1,2018,energy,"EU, UK and EFTA",Coal,WatWaste,,million toe,0.034583015
tfp1,2018,energy,"EU, UK and EFTA",Oil,WatWaste,,million toe,0.002658816
tfp1,2018,energy,"EU, UK and EFTA",Gas,WatWaste,,million toe,0.455707199
tfp1,2018,energy,"EU, UK and EFTA",Petro,WatWaste,,million toe,0.639083601
tfp1,2018,energy,"EU, UK and EFTA",Power,WatWaste,,million toe,5.86936036
tfp1,2018,CO2,"EU, UK and EFTA",Coal,WatWaste,,million t,0.125919456
tfp1,2018,CO2,"EU, UK and EFTA",Oil,WatWaste,,million t,0.008042094
tfp1,2018,CO2,"EU, UK and EFTA",Gas,WatWaste,,million t,1.070352324
tfp1,2018,CO2,"EU, UK and EFTA",Petro,WatWaste,,million t,1.91495955
tfp1,2018,energy,"EU, UK and EFTA",Coal,OthServ,,million toe,1.232734733
tfp1,2018,energy,"EU, UK and EFTA",Oil,OthServ,,million toe,0.021425406
tfp1,2018,energy,"EU, UK and EFTA",Gas,OthServ,,million toe,49.57315973
tfp1,2018,energy,"EU, UK and EFTA",Petro,OthServ,,million toe,42.05481062
tfp1,2018,energy,"EU, UK and EFTA",Power,OthServ,,million toe,94.7933631
tfp1,2018,CO2,"EU, UK and EFTA",Coal,OthServ,,million t,4.721540125
tfp1,2018,CO2,"EU, UK and EFTA",Oil,OthServ,,million t,0.037406672
tfp1,2018,CO2,"EU, UK and EFTA",Gas,OthServ,,million t,116.4680328
tfp1,2018,CO2,"EU, UK and EFTA",Petro,OthServ,,million t,82.39821673
tfp1,2018,energy,"EU, UK and EFTA",Coal,Transport,,million toe,0.078004436
tfp1,2018,energy,"EU, UK and EFTA",Oil,Transport,,million toe,0.006180247
tfp1,2018,energy,"EU, UK and EFTA",Gas,Transport,,million toe,5.419237518
tfp1,2018,energy,"EU, UK and EFTA",Petro,Transport,,million toe,357.6809364
tfp1,2018,energy,"EU, UK and EFTA",Power,Transport,,million toe,10.44797389
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Transport,,million t,0.302372288
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Transport,,million t,0.018975335
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Transport,,million t,12.72859535
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Transport,,million t,1089.337956
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,TnD,million toe,0.000164425
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,TnD,million toe,6.37E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,TnD,million toe,7.60E-06
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,TnD,million toe,0.475613823
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,TnD,million toe,8.292447987
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,TnD,million t,0.000671064
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,TnD,million t,2.76E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,TnD,million t,1.78E-05
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,TnD,million t,2.32184305
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Coal_Power,million toe,125.1548617
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Coal_Power,million toe,5.00E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Coal_Power,million toe,5.27E-06
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Coal_Power,million toe,3.20E-06
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Coal_Power,million toe,1.905792856
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Coal_Power,million t,510.792271
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Coal_Power,million t,2.17E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Coal_Power,million t,1.24E-05
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Coal_Power,million t,1.56E-05
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Oil_Power,million toe,9.32E-05
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Oil_Power,million toe,4.737544312
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Oil_Power,million toe,1.58E-05
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Oil_Power,million toe,22.60238223
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Oil_Power,million toe,0.370867124
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Oil_Power,million t,0.000380514
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Oil_Power,million t,20.53745216
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Oil_Power,million t,3.72E-05
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Oil_Power,million t,110.339905
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Gas_Power,million toe,8.53E-06
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Gas_Power,million toe,4.36E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Gas_Power,million toe,92.10053687
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Gas_Power,million toe,2.358921624
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Gas_Power,million toe,2.765301484
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Gas_Power,million t,3.48E-05
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Gas_Power,million t,1.89E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Gas_Power,million t,216.1537741
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Gas_Power,million t,11.51574136
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Nuclear,million toe,2.68E-05
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Nuclear,million toe,1.37E-05
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Nuclear,million toe,1.44E-05
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Nuclear,million toe,8.75E-06
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Nuclear,million toe,4.075736446
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Nuclear,million t,0.000109244
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Nuclear,million t,5.93E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Nuclear,million t,3.38E-05
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Nuclear,million t,4.27E-05
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Hydro,million toe,1.79E-05
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Hydro,million toe,9.13E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Hydro,million toe,9.62E-06
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Hydro,million toe,5.84E-06
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Hydro,million toe,2.274227167
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Hydro,million t,7.29E-05
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Hydro,million t,3.96E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Hydro,million t,2.26E-05
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Hydro,million t,2.85E-05
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Wind,million toe,5.33E-06
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Wind,million toe,2.72E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Wind,million toe,2.87E-06
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Wind,million toe,1.74E-06
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Wind,million toe,0.450509818
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Wind,million t,2.18E-05
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Wind,million t,1.18E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Wind,million t,6.74E-06
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Wind,million t,8.51E-06
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Solar,million toe,4.24E-06
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Solar,million toe,2.17E-06
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Solar,million toe,2.28E-06
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Solar,million toe,1.39E-06
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Solar,million toe,0.195631746
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Solar,million t,1.73E-05
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Solar,million t,9.40E-06
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Solar,million t,5.36E-06
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Solar,million t,6.77E-06
tfp1,2018,energy,"EU, UK and EFTA",Coal,Power,Biomass,million toe,0.000700041
tfp1,2018,energy,"EU, UK and EFTA",Oil,Power,Biomass,million toe,8.23E-07
tfp1,2018,energy,"EU, UK and EFTA",Gas,Power,Biomass,million toe,0.000472809
tfp1,2018,energy,"EU, UK and EFTA",Petro,Power,Biomass,million toe,1.297529315
tfp1,2018,energy,"EU, UK and EFTA",Power,Power,Biomass,million toe,0.205444011
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Power,Biomass,million t,0.002857066
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Power,Biomass,million t,3.57E-06
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Power,Biomass,million t,0.00110965
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Power,Biomass,million t,6.334255384
tfp1,2018,energy,"EU, UK and EFTA",Coal,Household,,million toe,18.54874048
tfp1,2018,energy,"EU, UK and EFTA",Oil,Household,,million toe,0.001398718
tfp1,2018,energy,"EU, UK and EFTA",Gas,Household,,million toe,86.37642669
tfp1,2018,energy,"EU, UK and EFTA",Petro,Household,,million toe,197.7801045
tfp1,2018,energy,"EU, UK and EFTA",Power,Household,,million toe,207.0108067
tfp1,2018,CO2,"EU, UK and EFTA",Coal,Household,,million t,74.21789179
tfp1,2018,CO2,"EU, UK and EFTA",Oil,Household,,million t,6.25E-05
tfp1,2018,CO2,"EU, UK and EFTA",Gas,Household,,million t,202.8678609
tfp1,2018,CO2,"EU, UK and EFTA",Petro,Household,,million t,593.9462427
tfp1,2018,energy,Eastern Europe,Coal,Rice,,million toe,0.000271047
tfp1,2018,energy,Eastern Europe,Oil,Rice,,million toe,2.66E-05
tfp1,2018,energy,Eastern Europe,Gas,Rice,,million toe,0.002036583
tfp1,2018,energy,Eastern Europe,Petro,Rice,,million toe,0.061912477
tfp1,2018,energy,Eastern Europe,Power,Rice,,million toe,0.014094921
tfp1,2018,CO2,Eastern Europe,Coal,Rice,,million t,0.001092549
tfp1,2018,CO2,Eastern Europe,Oil,Rice,,million t,8.15E-05
tfp1,2018,CO2,Eastern Europe,Gas,Rice,,million t,0.004783516
tfp1,2018,CO2,Eastern Europe,Petro,Rice,,million t,0.190734537
tfp1,2018,energy,Eastern Europe,Coal,Crops nec,,million toe,0.009787157
tfp1,2018,energy,Eastern Europe,Oil,Crops nec,,million toe,0.002351206
tfp1,2018,energy,Eastern Europe,Gas,Crops nec,,million toe,0.121076042
tfp1,2018,energy,Eastern Europe,Petro,Crops nec,,million toe,2.446479484
tfp1,2018,energy,Eastern Europe,Power,Crops nec,,million toe,0.427291446
tfp1,2018,CO2,Eastern Europe,Coal,Crops nec,,million t,0.039495441
tfp1,2018,CO2,Eastern Europe,Oil,Crops nec,,million t,0.007218953
tfp1,2018,CO2,Eastern Europe,Gas,Crops nec,,million t,0.284382804
tfp1,2018,CO2,Eastern Europe,Petro,Crops nec,,million t,7.527063782
tfp1,2018,energy,Eastern Europe,Coal,"Bovine cattle, sheep and goats, horses",,million toe,0.000545042
tfp1,2018,energy,Eastern Europe,Oil,"Bovine cattle, sheep and goats, horses",,million toe,0.000143311
