scenario,year,species,region,commodity,sector,subsector,unit,value
tfp2,2018,energy,Rest of America,Petro,OthServ,,million toe,11.290522256551888
tfp2,2018,energy,Rest of America,Power,OthServ,,million toe,20.420355722377426
tfp2,2018,CO2,Rest of America,Coal,OthServ,,million t,0.8506067314594169
tfp2,2018,CO2,Rest of America,Oil,OthServ,,million t,0.28015104873861807
tfp2,2018,CO2,Rest of America,Gas,OthServ,,million t,10.029587905019193
tfp2,2018,CO2,Rest of America,Petro,OthServ,,million t,30.67154897014743
tfp2,2018,energy,Rest of America,Coal,Transport,,million toe,0.001977046422833661
tfp2,2018,energy,Rest of America,Oil,Transport,,million toe,0.0073917930170825895
tfp2,2018,energy,Rest of America,Gas,Transport,,million toe,4.260540612040084
tfp2,2018,energy,Rest of America,Petro,Transport,,million toe,119.01592144105672
tfp2,2018,energy,Rest of America,Power,Transport,,million toe,1.0716343822091836
tfp2,2018,CO2,Rest of America,Coal,Transport,,million t,0.007857316710878645
tfp2,2018,CO2,Rest of America,Oil,Transport,,million t,0.022695169079158303
tfp2,2018,CO2,Rest of America,Gas,Transport,,million t,10.007136156702787
tfp2,2018,CO2,Rest of America,Petro,Transport,,million t,360.1218116490518
tfp2,2018,energy,Rest of America,Coal,Power,TnD,million toe,0.00042681755286234495
tfp2,2018,energy,Rest of America,Oil,Power,TnD,million toe,6.598670467805465e-6
tfp2,2018,energy,Rest of America,Gas,Power,TnD,million toe,0.41733871086426594
tfp2,2018,energy,Rest of America,Petro,Power,TnD,million toe,0.2566625403712858
tfp2,2018,energy,Rest of America,Power,Power,TnD,million toe,0.7323087897371657
tfp2,2018,CO2,Rest of America,Coal,Power,TnD,million t,0.0016951460779716853
tfp2,2018,CO2,Rest of America,Oil,Power,TnD,million t,2.02606703432655e-5
tfp2,2018,CO2,Rest of America,Gas,Power,TnD,million t,0.9802429850148612
tfp2,2018,CO2,Rest of America,Petro,Power,TnD,million t,0.7711998995299375
tfp2,2018,energy,Rest of America,Coal,Power,Coal_Power,million toe,19.902511727564324
tfp2,2018,energy,Rest of America,Oil,Power,Coal_Power,million toe,6.913171624095963e-6
tfp2,2018,energy,Rest of America,Gas,Power,Coal_Power,million toe,7.645681745645428e-6
tfp2,2018,energy,Rest of America,Petro,Power,Coal_Power,million toe,0.40694232778538164
tfp2,2018,energy,Rest of America,Power,Power,Coal_Power,million toe,0.18191271364870903
tfp2,2018,CO2,Rest of America,Coal,Power,Coal_Power,million t,79.04469830379033
tfp2,2018,CO2,Rest of America,Oil,Power,Coal_Power,million t,2.1226320057289895e-5
tfp2,2018,CO2,Rest of America,Gas,Power,Coal_Power,million t,1.7958137363544597e-5
tfp2,2018,CO2,Rest of America,Petro,Power,Coal_Power,million t,1.2227490690638994
tfp2,2018,energy,Rest of America,Coal,Power,Oil_Power,million toe,0.000775175240134241
tfp2,2018,energy,Rest of America,Oil,Power,Oil_Power,million toe,1.2688416307924666
tfp2,2018,energy,Rest of America,Gas,Power,Oil_Power,million toe,0.6259539168706201
tfp2,2018,energy,Rest of America,Petro,Power,Oil_Power,million toe,15.16270005930924
tfp2,2018,energy,Rest of America,Power,Power,Oil_Power,million toe,0.12841293834027726
tfp2,2018,CO2,Rest of America,Coal,Power,Oil_Power,million t,0.003078681416080641
tfp2,2018,CO2,Rest of America,Oil,Power,Oil_Power,million t,3.8958729830082257
tfp2,2018,CO2,Rest of America,Gas,Power,Oil_Power,million t,1.4702372916337545
tfp2,2018,CO2,Rest of America,Petro,Power,Oil_Power,million t,45.559717228023175
tfp2,2018,energy,Rest of America,Coal,Power,Gas_Power,million toe,0.00020231884764304004
tfp2,2018,energy,Rest of America,Oil,Power,Gas_Power,million toe,8.373725329456273e-6
tfp2,2018,energy,Rest of America,Gas,Power,Gas_Power,million toe,88.49625133103866
tfp2,2018,energy,Rest of America,Petro,Power,Gas_Power,million toe,0.7371504171878602
tfp2,2018,energy,Rest of America,Power,Power,Gas_Power,million toe,0.8593068894886741
tfp2,2018,CO2,Rest of America,Coal,Power,Gas_Power,million t,0.0008035283431571053
tfp2,2018,CO2,Rest of America,Oil,Power,Gas_Power,million t,2.571082906365972e-5
tfp2,2018,CO2,Rest of America,Gas,Power,Gas_Power,million t,207.85953305821263
tfp2,2018,CO2,Rest of America,Petro,Power,Gas_Power,million t,2.2149329888629485
tfp2,2018,energy,Rest of America,Coal,Power,Nuclear,million toe,8.981588702288225e-5
tfp2,2018,energy,Rest of America,Oil,Power,Nuclear,million toe,3.0975098877971885e-5
tfp2,2018,energy,Rest of America,Gas,Power,Nuclear,million toe,3.425717759348142e-5
tfp2,2018,energy,Rest of America,Petro,Power,Nuclear,million toe,2.1334680260107405e-5
tfp2,2018,energy,Rest of America,Power,Power,Nuclear,million toe,0.17903165627883044
tfp2,2018,CO2,Rest of America,Coal,Power,Nuclear,million t,0.0003567122476696503
tfp2,2018,CO2,Rest of America,Oil,Power,Nuclear,million t,9.510647186862112e-5
tfp2,2018,CO2,Rest of America,Gas,Power,Nuclear,million t,8.046307986354044e-5
tfp2,2018,CO2,Rest of America,Petro,Power,Nuclear,million t,6.410480956549782e-5
tfp2,2018,energy,Rest of America,Coal,Power,Hydro,million toe,1.980184253050915e-5
tfp2,2018,energy,Rest of America,Oil,Power,Hydro,million toe,6.829126234563429e-6
tfp2,2018,energy,Rest of America,Gas,Power,Hydro,million toe,7.552731022663976e-6
tfp2,2018,energy,Rest of America,Petro,Power,Hydro,million toe,4.703688767687368e-6
tfp2,2018,energy,Rest of America,Power,Power,Hydro,million toe,0.5664829476257568
tfp2,2018,CO2,Rest of America,Coal,Power,Hydro,million t,7.864488111394839e-5
tfp2,2018,CO2,Rest of America,Oil,Power,Hydro,million t,2.0968265659893037e-5
tfp2,2018,CO2,Rest of America,Gas,Power,Hydro,million t,1.773981519073216e-5
tfp2,2018,CO2,Rest of America,Petro,Power,Hydro,million t,1.413328294737949e-5
tfp2,2018,energy,Rest of America,Coal,Power,Wind,million toe,6.039803342678352e-6
tfp2,2018,energy,Rest of America,Oil,Power,Wind,million toe,2.082966743904718e-6
tfp2,2018,energy,Rest of America,Gas,Power,Wind,million toe,2.3036750245212388e-6
tfp2,2018,energy,Rest of America,Petro,Power,Wind,million toe,1.4346824088832056e-6
tfp2,2018,energy,Rest of America,Power,Power,Wind,million toe,0.020409072699774943
tfp2,2018,CO2,Rest of America,Coal,Power,Wind,million t,2.3987647366891456e-5
tfp2,2018,CO2,Rest of America,Oil,Power,Wind,million t,6.39557661503802e-6
tfp2,2018,CO2,Rest of America,Gas,Power,Wind,million t,5.410859869347994e-6
tfp2,2018,CO2,Rest of America,Petro,Power,Wind,million t,4.3108235739720696e-6
tfp2,2018,energy,Rest of America,Coal,Power,Solar,million toe,1.3313938458777975e-6
tfp2,2018,energy,Rest of America,Oil,Power,Solar,million toe,4.591621525831101e-7
tfp2,2018,energy,Rest of America,Gas,Power,Solar,million toe,5.078143403904036e-7
tfp2,2018,energy,Rest of America,Petro,Power,Solar,million toe,3.1625654373196665e-7
tfp2,2018,energy,Rest of America,Power,Power,Solar,million toe,0.0014938521545715994
tfp2,2018,CO2,Rest of America,Coal,Power,Solar,million t,5.287755953193596e-6
tfp2,2018,CO2,Rest of America,Oil,Power,Solar,million t,1.4098193042036337e-6
tfp2,2018,CO2,Rest of America,Gas,Power,Solar,million t,1.1927516712427357e-6
tfp2,2018,CO2,Rest of America,Petro,Power,Solar,million t,9.502633863085694e-7
tfp2,2018,energy,Rest of America,Coal,Power,Biomass,million toe,3.880812370168125e-5
tfp2,2018,energy,Rest of America,Oil,Power,Biomass,million toe,2.711349630274518e-7
tfp2,2018,energy,Rest of America,Gas,Power,Biomass,million toe,1.6169218858449525e-5
tfp2,2018,energy,Rest of America,Petro,Power,Biomass,million toe,0.17346270728869134
tfp2,2018,energy,Rest of America,Power,Power,Biomass,million toe,0.013437502564944716
tfp2,2018,CO2,Rest of America,Coal,Power,Biomass,million t,0.00015413011542091324
tfp2,2018,CO2,Rest of America,Oil,Power,Biomass,million t,8.324974146283781e-7
tfp2,2018,CO2,Rest of America,Gas,Power,Biomass,million t,3.797817682989892e-5
tfp2,2018,CO2,Rest of America,Petro,Power,Biomass,million t,0.5212074276196004
tfp2,2018,energy,Rest of America,Coal,Household,,million toe,0.19837520588765578
tfp2,2018,energy,Rest of America,Oil,Household,,million toe,0.0014704937598026492
tfp2,2018,energy,Rest of America,Gas,Household,,million toe,28.14915218477737
tfp2,2018,energy,Rest of America,Petro,Household,,million toe,97.00113506302861
tfp2,2018,energy,Rest of America,Power,Household,,million toe,49.40225309748959
tfp2,2018,CO2,Rest of America,Coal,Household,,million t,0.7875510322099656
tfp2,2018,CO2,Rest of America,Oil,Household,,million t,6.567786280852061e-5
tfp2,2018,CO2,Rest of America,Gas,Household,,million t,66.11611228327352
tfp2,2018,CO2,Rest of America,Petro,Household,,million t,279.3772098619688
tfp2,2018,energy,Brazil,Coal,Rice,,million toe,1.589557856618418e-6
tfp2,2018,energy,Brazil,Oil,Rice,,million toe,8.619498130660628e-8
tfp2,2018,energy,Brazil,Gas,Rice,,million toe,2.0047890753071668e-5
tfp2,2018,energy,Brazil,Petro,Rice,,million toe,0.12810371528977968
tfp2,2018,energy,Brazil,Power,Rice,,million toe,0.054301427243210756
tfp2,2018,CO2,Brazil,Coal,Rice,,million t,6.299702832880681e-6
tfp2,2018,CO2,Brazil,Oil,Rice,,million t,2.64646161020094e-7
tfp2,2018,CO2,Brazil,Gas,Rice,,million t,4.708837658135022e-5
tfp2,2018,CO2,Brazil,Petro,Rice,,million t,0.3956875447234374
tfp2,2018,energy,Brazil,Coal,Crops nec,,million toe,6.112972064263745e-5
tfp2,2018,energy,Brazil,Oil,Crops nec,,million toe,1.296485348341977e-5
tfp2,2018,energy,Brazil,Gas,Crops nec,,million toe,0.0009283953339914291
tfp2,2018,energy,Brazil,Petro,Crops nec,,million toe,4.383251042035917
tfp2,2018,energy,Brazil,Power,Crops nec,,million toe,1.2258856626802663
tfp2,2018,CO2,Brazil,Coal,Crops nec,,million t,0.00024226803941222546
tfp2,2018,CO2,Brazil,Oil,Crops nec,,million t,3.9806247101874706e-5
tfp2,2018,CO2,Brazil,Gas,Crops nec,,million t,0.0021806097414506956
tfp2,2018,CO2,Brazil,Petro,Crops nec,,million t,13.539012713959897
tfp2,2018,energy,Brazil,Coal,"Bovine cattle, sheep and goats, horses",,million toe,6.020472119235414e-5
tfp2,2018,energy,Brazil,Oil,"Bovine cattle, sheep and goats, horses",,million toe,7.257869957155241e-7
tfp2,2018,energy,Brazil,Gas,"Bovine cattle, sheep and goats, horses",,million toe,0.0002957421011043529
tfp2,2018,energy,Brazil,Petro,"Bovine cattle, sheep and goats, horses",,million toe,0.5581541105488169
tfp2,2018,energy,Brazil,Power,"Bovine cattle, sheep and goats, horses",,million toe,0.41652654394364824
tfp2,2018,CO2,Brazil,Coal,"Bovine cattle, sheep and goats, horses",,million t,0.0002386021080198664
tfp2,2018,CO2,Brazil,Oil,"Bovine cattle, sheep and goats, horses",,million t,2.2283981489081745e-6
tfp2,2018,CO2,Brazil,Gas,"Bovine cattle, sheep and goats, horses",,million t,0.0006946373803977974
tfp2,2018,CO2,Brazil,Petro,"Bovine cattle, sheep and goats, horses",,million t,1.7240298446962392
tfp2,2018,energy,Brazil,Coal,Animal products nec,,million toe,5.020331045107319e-5
tfp2,2018,energy,Brazil,Oil,Animal products nec,,million toe,3.505474676187323e-6
tfp2,2018,energy,Brazil,Gas,Animal products nec,,million toe,0.0007400743805887453
tfp2,2018,energy,Brazil,Petro,Animal products nec,,million toe,1.2430703392420037
tfp2,2018,energy,Brazil,Power,Animal products nec,,million toe,0.8645368529087573
tfp2,2018,CO2,Brazil,Coal,Animal products nec,,million t,0.00019896472449799734
tfp2,2018,CO2,Brazil,Oil,Animal products nec,,million t,1.0762928661166168e-5
tfp2,2018,CO2,Brazil,Gas,Animal products nec,,million t,0.0017382825892851197
tfp2,2018,CO2,Brazil,Petro,Animal products nec,,million t,3.8396034724810844
tfp2,2018,energy,Brazil,Coal,Forestry,,million toe,2.224641711523578e-5
tfp2,2018,energy,Brazil,Oil,Forestry,,million toe,1.5921646767908963e-5
tfp2,2018,energy,Brazil,Gas,Forestry,,million toe,0.00033601530717070717
tfp2,2018,energy,Brazil,Petro,Forestry,,million toe,0.31209560235430234
tfp2,2018,energy,Brazil,Power,Forestry,,million toe,0.10259905198641914
tfp2,2018,CO2,Brazil,Coal,Forestry,,million t,8.81665383539525e-5
tfp2,2018,CO2,Brazil,Oil,Forestry,,million t,4.8884549958123036e-5
tfp2,2018,CO2,Brazil,Gas,Forestry,,million t,0.0007892309210251712
tfp2,2018,CO2,Brazil,Petro,Forestry,,million t,0.9640028030412461
tfp2,2018,energy,Brazil,Coal,Coal,,million toe,0.0009095339594177239
tfp2,2018,energy,Brazil,Oil,Coal,,million toe,7.76759513105419e-6
tfp2,2018,energy,Brazil,Gas,Coal,,million toe,4.789654767143663e-6
tfp2,2018,energy,Brazil,Petro,Coal,,million toe,0.0007231192903773847
tfp2,2018,energy,Brazil,Power,Coal,,million toe,0.03998491470806859
tfp2,2018,CO2,Brazil,Coal,Coal,,million t,0.003624660959197356
tfp2,2018,CO2,Brazil,Oil,Coal,,million t,3.470029919497022e-5
tfp2,2018,CO2,Brazil,Gas,Coal,,million t,1.1157830386783008e-5
tfp2,2018,CO2,Brazil,Petro,Coal,,million t,0.0023010747988555596
tfp2,2018,energy,Brazil,Coal,Oil,,million toe,2.3863324550828495e-5
tfp2,2018,energy,Brazil,Oil,Oil,,million toe,0.008774229094250552
tfp2,2018,energy,Brazil,Gas,Oil,,million toe,0.009751930441198466
tfp2,2018,energy,Brazil,Petro,Oil,,million toe,0.799291624382942
tfp2,2018,energy,Brazil,Power,Oil,,million toe,0.9537938852712119
tfp2,2018,CO2,Brazil,Coal,Oil,,million t,7.734024776657196e-5
tfp2,2018,CO2,Brazil,Oil,Oil,,million t,0.026939692960714735
tfp2,2018,CO2,Brazil,Gas,Oil,,million t,0.026198853246069593
tfp2,2018,CO2,Brazil,Petro,Oil,,million t,2.4815240896370967
tfp2,2018,energy,Brazil,Coal,Gas,,million toe,0.0003490377028236036
tfp2,2018,energy,Brazil,Oil,Gas,,million toe,0.027361493397073847
tfp2,2018,energy,Brazil,Gas,Gas,,million toe,2.5364750575417383
tfp2,2018,energy,Brazil,Petro,Gas,,million toe,0.10471319171608554
tfp2,2018,energy,Brazil,Power,Gas,,million toe,0.12007872524244532
tfp2,2018,CO2,Brazil,Coal,Gas,,million t,3.982652819598725e-7
tfp2,2018,CO2,Brazil,Oil,Gas,,million t,0.0
tfp2,2018,CO2,Brazil,Gas,Gas,,million t,5.957659685092247
tfp2,2018,CO2,Brazil,Petro,Gas,,million t,0.32509830044647686
tfp2,2018,energy,Brazil,Coal,Mine,,million toe,0.33272595116282727
tfp2,2018,energy,Brazil,Oil,Mine,,million toe,0.0008751086844701086
tfp2,2018,energy,Brazil,Gas,Mine,,million toe,0.5291676230652073
tfp2,2018,energy,Brazil,Petro,Mine,,million toe,1.4163293610743204
tfp2,2018,energy,Brazil,Power,Mine,,million toe,1.4640559627978151
tfp2,2018,CO2,Brazil,Coal,Mine,,million t,1.3271807591977278
tfp2,2018,CO2,Brazil,Oil,Mine,,million t,0.0
tfp2,2018,CO2,Brazil,Gas,Mine,,million t,1.2629077232303083
tfp2,2018,CO2,Brazil,Petro,Mine,,million t,3.8978818175185523
tfp2,2018,energy,Brazil,Coal,Manufac,,million toe,3.614942285564438
tfp2,2018,energy,Brazil,Oil,Manufac,,million toe,0.0063823600281065615
tfp2,2018,energy,Brazil,Gas,Manufac,,million toe,10.150074412059128
tfp2,2018,energy,Brazil,Petro,Manufac,,million toe,26.576708105606972
tfp2,2018,energy,Brazil,Power,Manufac,,million toe,17.727168855350104
tfp2,2018,CO2,Brazil,Coal,Manufac,,million t,14.341797376779557
tfp2,2018,CO2,Brazil,Oil,Manufac,,million t,0.020516884832084057
tfp2,2018,CO2,Brazil,Gas,Manufac,,million t,21.857655687739104
tfp2,2018,CO2,Brazil,Petro,Manufac,,million t,55.21198957880026
tfp2,2018,energy,Brazil,Coal,Petro,,million toe,8.93722460774473
tfp2,2018,energy,Brazil,Oil,Petro,,million toe,87.69013451376627
tfp2,2018,energy,Brazil,Gas,Petro,,million toe,8.564133820423796
tfp2,2018,energy,Brazil,Petro,Petro,,million toe,23.11048586211437
tfp2,2018,energy,Brazil,Power,Petro,,million toe,0.4436442144370154
tfp2,2018,CO2,Brazil,Coal,Petro,,million t,0.0
tfp2,2018,CO2,Brazil,Oil,Petro,,million t,0.0
tfp2,2018,CO2,Brazil,Gas,Petro,,million t,7.938687578583313
tfp2,2018,CO2,Brazil,Petro,Petro,,million t,14.37148615165912
tfp2,2018,energy,Brazil,Coal,WatWaste,,million toe,0.0006814894357803342
tfp2,2018,energy,Brazil,Oil,WatWaste,,million toe,0.0007968515073018704
tfp2,2018,energy,Brazil,Gas,WatWaste,,million toe,0.03681791798469934
tfp2,2018,energy,Brazil,Petro,WatWaste,,million toe,0.05943763471069295
tfp2,2018,energy,Brazil,Power,WatWaste,,million toe,3.727527239487484
tfp2,2018,CO2,Brazil,Coal,WatWaste,,million t,0.002705697859914541
tfp2,2018,CO2,Brazil,Oil,WatWaste,,million t,0.002434365488006931
tfp2,2018,CO2,Brazil,Gas,WatWaste,,million t,0.0864777266562726
tfp2,2018,CO2,Brazil,Petro,WatWaste,,million t,0.14734219527373582
tfp2,2018,energy,Brazil,Coal,OthServ,,million toe,0.004616565302219948
tfp2,2018,energy,Brazil,Oil,OthServ,,million toe,0.00043664700281588123
tfp2,2018,energy,Brazil,Gas,OthServ,,million toe,0.3056116988719961
tfp2,2018,energy,Brazil,Petro,OthServ,,million toe,1.2448268336713797
tfp2,2018,energy,Brazil,Power,OthServ,,million toe,11.15911170325095
tfp2,2018,CO2,Brazil,Coal,OthServ,,million t,0.01824097258053668
tfp2,2018,CO2,Brazil,Oil,OthServ,,million t,0.0010586798758018487
tfp2,2018,CO2,Brazil,Gas,OthServ,,million t,0.741985062908222
tfp2,2018,CO2,Brazil,Petro,OthServ,,million t,2.676978967861493
tfp2,2018,energy,Brazil,Coal,Transport,,million toe,0.0007479569948756608
tfp2,2018,energy,Brazil,Oil,Transport,,million toe,0.00026208886275149866
tfp2,2018,energy,Brazil,Gas,Transport,,million toe,2.592195775540266
tfp2,2018,energy,Brazil,Petro,Transport,,million toe,50.255863426260255
tfp2,2018,energy,Brazil,Power,Transport,,million toe,0.811370070526506
tfp2,2018,CO2,Brazil,Coal,Transport,,million t,0.002972583219309117
tfp2,2018,CO2,Brazil,Oil,Transport,,million t,0.000804696639166171
tfp2,2018,CO2,Brazil,Gas,Transport,,million t,6.088536328254032
tfp2,2018,CO2,Brazil,Petro,Transport,,million t,153.71274199558127
tfp2,2018,energy,Brazil,Coal,Power,TnD,million toe,1.2434369313620523e-5
tfp2,2018,energy,Brazil,Oil,Power,TnD,million toe,4.818151098263313e-6
tfp2,2018,energy,Brazil,Gas,Power,TnD,million toe,4.999765179290374e-6
tfp2,2018,energy,Brazil,Petro,Power,TnD,million toe,0.002243937842989074
tfp2,2018,energy,Brazil,Power,Power,TnD,million toe,0.3663115958342318
tfp2,2018,CO2,Brazil,Coal,Power,TnD,million t,4.988262792642114e-5
tfp2,2018,CO2,Brazil,Oil,Power,TnD,million t,1.514370276773078e-5
tfp2,2018,CO2,Brazil,Gas,Power,TnD,million t,1.1743424549352944e-5
tfp2,2018,CO2,Brazil,Petro,Power,TnD,million t,0.007284329629699782
tfp2,2018,energy,Brazil,Coal,Power,Coal_Power,million toe,3.8482223390850034
tfp2,2018,energy,Brazil,Oil,Power,Coal_Power,million toe,4.660869748343302e-6
tfp2,2018,energy,Brazil,Gas,Power,Coal_Power,million toe,4.8365553088142685e-6
tfp2,2018,energy,Brazil,Petro,Power,Coal_Power,million toe,4.007018301722181e-6
tfp2,2018,energy,Brazil,Power,Power,Coal_Power,million toe,0.0284480447231976
tfp2,2018,CO2,Brazil,Coal,Power,Coal_Power,million t,15.437810979962467
tfp2,2018,CO2,Brazil,Oil,Power,Coal_Power,million t,1.4649359197859212e-5
tfp2,2018,CO2,Brazil,Gas,Power,Coal_Power,million t,1.136007798588137e-5
tfp2,2018,CO2,Brazil,Petro,Power,Coal_Power,million t,1.3007687460318975e-5
tfp2,2018,energy,Brazil,Coal,Power,Oil_Power,million toe,2.026838274859329e-5
tfp2,2018,energy,Brazil,Oil,Power,Oil_Power,million toe,0.027209564589841938
tfp2,2018,energy,Brazil,Gas,Power,Oil_Power,million toe,8.149762304063336e-6
tfp2,2018,energy,Brazil,Petro,Power,Oil_Power,million toe,5.0349687595783434
tfp2,2018,energy,Brazil,Power,Power,Oil_Power,million toe,0.02658609869362131
tfp2,2018,CO2,Brazil,Coal,Power,Oil_Power,million t,8.131013080099572e-5
tfp2,2018,CO2,Brazil,Oil,Power,Oil_Power,million t,0.08552109516375735
tfp2,2018,CO2,Brazil,Gas,Power,Oil_Power,million t,1.9142122735954643e-5
tfp2,2018,CO2,Brazil,Petro,Power,Oil_Power,million t,16.344647083073355
tfp2,2018,energy,Brazil,Coal,Power,Gas_Power,million toe,3.2040141537021117e-6
tfp2,2018,energy,Brazil,Oil,Power,Gas_Power,million toe,1.2415124502214184e-6
tfp2,2018,energy,Brazil,Gas,Power,Gas_Power,million toe,3.8592994893248376
tfp2,2018,energy,Brazil,Petro,Power,Gas_Power,million toe,1.0673465208122242e-6
tfp2,2018,energy,Brazil,Power,Power,Gas_Power,million toe,0.04599673441012836
tfp2,2018,CO2,Brazil,Coal,Power,Gas_Power,million t,1.2853458174596658e-5
tfp2,2018,CO2,Brazil,Oil,Power,Gas_Power,million t,3.90213904569475e-6
tfp2,2018,CO2,Brazil,Gas,Power,Gas_Power,million t,9.064704189302573
tfp2,2018,CO2,Brazil,Petro,Power,Gas_Power,million t,3.464848151209381e-6
tfp2,2018,energy,Brazil,Coal,Power,Nuclear,million toe,4.8286503914037545e-6
tfp2,2018,energy,Brazil,Oil,Power,Nuclear,million toe,1.8710371712208247e-6
tfp2,2018,energy,Brazil,Gas,Power,Nuclear,million toe,1.941563539009752e-6
tfp2,2018,energy,Brazil,Petro,Power,Nuclear,million toe,1.6085581861516815e-6
tfp2,2018,energy,Brazil,Power,Power,Nuclear,million toe,0.013651320292741383
tfp2,2018,CO2,Brazil,Coal,Power,Nuclear,million t,1.937096806327914e-5
tfp2,2018,CO2,Brazil,Oil,Power,Nuclear,million t,5.880768413127813e-6
tfp2,2018,CO2,Brazil,Gas,Power,Nuclear,million t,4.560335157854721e-6
tfp2,2018,CO2,Brazil,Petro,Power,Nuclear,million t,5.221743593785402e-6
tfp2,2018,energy,Brazil,Coal,Power,Hydro,million toe,1.908421849506725e-5
tfp2,2018,energy,Brazil,Oil,Power,Hydro,million toe,7.394878339409078e-6
tfp2,2018,energy,Brazil,Gas,Power,Hydro,million toe,7.673618878368675e-6
tfp2,2018,energy,Brazil,Petro,Power,Hydro,million toe,6.357485715097174e-6
tfp2,2018,energy,Brazil,Power,Power,Hydro,million toe,1.2281527130252252
tfp2,2018,CO2,Brazil,Coal,Power,Hydro,million t,7.655965063006307e-5
tfp2,2018,CO2,Brazil,Oil,Power,Hydro,million t,2.324249225307745e-5
tfp2,2018,CO2,Brazil,Gas,Power,Hydro,million t,1.8023759334113975e-5
tfp2,2018,CO2,Brazil,Petro,Power,Hydro,million t,2.0637836163584386e-5
tfp2,2018,energy,Brazil,Coal,Power,Wind,million toe,6.996632928375927e-6
tfp2,2018,energy,Brazil,Oil,Power,Wind,million toe,2.7111012852958378e-6
tfp2,2018,energy,Brazil,Gas,Power,Wind,million toe,2.813292802012231e-6
tfp2,2018,energy,Brazil,Petro,Power,Wind,million toe,2.3307736655512277e-6
tfp2,2018,energy,Brazil,Power,Power,Wind,million toe,0.05162703266216094
tfp2,2018,CO2,Brazil,Coal,Power,Wind,million t,2.8068205817372588e-5
tfp2,2018,CO2,Brazil,Oil,Power,Wind,million t,8.521134186209228e-6
tfp2,2018,CO2,Brazil,Gas,Power,Wind,million t,6.6078486830770454e-6
tfp2,2018,CO2,Brazil,Petro,Power,Wind,million t,7.566218344748263e-6
tfp2,2018,energy,Brazil,Coal,Power,Solar,million toe,3.0128386307921053e-5
tfp2,2018,energy,Brazil,Oil,Power,Solar,million toe,1.1674345028452752e-5
tfp2,2018,energy,Brazil,Gas,Power,Solar,million toe,1.2114394624385825e-5
tfp2,2018,energy,Brazil,Petro,Power,Solar,million toe,1.0036606194853903e-5
tfp2,2018,energy,Brazil,Power,Power,Solar,million toe,0.004391059125955159
tfp2,2018,CO2,Brazil,Coal,Power,Solar,million t,0.00012086524425289984
tfp2,2018,CO2,Brazil,Oil,Power,Solar,million t,3.669308153962802e-5
tfp2,2018,CO2,Brazil,Gas,Power,Solar,million t,2.8454232175110615e-5
tfp2,2018,CO2,Brazil,Petro,Power,Solar,million t,3.258109315069769e-5
tfp2,2018,energy,Brazil,Coal,Power,Biomass,million toe,4.737724853613084e-7
tfp2,2018,energy,Brazil,Oil,Power,Biomass,million toe,1.8358047465825753e-7
tfp2,2018,energy,Brazil,Gas,Power,Biomass,million toe,1.905003072910674e-7
tfp2,2018,energy,Brazil,Petro,Power,Biomass,million toe,0.157754652260331
tfp2,2018,energy,Brazil,Power,Power,Biomass,million toe,0.003139878945080118
tfp2,2018,CO2,Brazil,Coal,Power,Biomass,million t,1.9006204507024342e-6
tfp2,2018,CO2,Brazil,Oil,Power,Biomass,million t,5.770031046111565e-7
tfp2,2018,CO2,Brazil,Gas,Power,Biomass,million t,4.4744621098759686e-7
tfp2,2018,CO2,Brazil,Petro,Power,Biomass,million t,0.5121072721658761
tfp2,2018,energy,Brazil,Coal,Household,,million toe,0.017504277542379654
tfp2,2018,energy,Brazil,Oil,Household,,million toe,0.00028223863386080095
tfp2,2018,energy,Brazil,Gas,Household,,million toe,1.1721423467675827
tfp2,2018,energy,Brazil,Petro,Household,,million toe,54.378466841814074
tfp2,2018,energy,Brazil,Power,Household,,million toe,28.093988484825303
tfp2,2018,CO2,Brazil,Coal,Household,,million t,0.06972348732721824
tfp2,2018,CO2,Brazil,Oil,Household,,million t,1.260585378741045e-5
tfp2,2018,CO2,Brazil,Gas,Household,,million t,2.7531216550219173
tfp2,2018,CO2,Brazil,Petro,Household,,million t,157.1560168321325
tfp2,2018,energy,"EU, UK and EFTA",Coal,Rice,,million toe,0.00036960253723320206
tfp2,2018,energy,"EU, UK and EFTA",Oil,Rice,,million toe,1.0191508849455195e-5
tfp2,2018,energy,"EU, UK and EFTA",Gas,Rice,,million toe,0.009272352666548495
tfp2,2018,energy,"EU, UK and EFTA",Petro,Rice,,million toe,0.117317446725317
tfp2,2018,energy,"EU, UK and EFTA",Power,Rice,,million toe,0.031801297049538255
tfp2,2018,CO2,"EU, UK and EFTA",Coal,Rice,,million t,0.0014418629465528959
tfp2,2018,CO2,"EU, UK and EFTA",Oil,Rice,,million t,3.129119190290766e-5
tfp2,2018,CO2,"EU, UK and EFTA",Gas,Rice,,million t,0.021778854930506755
tfp2,2018,CO2,"EU, UK and EFTA",Petro,Rice,,million t,0.3594139663002682
tfp2,2018,energy,"EU, UK and EFTA",Coal,Crops nec,,million toe,0.7445002108638262
tfp2,2018,energy,"EU, UK and EFTA",Oil,Crops nec,,million toe,0.00035202482854396606
tfp2,2018,energy,"EU, UK and EFTA",Gas,Crops nec,,million toe,1.9216643376448341
tfp2,2018,energy,"EU, UK and EFTA",Petro,Crops nec,,million toe,9.179510558186363
tfp2,2018,energy,"EU, UK and EFTA",Power,Crops nec,,million toe,3.590465421499207
