,,Oceania,China,Japan,SKorea,ROW,SEA,CWS,India,Canada,US,RAM,Brazil,EUPlus,EEuro,Russia,NAF,SSAF,SAfrica
R1Oce,1R,0.0020159995183348656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1Oce,2C,69.7498779296875,346.60595703125,145.04452514648438,45.17627716064453,0.12187394499778748,290.5435791015625,175.63058471679688,103.0187759399414,6.4954400062561035,30.675724029541016,1.54020357131958,0.8923618197441101,230.8219451904297,0.01655901037156582,1.7450443506240845,12.35873031616211,11.271993637084961,1.7048847675323486
R1Oce,3C,5.516824245452881,180.76644897460938,39.15476608276367,0.032666951417922974,0.17492090165615082,796.8389892578125,91.4266357421875,0.0,0.14215552806854248,0.5435037016868591,0.1378425508737564,0.012090998701751232,0.16461163759231567,0.0,0.0,0.0,0.051765065640211105,0.2758741080760956
R1Oce,4A,16.36805534362793,134.78128051757812,11.325146675109863,1.4163167476654053,0.014456057921051979,23.32707405090332,3.603616714477539,4.69118070602417,1.8770687580108643,20.331689834594727,0.3961625099182129,0.2553548812866211,18.781044006347656,0.07437803596258163,1.106225609779358,1.088754415512085,0.10618917644023895,0.2530752420425415
R1Oce,5F,0.4092358350753784,381.7005615234375,7.261918544769287,33.852630615234375,0.012327996082603931,5.445034503936768,0.5931522250175476,32.24955749511719,0.01375791896134615,0.20507094264030457,0.0305965356528759,0.0,0.4656418263912201,0.0,0.0022109998390078545,0.0,0.08694102615118027,0.00017699968884699047
R1Oce,6C,23.59699249267578,1542.720947265625,1403.9564208984375,610.83642578125,0.00017401691002305597,188.06997680664062,20.227807998657227,754.4840698242188,0.0,0.045920904725790024,20.616321563720703,66.1734848022461,284.2421875,7.7204766273498535,0.0,0.04637449234724045,0.0,2.253042459487915
R1Oce,7O,11.184928894042969,7.916714668273926,1.5973633527755737,6.308273792266846,0.0,22.148387908935547,0.03582371026277542,0.017463015392422676,0.0,0.8939687609672546,2.86432659777347e-05,0.24686606228351593,0.0,0.0,0.0,0.0,0.0,0.0
R1Oce,8G,0.09905090183019638,603.8202514648438,2105.44140625,516.2593994140625,0.0,178.39376831054688,0.0,157.121337890625,0.0,0.0,0.0,0.0011554190423339605,0.0,0.0,0.0,0.0,0.0007237556856125593,0.0
R1Oce,9M,9.733863830566406,6214.779296875,813.58544921875,515.84423828125,0.005235970485955477,200.09393310546875,2.643683433532715,91.98204040527344,5.284985542297363,12.161334991455078,1.7774779796600342,0.2379649430513382,76.90534973144531,1.8844707012176514,0.6623818278312683,0.24623702466487885,2.4402482509613037,0.35621196031570435
R1Oce,10,702.2682495117188,1167.8193359375,431.93450927734375,160.16644287109375,7.4728617668151855,598.6693725585938,350.683349609375,93.02751159667969,66.03160858154297,460.0274963378906,67.8581314086914,9.965100288391113,344.0828552246094,1.3034100532531738,36.05668640136719,41.07123947143555,75.13829803466797,49.433223724365234
R1Oce,11,22.19296646118164,18.580209732055664,18.02680206298828,2.3249576091766357,0.009575866162776947,10.845088958740234,0.07362525910139084,0.5146200656890869,0.0029661033768206835,0.02571009285748005,0.18462257087230682,1.7536022663116455,5.867133617401123,0.0005666911602020264,0.0044871228747069836,0.0136523162946105,1.04368257522583,0.5756967663764954
R1Oce,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1Oce,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1Oce,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1Oce,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R2Chi,1R,0.0,0.0,0.0,0.0,0.0,2.055093765258789,1.4531878232955933,0.0037669942248612642,0.0,0.0,4.2000028770416975e-05,0.0,0.0,0.0,0.0,0.0,0.03789501264691353,0.0
R2Chi,2C,14.578924179077148,125.75672149658203,163.531005859375,66.0775375366211,24.422809600830078,1004.6900634765625,221.4398193359375,29.664705276489258,21.494670867919922,57.196224212646484,21.04729461669922,14.260926246643066,88.4909896850586,2.1664979457855225,123.8785171508789,20.167387008666992,12.346991539001465,1.5392647981643677
R2Chi,3C,0.0,0.02550699934363365,0.0,0.0,7.247905731201172,0.00019699987024068832,0.0,0.0,0.0,0.0009559244499541819,0.0,0.0,0.0,0.0,0.0,0.0,0.005245999898761511,0.0
R2Chi,4A,4.31387186050415,109.86363220214844,63.348114013671875,24.816484451293945,36.46027374267578,17.794157028198242,1.7859175205230713,0.1517883539199829,1.4962050914764404,13.065524101257324,0.6527548432350159,0.20532958209514618,14.992640495300293,0.27226442098617554,0.58243328332901,0.1469702273607254,2.2610201835632324,0.3802640438079834
R2Chi,5F,0.4796198308467865,2.309438943862915,13.863784790039062,1.0841093063354492,0.39364147186279297,4.4741010665893555,0.9030304551124573,0.5392939448356628,0.22178445756435394,3.1440975666046143,0.15318146347999573,0.0068219974637031555,8.49907398223877,0.026423025876283646,0.06778305768966675,0.02451292797923088,0.04185406118631363,0.03402598947286606
