target,target_name,iso3,country_name,start_year,end_year,scope,method,excluded_target_receiver,TIC0,TIC1,actual_TIC_decline,X0,X1,B0,B1,direct_price_effect,target_share_effect,spillover_other_origins,three_effects_net,spillover_inclusive,direct_spillover_overlap,remaining_other_price,remaining_other_mix,tariff_effect,SDA_interaction,unattributed_balance_change,all_other_net,full_reconciliation_error,balance_status,direct_price_effect_pct,target_share_effect_pct,spillover_other_origins_pct,three_effects_net_pct,all_other_net_pct
CHN,中国,GBR,United Kingdom,2010,2024,2010-2024,SDA,False,2646.677480945218,1925.620884875948,721.0565960692702,1954.516173855145,796.6747553890768,692.161307090073,1128.946129486871,3.7843159561858193,2.88178387551268,140.75913674368786,147.42523657538635,141.24776753207922,0.4886307883913507,964.0649960815,1.6968630870911956,19.591116551193743,25.06320617089729,-436.78482239679806,573.6313594938841,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.5248292542936905,0.3996612597710477,19.521232800728097,20.445723314792833,79.55427668520721
CHN,中国,IND,India,2010,2024,2010-2024,Shapley,False,1607.2867942080602,1110.269638408882,497.0171557991782,1699.1182848786843,546.3302395020477,-91.83149067062412,563.9393989068343,223.21547776415252,155.02725304675332,6.653459936893948,384.89619074779984,35.47503724276473,28.821577305870782,739.0287254085663,28.86312922027064,0.0,0.0,-655.7708895774584,112.12096505137845,5.684341886080802e-14,Nonpositive balance retained in residual; no log or fourth-effect calculation,44.91102070817524,31.19152955544913,1.3386781239362904,77.44122838756067,22.558771612439344
CHN,中国,IND,India,2010,2024,2010-2024,SDA,False,1607.2867942080602,1110.269638408882,497.0171557991782,1699.1182848786843,546.3302395020477,-91.83149067062412,563.9393989068343,72.95303782971341,187.37667758791903,13.306919873787896,273.6366352914203,22.726614424399717,9.419694550611815,918.0240795967632,51.26329277916124,0.0,-90.1359622907078,-655.7708895774584,223.3805205077582,2.8421709430404007e-13,Nonpositive balance retained in residual; no log or fourth-effect calculation,14.678172972200255,37.700243422508606,2.6773562478725808,55.05577264258144,44.94422735741862
CHN,中国,ITA,Italy,2010,2024,2010-2024,Shapley,False,3042.576771339253,1408.131747785429,1634.4450235538238,1727.31502224317,653.9514921438818,1315.261749096083,754.1802556415473,68.21005488596838,72.76882520802275,7.9016951144186995,148.8805752084098,16.70897581746565,8.807280703046953,912.0900593334516,21.168419471603592,-8.775523914176434,0.0,561.0814934545356,1485.5644483454143,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,4.173285360045771,4.452203907709252,0.48344820416399215,9.108937471919013,90.89106252808101
CHN,中国,ITA,Italy,2010,2024,2010-2024,SDA,False,3042.576771339253,1408.131747785429,1634.4450235538238,1727.31502224317,653.9514921438818,1315.261749096083,754.1802556415473,5.629741484873493,89.3691386209895,15.509290508782549,110.50817061464554,16.236202598587496,0.7269120898049442,984.711579820266,31.58657211265984,-11.706384817481046,-41.7364076308017,561.0814934545356,1523.9368529391786,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.3444436125867711,5.467858345377164,0.9489025501182183,6.761204508082153,93.23879549191787
CHN,中国,POL,Poland,2010,2024,2010-2024,Shapley,False,3129.841562382764,1838.4745885101927,1291.3669738725714,1928.716726362367,709.5172117566436,1201.1248360203974,1128.957376753549,17.70725166397395,18.230536061163438,73.17669183408543,109.1144795592228,75.4630517577775,2.286359923692058,942.267038212222,180.4496114904766,-12.63161465619858,0.0,72.16745926684848,1182.2524943133485,0.0,Accounting residual; fourth effect excluded by design,1.3712021464257496,1.4117238887171957,5.666607038481248,8.449533073624192,91.55046692637579
CHN,中国,POL,Poland,2010,2024,2010-2024,SDA,False,3129.841562382764,1838.4745885101927,1291.3669738725714,1928.716726362367,709.5172117566436,1201.1248360203974,1128.957376753549,4.449071207556913,25.232990065339976,142.05453414303227,171.73659541592917,142.62899811404512,0.5744639710128494,924.3838947492976,222.02602816411695,-18.910629437092712,-80.0363742865283,72.16745926684848,1119.630378456642,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.34452415909437184,1.953975173274789,11.000322682640467,13.29882201500963,86.70117798499035
CHN,中国,SWE,Sweden,2010,2024,2010-2024,Shapley,False,2773.275585814188,1772.9311285129593,1000.3444573012288,1929.96493664404,643.5506732109213,843.3106491701483,1129.380455302038,107.87004869313633,149.68226963859476,78.32564982835413,335.87796816008523,92.25382801088232,13.928178182528184,829.2991092146681,134.61904767848287,-13.381861620117345,0.0,-286.06980613188966,664.4664891411439,3.410605131648481e-13,Accounting residual; fourth effect excluded by design,10.7832904861744,14.96307282417637,7.829867927660073,33.57623123801084,66.4237687619892
CHN,中国,SWE,Sweden,2010,2024,2010-2024,SDA,False,2773.275585814188,1772.9311285129593,1000.3444573012288,1929.96493664404,643.5506732109213,843.3106491701483,1129.380455302038,1.2080264470216628,203.5009945995421,136.61028172632152,341.3193027728853,136.7662620731107,0.155980346789208,941.4022001572508,202.6663629796988,-18.0300512602278,-180.94355121648812,-286.06980613188966,659.0251545283442,6.821210263296962e-13,Accounting residual; fourth effect excluded by design,0.1207610476775897,20.34309213333931,13.656324152070024,34.12017733308693,65.87982266691314
CHN,中国,TUR,Turkey,2010,2024,2010-2024,Shapley,False,2878.3500629421737,1423.6985915002006,1454.6514714419732,1933.2084222979247,661.6007440343773,945.1416406442486,762.0978474658233,128.84560883258644,211.83907724959485,103.2688000673169,443.9534861494982,119.90534208800088,16.63654202068399,861.6628072473733,-32.76889404473207,-1.2397210885916956,0.0,183.0437931784253,1010.6979852924748,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,8.85749001476373,14.562875122217564,7.099212567045229,30.519577704026524,69.48042229597347
CHN,中国,TUR,Turkey,2010,2024,2010-2024,SDA,False,2878.3500629421737,1423.6985915002006,1454.6514714419732,1933.2084222979247,661.6007440343773,945.1416406442486,762.0978474658233,0.5548792223760983,256.38567575178314,113.41432524579,370.3548802199492,113.485971238099,0.0716459923089728,1007.9702136187748,-68.2738800227042,-0.0103753989715971,-38.43316015350058,183.0437931784253,1084.2965912220236,-4.547473508864641e-13,Accounting residual; fourth effect excluded by design,0.038145166266257254,17.625230564516738,7.796666588001602,25.460042318784595,74.53995768121537
CHN,中国,USA,United States,2010,2024,2010-2024,Shapley,False,2849.9272631611007,1567.812822807036,1282.1144403540648,1834.582602043297,771.525225075101,1015.3446611178036,796.2875977319349,4.390918866429631,-2.60794584522802,88.40630941404966,90.18928243525129,88.97326475612644,0.5669553420767852,858.3313085608186,116.21024999820264,-1.6734640260766764,0.0,219.0570633858688,1191.9251579188135,0.0,Accounting residual; fourth effect excluded by design,0.34247480008235837,-0.20340975525615462,6.895352445264999,7.0344174900912035,92.9655825099088
CHN,中国,USA,United States,2010,2024,2010-2024,SDA,False,2849.9272631611007,1567.812822807036,1282.1144403540648,1834.582602043297,771.525225075101,1015.3446611178036,796.2875977319349,6.114108624326061,-3.883023472714657,141.01478038801827,143.24586553962968,141.80423395162234,0.7894535636041129,782.671231181186,95.68565434092623,-3.5616520410894377,45.01627794754346,219.0570633858688,1138.868574814435,0.0,Accounting residual; fourth effect excluded by design,0.4768769800796884,-0.3028609108904766,10.998611040452525,11.172627109641736,88.82737289035826
USA,美国,AUS,Australia,2010,2024,2010-2024,Shapley,False,4143.084429461239,1380.5779985677066,2762.5064308935325,1295.3389832043724,364.3836903060437,2847.7454462568667,1016.1943082616629,0.1664854009742907,0.128134630114028,4.468943032953397,4.763563064041716,4.473742648007366,0.0047996150539698,848.5090865175013,71.32086532981012,6.361777986975544,0.0,1831.5511379952038,2757.742867829491,0.0,Accounting residual; fourth effect excluded by design,0.006026606820257826,0.004638346853461726,0.16177131690904037,0.17243627058275995,99.82756372941725
USA,美国,AUS,Australia,2010,2024,2010-2024,SDA,False,4143.084429461239,1380.5779985677066,2762.5064308935325,1295.3389832043724,364.3836903060437,2847.7454462568667,1016.1943082616629,0.2581618650904494,0.1095870916564286,4.09669383669543,4.464442793442308,4.104136396624397,0.0074425599289657,864.9923525110512,83.26208286900892,9.194495417957414,-30.958080693130963,1831.5511379952038,2758.0419881000907,4.547473508864641e-13,Accounting residual; fourth effect excluded by design,0.009345204130690368,0.003966944309374247,0.14829626425051814,0.16160841269058276,99.83839158730943
