target,target_name,iso3,country_name,start_year,end_year,scope,method,excluded_target_receiver,TIC0,TIC1,actual_TIC_decline,X0,X1,B0,B1,direct_price_effect,target_share_effect,spillover_other_origins,global_experience_contribution,first_three_net,four_effects_net,spillover_inclusive,direct_spillover_overlap,remaining_other_price,remaining_other_mix,tariff_effect,SDA_interaction,B_actual_decline,B_other_decline,all_other_net,B_gap0,B_gap1,B_cf0,B_cf1,beta_B,Q_ratio0,Q_ratio1,balance_fitted_anchor_period_sensitivity,old_alpha_start,old_three_net,old_three_pct,first_three_scale_change,four_change_vs_old_three,full_reconciliation_error,direct_price_effect_pct,target_share_effect_pct,spillover_other_origins_pct,global_experience_contribution_pct,first_three_net_pct,four_effects_net_pct,all_other_net_pct
USA,美国,BRA,Brazil,2011,2024,available_start_sensitivity,SDA,False,7522.515553575554,724.4366073748986,6798.078946200655,2145.844033503492,131.86173695884258,5376.671520072062,592.574870416056,103.43906101901999,-7.481065906373905,-21.49507171573322,-189.59107557847017,74.46292339691287,-115.1281521815573,-23.831340172396065,-2.3362684566628507,1851.4354634843849,300.794424487614,-40.554164261305516,-172.1563505629578,4784.096649656006,4973.687725234476,6913.2070983822105,240.79245994124085,51.20138436277068,5617.463980013303,643.7762547788267,-0.8431480181598846,0.949365899683857,0.9063849516273368,-248.48008164182716,0.926261156929074,68.9721135739455,1.0145824154115333,5.490809822967364,-184.1002657555028,-1.8189894035458565e-12,1.5215925239707688,-0.1100467641752669,-0.316193322934952,-2.788891936661456,1.09535243686055,-1.6935394998009061,101.69353949980088
USA,美国,CHN,China,2010,2024,2010-2024,Shapley,False,4291.432902265811,590.5861539927796,3700.8467482730316,2270.6250354815543,109.4301787373887,2020.807866784257,481.1559752553909,0.0,0.0,-33.03415743642762,-10.001403355133675,-33.03415743642762,-43.035560791561295,-33.03415743642762,0.0,2194.2290141805934,0.0,0.0,0.0,1539.6518915288661,1549.6532948839997,3743.882309064593,35.53606677295056,25.534663417816887,2056.3439335572075,506.6906386732078,-0.5260812937466695,0.9674069443091644,0.9063849516273368,-29.59312810781148,1.0398675951942558,-34.35114985268643,-0.9281970367650619,1.3169924162588131,-8.684410938874862,0.0,0.0,0.0,-0.8926107910802502,-0.2702463526705272,-0.8926107910802502,-1.1628571437507773,101.16285714375077
USA,美国,CHN,China,2010,2024,2010-2024,SDA,False,4291.432902265811,590.5861539927796,3700.8467482730316,2270.6250354815543,109.4301787373887,2020.807866784257,481.1559752553909,0.0,-0.0,-33.03415743642762,-10.001403355133675,-33.03415743642762,-43.035560791561295,-33.03415743642762,0.0,2194.2290141805934,-0.0,0.0,0.0,1539.6518915288661,1549.6532948839997,3743.882309064593,35.53606677295056,25.534663417816887,2056.3439335572075,506.6906386732078,-0.5260812937466695,0.9674069443091644,0.9063849516273368,-29.59312810781148,1.0398675951942558,-34.35114985268643,-0.9281970367650619,1.3169924162588131,-8.684410938874862,0.0,0.0,-0.0,-0.8926107910802502,-0.2702463526705272,-0.8926107910802502,-1.1628571437507773,101.16285714375077
USA,美国,DEU,Germany,2010,2024,2010-2024,Shapley,False,4412.429498946073,592.9665484018221,3819.462950544251,2627.848413445465,139.3238184896545,1784.581085500608,453.6427299121676,46.01648929264433,3.1466545509814137,-26.14376102500754,-5.414345151883083,23.019382818618208,17.605037666735125,-26.743990824790277,-0.6002297997827316,2306.630574511181,158.87463762601203,0.0,0.0,1330.9383555884403,1336.3527007403234,3801.8579128775164,22.90217333544092,17.487828183557838,1807.483258836049,471.13055809572546,-0.384829060580243,0.9674069443091644,0.9063849516273368,-6.8409186229022225,0.6841338818551645,15.748339725611348,0.4123181695836925,7.27104309300686,1.8566979411237767,4.547473508864641e-13,1.204789518539177,0.0823847381615008,-0.6844878812421052,-0.14175671349584817,0.602686375458573,0.46092966196272467,99.53907033803729
USA,美国,DEU,Germany,2010,2024,2010-2024,SDA,False,4412.429498946073,592.9665484018221,3819.462950544251,2627.848413445465,139.3238184896545,1784.581085500608,453.6427299121676,87.85062591160218,-0.8591355181621719,-22.393698381459775,-5.414345151883083,64.59779201198023,59.18344686009715,-23.539604216786884,-1.1459058353271105,2361.3251333418884,253.83180114645322,0.0,-191.2301315445104,1330.9383555884403,1336.3527007403234,3760.2795036841544,22.90217333544092,17.487828183557838,1807.483258836049,471.13055809572546,-0.384829060580243,0.9674069443091644,0.9063849516273368,-6.8409186229022225,0.6841338818551645,44.19353820842858,1.1570615759509137,20.404253803551654,14.989908651668571,9.094947017729282e-13,2.30007797036188,-0.02249362094322057,-0.5863048986577761,-0.14175671349584817,1.6912794507608835,1.549522737265035,98.45047726273499
USA,美国,ESP,Spain,2010,2024,2010-2024,Shapley,False,5563.901030792681,822.1244412681233,4741.7765895245575,2790.4267182965964,145.3946223054095,2773.4743124960846,676.7298189627138,46.32889012725767,0.5503915242351648,-18.78485147631707,-11.515034918607853,28.09443017517577,16.579395256567917,-19.389156169541135,-0.6043046932240683,2417.6930631849236,199.24460263108773,0.0,0.0,2096.7444935333706,2108.2595284519784,4725.19719426799,43.44992843196633,31.934893513358475,2816.924240928051,708.6647124760723,-0.4691205152601589,0.9674069443091644,0.9063849516273368,-18.996590374448658,0.827550935939506,23.24957198615381,0.490313525894837,4.844858189021959,-6.670176729585894,9.094947017729282e-13,0.9770365442692213,0.01160728503006825,-0.3961564009113421,-0.24284220694932462,0.5924874283879474,0.3496452214386228,99.6503547785614
USA,美国,ESP,Spain,2010,2024,2010-2024,SDA,False,5563.901030792681,822.1244412681233,4741.7765895245575,2790.4267182965964,145.3946223054095,2773.4743124960846,676.7298189627138,83.3235816135191,-6.0308125131599555,-12.473470678020977,-11.515034918607853,64.81929842233816,53.30426350373031,-13.560326661123044,-1.0868559831020668,2503.710217538765,324.62125374061293,0.0,-248.11867371052816,2096.7444935333706,2108.2595284519784,4688.472326020828,43.44992843196633,31.934893513358475,2816.924240928051,708.6647124760723,-0.4691205152601589,0.9674069443091644,0.9063849516273368,-18.996590374448658,0.827550935939506,53.64127107634809,1.1312483847267576,11.178027345990074,-0.3370075726177788,9.094947017729282e-13,1.7572228476051774,-0.12718466168319933,-0.26305479481207805,-0.24284220694932462,1.3669833911099,1.1241411841605755,98.87585881583945
USA,美国,FRA,France,2010,2024,2010-2024,Shapley,False,6514.65732422562,1103.958016240936,5410.699307984683,2808.8170920897546,140.1711871299395,3705.840232135865,963.7868291109966,66.20617579695849,0.9374296279249625,-20.355214923602095,-15.07159724169344,46.788390501281356,31.716793259587917,-21.218794919682782,-0.8635799960806865,2390.615227717119,231.24228674141509,0.0,0.0,2742.053403024868,2757.125000266562,5378.982514725096,70.41141934446159,55.33982210276815,3776.2516514803265,1019.1266512137647,-0.5680182225907597,0.9674069443091644,0.9063849516273368,-50.69246395808341,0.9802365708491172,45.863691460525445,0.847648129195489,0.924699040755911,-14.146898200937528,0.0,1.2236158771428425,0.017325480026982424,-0.3762030333780233,-0.2785517431998478,0.8647383237918015,0.5861865805919537,99.41381341940806
USA,美国,FRA,France,2010,2024,2010-2024,SDA,False,6514.65732422562,1103.958016240936,5410.699307984683,2808.8170920897546,140.1711871299395,3705.840232135865,963.7868291109966,132.2736489566137,-12.09483263646063,-14.071721956401385,-15.07159724169344,106.10709436375167,91.03549712205823,-15.797072739353242,-1.725350782951856,2462.343194521903,366.65236245962,0.0,-266.45674638546,2742.053403024868,2757.125000266562,5319.663810862625,70.41141934446159,55.33982210276815,3776.2516514803265,1019.1266512137647,-0.5680182225907597,0.9674069443091644,0.9063849516273368,-50.69246395808341,0.9802365708491172,104.01005432188764,1.9223033549175021,2.097040041864034,-12.974557199829405,0.0,2.4446682661040633,-0.22353547939010454,-0.260072148818831,-0.2785517431998478,1.9610606378951274,1.6825088946952793,98.31749110530473
USA,美国,IND,India,2010,2024,2010-2024,Shapley,False,6015.812576430637,525.1674202758713,5490.645156154766,2805.928927175792,191.5783780055728,3209.883649254845,333.58904227029853,163.88827315146784,22.975270898393852,-23.119497428551487,-51.694154466025964,163.74404662131022,112.04989215528425,-25.257222989379255,-2.1377255608277705,2809.4933137254266,305.8781893847806,-664.7650005612977,0.0,2876.294606984546,2927.9887614505724,5378.595263999482,75.51640320234719,23.822248736321228,3285.400052457192,357.41129100661976,-0.7017656828234162,0.9674069443091644,0.9063849516273368,-60.22034012306034,0.569725072974314,93.28908891043542,1.699055143016528,70.4549577108748,18.76080324484883,9.094947017729282e-13,2.9848636815977168,0.418443921342096,-0.42107068971003475,-0.9414950883882771,2.9822369132297784,2.040741824841501,97.95925817515851
USA,美国,IND,India,2010,2024,2010-2024,SDA,False,6015.812576430637,525.1674202758713,5490.645156154766,2805.928927175792,191.5783780055728,3209.883649254845,333.58904227029853,258.75325967227116,-24.750874687671857,-11.67927349657522,-51.694154466025964,222.3231114880241,170.62895702199813,-15.054398796954075,-3.3751253003788544,2339.2302343373412,342.65734638809573,-1431.8712281740989,1142.0110851308584,2876.294606984546,2927.9887614505724,5320.0161991327695,75.51640320234719,23.822248736321228,3285.400052457192,357.41129100661976,-0.7017656828234162,0.9674069443091644,0.9063849516273368,-60.22034012306034,0.569725072974314,126.66305091639109,2.3068883039073746,95.66006057163301,43.96590610560705,1.8189894035458565e-12,4.712620326269317,-0.45078263088859866,-0.21271222532899037,-0.9414950883882771,4.049125470051728,3.1076303816634514,96.89236961833659
USA,美国,ITA,Italy,2010,2024,2010-2024,Shapley,False,6078.874297702453,804.1602225425657,5274.714075159887,2717.8350020312737,212.89001534158663,3361.0392956711794,591.270207200979,13.02609630202008,-0.6536311330659371,-14.48124526265192,-31.02846571260045,-2.108780093697776,-33.137245806298225,-14.651155034029498,-0.16990977137758081,2543.2652502125943,-36.21148342920956,0.0,0.0,2769.7690884702006,2800.797554182801,5307.851320966185,66.30175013435473,35.27328442175428,3427.341045805534,626.5434916227333,-0.5895247210083466,0.9674069443091644,0.9063849516273368,-39.70755333896119,0.911304899106392,-1.9217416305248167,-0.03643309576863775,-0.18703846317295936,-31.215504175773408,0.0,0.24695360007026035,-0.012391783208573714,-0.27454085769024295,-0.5882492448021444,-0.03997904082855628,-0.6282282856307007,100.6282282856307
USA,美国,ITA,Italy,2010,2024,2010-2024,SDA,False,6078.874297702453,804.1602225425657,5274.714075159887,2717.8350020312737,212.89001534158663,3361.0392956711794,591.270207200979,25.941826375160424,-1.2520944287137161,-16.761555541171113,-31.02846571260045,7.928176405275597,-23.100289307324854,-17.099935489109686,-0.33837994793857396,2499.970438280492,-67.52660563800944,0.0,64.5729776419292,2769.7690884702006,2800.797554182801,5297.814364467213,66.30175013435473,35.27328442175428,3427.341045805534,626.5434916227333,-0.5895247210083466,0.9674069443091644,0.9063849516273368,-39.70755333896119,0.911304899106392,7.2249859991073535,0.13697398372988304,0.7031904061682432,-30.325275306432207,9.094947017729282e-13,0.4918148359420615,-0.023737673945402674,-0.3177718318440424,-0.5882492448021444,0.15030533015261643,-0.4379439146495279,100.43794391464955
USA,美国,JPN,Japan,2011,2024,available_start_sensitivity,Shapley,False,6644.276501864859,1911.450682621868,4732.825819242991,3597.0302141004536,315.6578779059117,3047.246287764405,1595.7928047159564,14.46653647706223,-9.878063197598108,-66.20832737406694,-0.1480949656508983,-61.619854094602815,-61.76794906025371,-66.53506770325757,-0.3267403291906178,2900.2699513373122,442.7222389518335,0.0,0.0,1451.4534830484488,1451.6015780140997,4794.593768303245,27.25545694772245,27.107361982071552,3074.5017447121277,1622.900166698028,-0.1713694705319817,0.949365899683857,0.9063849516273368,1.6338172550129002,0.5264514586571797,-32.439862070346244,-0.6854226905720979,-29.17999202425657,-29.32808698990747,0.0,0.30566382600101966,-0.20871385457363165,-1.3989174734652894,-0.0031291023863326095,-1.3019675020379013,-1.305096604424234,101.30509660442424
USA,美国,JPN,Japan,2011,2024,available_start_sensitivity,SDA,False,6644.276501864859,1911.450682621868,4732.825819242991,3597.0302141004536,315.6578779059117,3047.246287764405,1595.7928047159564,26.7234027184322,-22.938096955629344,-69.86571344617596,-0.1480949656508983,-66.0804076833731,-66.228502649024,-70.46928662453544,-0.6035731783594929,3184.2197416209647,737.8196709202523,0.0,-574.5866686632995,1451.4534830484488,1451.6015780140997,4799.0543218920175,27.25545694772245,27.107361982071552,3074.5017447121277,1622.900166698028,-0.1713694705319817,0.949365899683857,0.9063849516273368,1.6338172550129002,0.5264514586571797,-34.78812701357288,-0.7350392417174819,-31.292280669800213,-31.44037563545111,1.8189894035458565e-12,0.5646394720418123,-0.48465964799224875,-1.476194479038548,-0.0031291023863326095,-1.3962146549889842,-1.399343757375317,101.39934375737536
USA,美国,KOR,South Korea,2011,2024,available_start_sensitivity,Shapley,False,7012.58447961614,1262.2227758007118,5750.361703815428,2027.4340459964749,143.30763666718258,4985.150433619665,1118.9151391335292,8.78740102962942,0.40202829888877345,-41.39446611630886,-64.65904241094859,-32.20503678779067,-96.86407919873926,-41.592937831339164,-0.19847171503031086,1744.8697875975242,171.46176668152694,-0.00010816196895201638,0.0,3866.235294486136,3930.894336897084,5847.225783014166,113.21280219712753,48.553759786178944,5098.363235816792,1167.4688989197082,-0.4321698509914313,0.949365899683857,0.9063849516273368,-34.95378200025698,0.9524641670854076,-30.674143540037957,-0.533429810505404,-1.5308932477527115,-66.1899356587013,-9.094947017729282e-13,0.15281475291891433,0.0069913567110399906,-0.7198584758388882,-1.1244343528520406,-0.5600523662089338,-1.6844867190609745,101.68448671906096
USA,美国,KOR,South Korea,2011,2024,available_start_sensitivity,SDA,False,7012.58447961614,1262.2227758007118,5750.361703815428,2027.4340459964749,143.30763666718258,4985.150433619665,1118.9151391335292,13.314568810388318,-0.21100582624147382,-40.78058689703688,-64.65904241094859,-27.67702391289004,-92.33606632383862,-41.081308953282715,-0.30072205624582676,1838.578921296315,269.5176448800853,-0.000307670923901563,-196.29282526329396,3866.235294486136,3930.894336897084,5842.697770139266,113.21280219712753,48.553759786178944,5098.363235816792,1167.4688989197082,-0.4321698509914313,0.949365899683857,0.9063849516273368,-34.95378200025698,0.9524641670854076,-26.36137352859372,-0.4584298325286679,-1.315650384296319,-65.9746927952449,0.0,0.23154315321684818,-0.0036694357174344204,-0.7091829870454673,-1.1244343528520406,-0.48130926954605363,-1.6057436223980943,101.6057436223981
USA,美国,USA,United States,2010,2024,2010-2024,Shapley,True,5552.428538737875,1058.0371018079034,4494.391436929972,2848.4060455608724,275.2245466799994,2704.0224931770026,782.812555127904,629.6470808124869,-4.846105070096495,-10.41083666974023,-5.96036160384233,614.3901390726502,608.4297774688079,-18.62382612328971,-8.212989453549483,2263.4110846190474,31.814586200828828,-336.43431101165345,0.0,1921.2099380490986,1927.170299652941,3885.9616594611634,47.131523920939344,41.171162317097014,2751.154017097942,823.983717445001,-0.5214862563796543,0.9674069443091644,0.9063849516273368,-45.64030811266957,0.5555661805550485,341.33438293527735,7.594674111617566,273.05575613737284,267.0953945335305,-9.094947017729282e-13,14.009618201893563,-0.1078256119455134,-0.23164063068017193,-0.13261776788880972,13.670151959267876,13.537534191379066,86.46246580862092
USA,美国,USA,United States,2010,2024,2010-2024,SDA,True,5552.428538737875,1058.0371018079034,4494.391436929972,2848.4060455608724,275.2245466799994,2704.0224931770026,782.812555127904,646.5633365266805,-4.803290896593701,-17.169094745339038,-5.96036160384233,624.5909508847477,618.6305892809054,-25.602736424568565,-8.433641679229527,1995.600628234708,-83.76789327029667,-795.8553715372374,832.6131845689486,1921.2099380490986,1927.170299652941,3875.7608476490636,47.131523920939344,41.171162317097014,2751.154017097942,823.983717445001,-0.5214862563796543,0.9674069443091644,0.9063849516273368,-45.64030811266957,0.5555661805550485,347.0016089922852,7.720769627251581,277.5893418924625,271.6289802886202,-2.7284841053187847e-12,14.386004103112453,-0.10687299858053156,-0.3820115578777202,-0.13261776788880972,13.897119546654201,13.764501778765391,86.23549822123455
DEU,德国,AUS,Australia,2010,2024,2010-2024,Shapley,False,8226.006707647639,943.9690385525072,7282.037669095132,2666.087536470216,129.51154301459246,5559.919171177424,814.4574955379147,20.05252012745326,2.1942165562947906,-204.18151239355217,-754.2586680534461,-181.93477570980411,-936.1934437632501,-206.01749823016914,-1.835985836616972,2555.421817565494,163.08895159993403,0.0,0.0,4745.461675639509,5499.720343692955,8218.231112858382,777.3123560200138,23.053687966567736,6337.231527197438,837.5111835044825,-0.6311445523247294,0.8127472321700254,0.9567386560322728,-902.8654262887111,0.8199027752719692,-149.16882752295166,-2.0484489960278855,-32.765948186852455,-787.0246162402984,9.094947017729282e-13,0.27536962919810043,0.030131903404002094,-2.8039062920547053,-10.357796846540763,-2.4984047594526024,-12.856201605993364,112.85620160599338
DEU,德国,AUS,Australia,2010,2024,2010-2024,SDA,False,8226.006707647639,943.9690385525072,7282.037669095132,2666.087536470216,129.51154301459246,5559.919171177424,814.4574955379147,39.14875020445195,-0.010818559580899681,-193.00695290603622,-754.2586680534461,-153.86902126116516,-908.1276893146112,-196.591367754633,-3.5844148485967953,2644.287843029735,279.8679055579478,0.0,-233.7107338708942,4745.461675639509,5499.720343692955,8190.165358409744,777.3123560200138,23.053687966567736,6337.231527197438,837.5111835044825,-0.6311445523247294,0.8127472321700254,0.9567386560322728,-902.8654262887111,0.8199027752719692,-126.15763756041096,-1.732449669902454,-27.711383700754197,-781.9700517542002,9.094947017729282e-13,0.5376070817457964,-0.0001485650043642798,-2.650452547439504,-10.357796846540763,-2.112994030698072,-12.470790877238835,112.47079087723885
DEU,德国,BRA,Brazil,2011,2024,available_start_sensitivity,Shapley,False,7522.515553575554,724.4366073748986,6798.078946200655,2145.844033503492,131.86173695884258,5376.671520072062,592.574870416056,26.383681219135955,4.716554846408626,-171.87197709751482,-1219.401926599095,-140.77174103197024,-1360.1736676310652,-174.84557884633236,-2.9736017488175173,1982.6491117422681,193.53122137466363,-21.42629554031158,0.0,4784.096649656006,6003.498576255101,8158.252613831722,1241.9151253265572,22.513198727462054,6618.586645398619,615.088069143518,-0.8431480181598846,0.7815532771633519,0.9567386560322728,-1443.8925940241465,0.926261156929074,-130.39139571119276,-1.918062392965686,-10.38034532077748,-1229.7822719198725,9.094947017729282e-13,0.3881049547663962,0.06938070127950835,-2.5282433237050226,-17.937448744701626,-2.070757667659118,-20.008206412360746,120.00820641236076
DEU,德国,BRA,Brazil,2011,2024,available_start_sensitivity,SDA,False,7522.515553575554,724.4366073748986,6798.078946200655,2145.844033503492,131.86173695884258,5376.671520072062,592.574870416056,52.32664969164381,1.732625788104111,-135.36863407573216,-1219.401926599095,-81.30935859598424,-1300.7112851950792,-141.26616655956076,-5.89753248382863,2016.4214371717594,301.67584651953644,-40.554164261305516,-182.25146428935844,4784.096649656006,6003.498576255101,8098.790231395733,1241.9151253265572,22.513198727462054,6618.586645398619,615.088069143518,-0.8431480181598846,0.7815532771633519,0.9567386560322728,-1443.8925940241465,0.926261156929074,-75.31370056227729,-1.1078674013394474,-5.995658033706945,-1225.397584632802,-9.094947017729282e-13,0.7697270082585373,0.025486991278211763,-1.991277758717228,-17.937448744701626,-1.1960637591804788,-19.133512503882105,119.13351250388209
DEU,德国,CHN,China,2010,2024,2010-2024,Shapley,False,4291.432902265811,590.5861539927796,3700.8467482730316,2270.6250354815543,109.4301787373887,2020.807866784257,481.1559752553909,0.0,0.0,-250.44794303662948,-221.56450641933088,-250.44794303662948,-472.01244945596034,-250.44794303662948,0.0,2411.642799780795,0.0,0.0,0.0,1539.6518915288661,1761.216397948197,4172.8591977289925,232.89029968578416,11.325793266453275,2253.698166470041,492.4817685218442,-0.5260812937466695,0.8127472321700254,0.9567386560322728,-313.74855490132893,1.0398675951942558,-260.43270024684784,-7.03711117917478,9.984757210218362,-211.5797492091125,4.547473508864641e-13,0.0,0.0,-6.767314619377278,-5.986859805062775,-6.767314619377278,-12.754174424440052,112.75417442444007
DEU,德国,CHN,China,2010,2024,2010-2024,SDA,False,4291.432902265811,590.5861539927796,3700.8467482730316,2270.6250354815543,109.4301787373887,2020.807866784257,481.1559752553909,0.0,-0.0,-250.44794303662948,-221.56450641933088,-250.44794303662948,-472.01244945596034,-250.44794303662948,0.0,2411.642799780795,-0.0,0.0,0.0,1539.6518915288661,1761.216397948197,4172.8591977289925,232.89029968578416,11.325793266453275,2253.698166470041,492.4817685218442,-0.5260812937466695,0.8127472321700254,0.9567386560322728,-313.74855490132893,1.0398675951942558,-260.43270024684784,-7.03711117917478,9.984757210218362,-211.5797492091125,4.547473508864641e-13,0.0,-0.0,-6.767314619377278,-5.986859805062775,-6.767314619377278,-12.754174424440052,112.75417442444007
DEU,德国,DEU,Germany,2010,2024,2010-2024,Shapley,True,4412.429498946073,592.9665484018221,3819.462950544251,2627.848413445465,139.3238184896545,1784.581085500608,453.6427299121676,439.7124049322185,20.597598694806813,-172.298817600984,-140.43720168923556,288.0111860260413,147.57398433680572,-212.55838310742044,-40.259565506436445,2059.0897154475833,141.4236934821868,0.0,0.0,1330.9383555884403,1471.3755572776759,3671.888966207446,148.22385172110194,7.7866500318663725,1932.80493722171,461.429379944034,-0.384829060580243,0.8127472321700254,0.9567386560322728,-133.1655939485342,0.6841338818551645,197.03821071370555,5.158793612217885,90.97297531233573,-49.46422637689983,9.094947017729282e-13,11.512414457890266,0.5392799710721575,-4.5110744581625655,-3.676883465232307,7.540619970799858,3.863736505567551,96.13626349443247
DEU,德国,DEU,Germany,2010,2024,2010-2024,SDA,True,4412.429498946073,592.9665484018221,3819.462950544251,2627.848413445465,139.3238184896545,1784.581085500608,453.6427299121676,587.0324392812034,6.168959211924333,-139.27244913697805,-140.43720168923556,453.9289493561497,313.49174766691414,-193.02046870283021,-53.748019565852154,1979.0220707278056,220.01085772232543,0.0,-164.43728285046896,1330.9383555884403,1471.3755572776759,3505.9712028773374,148.22385172110194,7.7866500318663725,1932.80493722171,461.429379944034,-0.384829060580243,0.8127472321700254,0.9567386560322728,-133.1655939485342,0.6841338818551645,310.5481742094591,8.13067643882258,143.3807751466906,2.943573457455045,9.094947017729282e-13,15.369502123264601,0.1615137858856647,-3.646388273438614,-3.676883465232307,11.884627635711652,8.207744170479344,91.79225582952067
DEU,德国,ESP,Spain,2010,2024,2010-2024,Shapley,False,5563.901030792681,822.1244412681233,4741.7765895245575,2790.4267182965964,145.3946223054095,2773.4743124960846,676.7298189627138,127.85770789675645,5.819421557308707,-138.9495386927355,-269.13088913141894,-5.272409238670349,-274.40329837008926,-150.65604437425196,-11.706505681516461,2456.328932631843,193.97557259801408,0.0,0.0,2096.7444935333706,2365.87538266479,5016.1798878946465,283.31756368652486,14.186674555105924,3056.7918761826095,690.9164935178197,-0.4691205152601589,0.8127472321700254,0.9567386560322728,-237.13377384278465,0.827550935939506,-4.363187200117736,-0.09201587459343415,-0.9092220385526133,-270.0401111699715,0.0,2.6964093622465737,0.1227266077901026,-2.9303265573435104,-5.675739547197938,-0.11119058730683463,-5.786930134504772,105.78693013450476
DEU,德国,ESP,Spain,2010,2024,2010-2024,SDA,False,5563.901030792681,822.1244412681233,4741.7765895245575,2790.4267182965964,145.3946223054095,2773.4743124960846,676.7298189627138,225.56771803337665,-11.329534527961902,-88.80016130738468,-269.13088913141894,125.43802219803007,-143.69286693338887,-109.45288390160395,-20.65272259421925,2437.7927717482708,312.15574240828306,0.0,-230.3544403633967,2096.7444935333706,2365.87538266479,4885.469456457947,283.31756368652486,14.186674555105924,3056.7918761826095,690.9164935178197,-0.4691205152601589,0.8127472321700254,0.9567386560322728,-237.13377384278465,0.827550935939506,103.80635267238031,2.189186915758691,21.631669525649755,-247.49921960576918,0.0,4.7570296443678215,-0.23893016286323768,-1.8727192146412022,-5.675739547197938,2.645380266863381,-3.0303592803345567,103.03035928033457
DEU,德国,FRA,France,2010,2024,2010-2024,Shapley,False,6514.65732422562,1103.958016240936,5410.699307984683,2808.8170920897546,140.1711871299395,3705.840232135865,963.7868291109966,259.7064920589489,12.533692782260138,-143.73049930732648,-438.65864776522153,128.50968553388256,-310.14896223133894,-167.50892905416478,-23.778429746838295,2320.4901958388527,219.64602358707992,0.0,0.0,2742.053403024868,3180.71205079009,5720.848270216023,463.1762221188196,24.517574353598093,4169.0164542546845,988.3044034645947,-0.5680182225907597,0.8127472321700254,0.9567386560322728,-493.39097893691707,0.9802365708491172,125.96989346863148,2.328162891675297,2.5397920652510777,-436.1188556999704,0.0,4.799869245657296,0.23164644843160853,-2.656412621104639,-8.107244975115947,2.3751030729842646,-5.732141902131682,105.7321419021317
DEU,德国,FRA,France,2010,2024,2010-2024,SDA,False,6514.65732422562,1103.958016240936,5410.699307984683,2808.8170920897546,140.1711871299395,3705.840232135865,963.7868291109966,478.442236301049,-32.95939031295762,-88.39213814011224,-438.65864776522153,357.0907078479791,-81.56793991724243,-132.19776276509236,-43.80562462498013,2190.49502336118,332.7372614438836,0.0,-211.6770876932268,2742.053403024868,3180.71205079009,5492.267247901927,463.1762221188196,24.517574353598093,4169.0164542546845,988.3044034645947,-0.5680182225907597,0.8127472321700254,0.9567386560322728,-493.39097893691707,0.9802365708491172,350.033370942987,6.469281529402962,7.057336904992098,-431.60131086022943,9.094947017729282e-13,8.842521254045694,-0.609152134259591,-1.633654600056412,-8.107244975115947,6.599714519729693,-1.5075304553862547,101.50753045538627
DEU,德国,IND,India,2010,2024,2010-2024,Shapley,False,6015.812576430637,525.1674202758713,5490.645156154766,2805.928927175792,191.5783780055728,3209.883649254845,333.58904227029853,112.44452093712182,21.192283979495777,-187.0858011702342,-492.2117469567096,-53.4489962536166,-545.6607432103262,-197.38109306040906,-10.295291890174784,3024.903369681455,307.6611763036787,-664.7650005612977,0.0,2876.294606984546,3368.506353941256,6036.305899365092,502.72721436571055,10.515467409000962,3712.6108636205554,344.1045096792995,-0.7017656828234162,0.8127472321700254,0.9567386560322728,-496.7520628148292,0.569725072974314,-30.45123329099557,-0.5546020991150942,-22.997762962621028,-515.2095099193307,0.0,2.047929118330959,0.38597074436216633,-3.4073555265271414,-8.96455212380575,-0.9734556638340156,-9.938007787639767,109.93800778763978
DEU,德国,IND,India,2010,2024,2010-2024,SDA,False,6015.812576430637,525.1674202758713,5490.645156154766,2805.928927175792,191.5783780055728,3209.883649254845,333.58904227029853,177.52599938905118,-11.31540956592279,-107.18609221202193,-492.2117469567096,59.02449761110647,-433.1872493456031,-123.44016992584226,-16.254077713820305,2515.964313336008,343.644722179327,-1431.8712281740989,1127.5882442178781,2876.294606984546,3368.506353941256,5923.83240550037,502.72721436571055,10.515467409000962,3712.6108636205554,344.1045096792995,-0.7017656828234162,0.8127472321700254,0.9567386560322728,-496.7520628148292,0.569725072974314,33.62773620875984,0.6124550986702294,25.396761402346627,-466.8149855543629,1.8189894035458565e-12,3.2332448071253075,-0.20608524579736728,-1.9521584288117975,-8.96455212380575,1.0750011325161428,-7.889550991289608,107.88955099128964
DEU,德国,ITA,Italy,2010,2024,2010-2024,Shapley,False,6078.874297702453,804.1602225425657,5274.714075159887,2717.8350020312737,212.89001534158663,3361.0392956711794,591.270207200979,329.55690641663483,-0.5652980727128276,-87.3668163002732,-421.36081899050964,241.6247920436488,-179.73602694686085,-117.54067019467102,-30.173853894397826,2299.6200111356015,-36.29981648956271,0.0,0.0,2769.7690884702006,3191.12990746071,5454.450102106749,436.9789721916659,15.618153201156247,3798.0182678628453,606.8883604021353,-0.5895247210083466,0.8127472321700254,0.9567386560322728,-372.84674066987276,0.911304899106392,220.1938567349403,4.174517397481224,21.430935308708484,-399.92988368180113,9.094947017729282e-13,6.247862949929571,-0.010717132050341369,-1.6563327425027288,-7.988315821227473,4.5808130753765015,-3.4075027458509717,103.407502745851
