technology,iso3,country_name,year,cost_scope,tic,procurement_cost,other_cost,eligible,exclusion_reason,Q_global_gw,lnQ,lnB,procurement_pretax,procurement_duties,procurement_policy_rent,old_equipment_share,old_equipment_cost,old_proportional_balance,old_calibration,balance_change_vs_old,implied_procurement_share,other_price_proxy_quantity_share,supplier_count,tic_source_sheet,tic_source_cell,same_capacity_basis_assumption
wind,IND,India,2016,非风机采购成本余额,1395.643984213105,999.9346642793232,395.7093199337819,True,,452.48745,6.114760027948734,5.9806799011435325,975.5538179745957,24.380846304727562,0.0,0.7663999999999972,1069.62154950092,326.02243471218526,1.0696914385619598,69.68688522159664,0.7164682939131561,0.8153052014523536,9,Fig 2.6,I15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2017,非风机采购成本余额,1379.8823534779967,918.8861832780236,460.9961701999731,True,,495.6822,6.2059349955659755,6.133389735369891,903.8456642826444,15.040518995379221,0.0,0.7663999999999982,1057.541835705534,322.3405177724626,1.1508953502085228,138.65565242751052,0.6659163232010097,0.7601831684438718,7,Fig 2.6,J15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2018,非风机采购成本余额,1381.2400608612577,927.3647271676457,453.875333693612,True,,539.4404499999999,6.290532398624406,6.117822564944611,910.2966647044375,17.068062463208175,0.0,0.7663999999999986,1058.582382644066,322.6576782171917,1.141495197770983,131.2176554764203,0.6714001088191702,0.8175393304964879,14,Fig 2.6,K15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2019,非风机采购成本余额,1255.719701089365,840.3959822085252,415.3237188808397,True,,594.24654,6.38729428375806,6.029058261649329,824.928571493031,15.46741071549431,0.0,0.766400000000003,962.383578914893,293.33612217447194,1.1451549023185348,121.98759670636775,0.6692544374986416,0.7664472316330875,10,Fig 2.6,L15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2020,非风机采购成本余额,1222.0443385764129,813.3093496308647,408.73498894554814,True,,698.33524,6.5486992739946635,6.013066997244873,798.3404658953274,14.968883735537375,0.0,0.7664000000000017,936.574781084965,285.46955749144786,1.1515603275802084,123.26543145410028,0.6655317846963779,0.8562034868903613,7,Fig 2.6,M15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2021,非风机采购成本余额,1051.781225948876,728.8980096987785,322.88321625009746,True,,769.27527,6.645448863841342,5.777290698247005,715.4827089067766,13.415300792002052,0.0,0.7663999999999971,806.0851315672155,245.6960943816605,1.1058956408734533,77.18712186843698,0.6930129495715187,0.7297216621551781,7,Fig 2.6,N15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2022,非风机采购成本余额,1191.1010340630933,630.3557723174745,560.7452617456188,True,,839.7858299999999,6.733146895042726,6.329266723512846,618.7541323361712,11.601639981303205,0.0,0.766400000000002,912.859832505957,278.24120155713626,1.4481660557336835,282.5040601884825,0.5292210772139118,0.5891937542154267,4,Fig 2.6,O15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2023,非风机采购成本余额,1236.9870705080064,583.7921118180957,653.1949586899107,True,,943.12808,6.849202095255681,6.4818756432005,573.0474717232842,10.74464009481157,0.0,0.7663999999999977,948.0268908373332,288.960179670673,1.6239117857980403,364.23477901923764,0.4719468179876316,0.5807067705402871,5,Fig 2.6,P15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,IND,India,2024,非风机采购成本余额,1110.269638408882,546.3302395020477,563.9393989068343,True,,1049.19276,6.955776347473294,6.334946796978281,536.2750817198014,10.05515778224627,0.0,0.7664000000000014,850.9106508765688,259.3589875323132,1.5575023847336926,304.5804113745211,0.4920698725806723,0.5700132156245437,7,Fig 2.6,Q15,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2010,非风机采购成本余额,3042.576771339253,1727.31502224317,1315.261749096083,True,,177.71164000000002,5.180162236673185,7.181790973546561,1715.7346524488871,11.58036979428305,0.0,0.7487648380000008,2278.1745032944013,764.4022680448516,1.3189108378944443,550.8594810512313,0.5677145235953591,0.9228702167224705,14,Fig 2.6,C16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2011,非风机采购成本余额,3732.377300030415,1683.049864412367,2049.327435618048,True,,216.24613,5.376417249698097,7.625266938116058,1671.886284265245,11.163580147122302,0.0,0.761400000000001,2841.8320762431617,890.5452237872532,1.6885014142081756,1158.782211830795,0.4509324028947052,0.6766079335077282,17,Fig 2.6,D16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
