importer_iso3,importer_name,supplier_iso3,supplier_name,year,hs6,hs_scope_note,applied_rate_pct,bilateral_rate_pct,mfn_rate_pct,tariff_source,selected_tariff_type,bilateral_total_lines,bilateral_pref_lines,bilateral_mfn_lines,mfn_total_lines,wits_nomen_code,trade_pair_year_observed,import_value,import_share,datatype
AUS,Australia,AUT,Austria,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,3185.0,1.7728418792253057e-05,aveestimated
AUS,Australia,BEL,,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,34720.481,8.337007924322672e-05,aveestimated
AUS,Australia,CAN,Canada,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,1912.0,1.2370366068634517e-05,aveestimated
AUS,Australia,CAN,Canada,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,317230.0,0.0009016733625641722,aveestimated
AUS,Australia,CAN,Canada,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,14263.0,8.43598614844551e-05,aveestimated
AUS,Australia,CHN,China,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,19191691.0,0.8475768834433621,aveestimated
AUS,Australia,CHN,China,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,29995790.0,0.19406846381688628,aveestimated
AUS,Australia,CHN,China,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,10779908.0,0.03064009045327498,aveestimated
AUS,Australia,CHN,China,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,124832240.0,0.7383320812728217,aveestimated
AUS,Australia,CHN,China,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,67152418.0,0.9546983849601365,aveestimated
AUS,Australia,CHN,China,2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,362759.0,0.718476926123985,aveestimated
AUS,Australia,CHN,China,2016,850231,HS850231 wind-powered generating sets,1.5,1.5,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,51928556.0,0.2890458989152167,aveestimated
AUS,Australia,CHN,China,2017,850231,HS850231 wind-powered generating sets,1.0,1.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H5,True,126439225.756,0.4309022848039764,aveestimated
AUS,Australia,CHN,China,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,117022925.929,0.26677968761573034,aveestimated
AUS,Australia,CHN,China,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,397418341.162,0.9542724536387516,aveestimated
AUS,Australia,CHN,China,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,156774117.041,0.9990289745502492,aveestimated
AUS,Australia,CHN,China,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,2379724.823,0.6683931885646818,aveestimated
AUS,Australia,CHN,China,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,16874593.99,0.3448354120574368,aveestimated
AUS,Australia,CHN,China,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,70049120.365,0.9953086586854949,aveestimated
AUS,Australia,CHN,China,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,135787997.092,0.9984371993461245,aveestimated
AUS,Australia,DEU,Germany,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,18354.0,0.0008105813145240547,aveestimated
AUS,Australia,DEU,Germany,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,14703663.0,0.0951305930229272,aveestimated
AUS,Australia,DEU,Germany,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,36676640.0,0.10424723171312808,aveestimated
AUS,Australia,DEU,Germany,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,42547840.0,0.25165322084153113,aveestimated
AUS,Australia,DEU,Germany,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,58004.0,0.0008246363536935894,aveestimated
AUS,Australia,DEU,Germany,2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,16753.0,0.03318082788671024,aveestimated
AUS,Australia,DEU,Germany,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,35427768.0,0.19719884080966452,aveestimated
AUS,Australia,DEU,Germany,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,24464537.798,0.08337464240863714,aveestimated
AUS,Australia,DEU,Germany,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,223870986.422,0.5103635150955154,aveestimated
AUS,Australia,DEU,Germany,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,18921023.724,0.04543275904596059,aveestimated
AUS,Australia,DEU,Germany,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,4169.191,2.6567795041989283e-05,aveestimated
AUS,Australia,DEU,Germany,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1064168.372,0.29889291587675576,aveestimated
AUS,Australia,DEU,Germany,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,258134.252,0.00527502061426239,aveestimated
AUS,Australia,DEU,Germany,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,217310.37,0.0030877031967872968,aveestimated
AUS,Australia,DNK,Denmark,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,43403.0,0.0019168388794969784,aveestimated
AUS,Australia,DNK,Denmark,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,104386533.0,0.6753659130991618,aveestimated
AUS,Australia,DNK,Denmark,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,303634177.0,0.8630295034044544,aveestimated
AUS,Australia,DNK,Denmark,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,230941.0,0.0013659223705448746,aveestimated
AUS,Australia,DNK,Denmark,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,838970.0,0.011927542267055904,aveestimated
AUS,Australia,DNK,Denmark,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,91628429.0,0.5100242268722841,aveestimated
AUS,Australia,DNK,Denmark,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,103545474.531,0.3528808507782449,aveestimated
AUS,Australia,DNK,Denmark,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,62239091.541,0.14188779905288693,aveestimated
AUS,Australia,DNK,Denmark,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1823.893,0.000512276733044274,aveestimated
AUS,Australia,DNK,Denmark,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,442605.389,0.009044722011392057,aveestimated
AUS,Australia,DNK,Denmark,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,110532.056,0.0008127324858900275,aveestimated
AUS,Australia,ESP,Spain,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,34460.0,0.00020381692678639297,aveestimated
AUS,Australia,ESP,Spain,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,8476.0,4.717930225530201e-05,aveestimated
AUS,Australia,ESP,Spain,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,23330782.13,0.07951082637504776,aveestimated
AUS,Australia,ESP,Spain,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,35042434.232,0.07988699294170538,aveestimated
AUS,Australia,FIN,Finland,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,19168.0,0.00012401421380940712,aveestimated
AUS,Australia,FIN,Finland,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,25600.275,0.00016313545223007589,aveestimated
AUS,Australia,FRA,France,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,3741.0,0.00016521655756971169,aveestimated
AUS,Australia,FRA,France,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,472809.0,0.0030590064908708253,aveestimated
AUS,Australia,FRA,France,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,5685.0,8.082300652968857e-05,aveestimated
AUS,Australia,FRA,France,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,9105.861,6.695459502444298e-05,aveestimated
AUS,Australia,GBR,United Kingdom,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,380933.0,0.016823426603769842,aveestimated
AUS,Australia,GBR,United Kingdom,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,74178.0,0.0004799210325518678,aveestimated
AUS,Australia,GBR,United Kingdom,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,182480.0,0.0005186689632150495,aveestimated
AUS,Australia,GBR,United Kingdom,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,46752.0,0.0002765191224932514,aveestimated
AUS,Australia,GBR,United Kingdom,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,99967.0,0.0014212196119179202,aveestimated
AUS,Australia,GBR,United Kingdom,2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,39175.0,0.07758962170726877,aveestimated
AUS,Australia,GBR,United Kingdom,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,21699.0,0.00012078146291149108,aveestimated
AUS,Australia,GBR,United Kingdom,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,56707.111,0.00019325666974335425,aveestimated
AUS,Australia,GBR,United Kingdom,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,10626.024,2.422437604266692e-05,aveestimated
AUS,Australia,GBR,United Kingdom,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,8415.36,2.0206783139331524e-05,aveestimated
AUS,Australia,GBR,United Kingdom,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,47579.014,0.00030319299169837477,aveestimated
AUS,Australia,GBR,United Kingdom,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,49812.005,0.013990695280800486,aveestimated
AUS,Australia,GBR,United Kingdom,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,117737.202,0.002405981239620905,aveestimated
AUS,Australia,GBR,United Kingdom,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,56759.724,0.0008064832858347471,aveestimated
AUS,Australia,GBR,United Kingdom,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,47157.476,0.00034674477327897813,aveestimated
AUS,Australia,HKG,"Hong Kong, China",2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,4976.0,1.4143450027170573e-05,aveestimated
AUS,Australia,HKG,"Hong Kong, China",2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,2799.0,0.00554367201426025,aveestimated
AUS,Australia,IND,India,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,1914114.0,0.0845344362138442,aveestimated
AUS,Australia,IND,India,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,1622469.0,0.01049714197960846,aveestimated
AUS,Australia,IND,India,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,600092.0,0.0035493008482037182,aveestimated
AUS,Australia,IND,India,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,2046391.0,0.02909331102116023,aveestimated
AUS,Australia,IND,India,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,1419.0,7.898469785308348e-06,aveestimated
AUS,Australia,IND,India,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,2809.306,6.404435465506236e-06,aveestimated
AUS,Australia,IND,India,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,8758.543,2.103082684727809e-05,aveestimated
AUS,Australia,IND,India,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,7015.157,4.470345766441893e-05,aveestimated
AUS,Australia,IND,India,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,31310.893,0.00879428890551081,aveestimated
AUS,Australia,IND,India,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,29991468.221,0.6128811341075743,aveestimated
AUS,Australia,IND,India,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,8060.824,0.00011453402814389283,aveestimated
AUS,Australia,IRL,,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1398.732,3.188719501378087e-06,aveestimated
AUS,Australia,IRL,,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1037.27,2.4906706245406504e-06,aveestimated
AUS,Australia,ITA,Italy,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,2664136.0,0.01723657823045381,aveestimated
AUS,Australia,ITA,Italy,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,1139.0,6.339927473901485e-06,aveestimated
AUS,Australia,ITA,Italy,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,3009.93,1.0257779627683982e-05,aveestimated
AUS,Australia,ITA,Italy,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1733.66,0.00048693299497806953,aveestimated
AUS,Australia,ITA,Italy,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,2276.429,3.234515269823207e-05,aveestimated
AUS,Australia,JPN,Japan,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,40876.0,0.0018052371043088841,aveestimated
AUS,Australia,JPN,Japan,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,33636.0,0.00021762010098566457,aveestimated
AUS,Australia,JPN,Japan,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,39582.0,0.00011250523291307589,aveestimated
AUS,Australia,JPN,Japan,2017,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H5,True,2601.585,8.866148253510293e-06,aveestimated
AUS,Australia,JPN,Japan,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,4072.288,9.28368276469543e-06,aveestimated
AUS,Australia,KOR,"Korea, Rep.",2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,3339.0,0.00014746273342027997,aveestimated
AUS,Australia,LCA,St. Lucia,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1941.462,6.616462625882529e-06,aveestimated
AUS,Australia,LTU,Lithuania,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,575412.0,0.0032028712446115905,aveestimated
AUS,Australia,MYS,Malaysia,2015,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,1595.0,0.003159041394335512,aveestimated
AUS,Australia,NLD,,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,56619.0,0.002500506889344963,aveestimated
AUS,Australia,NLD,,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,29475.513,0.00010045194299101121,aveestimated
AUS,Australia,NRU,Nauru,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,112726.0,0.004978401942957317,aveestimated
AUS,Australia,NZL,New Zealand,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,2415.0,0.00010665543612158614,aveestimated
AUS,Australia,NZL,New Zealand,2011,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,13082.0,8.463866574784349e-05,aveestimated
AUS,Australia,NZL,New Zealand,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,6669.506,4.250082772396798e-05,aveestimated
AUS,Australia,PRT,Portugal,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,11908.0,7.704305394628653e-05,aveestimated
AUS,Australia,PRT,Portugal,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,66182.0,0.00018811129616121442,aveestimated
AUS,Australia,PRT,Portugal,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,90539.0,0.0005355014722667798,aveestimated
AUS,Australia,PRT,Portugal,2014,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,88744.0,0.0012616634813492845,aveestimated
AUS,Australia,PRT,Portugal,2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,30281.0,0.05997425232719351,aveestimated
AUS,Australia,PRT,Portugal,2016,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,25427.0,0.0001415323405433653,aveestimated
AUS,Australia,PRT,Portugal,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,15531476.94,0.05293095445507887,aveestimated
AUS,Australia,PRT,Portugal,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,27524.115,6.274731847035253e-05,aveestimated
AUS,Australia,PRT,Portugal,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,24380.924,5.8542955263295125e-05,aveestimated
AUS,Australia,PRT,Portugal,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,1422.091,9.062147121361815e-06,aveestimated
AUS,Australia,PRT,Portugal,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,1261.255,1.792082492641268e-05,aveestimated
AUS,Australia,PRT,Portugal,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,2163.35,1.5906922271944267e-05,aveestimated
AUS,Australia,SGP,Singapore,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,843928.0,0.037271018176073686,aveestimated
AUS,Australia,SWE,Sweden,2013,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,23387.0,0.0001383246217862267,aveestimated
AUS,Australia,TTO,Trinidad and Tobago,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,5781.0,0.00025531059056682794,aveestimated
AUS,Australia,TUR,Turkey,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,2320.526,0.0006517660181953091,aveestimated
AUS,Australia,TUR,Turkey,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,7752.382,0.00011015146071545641,aveestimated
AUS,Australia,TUR,Turkey,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,1439.845,1.0587053643029374e-05,aveestimated
AUS,Australia,USA,United States,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,13305.0,0.000587598582856192,aveestimated
AUS,Australia,USA,United States,2011,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,532868.0,0.003447579616245365,aveestimated
AUS,Australia,USA,United States,2012,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,99732.0,0.0002834715751828327,aveestimated
AUS,Australia,USA,United States,2013,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,652784.0,0.003860952662081507,aveestimated
AUS,Australia,USA,United States,2014,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,48704.0,0.0006924192981568957,aveestimated
AUS,Australia,USA,United States,2015,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,49120.0,0.09728659140423847,aveestimated
AUS,Australia,USA,United States,2016,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,33542.0,0.0001867022364614606,aveestimated
AUS,Australia,USA,United States,2017,850231,HS850231 wind-powered generating sets,0.0,0.0,2.5,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H5,True,15740.251,5.3642452164147486e-05,aveestimated
AUS,Australia,USA,United States,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,418532.165,0.000954136801395472,aveestimated
AUS,Australia,USA,United States,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,42832.574,0.00010284866412338507,aveestimated
AUS,Australia,USA,United States,2020,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,59924.388,0.0003818627782705667,aveestimated
AUS,Australia,USA,United States,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,26480.083,0.00743745954942599,aveestimated
AUS,Australia,USA,United States,2022,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,1250672.934,0.025557729969713686,aveestimated
AUS,Australia,USA,United States,2023,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H6,True,33511.978,0.0004761624656994766,aveestimated
AUS,Australia,USA,United States,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,42143.143,0.00030987482376704283,aveestimated
AUS,Australia,ZAF,South Africa,2010,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,11784.0,0.000520425531783342,aveestimated
AUS,Australia,ZAF,South Africa,2011,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H3,True,30776.0,0.00019911631073655644,aveestimated
AUS,Australia,ZAF,South Africa,2012,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,22728.0,6.460054907908618e-05,aveestimated
AUS,Australia,ZAF,South Africa,2015,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H4,True,2418.0,0.0047890671420083184,aveestimated
AUS,Australia,ZAF,South Africa,2017,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,8025.202,2.7349723609402465e-05,aveestimated
AUS,Australia,ZAF,South Africa,2018,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,9659.057,2.2019960521974563e-05,aveestimated
AUS,Australia,ZAF,South Africa,2019,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,2622.602,6.297336046797419e-06,aveestimated
AUS,Australia,ZAF,South Africa,2021,850231,HS850231 wind-powered generating sets,2.5,,2.5,MFN_FALLBACK,MFN,,,,2.0,H5,True,2992.403,0.0008404760766075009,aveestimated
