model_id,year,y,logQ,logG,logM,fitted,residual
CHN__updated_main__B,2011,0.5063587124761711,4.252328599622632,10.605666325206338,4.509679808932987,0.34734405439943306,0.1590146580767381
CHN__updated_main__B,2012,-0.18172865968584304,4.598290072191402,10.661033635112348,3.523311081544699,0.10103319425040702,-0.2827618539362501
CHN__updated_main__B,2013,-0.28894353434991116,4.90117475518874,10.685875142695629,3.015723559908184,-0.12605927011512197,-0.1628842642347892
CHN__updated_main__B,2014,-0.35807219476493735,5.151279397977148,10.713605552327314,3.26713839072327,-0.31008180575611455,-0.0479903890088228
CHN__updated_main__B,2015,-0.4623066579630125,5.39300057712095,10.736031795649817,3.164990795937875,-0.4900556303481789,0.02774897238516638
CHN__updated_main__B,2016,-0.6510705910649451,5.674382328161501,10.780205441271315,2.929240932529897,-0.6908042137363282,0.03973362267138303
CHN__updated_main__B,2017,-0.903027745309794,5.951553934028465,10.835830693477304,2.891409513410439,-0.882680101963758,-0.020347643346036004
CHN__updated_main__B,2018,-1.0730767584615286,6.17063993071869,10.908545054584073,2.956890415537674,-1.020416716184223,-0.052660042277305585
CHN__updated_main__B,2019,-1.2091810758055288,6.363208897541072,10.939093631999517,2.5071504398904505,-1.1576489953746094,-0.05153208043091939
CHN__updated_main__B,2020,-1.2881285234852962,6.566156825734936,10.990309486591185,2.4948890766393457,-1.2930614002102994,0.004932876725003199
CHN__updated_main__B,2021,-1.060149396296303,6.751017535589894,11.049462947605978,3.442230801592228,-1.4103477559189228,0.3501983596226199
CHN__updated_main__B,2022,-1.1954065125425473,6.952593472965691,11.132692972869016,3.62475566987548,-1.5291648191634097,0.3337583066208625
CHN__updated_main__B,2024,-2.3301770987434205,7.530490596047716,11.254715294682578,1.547562508716013,-1.9262931650687127,-0.40388393367470776
CHN__updated_main__C,2010,0.8591485323548325,3.682166724070565,10.512736686478211,4.456192445165693,0.7633657594790639,0.09578277287576853
CHN__updated_main__C,2011,0.5063587124761711,4.252328599622632,10.605641549672672,4.509679808932987,0.5243903342231986,-0.018031621747027438
CHN__updated_main__C,2012,-0.18172865968584304,4.598290072191402,10.661010194065058,3.523311081544699,-0.03348271417849613,-0.1482459455073469
CHN__updated_main__C,2013,-0.28894353434991116,4.90117475518874,10.685852276792648,3.015723559908184,-0.34660993407008345,0.05766639972017229
CHN__updated_main__C,2014,-0.35807219476493735,5.151279397977148,10.713583311801187,3.26713839072327,-0.3419223521386894,-0.016149842626247968
CHN__updated_main__C,2015,-0.4623066579630125,5.39300057712095,10.736010048349293,3.164990795937875,-0.47203396886163174,0.009727310898619224
CHN__updated_main__C,2016,-0.6510705910649451,5.674382328161501,10.780184633729247,2.929240932529897,-0.6943703234422132,0.04329973237726803
CHN__updated_main__C,2017,-0.903027745309794,5.951553934028465,10.835811011768737,2.891409513410439,-0.8500298101245374,-0.05299793518525664
CHN__updated_main__C,2018,-1.0730767584615286,6.17063993071869,10.908526753237249,2.956890415537674,-0.9714887760367912,-0.10158798242473743
CHN__updated_main__C,2019,-1.2091810758055288,6.363208897541072,10.939075881284436,2.5071504398904505,-1.2412985497243312,0.032117473918802375
CHN__updated_main__C,2020,-1.2881285234852962,6.566156825734936,10.9902926221134,2.4948890766393457,-1.3625663102701386,0.07443778678484247
CHN__updated_main__C,2021,-1.060149396296303,6.751017535589894,11.049447051795886,3.442230801592228,-1.099554228186171,0.0394048318898681
CHN__updated_main__C,2022,-1.1954065125425473,6.952593472965691,11.132678346516066,3.62475566987548,-1.1827240201571623,-0.012682492385384991
CHN__updated_main__C,2024,-2.3301770987434205,7.530490596047716,11.254702348489987,1.547562508716013,-2.3274366101540185,-0.0027404885894020126
CHN__updated_main__D,2010,0.8591485323548325,3.682166724070565,10.512736686478211,4.456192445165693,0.7524752433591493,0.10667328899568318
CHN__updated_main__D,2011,0.5063587124761711,4.252328599622632,10.605641549672672,4.509679808932987,0.34734432295011874,0.1590143895260524
CHN__updated_main__D,2012,-0.18172865968584304,4.598290072191402,10.661010194065058,3.523311081544699,0.10103348862648609,-0.28276214831232915
CHN__updated_main__D,2013,-0.28894353434991116,4.90117475518874,10.685852276792648,3.015723559908184,-0.12605925616810332,-0.16288427818180784
CHN__updated_main__D,2014,-0.35807219476493735,5.151279397977148,10.713583311801187,3.26713839072327,-0.3100819456988484,-0.04799024906608895
CHN__updated_main__D,2015,-0.4623066579630125,5.39300057712095,10.736010048349293,3.164990795937875,-0.49005597578903703,0.027749317826024522
CHN__updated_main__D,2016,-0.6510705910649451,5.674382328161501,10.780184633729247,2.929240932529897,-0.6908046093000708,0.03973401823512568
CHN__updated_main__D,2017,-0.903027745309794,5.951553934028465,10.835811011768737,2.891409513410439,-0.882680441920999,-0.02034730338879498
CHN__updated_main__D,2018,-1.0730767584615286,6.17063993071869,10.908526753237249,2.956890415537674,-1.0204167555395651,-0.05266000292196349
CHN__updated_main__D,2019,-1.2091810758055288,6.363208897541072,10.939075881284436,2.5071504398904505,-1.1576491136474605,-0.05153196215806832
CHN__updated_main__D,2020,-1.2881285234852962,6.566156825734936,10.9902926221134,2.4948890766393457,-1.2930614408484713,0.004932917363175138
CHN__updated_main__D,2021,-1.060149396296303,6.751017535589894,11.049447051795886,3.442230801592228,-1.4103476393669325,0.35019824307062963
CHN__updated_main__D,2022,-1.1954065125425473,6.952593472965691,11.132678346516066,3.62475566987548,-1.529164415525531,0.3337579029829838
CHN__updated_main__D,2024,-2.3301770987434205,7.530490596047716,11.254702348489987,1.547562508716013,-1.926292964772908,-0.4038841339705126
CHN__annual_difference__C,2011,-0.3527898198786613,0.570161875552067,0.09290486319446067,0.05348736376729324,-0.3932257599486349,0.040435940069973586
CHN__annual_difference__C,2012,-0.6880873721620142,0.34596147256876986,0.0553686443923862,-0.9863687273882875,-0.5627343930944579,-0.12535297906755627
CHN__annual_difference__C,2013,-0.10721487466406812,0.3028846829973384,0.0248420827275897,-0.5075875216365149,-0.2539646450311011,0.146749770367033
CHN__annual_difference__C,2014,-0.06912866041502619,0.2501046427884077,0.02773103500853935,0.25141483081508564,0.045481182226887074,-0.11460984264191326
CHN__annual_difference__C,2015,-0.10423446319807517,0.2417211791438021,0.022426736548105453,-0.1021475947853947,-0.06643381999121667,-0.0378006432068585
CHN__annual_difference__C,2016,-0.18876393310193262,0.2813817510405512,0.04417458537995422,-0.2357498634079782,-0.21122217493003936,0.02245824182810674
CHN__annual_difference__C,2017,-0.2519571542448489,0.27717160586696377,0.055626378039489666,-0.037831419119457976,-0.1753504614329167,-0.07660669281193219
CHN__annual_difference__C,2018,-0.1700490131517346,0.21908599669022522,0.07271574146851201,0.06548090212723512,-0.1737383917754525,0.003689378623717904
CHN__annual_difference__C,2019,-0.1361043173440002,0.19256896682238178,0.03054912804718768,-0.44973997564722357,-0.2076292069888356,0.07152488964483542
CHN__annual_difference__C,2020,-0.07894744767976736,0.20294792819386398,0.05121674082896277,-0.012261363251104829,-0.11968945395825097,0.04074200627848361
CHN__annual_difference__C,2021,0.22797912718899327,0.1848607098549584,0.05915442968248641,0.9473417249528824,0.2237880821468919,0.004191045042101382
CHN__annual_difference__C,2022,-0.13525711624624437,0.2015759373757966,0.08323129472018032,0.18252486828325187,-0.15983600212025328,0.024578885874008916
CHN__annual_difference__D,2011,-0.3527898198786613,0.570161875552067,0.09290486319446067,0.05348736376729324,-0.5132272110178453,0.16043739113918398
CHN__annual_difference__D,2012,-0.6880873721620142,0.34596147256876986,0.0553686443923862,-0.9863687273882875,-0.25572401992392757,-0.43236335223808664
CHN__annual_difference__D,2013,-0.10721487466406812,0.3028846829973384,0.0248420827275897,-0.5075875216365149,-0.20673323467875931,0.09951836001469119
CHN__annual_difference__D,2014,-0.06912866041502619,0.2501046427884077,0.02773103500853935,0.25141483081508564,-0.1458694931014309,0.07674083268640472
CHN__annual_difference__D,2015,-0.10423446319807517,0.2417211791438021,0.022426736548105453,-0.1021475947853947,-0.13632183222633548,0.032087369028260315
CHN__annual_difference__D,2016,-0.18876393310193262,0.2813817510405512,0.04417458537995422,-0.2357498634079782,-0.18155954890851,-0.007204384193422619
CHN__annual_difference__D,2017,-0.2519571542448489,0.27717160586696377,0.055626378039489666,-0.037831419119457976,-0.1764713254371165,-0.07548582880773239
CHN__annual_difference__D,2018,-0.1700490131517346,0.21908599669022522,0.07271574146851201,0.06548090212723512,-0.1092002738260712,-0.0608487393256634
CHN__annual_difference__D,2019,-0.1361043173440002,0.19256896682238178,0.03054912804718768,-0.44973997564722357,-0.07952863458017342,-0.05657568276382677
CHN__annual_difference__D,2020,-0.07894744767976736,0.20294792819386398,0.05121674082896277,-0.012261363251104829,-0.09105579053911708,0.012108342859349724
CHN__annual_difference__D,2021,0.22797912718899327,0.1848607098549584,0.05915442968248641,0.9473417249528824,-0.0700539423716546,0.2980330695606479
CHN__annual_difference__D,2022,-0.13525711624624437,0.2015759373757966,0.08323129472018032,0.18252486828325187,-0.08880973828643882,-0.04644737795980555
DEU__updated_main__A,2010,1.1459071105354406,3.682166724070565,10.512763874058926,4.456192445165693,0.9924089722160119,0.1534981383194287
DEU__updated_main__A,2011,0.7105540398602702,4.252328599622632,10.605666325206338,4.509679808932987,0.7695423567063624,-0.05898831684609218
DEU__updated_main__A,2012,0.24709265137139125,4.598290072191402,10.661033635112348,3.523311081544699,0.40269023036179474,-0.1555975789904035
DEU__updated_main__A,2013,0.18688024155311425,4.90117475518874,10.685875142695629,3.015723559908184,0.15088885958255005,0.0359913819705642
DEU__updated_main__A,2014,0.10203394737081978,5.151279397977148,10.713605552327314,3.26713839072327,0.09856920757698939,0.0034647397938303848
DEU__updated_main__A,2015,-0.12455785037253038,5.39300057712095,10.736031795649817,3.164990795937875,-0.03240405856458872,-0.09215379180794166
DEU__updated_main__A,2016,-0.15452682770338777,5.674382328161501,10.780205441271315,2.929240932529897,-0.20267078668194938,0.04814395897856161
DEU__updated_main__A,2017,-0.30417038533008295,5.951553934028465,10.835830693477304,2.891409513410439,-0.32045390036016563,0.016283515030082685
DEU__updated_main__A,2018,-0.4171850792381934,6.17063993071869,10.908545054584073,2.956890415537674,-0.3780662229750241,-0.0391188562631693
DEU__updated_main__A,2019,-0.5969345548399554,6.363208897541072,10.939093631999517,2.5071504398904505,-0.5598671849846563,-0.037067369855299126
DEU__updated_main__A,2020,-0.5030722976966139,6.566156825734936,10.990309486591185,2.4948890766393457,-0.6375549016501387,0.13448260395352485
DEU__updated_main__A,2021,-0.4720118371174482,6.751017535589894,11.049462947605978,3.442230801592228,-0.4848413257123846,0.012829488594936378
DEU__updated_main__A,2022,-0.4995142827708059,6.952593472965691,11.132692972869016,3.62475566987548,-0.5022429810140361,0.0027286982432301876
DEU__updated_main__A,2023,-0.8296805703527047,7.2503426514181,11.225127641533527,2.737118000531579,-0.8051839592314317,-0.024496611121272993
DEU__updated_main__B,2010,1.1459071105354406,3.682166724070565,10.512763874058926,4.456192445165693,0.9751049849044797,0.17080212563096087
DEU__updated_main__B,2011,0.7105540398602702,4.252328599622632,10.605666325206338,4.509679808932987,0.6668608454647611,0.043693194395509116
DEU__updated_main__B,2012,0.24709265137139125,4.598290072191402,10.661033635112348,3.523311081544699,0.4778266095038184,-0.23073395813242714
DEU__updated_main__B,2013,0.18688024155311425,4.90117475518874,10.685875142695629,3.015723559908184,0.26527906081193464,-0.07839881925882039
DEU__updated_main__B,2014,0.10203394737081978,5.151279397977148,10.713605552327314,3.26713839072327,0.10413997167830402,-0.0021060243074842444
DEU__updated_main__B,2015,-0.12455785037253038,5.39300057712095,10.736031795649817,3.164990795937875,-0.0603076117012975,-0.06425023867123288
DEU__updated_main__B,2016,-0.15452682770338777,5.674382328161501,10.780205441271315,2.929240932529897,-0.21576436904044272,0.061237541337054946
DEU__updated_main__B,2017,-0.30417038533008295,5.951553934028465,10.835830693477304,2.891409513410439,-0.34477924305585006,0.04060885772576711
DEU__updated_main__B,2018,-0.4171850792381934,6.17063993071869,10.908545054584073,2.956890415537674,-0.38952377613484046,-0.027661303103352963
DEU__updated_main__B,2019,-0.5969345548399554,6.363208897541072,10.939093631999517,2.5071504398904505,-0.4952814339032088,-0.10165312093674661
DEU__updated_main__B,2020,-0.5030722976966139,6.566156825734936,10.990309486591185,2.4948890766393457,-0.5688690895884818,0.06579679189186793
DEU__updated_main__B,2021,-0.4720118371174482,6.751017535589894,11.049462947605978,3.442230801592228,-0.6110069890088354,0.13899515189138723
DEU__updated_main__B,2022,-0.4995142827708059,6.952593472965691,11.132692972869016,3.62475566987548,-0.619668161595861,0.12015387882505513
DEU__updated_main__B,2023,-0.8296805703527047,7.2503426514181,11.225127641533527,2.737118000531579,-0.6931964930652263,-0.13648407728747836
DEU__updated_main__C,2010,1.1459071105354406,3.682166724070565,10.512736686478211,4.456192445165693,0.9924086683381619,0.1534984421972787
DEU__updated_main__C,2011,0.7105540398602702,4.252328599622632,10.605641549672672,4.509679808932987,0.769542474733538,-0.05898843487326777
DEU__updated_main__C,2012,0.24709265137139125,4.598290072191402,10.661010194065058,3.523311081544699,0.4026901480924423,-0.15559749672105105
DEU__updated_main__C,2013,0.18688024155311425,4.90117475518874,10.685852276792648,3.015723559908184,0.15088872979946433,0.035991511753649924
DEU__updated_main__C,2014,0.10203394737081978,5.151279397977148,10.713583311801187,3.26713839072327,0.09856929499719913,0.003464652373620647
DEU__updated_main__C,2015,-0.12455785037253038,5.39300057712095,10.736010048349293,3.164990795937875,-0.03240390187964526,-0.09215394849288512
DEU__updated_main__C,2016,-0.15452682770338777,5.674382328161501,10.780184633729247,2.929240932529897,-0.20267062761925259,0.048143799915864816
DEU__updated_main__C,2017,-0.30417038533008295,5.951553934028465,10.835811011768737,2.891409513410439,-0.3204537044863036,0.016283319156220666
DEU__updated_main__C,2018,-0.4171850792381934,6.17063993071869,10.908526753237249,2.956890415537674,-0.3780660544508929,-0.039119024787300505
DEU__updated_main__C,2019,-0.5969345548399554,6.363208897541072,10.939075881284436,2.5071504398904505,-0.5598671778808223,-0.03706737695913309
DEU__updated_main__C,2020,-0.5030722976966139,6.566156825734936,10.9902926221134,2.4948890766393457,-0.6375549522659474,0.1344826545693335
DEU__updated_main__C,2021,-0.4720118371174482,6.751017535589894,11.049447051795886,3.442230801592228,-0.4848411133220887,0.012829276204640472
DEU__updated_main__C,2022,-0.4995142827708059,6.952593472965691,11.132678346516066,3.62475566987548,-0.5022429332062261,0.0027286504354202545
DEU__updated_main__C,2023,-0.8296805703527047,7.2503426514181,11.225114306567848,2.737118000531579,-0.8051845455803759,-0.024496024772328817
DEU__updated_main__D,2010,1.1459071105354406,3.682166724070565,10.512736686478211,4.456192445165693,0.975104164709844,0.17080294582559663
DEU__updated_main__D,2011,0.7105540398602702,4.252328599622632,10.605641549672672,4.509679808932987,0.6668609864371327,0.04369305342313756
DEU__updated_main__D,2012,0.24709265137139125,4.598290072191402,10.661010194065058,3.523311081544699,0.47782710253126837,-0.23073445115987712
DEU__updated_main__D,2013,0.18688024155311425,4.90117475518874,10.685852276792648,3.015723559908184,0.26527928968397774,-0.07839904813086349
DEU__updated_main__D,2014,0.10203394737081978,5.151279397977148,10.713583311801187,3.26713839072327,0.10414009608953378,-0.002106148718714007
DEU__updated_main__D,2015,-0.12455785037253038,5.39300057712095,10.736010048349293,3.164990795937875,-0.06030769695514948,-0.0642501534173809
DEU__updated_main__D,2016,-0.15452682770338777,5.674382328161501,10.780184633729247,2.929240932529897,-0.21576443577786364,0.06123760807447587
DEU__updated_main__D,2017,-0.30417038533008295,5.951553934028465,10.835811011768737,2.891409513410439,-0.3447792050423679,0.04060881971228497
DEU__updated_main__D,2018,-0.4171850792381934,6.17063993071869,10.908526753237249,2.956890415537674,-0.3895234191703487,-0.027661660067844707
DEU__updated_main__D,2019,-0.5969345548399554,6.363208897541072,10.939075881284436,2.5071504398904505,-0.49528125662684985,-0.10165329821310554
DEU__updated_main__D,2020,-0.5030722976966139,6.566156825734936,10.9902926221134,2.4948890766393457,-0.5688689824635631,0.06579668476694922
DEU__updated_main__D,2021,-0.4720118371174482,6.751017535589894,11.049447051795886,3.442230801592228,-0.6110069463979926,0.13899510928054437
DEU__updated_main__D,2022,-0.4995142827708059,6.952593472965691,11.132678346516066,3.62475566987548,-0.6196682471807513,0.12015396440994541
DEU__updated_main__D,2023,-0.8296805703527047,7.2503426514181,11.225114306567848,2.737118000531579,-0.6931971445676659,-0.1364834257850388
DEU__new_source_old_years__A,2010,1.1459071105354406,3.682166724070565,10.512763874058926,4.456192445165693,1.054054390309369,0.0918527202260715
DEU__new_source_old_years__A,2011,0.7105540398602702,4.252328599622632,10.605666325206338,4.509679808932987,0.7431194257802756,-0.03256538592000535
DEU__new_source_old_years__A,2012,0.24709265137139125,4.598290072191402,10.661033635112348,3.523311081544699,0.3409618825056364,-0.09386923113424517
DEU__new_source_old_years__A,2013,0.18688024155311425,4.90117475518874,10.685875142695629,3.015723559908184,0.14834838437923425,0.038531857173879996
DEU__new_source_old_years__A,2014,0.10203394737081978,5.151279397977148,10.713605552327314,3.26713839072327,0.10660297439357724,-0.004569027022757466
DEU__new_source_old_years__A,2015,-0.12455785037253038,5.39300057712095,10.736031795649817,3.164990795937875,0.008214925822587982,-0.13277277619511835
DEU__new_source_old_years__A,2016,-0.15452682770338777,5.674382328161501,10.780205441271315,2.929240932529897,-0.19515318922777802,0.04062636152439025
DEU__new_source_old_years__A,2017,-0.30417038533008295,5.951553934028465,10.835830693477304,2.891409513410439,-0.3969358666775116,0.09276548134742862
DEU__new_source_old_years__B,2010,1.1459071105354406,3.682166724070565,10.512763874058926,4.456192445165693,1.0525495185546845,0.0933575919807561
DEU__new_source_old_years__B,2011,0.7105540398602702,4.252328599622632,10.605666325206338,4.509679808932987,0.6401346022180192,0.070419437642251
DEU__new_source_old_years__B,2012,0.24709265137139125,4.598290072191402,10.661033635112348,3.523311081544699,0.39314808402384926,-0.14605543265245802
DEU__new_source_old_years__B,2013,0.18688024155311425,4.90117475518874,10.685875142695629,3.015723559908184,0.2536054886970902,-0.06672524714397596
DEU__new_source_old_years__B,2014,0.10203394737081978,5.151279397977148,10.713605552327314,3.26713839072327,0.11495607074830616,-0.012922123377486383
DEU__new_source_old_years__B,2015,-0.12455785037253038,5.39300057712095,10.736031795649817,3.164990795937875,-0.00484909043820636,-0.11970875993432402
DEU__new_source_old_years__B,2016,-0.15452682770338777,5.674382328161501,10.780205441271315,2.929240932529897,-0.2029455949424488,0.04841876723906102
