model_id,year,y,x,fitted_log,residual_log
pv__BRA__main_level,2021,6.289836479922627,6.751017535589894,6.6441712881493515,-0.35433480822672436
pv__BRA__main_level,2022,6.039463969231749,6.952593472965691,6.474212936042227,-0.4347489668104787
pv__BRA__main_level,2023,6.245667961519037,7.2503426514181,6.223166306321345,0.02250165519769176
pv__BRA__main_level,2024,6.384477228597485,7.530490596047716,5.986960122015319,0.39751710658216677
pv__BRA__annual_difference,2014,0.22486752222123307,0.2501046427884077,-0.12740176067987163,0.3522692829011047
pv__BRA__annual_difference,2015,-1.1049419508868183,0.2417211791438021,-0.16305797218272167,-0.9418839787040967
pv__BRA__annual_difference,2016,0.12149710661705271,0.2813817510405512,0.005624782323456312,0.1158723242935964
pv__BRA__annual_difference,2017,-0.23742717558475057,0.27717160586696377,-0.012281638355511104,-0.22514553722923947
pv__BRA__annual_difference,2018,-0.08187415872442738,0.21908599669022522,-0.2593290228110213,0.17745486408659394
pv__BRA__annual_difference,2019,-0.17347537223053155,0.19256896682238178,-0.3721101912489142,0.19863481901838265
pv__BRA__annual_difference,2020,-0.15119373888569232,0.20294792819386398,-0.32796680880822016,0.17677306992252784
pv__BRA__annual_difference,2021,-0.6116970640774353,0.1848607098549584,-0.4048946407795825,-0.2068024232978528
pv__BRA__annual_difference,2022,-0.2503725106908785,0.2015759373757966,-0.33380210515622266,0.08342959446534415
pv__BRA__annual_difference,2023,0.20620399228728825,0.2977491784524089,0.07523806846566594,0.1309659238216223
pv__BRA__annual_difference,2024,0.13880926707844843,0.2801479446296167,0.00037720635643201383,0.13843206072201641
pv__CHN__main_level,2010,7.611252644494557,3.682166724070565,7.936619454680855,-0.3253668101862983
pv__CHN__main_level,2011,7.740262399507405,4.252328599622632,7.636667957545395,0.10359444196201029
pv__CHN__main_level,2012,7.725704662381219,4.598290072191402,7.454664098469914,0.2710405639113045
pv__CHN__main_level,2013,7.497365808595413,4.90117475518874,7.2953221325826245,0.2020436760127886
pv__CHN__main_level,2014,7.249210724989022,5.151279397977148,7.163746758532451,0.0854639664565715
pv__CHN__main_level,2015,6.939664725811313,5.39300057712095,7.036581767882509,-0.09691704207119578
pv__CHN__main_level,2016,6.9077570800392705,5.674382328161501,6.888552092258392,0.019204987780878646
pv__CHN__main_level,2017,6.883936448863336,5.951553934028465,6.742737295254058,0.14119915360927848
pv__CHN__main_level,2018,6.521327574246422,6.17063993071869,6.627480250673486,-0.1061526764270635
pv__CHN__main_level,2019,6.497835182256494,6.363208897541072,6.526173319472107,-0.028338137215613735
pv__CHN__main_level,2020,6.238763715957304,6.566156825734936,6.419406210844674,-0.18064249488736994
pv__CHN__main_level,2021,5.956494750381303,6.751017535589894,6.32215444944125,-0.3656596990599468
pv__CHN__main_level,2022,6.094586976977871,6.952593472965691,6.216109119518393,-0.12152214254052218
pv__CHN__main_level,2023,6.197417822095349,7.2503426514181,6.0594688465061415,0.13794897558920738
pv__CHN__main_level,2024,6.176191490420905,7.530490596047716,5.912088253354923,0.2641032370659824
pv__CHN__annual_difference,2011,0.12900975501284861,0.570161875552067,0.1481173024757057,-0.01910754746285709
pv__CHN__annual_difference,2012,-0.014557737126186687,0.34596147256876986,-0.042173862784416705,0.027616125658230017
pv__CHN__annual_difference,2013,-0.22833885378580554,0.3028846829973384,-0.07873549413805647,-0.14960335964774907
pv__CHN__annual_difference,2014,-0.24815508360639082,0.2501046427884077,-0.12353280591890003,-0.12462227768749079
pv__CHN__annual_difference,2015,-0.3095459991777094,0.2417211791438021,-0.1306483108181786,-0.17889768835953082
pv__CHN__annual_difference,2016,-0.031907645772042414,0.2813817510405512,-0.09698621056906573,0.06507856479702331
pv__CHN__annual_difference,2017,-0.02382063117593436,0.27717160586696377,-0.10055959143875096,0.0767389602628166
pv__CHN__annual_difference,2018,-0.3626088746169138,0.21908599669022522,-0.14986003027832384,-0.21274884433858998
pv__CHN__annual_difference,2019,-0.023492391989928585,0.19256896682238178,-0.1723664863133976,0.14887409432346901
pv__CHN__annual_difference,2020,-0.25907146629919,0.20294792819386398,-0.16355729316615655,-0.09551417313303343
pv__CHN__annual_difference,2021,-0.2822689655760007,0.1848607098549584,-0.17890890631326145,-0.10336005926273922
pv__CHN__annual_difference,2022,0.1380922265965676,0.2015759373757966,-0.1647217769405933,0.3028140035371609
pv__CHN__annual_difference,2023,0.1028308451174782,0.2977491784524089,-0.08309427820378401,0.1859251233212622
pv__CHN__annual_difference,2024,-0.021226331674443877,0.2801479446296167,-0.09803340966647159,0.07680707799202771
pv__DEU__main_level,2010,7.486938980676615,3.682166724070565,7.427947997000568,0.05899098367604694
pv__DEU__main_level,2011,7.312273468108458,4.252328599622632,7.2085331380531965,0.10374033005526151
pv__DEU__main_level,2012,7.334614318922347,4.598290072191402,7.075397109567599,0.25921720935474823
pv__DEU__main_level,2013,7.224510715486319,4.90117475518874,6.958838281545589,0.2656724339407299
pv__DEU__main_level,2014,6.711941137595057,5.151279397977148,6.862590746814568,-0.15064960921951176
pv__DEU__main_level,2015,6.345955786147517,5.39300057712095,6.76956941252231,-0.4236136263747934
pv__DEU__main_level,2016,6.360833555922522,5.674382328161501,6.661285537604952,-0.30045198168243026
pv__DEU__main_level,2017,6.421530513172774,5.951553934028465,6.55462184889965,-0.13309133572687593
pv__DEU__main_level,2018,6.564663304900373,6.17063993071869,6.470311190607065,0.09435211429330792
pv__DEU__main_level,2019,6.472705250231874,6.363208897541072,6.3962050560079,0.07650019422397403
pv__DEU__main_level,2020,6.127574086230072,6.566156825734936,6.3181047954543486,-0.1905307092242765
pv__DEU__main_level,2021,5.8828496901587535,6.751017535589894,6.246965022142668,-0.3641153319839141
pv__DEU__main_level,2022,6.526902603776353,6.952593472965691,6.169392743526759,0.3575098602495945
pv__DEU__main_level,2023,6.230970862128374,7.2503426514181,6.054810206894379,0.17616065523399538
pv__DEU__main_level,2024,6.1173099497232375,7.530490596047716,5.947001136539077,0.17030881318416036
pv__DEU__annual_difference,2011,-0.17466551256815688,0.570161875552067,-0.18397270147511377,0.009307188906956892
pv__DEU__annual_difference,2012,0.022340850813889368,0.34596147256876986,-0.11856705538396548,0.14090790619785484
pv__DEU__annual_difference,2013,-0.11010360343602876,0.3028846829973384,-0.1060003284023828,-0.0041032750336459645
pv__DEU__annual_difference,2014,-0.512569577891262,0.2501046427884077,-0.09060288671785968,-0.42196669117340235
pv__DEU__annual_difference,2015,-0.36598535144753974,0.2417211791438021,-0.08815719148778495,-0.2778281599597548
pv__DEU__annual_difference,2016,0.014877769775004879,0.2813817510405512,-0.09972731042929536,0.11460508020430024
pv__DEU__annual_difference,2017,0.06069695725025248,0.27717160586696377,-0.0984990911150039,0.1591960483652564
pv__DEU__annual_difference,2018,0.14313279172759863,0.21908599669022522,-0.08155386378155638,0.224686655509155
pv__DEU__annual_difference,2019,-0.09195805466849905,0.19256896682238178,-0.07381809057220229,-0.018139964096296757
pv__DEU__annual_difference,2020,-0.34513116400180177,0.20294792819386398,-0.07684592935047352,-0.26828523465132825
pv__DEU__annual_difference,2021,-0.24472439607131857,0.1848607098549584,-0.07156937236972663,-0.17315502370159194
pv__DEU__annual_difference,2022,0.6440529136175996,0.2015759373757966,-0.0764456805342682,0.7204985941518678
pv__DEU__annual_difference,2023,-0.295931741647979,0.2977491784524089,-0.1045021553915601,-0.19142958625641887
pv__DEU__annual_difference,2024,-0.11366091240513665,0.2801479446296167,-0.09936737394218484,-0.01429353846295181
pv__ESP__main_level,2010,7.9278560776878715,3.682166724070565,7.7842366064860755,0.14361947120179597
pv__ESP__main_level,2011,7.4875060642128926,4.252328599622632,7.516761973645391,-0.02925590943249823
pv__ESP__main_level,2012,7.53695596162628,4.598290072191402,7.354464349373766,0.1824916122525142
pv__ESP__main_level,2013,7.420095679412284,4.90117475518874,7.212374930821644,0.20772074859063938
pv__ESP__main_level,2014,7.4093259765286525,5.151279397977148,7.0950457119277885,0.314280264600864
pv__ESP__main_level,2015,6.143983183536709,5.39300057712095,6.981649347818555,-0.8376661642818464
pv__ESP__main_level,2019,6.274635297539277,6.363208897541072,6.526504720633374,-0.25186942309409766
pv__ESP__main_level,2020,6.342519924890004,6.566156825734936,6.431297683988086,-0.0887777590980825
pv__ESP__main_level,2021,6.272509711507667,6.751017535589894,6.34457573252957,-0.07206602102190285
pv__ESP__main_level,2022,6.150694981965577,6.952593472965691,6.250012324923787,-0.09931734295821038
pv__ESP__main_level,2023,6.102809421397664,7.2503426514181,6.110332076909904,-0.007522655512239851
pv__ESP__main_level,2024,6.517272107529214,7.530490596047716,5.978908928776184,0.5383631787530305
pv__ESP__annual_difference,2011,-0.44035001347497893,0.570161875552067,-0.29544408744188716,-0.14490592603309177
pv__ESP__annual_difference,2012,0.049449897413387234,0.34596147256876986,-0.18322849546773673,0.23267839288112396
pv__ESP__annual_difference,2013,-0.11686028221399614,0.3028846829973384,-0.16166793010843086,0.04480764789443473
pv__ESP__annual_difference,2014,-0.010769702883631105,0.2501046427884077,-0.13525074540379026,0.12448104252015915
pv__ESP__annual_difference,2015,-1.2653427929919436,0.2417211791438021,-0.13105469881709755,-1.134288094174846
pv__ESP__annual_difference,2020,0.0678846273507272,0.20294792819386398,-0.11164811769496755,0.17953274504569475
pv__ESP__annual_difference,2021,-0.0700102133823366,0.1848607098549584,-0.102595199475114,0.03258498609277741
pv__ESP__annual_difference,2022,-0.12181472954209038,0.2015759373757966,-0.11096141615570225,-0.010853313386388133
pv__ESP__annual_difference,2023,-0.04788556056791293,0.2977491784524089,-0.15909753471695542,0.11121197414904249
pv__ESP__annual_difference,2024,0.41446268613155013,0.2801479446296167,-0.15028785887954307,0.5647505450110932
pv__FRA__main_level,2010,8.21766529532127,3.682166724070565,8.30399728175528,-0.08633198643400952
pv__FRA__main_level,2011,8.421642416369343,4.252328599622632,7.9801349466151805,0.44150746975416233
pv__FRA__main_level,2012,8.408191084747765,4.598290072191402,7.783622525881786,0.6245685588659784
pv__FRA__main_level,2013,7.918417276621993,4.90117475518874,7.611578506595672,0.3068387700263209
pv__FRA__main_level,2014,7.447357081607527,5.151279397977148,7.469514511937304,-0.022157430329777128
pv__FRA__main_level,2015,6.867462903091187,5.39300057712095,7.3322124773974995,-0.46474957430631214
pv__FRA__main_level,2016,6.626158715045813,5.674382328161501,7.17238251530197,-0.5462238002561568
pv__FRA__main_level,2017,6.623877738533576,5.951553934028465,7.01494399238479,-0.3910662538512142
pv__FRA__main_level,2018,6.455942848478077,6.17063993071869,6.890499153950284,-0.43455630547220636
pv__FRA__main_level,2019,6.513862739073038,6.363208897541072,6.781116471689695,-0.2672537326166573
pv__FRA__main_level,2020,6.558410838607057,6.566156825734936,6.665838350238539,-0.10742751163148245
pv__FRA__main_level,2021,6.137422843738406,6.751017535589894,6.56083409839986,-0.42341125466145346
pv__FRA__main_level,2022,6.74101437804712,6.952593472965691,6.446335292734593,0.2946790853125263
pv__FRA__main_level,2023,6.600001356723982,7.2503426514181,6.277208333612197,0.32279302311178437
pv__FRA__main_level,2024,6.870870138529745,7.530490596047716,6.1180791960412275,0.7527909424885175
pv__FRA__annual_difference,2011,0.20397712104807297,0.570161875552067,0.06620990541674207,0.1377672156313309
pv__FRA__annual_difference,2012,-0.013451331621578078,0.34596147256876986,-0.05710386966355113,0.043652538041973055
pv__FRA__annual_difference,2013,-0.4897738081257721,0.3028846829973384,-0.08079678666864837,-0.4089770214571237
pv__FRA__annual_difference,2014,-0.4710601950144655,0.2501046427884077,-0.10982664531496755,-0.36123354969949795
pv__FRA__annual_difference,2015,-0.5798941785163398,0.2417211791438021,-0.11443768319228007,-0.46545649532405975
pv__FRA__annual_difference,2016,-0.24130418804537435,0.2813817510405512,-0.09262374005322213,-0.14868044799215221
pv__FRA__annual_difference,2017,-0.0022809765122371317,0.27717160586696377,-0.0949393866269253,0.09265841011468817
pv__FRA__annual_difference,2018,-0.16793489005549844,0.21908599669022522,-0.12688739229556711,-0.04104749775993133
pv__FRA__annual_difference,2019,0.0579198905949605,0.19256896682238178,-0.14147217900161185,0.19939206959657235
pv__FRA__annual_difference,2020,0.04454809953401906,0.20294792819386398,-0.1357635857470968,0.18031168528111585
pv__FRA__annual_difference,2021,-0.4209879948686508,0.1848607098549584,-0.14571184250486058,-0.2752761523637902
pv__FRA__annual_difference,2022,0.6035915343087135,0.2015759373757966,-0.1365182024422505,0.7401097367509639
pv__FRA__annual_difference,2023,-0.14101302132313798,0.2977491784524089,-0.08362139556297066,-0.05739162576016732
pv__FRA__annual_difference,2024,0.27086878180576335,0.2801479446296167,-0.09330235313431431,0.3641711349400777
pv__IND__main_level,2010,8.073989969129093,3.682166724070565,8.075643377227447,-0.0016534080983543475
pv__IND__main_level,2011,7.349310604655579,4.252328599622632,7.67552333931077,-0.32621273465519085
pv__IND__main_level,2012,7.538428768674372,4.598290072191402,7.432739450282953,0.10568931839141893
pv__IND__main_level,2013,7.802957267982393,4.90117475518874,7.220185373902572,0.582771894079821
pv__IND__main_level,2014,7.242697878354177,5.151279397977148,7.044670518478858,0.1980273598753186
pv__IND__main_level,2015,6.7226433997459925,5.39300057712095,6.875038890144126,-0.15239549039813394
pv__IND__main_level,2016,6.646390713375558,5.674382328161501,6.677574833491105,-0.031184120115547387
pv__IND__main_level,2017,6.747536829892138,5.951553934028465,6.483065312240613,0.26447151765152555
pv__IND__main_level,2018,6.134283925475516,6.17063993071869,6.329318278176248,-0.19503435270073233
pv__IND__main_level,2019,5.750901879029099,6.363208897541072,6.19417998568354,-0.4432781066544411
pv__IND__main_level,2020,5.874128941338948,6.566156825734936,6.051758094276975,-0.17762915293802717
pv__IND__main_level,2021,5.597479813973432,6.751017535589894,5.922029191998389,-0.3245493780249573
pv__IND__main_level,2022,5.501289316699684,6.952593472965691,5.780570116665093,-0.27928079996540855
pv__IND__main_level,2023,5.916989339141301,7.2503426514181,5.571619961138327,0.3453693780029736
pv__IND__main_level,2024,5.809909823033545,7.530490596047716,5.375021747483747,0.43488807554979747
pv__IND__annual_difference,2011,-0.7246793644735137,0.570161875552067,-0.31538347127302135,-0.4092958932004923
pv__IND__annual_difference,2012,0.1891181640187929,0.34596147256876986,-0.19871040406414256,0.3878285680829354
pv__IND__annual_difference,2013,0.264528499308021,0.3028846829973384,-0.17629340080307002,0.440821900111091
pv__IND__annual_difference,2014,-0.5602593896282162,0.2501046427884077,-0.14882686150767604,-0.41143252812054015
pv__IND__annual_difference,2015,-0.5200544786081842,0.2417211791438021,-0.14446413778267392,-0.3755903408255103
pv__IND__annual_difference,2016,-0.07625268637043447,0.2813817510405512,-0.1651033538986089,0.08885066752817442
pv__IND__annual_difference,2017,0.10114611651658034,0.27717160586696377,-0.1629124097956507,0.26405852631223103
pv__IND__annual_difference,2018,-0.6132529044166226,0.21908599669022522,-0.13268487187346786,-0.4805680325431547
pv__IND__annual_difference,2019,-0.3833820464464166,0.19256896682238178,-0.1188855068108581,-0.2644965396355585
pv__IND__annual_difference,2020,0.12322706230984881,0.20294792819386398,-0.12428668023222575,0.24751374254207456
pv__IND__annual_difference,2021,-0.2766491273655163,0.1848607098549584,-0.1148741581635923,-0.16177496920192397
pv__IND__annual_difference,2022,-0.09619049727374751,0.2015759373757966,-0.12357270124380142,0.027382203970053906
pv__IND__annual_difference,2023,0.41570002244161675,0.2977491784524089,-0.17362090307804717,0.5893209255196639
pv__IND__annual_difference,2024,-0.10707951610775623,0.2801479446296167,-0.16446128556871192,0.05738176946095569
pv__ITA__main_level,2010,8.12000551931733,3.682166724070565,7.982529387390937,0.13747613192639285
pv__ITA__main_level,2011,8.212807659619603,4.252328599622632,7.646404866776509,0.5664027928430944
pv__ITA__main_level,2012,7.420842042147579,4.598290072191402,7.442452026180767,-0.021609984033188034
pv__ITA__main_level,2013,7.150591260978596,4.90117475518874,7.2638940179390605,-0.1133027569604641
pv__ITA__main_level,2014,7.04003032549296,5.151279397977148,7.116451148176332,-0.0764208226833718
pv__ITA__main_level,2017,6.097510600568885,5.951553934028465,6.644669525580595,-0.5471589250117104
pv__ITA__main_level,2018,6.0406533807642075,6.17063993071869,6.515512914504955,-0.4748595337407471
pv__ITA__main_level,2019,6.295861098340943,6.363208897541072,6.401988748064125,-0.10612764972318178
pv__ITA__main_level,2020,6.205900286099537,6.566156825734936,6.282345927316415,-0.07644564121687836
pv__ITA__main_level,2021,5.965193695362797,6.751017535589894,6.173365968913766,-0.2081722735509688
pv__ITA__main_level,2022,5.9076793921881094,6.952593472965691,6.054531970670303,-0.14685257848219369
pv__ITA__main_level,2023,6.277646924053462,7.2503426514181,5.879001469312683,0.3986454547407794
pv__ITA__main_level,2024,6.382273116306227,7.530490596047716,5.713847330413846,0.6684257858923814
pv__ITA__annual_difference,2011,0.09280214030227363,0.570161875552067,-0.0924196729187314,0.18522181322100503
pv__ITA__annual_difference,2012,-0.791965617472024,0.34596147256876986,-0.0770217381647417,-0.7149438793072823
pv__ITA__annual_difference,2013,-0.2702507811689827,0.3028846829973384,-0.07406325287030777,-0.19618752829867495
pv__ITA__annual_difference,2014,-0.11056093548563606,0.2501046427884077,-0.07043835476737878,-0.04012258071825728
pv__ITA__annual_difference,2018,-0.056857219804677506,0.21908599669022522,-0.0683080147571849,0.011450794952507393
pv__ITA__annual_difference,2019,0.2552077175767353,0.19256896682238178,-0.06648684275953658,0.3216945603362719
pv__ITA__annual_difference,2020,-0.08996081224140617,0.20294792819386398,-0.0671996629324074,-0.02276114930899878
pv__ITA__annual_difference,2021,-0.24070659073673983,0.1848607098549584,-0.06595744479114748,-0.17474914594559235
pv__ITA__annual_difference,2022,-0.05751430317468742,0.2015759373757966,-0.06710543551435388,0.009591132339666464
pv__ITA__annual_difference,2023,0.3699675318653526,0.2977491784524089,-0.07371054982937018,0.4436780816947228
pv__ITA__annual_difference,2024,0.10462619225276537,0.2801479446296167,-0.07250170878186651,0.17712790103463188
pv__JPN__main_level,2011,8.02199360531038,4.252328599622632,7.6977826284572,0.32421097685317957
pv__JPN__main_level,2012,7.651926817216293,4.598290072191402,7.638495394078625,0.013431423137668652
pv__JPN__main_level,2013,7.609952154690609,4.90117475518874,7.586590206321124,0.023361948369484686
pv__JPN__main_level,2014,7.553395275017958,5.151279397977148,7.543729906108884,0.00966536890907399
pv__JPN__main_level,2015,7.045983351586934,5.39300057712095,7.502306275622645,-0.4563229240357103
pv__JPN__main_level,2016,7.424704369292337,5.674382328161501,7.454086033929463,-0.02938166463712566
pv__JPN__main_level,2017,7.357761226093425,5.951553934028465,7.4065872825855426,-0.048826056492117687
pv__JPN__main_level,2018,7.346707264098301,6.17063993071869,7.369042631331768,-0.02233536723346674
pv__JPN__main_level,2019,7.427527640621474,6.363208897541072,7.336042189446525,0.09148545117494855
pv__JPN__main_level,2020,7.291248283997195,6.566156825734936,7.30126311044638,-0.01001482644918461
pv__JPN__main_level,2021,7.065939998975938,6.751017535589894,7.2695836284763695,-0.2036436295004318
pv__JPN__main_level,2022,7.211424860959307,6.952593472965691,7.2350396668162915,-0.023614805856984944
pv__JPN__main_level,2023,7.276878448350328,7.2503426514181,7.184014547753569,0.09286390059675931
pv__JPN__main_level,2024,7.375125947975656,7.530490596047716,7.1360057428117685,0.23912020516388743
pv__JPN__annual_difference,2012,-0.37006678809408644,0.34596147256876986,-0.06927686544088764,-0.3007899226531988
pv__JPN__annual_difference,2013,-0.041974662525684714,0.3028846829973384,-0.060313025961750394,0.01833836343606568
pv__JPN__annual_difference,2014,-0.05655687967265077,0.2501046427884077,-0.04933003923404328,-0.007226840438607496
pv__JPN__annual_difference,2015,-0.5074119234310235,0.2417211791438021,-0.04758552616477625,-0.45982639726624724
pv__JPN__annual_difference,2016,0.378721017705403,0.2813817510405512,-0.05583848567429865,0.4345595033797017
pv__JPN__annual_difference,2017,-0.06694314319891248,0.27717160586696377,-0.05496239750952671,-0.011980745689385772
pv__JPN__annual_difference,2018,-0.011053961995123984,0.21908599669022522,-0.04287537612542863,0.03182141413030465
pv__JPN__annual_difference,2019,0.08082037652317275,0.19256896682238178,-0.037357453328403956,0.11817782985157671
pv__JPN__annual_difference,2020,-0.1362793566242786,0.20294792819386398,-0.0395172090720361,-0.0967621475522425
pv__JPN__annual_difference,2021,-0.22530828502125733,0.1848607098549584,-0.035753443865132614,-0.1895548411561247
pv__JPN__annual_difference,2022,0.14548486198336885,0.2015759373757966,-0.03923171181046296,0.18471657379383183
pv__JPN__annual_difference,2023,0.0654535873910218,0.2977491784524089,-0.05924437997296812,0.12469796736398993
pv__JPN__annual_difference,2024,0.09824749962532753,0.2801479446296167,-0.05558174317500891,0.15382924280033644
pv__KOR__main_level,2011,8.514218859196314,4.252328599622632,7.961433938410758,0.5527849207855553
pv__KOR__main_level,2012,7.693614078642449,4.598290072191402,7.811919820361936,-0.11830574171948705
pv__KOR__main_level,2013,7.623823989290926,4.90117475518874,7.68102219204339,-0.057198202752463345
pv__KOR__main_level,2014,7.413707651208093,5.151279397977148,7.572934505837258,-0.15922685462916508
pv__KOR__main_level,2015,7.410638685810894,5.39300057712095,7.468469899865209,-0.057831214054314906
pv__KOR__main_level,2016,7.472427369676107,5.674382328161501,7.346865190446305,0.12556217922980206
pv__KOR__main_level,2017,7.15639565884096,5.951553934028465,7.227079978839724,-0.07068431999876346
pv__KOR__main_level,2018,6.933121532053564,6.17063993071869,7.1323976162958,-0.19927608424223653
pv__KOR__main_level,2019,6.9513196154672,6.363208897541072,7.049175114598597,-0.09785549913139757
pv__KOR__main_level,2020,6.551353444292869,6.566156825734936,6.9614671387120355,-0.41011369441916656
pv__KOR__main_level,2021,6.444146085327015,6.751017535589894,6.881575913279848,-0.43742982795283325
pv__KOR__main_level,2022,6.997966842164567,6.952593472965691,6.794460870460692,0.2035059717038754
pv__KOR__main_level,2023,6.916447307352206,7.2503426514181,6.665782652376093,0.2506646549761129
pv__KOR__main_level,2024,7.0201148690944075,7.530490596047716,6.5447111568899565,0.475403712204451
pv__KOR__annual_difference,2012,-0.8206047805538645,0.34596147256876986,-0.3707512304915871,-0.44985355006227745
pv__KOR__annual_difference,2013,-0.06979008935152287,0.3028846829973384,-0.25326211537135745,0.1834720260198346
pv__KOR__annual_difference,2014,-0.21011633808283303,0.2501046427884077,-0.10930802125590455,-0.10080831682692848
pv__KOR__annual_difference,2015,-0.0030689653971993636,0.2417211791438021,-0.0864426746261604,0.08337370922896103
pv__KOR__annual_difference,2016,0.0617886838652133,0.2813817510405512,-0.19461428034864448,0.2564029642138578
pv__KOR__annual_difference,2017,-0.3160317108351469,0.27717160586696377,-0.18313138582717015,-0.13290032500797677
pv__KOR__annual_difference,2018,-0.22327412678739655,0.21908599669022522,-0.02470670071738512,-0.19856742607001143
pv__KOR__annual_difference,2019,0.018198083413635935,0.19256896682238178,0.04761675713045321,-0.02941867371681728
pv__KOR__annual_difference,2020,-0.39996617117433075,0.20294792819386398,0.019308821475675364,-0.4192749926500061
pv__KOR__annual_difference,2021,-0.1072073589658542,0.1848607098549584,0.06864052188247027,-0.17584788084832448
pv__KOR__annual_difference,2022,0.5538207568375526,0.2015759373757966,0.023050836346595993,0.5307699204909566
pv__KOR__annual_difference,2023,-0.08151953481236163,0.2977491784524089,-0.23925536392394142,0.1577358291115798
pv__KOR__annual_difference,2024,0.10366756174220182,0.2801479446296167,-0.19124915437494605,0.29491671611714787
pv__USA__main_level,2010,7.902495755610875,3.682166724070565,8.390505636527585,-0.48800988091671016
pv__USA__main_level,2011,8.093636662842671,4.252328599622632,8.093174054515536,0.00046260832713507227
pv__USA__main_level,2012,8.227800054878914,4.598290072191402,7.912759901334056,0.31504015354485837
pv__USA__main_level,2013,8.018004322330865,4.90117475518874,7.754809701883035,0.2631946204478304
pv__USA__main_level,2014,7.768967413428801,5.151279397977148,7.624383568012139,0.1445838454166628
pv__USA__main_level,2015,7.665128056886855,5.39300057712095,7.498329295212761,0.16679876167409446
pv__USA__main_level,2016,7.540414822347404,5.674382328161501,7.351592579249072,0.18882224309833173
pv__USA__main_level,2017,7.350627862202434,5.951553934028465,7.2070513961307725,0.14357646607166163
pv__USA__main_level,2018,6.986430238698822,6.17063993071869,7.092801059891581,-0.1063708211927592
pv__USA__main_level,2019,6.705931930114913,6.363208897541072,6.992378990288479,-0.28644706017356647
pv__USA__main_level,2020,6.647951637559141,6.566156825734936,6.886544434974654,-0.23859279741551287
pv__USA__main_level,2021,6.489072049455664,6.751017535589894,6.790142115440707,-0.3010700659850434
pv__USA__main_level,2022,6.515580468411775,6.952593472965691,6.685023034482382,-0.16944256607060737
pv__USA__main_level,2023,6.617969776302391,7.2503426514181,6.529750930071119,0.08821884623127207
pv__USA__main_level,2024,6.662893274136153,7.530490596047716,6.383657627193765,0.27923564694238845
pv__USA__annual_difference,2011,0.19114090723179622,0.570161875552067,0.22367764778155058,-0.03253674054975436
pv__USA__annual_difference,2012,0.1341633920362426,0.34596147256876986,-0.013384204376125974,0.1475475964123686
pv__USA__annual_difference,2013,-0.20979573254804862,0.3028846829973384,-0.05893213107441475,-0.15086360147363387
pv__USA__annual_difference,2014,-0.2490369089020641,0.2501046427884077,-0.1147399437384174,-0.1342969651636467
pv__USA__annual_difference,2015,-0.10383935654194598,0.2417211791438021,-0.12360433199393189,0.01976497545198591
pv__USA__annual_difference,2016,-0.12471323453945171,0.2813817510405512,-0.08166859723891234,-0.04304463730053937
pv__USA__annual_difference,2017,-0.18978696014496954,0.27717160586696377,-0.08612026101570625,-0.1036666991292633
pv__USA__annual_difference,2018,-0.3641976235036122,0.21908599669022522,-0.14753800117993968,-0.2166596223236725
pv__USA__annual_difference,2019,-0.28049830858390923,0.19256896682238178,-0.17557620329976242,-0.1049221052841468
pv__USA__annual_difference,2020,-0.05798029255577131,0.20294792819386398,-0.16460184387196133,0.10662155131619003
pv__USA__annual_difference,2021,-0.1588795881034777,0.1848607098549584,-0.18372665106564284,0.024847062962165156
pv__USA__annual_difference,2022,0.026508418956111335,0.2015759373757966,-0.1660525401247179,0.19256095908082924
pv__USA__annual_difference,2023,0.10238930789061573,0.2977491784524089,-0.0643622382597076,0.16675154615032334
pv__USA__annual_difference,2024,0.04492349783376248,0.2801479446296167,-0.08297318201703135,0.12789667985079384
wind__AUS__main_level,2010,7.954282888711713,5.180162236673185,7.959943663189264,-0.0056607744775512
wind__AUS__main_level,2011,7.949765628576952,5.376417249698097,7.830241348466544,0.11952428011040794
wind__AUS__main_level,2012,7.684863574165435,5.56590362647905,7.705012334959552,-0.020148760794116427
wind__AUS__main_level,2013,7.477500016557728,5.677698971893068,7.631128285569263,-0.15362826901153515
wind__AUS__main_level,2014,7.692458981882194,5.830825584658366,7.529928954070974,0.1625300278112194
wind__AUS__main_level,2015,7.599850105886956,6.002024865148459,7.416785638054833,0.18306446783212316
wind__AUS__main_level,2016,7.393078496922189,6.114760027948734,7.342280475916719,0.05079802100546971
wind__AUS__main_level,2017,7.082857086021823,6.2059349955659755,7.282024158575036,-0.19916707255321242
wind__AUS__main_level,2018,6.8884060654100665,6.290532398624406,7.226114865726466,-0.33770880031639994
wind__AUS__main_level,2019,7.161852803105864,6.38729428375806,7.162166229279784,-0.00031342617391949545
wind__AUS__main_level,2020,7.347785694510614,6.5486992739946635,7.055495828769666,0.2922898657409485
wind__AUS__main_level,2021,6.752426829015949,6.645448863841342,6.991555318113792,-0.23912848909784312
wind__AUS__main_level,2022,6.707775919674288,6.733146895042726,6.933596861572347,-0.22582094189805968
wind__AUS__main_level,2023,7.092911577168092,6.849202095255681,6.85689753108789,0.23601404608020182
wind__AUS__main_level,2024,6.923819858141843,6.955776347473294,6.7864640323995635,0.13735582574227934
wind__AUS__annual_difference,2011,-0.004517260134761614,0.19625501302491166,0.020627403496282393,-0.025144663631044006
wind__AUS__annual_difference,2012,-0.2649020544115164,0.1894863767809527,0.011440258983177909,-0.2763423133946943
