technology,country,year,tic,unit,source_sheet,source_cell,source_status,imputed,Q_global_gw,Q_china_gw,Q_no_china_gw,H_global,H_china_origin,H_foreign_citing_china,H_no_china_origin,initialization,delta,material,material_scope,Q_freeze_china2010_gw,H_freeze_china2010,china_Q_fraction,china_H_fraction,receiver,weight_base,K_access_global,K_access_china,K_access_no_china,K_access_freeze_china2010,patent_stock_global,patent_stock_china,china_access_fraction,weight_china,citation_origin_coverage,logQ,logK,logM,logC,iso3
pv,Greece,2012,2618.2511220428087,2024 USD/kW,Figure 3.3,E10,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,7.87026186320002,GRC
pv,India,2012,3251.3910782402595,2024 USD/kW,Figure 3.3,E11,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.086838207821536,IND
pv,Italy,2012,3045.0689972502278,2024 USD/kW,Figure 3.3,E12,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.02127883908276,ITA
pv,Japan,2012,4666.397750554368,2024 USD/kW,Figure 3.3,E13,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.448142693387702,JPN
pv,Netherlands,2012,,2024 USD/kW,Figure 3.3,E14,source_blank,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,,NLD
pv,Poland,2012,,2024 USD/kW,Figure 3.3,E15,source_blank,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,,POL
pv,Republic of Korea,2012,3628.137387695874,2024 USD/kW,Figure 3.3,E16,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.196474679232434,KOR
pv,Spain,2012,3201.469600696212,2024 USD/kW,Figure 3.3,E17,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.071365233582279,ESP
pv,Türkiye,2012,,2024 USD/kW,Figure 3.3,E18,source_blank,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,,TUR
pv,United States,2012,5205.807053591208,2024 USD/kW,Figure 3.3,E19,IRENA_reported_cell,False,99.31435,6.5,92.81435,412000.0,5263.400000000001,4114.5,406736.6,steady_2010,0.1,33.89647685975435,polysilicon common market price; 2023-2024 manual estimates,93.67835,411926.6,0.0654487493499177,0.0127752427184466,GLOBAL,base2010_2012,5063.001280063199,182.3108461544961,4880.690433908702,5027.7263500621,42659.71000000001,13157.396,0.0360084534982026,0.0138561495112327,0.9967157618169415,4.598290072191402,8.529912216601073,3.523311081544699,8.557530022553282,USA
pv,Australia,2013,3431.1490001785755,2024 USD/kW,Figure 3.3,F5,IRENA_reported_cell,False,134.44763,17.45,116.99763,400712.0,5150.06,4059.05,395561.94000000006,steady_2010,0.1,20.40384900784716,polysilicon common market price; 2023-2024 manual estimates,117.86163,400751.94000000006,0.1297903131501834,0.0128522729541416,GLOBAL,base2010_2012,5138.770441253307,193.45479850286,4945.315642750446,5092.351558903844,43732.73900000001,13961.656400000002,0.037646125802747,0.0138561495112327,0.9967157618169415,4.90117475518874,8.544763696217103,3.015723559908184,8.140650469539683,AUS
pv,Brazil,2013,5117.282639309783,2024 USD/kW,Figure 3.3,F6,IRENA_reported_cell,False,134.44763,17.45,116.99763,400712.0,5150.06,4059.05,395561.94000000006,steady_2010,0.1,20.40384900784716,polysilicon common market price; 2023-2024 manual estimates,117.86163,400751.94000000006,0.1297903131501834,0.0128522729541416,GLOBAL,base2010_2012,5138.770441253307,193.45479850286,4945.315642750446,5092.351558903844,43732.73900000001,13961.656400000002,0.037646125802747,0.0138561495112327,0.9967157618169415,4.90117475518874,8.544763696217103,3.015723559908184,8.540378842634333,BRA
pv,China,2013,2520.8503416008384,2024 USD/kW,Figure 3.3,F7,IRENA_reported_cell,False,134.44763,17.45,116.99763,400712.0,5150.06,4059.05,395561.94000000006,steady_2010,0.1,20.40384900784716,polysilicon common market price; 2023-2024 manual estimates,117.86163,400751.94000000006,0.1297903131501834,0.0128522729541416,GLOBAL,base2010_2012,5138.770441253307,193.45479850286,4945.315642750446,5092.351558903844,43732.73900000001,13961.656400000002,0.037646125802747,0.0138561495112327,0.9967157618169415,4.90117475518874,8.544763696217103,3.015723559908184,7.83235156072955,CHN
