technology,iso3,country_name,year,tic,equipment_cost,other_cost,equipment_share,new_capacity_kw,import_dependency_value,scope_note
wind,GBR,United Kingdom,2012,2747.88097969067,2061.140798355148,686.7401813355218,0.7500837240000008,1277000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2013,2761.25289981111,2070.939674858333,690.3132249527771,0.7500000000000001,1551000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2014,2697.60622540574,1988.675309369108,708.9309160366322,0.7371999999999986,987000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2015,2657.22086971437,1997.6986498512656,659.5222198631045,0.7518000000000008,639000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2016,2491.12994050349,1909.2019864018769,581.9279541016133,0.7664000000000009,1621000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2017,2516.63230840249,1928.7470011596647,587.8853072428251,0.7663999999999986,1764000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2018,2198.3962105309,1684.850855750878,513.5453547800221,0.7663999999999983,828149.9999999997,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2019,2258.59164526454,1730.9846369307404,527.6070083337997,0.7663999999999986,573670.0000000001,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2020,2047.40763272174,1569.133209717941,478.2744230037988,0.7663999999999999,76260.00000000022,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2021,2203.41030141091,1688.6936550013236,514.7166464095865,0.766400000000001,328000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2022,1573.62000743837,1206.0223737007648,367.5976337376053,0.7663999999999987,502000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2023,1303.05845807323,998.6640022673222,304.3944558059078,0.766399999999999,553000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,GBR,United Kingdom,2024,1925.62088487595,1475.7958461689263,449.8250387070236,0.7663999999999991,739000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2010,1607.28679420806,1204.5007235795204,402.7860706285396,0.7494000000000002,2259000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2011,1439.22467923306,1124.8980092885568,314.32666994450324,0.781599999999998,2995000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2012,1727.35672083666,1337.665044615912,389.69167622074815,0.7744000000000014,1120700.0000000007,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2013,1775.48847664279,1365.5281873859687,409.9602892568212,0.7690999999999995,1120700.0000000007,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2014,1697.25858919878,1348.4719491184303,348.7866400803498,0.7944999999999998,4044899.9999999977,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2015,1517.22503644414,1174.028733200479,343.19630324366085,0.7738000000000024,2622889.9999999995,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2016,1395.64398421311,1069.6215495009235,326.0224347121864,0.7663999999999972,3612250.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2017,1379.882353478,1057.5418357055366,322.3405177724633,0.7663999999999982,4148020.000000001,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2018,1381.24006086126,1058.5823826440678,322.65767821719214,0.7663999999999986,2439639.9999999995,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2019,1255.71970108936,962.3835789148892,293.3361221744707,0.766400000000003,2217080.000000002,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2020,1222.04433857641,936.5747810849628,285.4695574914472,0.7664000000000017,1053419.9999999984,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2021,1051.78122594888,806.0851315672186,245.6960943816615,0.7663999999999971,1459000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2022,1191.10103406309,912.8598325059546,278.24120155713547,0.766400000000002,1847000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2023,1236.98707050801,948.026890837336,288.96017967067394,0.7663999999999977,2806000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,IND,India,2024,1110.26963840888,850.9106508765672,259.3589875323128,0.7664000000000014,3420000.0,0.25,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2010,3042.57677133925,2278.174503294399,764.4022680448511,0.7487648380000008,915000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2011,3732.37730003041,2841.8320762431576,890.5452237872523,0.761400000000001,1124000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2012,3492.09355819179,2619.362540684907,872.7310175068833,0.7500837239999995,1184000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2013,2409.17216204287,1806.879121532152,602.2930405107177,0.7499999999999999,440000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2014,2361.52967156199,1740.919673875501,620.6099976864891,0.7372000000000009,141000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2015,2527.53565239983,1900.20130347419,627.3343489256399,0.7517999999999991,454000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2016,2129.87311269081,1632.3347535662374,497.5383591245727,0.7664000000000003,247000.0,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2017,3047.62306624385,2335.6983179692834,711.9247482745668,0.7663999999999989,352579.99999999994,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2018,2093.79750494429,1604.6864077893074,489.1110971549824,0.7664000000000017,493670.00000000006,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2019,1988.92328995163,1524.3108094189265,464.6124805327036,0.7663999999999986,449209.9999999991,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2020,2037.31777094166,1561.400339649686,475.917431291974,0.7663999999999989,191160.0000000017,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2021,1564.4202726219,1198.971696937421,365.448575684479,0.766399999999998,383109.9999999989,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2022,1538.43904313003,1179.0596826548576,359.37936047517246,0.7664000000000016,566780.0000000007,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2023,1401.77060996425,1074.316995476603,327.453614487647,0.7664000000000013,455799.9999999993,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,ITA,Italy,2024,1408.13174778543,1079.192171502753,328.9395762826771,0.7663999999999995,652860.0000000006,0.5,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2010,3129.84156238276,2398.7105734101474,731.1309889726126,0.7664000000000001,399000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2011,2691.81791091569,2063.0092469257847,628.8086639899052,0.7664,692000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2012,2684.69959999194,2057.5537734338227,627.1458265581173,0.7664,764000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2013,2759.50741715375,2114.8864845066337,644.6209326471162,0.7664,865000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2014,2486.02790439979,1905.291785931999,580.7361184677909,0.7664,407000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2015,2310.54839333752,1770.8042886538751,539.7441046836448,0.7664,1050000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2016,2298.15652100027,1761.3071576946068,536.8493633056632,0.7664,861000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2017,1712.20263225464,1312.232097359956,399.9705348946841,0.7663999999999999,12359.99999999967,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2018,1721.43541996357,1319.30810586008,402.1273141034899,0.7664000000000001,6720.000000000255,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2019,1730.66820767249,1326.3841143601965,404.2840933122936,0.7664000000000001,71680.00000000029,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2020,1739.90099538142,1333.4601228603203,406.44087252109966,0.7664000000000001,460489.99999999977,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2021,1920.24167009583,1471.673215961444,448.568454134386,0.7664,669090.0000000002,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2022,1748.91632845074,1340.369474124647,408.5468543260929,0.7664,1182900.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2023,1719.29095435235,1317.6645874156409,401.626366936709,0.7664,1193080.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,POL,Poland,2024,1838.47458851019,1409.0069246342096,429.4676638759804,0.7664,808430.0000000003,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2010,2773.27558581419,2076.531244741516,696.7443410726742,0.7487648379999996,542000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2011,2551.40772289632,1942.641840213256,608.7658826830641,0.7613999999999992,747000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2012,2775.24642245354,2081.667171571629,693.5792508819113,0.7500837240000001,842000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2013,2391.99243521971,1793.9943264147837,597.9981088049262,0.7500000000000006,538000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2014,2555.27542986769,1883.74904689846,671.5263829692301,0.7371999999999995,894000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2015,2284.89714048211,1717.7856702144534,567.1114702676566,0.7518000000000014,731000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2016,2101.63130914503,1610.6902353287494,490.9410738162808,0.7663999999999992,626000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2017,1903.38840899614,1458.7568766546433,444.6315323414967,0.7664000000000009,176000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2018,1520.08215854575,1164.9909663094666,355.0911922362834,0.7664000000000025,689000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2019,1595.34125804709,1222.6695401672891,372.6717178798008,0.7663999999999996,1381000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2020,1598.38132270281,1224.9994457194357,373.38187698337424,0.7664000000000013,1295000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2021,1499.70768168244,1149.3759672414192,350.3317144410207,0.7663999999999982,2104000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2022,1313.12340134883,1006.3777747937404,306.7456265550896,0.7663999999999979,2441000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2023,1571.27229577142,1204.22308747922,367.0492082921999,0.7664000000000024,1973000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,SWE,Sweden,2024,1772.93112851296,1358.7744168923318,414.1567116206281,0.7663999999999996,1015000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2010,2878.35006294217,2155.207318586187,723.1427443559833,0.748764838000001,528000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2011,2664.82086253986,2028.9946047378464,635.8262578020137,0.7613999999999989,409000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2012,2109.27374026766,1582.131902035378,527.1418382322818,0.7500837240000015,532000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2013,2326.01597491539,1744.5119811865418,581.5039937288482,0.7499999999999997,499000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2014,2246.18873946045,1655.8903387302428,590.2984007302073,0.7371999999999995,870000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2015,2313.6027895208,1739.3665771617375,574.2362123590624,0.7518,873000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2016,2332.58674736884,1787.6944831834785,544.8922641853615,0.7663999999999999,1248000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2017,2105.39825885891,1613.5772255894683,491.8210332694418,0.7663999999999997,765149.9999999997,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2018,2232.71576203491,1711.1533600235568,521.562402011353,0.7664000000000009,489240.0000000007,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2019,2003.98634655207,1535.8551359975086,468.1312105545615,0.7664000000000011,585769.9999999995,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2020,1585.46235357494,1215.0983477798325,370.36400579510746,0.7663999999999991,1241239.9999999998,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2021,1455.22879287732,1115.287346861178,339.941446016142,0.7664,1400000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2022,1757.86340635077,1347.2265146272273,410.6368917235427,0.7663999999999984,867000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2023,1468.1518868816,1125.1916061060565,342.9602807755434,0.7663999999999989,397000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,TUR,Turkey,2024,1423.6985915002,1091.1226005257536,332.57599097444654,0.7664000000000002,1310000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2010,2849.9272631611,2133.925325512605,716.0019376484952,0.7487648380000002,4839000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2011,2822.23105853148,2148.8467279658685,673.3843305656114,0.7613999999999999,6541000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2012,2583.03557060981,1937.4929400274711,645.5426305823387,0.750083724,13399000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2013,2390.00327947562,1792.5024596067149,597.500819868905,0.75,898000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2014,2267.46298826471,1671.5737149487418,595.8892733159682,0.737199999999999,4259000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2015,2168.61700333078,1630.3662631040825,538.2507402266974,0.751800000000001,8341000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2016,2216.77394364862,1698.9355504123012,517.8383932363188,0.7663999999999995,8684000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2017,2007.27006353537,1538.371776693508,468.8982868418618,0.7664000000000003,6311199.999999997,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2018,1957.14042596715,1499.9524224612262,457.1880035059237,0.7664000000000013,6919199.999999997,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2019,1849.77075118465,1417.6643037079132,432.1064474767368,0.7663999999999986,9153500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2020,1635.264567929,1253.2667648607874,381.9978030682125,0.7664000000000011,14807500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2021,1569.48931347306,1202.856609845755,366.6327036273051,0.7664000000000011,12747000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2022,1294.45121438265,992.0674107028652,302.3838036797848,0.7664000000000017,8612000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2023,1536.63066230021,1177.6737395868818,358.95692271332814,0.7664000000000006,6402000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
wind,USA,United States,2024,1567.81282280704,1201.5717473993122,366.24107540772775,0.766399999999998,3926000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
