technology,iso3,country,country_cn,current,alternative,R2_current,R2_alternative,R2_current_minus_alternative,R2_current_better,R2_tie,adj_R2_current,adj_R2_alternative,adj_R2_current_minus_alternative,adj_R2_current_better,adj_R2_tie,AICc_current,AICc_alternative,AICc_current_minus_alternative,AICc_current_better,AICc_tie,BIC_current,BIC_alternative,BIC_current_minus_alternative,BIC_current_better,BIC_tie,rolling_RMSE_log_current,rolling_RMSE_log_alternative,rolling_RMSE_log_current_minus_alternative,rolling_RMSE_log_current_better,rolling_RMSE_log_tie
pv,ITA,Italy,意大利,GD,G0,0.9484812108294826,0.9300092114287533,0.0184719994007293,True,False,0.9398947459677296,0.9246253046155805,0.015269441352149138,True,False,-2.1296540671750073,-1.3515799530139407,-0.7780741141610665,True,False,-3.297453262766167,-1.4092475315254926,-1.8882057312406744,True,False,0.22118326595963056,0.26029284935977715,-0.039109583400146586,True,False
pv,ITA,Italy,意大利,GD,D0,0.9484812108294826,0.646441469166592,0.3020397416628906,True,False,0.9398947459677296,0.6192446591024836,0.320650086865246,True,False,-2.1296540671750073,22.94370112618747,-25.073355193362477,True,False,-3.297453262766167,22.886033547675915,-26.183486810442083,True,False,0.22118326595963056,0.4556511245506122,-0.23446785859098163,True,False
pv,ITA,Italy,意大利,GD,DD,0.9484812108294826,0.8644804960880046,0.08400071474147797,True,False,0.9398947459677296,0.8418939121026721,0.09800083386505754,True,False,-2.1296540671750073,12.377880795971048,-14.507534863146056,True,False,-3.297453262766167,11.210081600379889,-14.507534863146056,True,False,0.22118326595963056,0.37143511344524194,-0.15025184748561138,True,False
pv,ITA,Italy,意大利,GD,DG,0.9484812108294826,0.840940665877276,0.10754054495220655,True,False,0.9398947459677296,0.814430776856822,0.12546396911090762,True,False,-2.1296540671750073,14.780306789790611,-16.90996085696562,True,False,-3.297453262766167,13.612507594199451,-16.90996085696562,True,False,0.22118326595963056,0.46959109361917084,-0.24840782765954028,True,False
pv,ITA,Italy,意大利,GD,GG,0.9484812108294826,0.9751854462573832,-0.02670423542790068,False,False,0.9398947459677296,0.9710496873002804,-0.031154941332550812,False,False,-2.1296540671750073,-13.087397875516785,10.957743808341778,False,False,-3.297453262766167,-14.255197071107945,10.957743808341778,False,False,0.22118326595963056,0.12114082158083071,0.10004244437879985,False,False
pv,JPN,Japan,日本,GD,G0,0.9673239422821249,0.8951482034219682,0.07217573886015671,True,False,0.9613828408788749,0.8864105537071323,0.07497228717174265,True,False,-24.103157020321213,-11.82492779537692,-12.278229224944292,True,False,-25.99137214630462,-12.307755806531146,-13.683616339773474,True,False,0.08400993787515378,0.15983277562416176,-0.07582283774900798,True,False
pv,JPN,Japan,日本,GD,D0,0.9673239422821249,0.9582828264745338,0.009041115807591149,True,False,0.9613828408788749,0.9548063953474116,0.006576445531463304,True,False,-24.103157020321213,-24.72781797428702,0.6246609539658081,False,False,-25.99137214630462,-25.210645985441246,-0.7807261608633738,True,False,0.08400993787515378,0.06511284216572992,0.018897095709423856,False,False
pv,JPN,Japan,日本,GD,DD,0.9673239422821249,0.9618965598176415,0.005427382464483377,True,False,0.9613828408788749,0.9549686616026672,0.006414179276207688,True,False,-24.103157020321213,-21.951889836387473,-2.15126718393374,True,False,-25.99137214630462,-23.84010496237088,-2.15126718393374,True,False,0.08400993787515378,0.0880397039709717,-0.004029766095817927,True,False
pv,JPN,Japan,日本,GD,DG,0.9673239422821249,0.9648737816759086,0.0024501606062162784,True,False,0.9613828408788749,0.9584871965260738,0.0028956443528010967,True,False,-24.103157020321213,-23.090884464080027,-1.0122725562411858,True,False,-25.99137214630462,-24.979099590063434,-1.0122725562411858,True,False,0.08400993787515378,0.06078948369185737,0.023220454183296407,False,False
pv,JPN,Japan,日本,GD,GG,0.9673239422821249,0.9523638217411808,0.014960120540944088,True,False,0.9613828408788749,0.9437026984213955,0.017680142457479397,True,False,-24.103157020321213,-18.82585855815612,-5.277298462165092,True,False,-25.99137214630462,-20.714073684139528,-5.277298462165092,True,False,0.08400993787515378,0.11664851107486952,-0.03263857319971575,True,False
pv,KOR,South Korea,韩国,GD,G0,0.9386025882246256,0.9004787648322121,0.03812382339241349,True,False,0.9283696862620632,0.8928232852039207,0.03554640105814244,True,False,-3.094246109926882,0.33262246284114205,-3.426868572768024,True,False,-4.262045305518042,0.27495488432959014,-4.537000189847632,True,False,0.1972124083731322,0.26084197294636413,-0.06362956457323193,True,False
pv,KOR,South Korea,韩国,GD,D0,0.9386025882246256,0.9197944508257166,0.018808137398908964,True,False,0.9283696862620632,0.9136247931969256,0.014744893065137599,True,False,-3.094246109926882,-2.904052576973017,-0.19019353295386487,True,False,-4.262045305518042,-2.961720155484569,-1.3003251500334727,True,False,0.1972124083731322,0.20447702219427427,-0.007264613821142074,True,False
pv,KOR,South Korea,韩国,GD,DD,0.9386025882246256,0.9532481693269035,-0.014645581102277871,False,False,0.9283696862620632,0.9454561975480541,-0.017086511285990924,False,False,-3.094246109926882,-7.181960115200766,4.0877140052738845,False,False,-4.262045305518042,-8.349759310791926,4.0877140052738845,False,False,0.1972124083731322,0.143426985107945,0.053785423265187204,False,False
pv,KOR,South Korea,韩国,GD,DG,0.9386025882246256,0.9393879849113014,-0.0007853966866757656,False,False,0.9283696862620632,0.9292859823965183,-0.0009162961344550968,False,False,-3.094246109926882,-3.287364188267876,0.19311807834099426,False,False,-4.262045305518042,-4.455163383859036,0.19311807834099426,False,False,0.1972124083731322,0.22236852445040345,-0.02515611607727125,True,False
pv,KOR,South Korea,韩国,GD,GG,0.9386025882246256,0.9409198650181748,-0.0023172767935492056,False,False,0.9283696862620632,0.9310731758545373,-0.0027034895924741287,False,False,-3.094246109926882,-3.6713401856104717,0.5770940756835898,False,False,-4.262045305518042,-4.8391393812016315,0.5770940756835898,False,False,0.1972124083731322,0.21212423177785908,-0.014911823404726882,True,False
pv,USA,United States,美国,GD,G0,0.9617935871268902,0.9609229361770781,0.0008706509498120907,True,False,0.9554258516480386,0.9579170081906996,-0.002491156542660966,False,False,-10.07062013042183,-13.550817237166063,3.4801971067442334,False,False,-11.23841932601299,-13.608484815677615,2.3700654896646256,False,False,0.22836441126432563,0.16206170970224204,0.0663027015620836,False,False
pv,USA,United States,美国,GD,D0,0.9617935871268902,0.9564507868587554,0.0053428002681348286,True,False,0.9554258516480386,0.9531008473863519,0.0023250042616866917,True,False,-10.07062013042183,-11.925478087398053,1.8548579569762236,False,False,-11.23841932601299,-11.983145665909605,0.7447263398966157,False,False,0.22836441126432563,0.1798361015091157,0.04852830975520994,False,False
pv,USA,United States,美国,GD,DD,0.9617935871268902,0.9643484046779099,-0.002554817551019717,False,False,0.9554258516480386,0.9584064721242282,-0.0029806204761896327,False,False,-10.07062013042183,-11.108762365754146,1.038142235332316,False,False,-11.23841932601299,-12.276561561345305,1.038142235332316,False,False,0.22836441126432563,0.22521984201435508,0.003144569249970558,False,False
pv,USA,United States,美国,GD,DG,0.9617935871268902,0.9606326409409421,0.0011609461859480863,True,False,0.9554258516480386,0.9540714144310991,0.001354437216939508,True,False,-10.07062013042183,-9.621615457082527,-0.44900467333930294,True,False,-11.23841932601299,-10.789414652673686,-0.44900467333930294,True,False,0.22836441126432563,0.2478340110632911,-0.019469599798965453,True,False
pv,USA,United States,美国,GD,GG,0.9617935871268902,0.96092349259703,0.0008700945298601992,True,False,0.9554258516480386,0.9544107413632017,0.0010151102848369176,True,False,-10.07062013042183,-9.732849006134444,-0.33777112428738576,True,False,-11.23841932601299,-10.900648201725604,-0.33777112428738576,True,False,0.22836441126432563,0.25039276935796345,-0.022028358093637818,True,False
wind,AUS,Australia,澳大利亚,G0,D0,0.9178557874156478,0.9144398849972939,0.0034159024183538778,True,False,0.9110104363669518,0.9073098754137351,0.0037005609532166917,True,False,-15.969590959477044,-15.399191259702823,-0.5703996997742209,True,False,-16.45241897063127,-15.882019270857048,-0.5703996997742227,True,False,0.13083172766263299,0.1549757015140803,-0.024143973851447315,True,False
wind,AUS,Australia,澳大利亚,G0,GD,0.9178557874156478,0.9201637213095127,-0.0023079338938649663,False,False,0.9110104363669518,0.9056480342748787,0.00536240209207306,True,False,-15.969590959477044,-12.32412371328761,-3.6454672461894333,True,False,-16.45241897063127,-14.212338839271021,-2.2400801313602496,True,False,0.13083172766263299,0.16164247696010645,-0.03081074929747346,True,False
