group,model_id,term,n,coefficient,SE_HAC,p_HAC_raw,R2
PV_G_Material_Sensitivity_0915,pv_DEU_2022_A,logQ,13,-0.8788784659341751,0.22560333093141777,0.0036432948085940373,0.9690877666280794
PV_G_Material_Sensitivity_0915,pv_DEU_2022_A,logG,13,2.0465444492068983,1.1779877352291257,0.11633965086720784,0.9690877666280794
PV_G_Material_Sensitivity_0915,pv_DEU_2022_A,logM,13,0.008429731578058597,0.07140253670208722,0.9086135909773769,0.9690877666280794
PV_G_Material_Sensitivity_0915,pv_DEU_2022_B,const,13,-10.661809463347112,7.151447064351217,0.16685128651316386,0.9690658463713836
PV_G_Material_Sensitivity_0915,pv_DEU_2022_B,logQ,13,-0.8974471324243467,0.12040564589768334,2.176139591043282e-05,0.9690658463713836
PV_G_Material_Sensitivity_0915,pv_DEU_2022_B,logG,13,2.1320899904520374,0.7218802506725459,0.014447312873831082,0.9690658463713836
PV_G_Material_Sensitivity_0915,pv_DEU_2022_C,const,13,-9.867790598713384,11.314597340206191,0.405802817459761,0.9690878160201997
PV_G_Material_Sensitivity_0915,pv_DEU_2022_C,logQ,13,-0.8788819701477628,0.2256037169341274,0.003643245610910979,0.9690878160201997
PV_G_Material_Sensitivity_0915,pv_DEU_2022_C,logG,13,2.046522431457724,1.1779673304763767,0.11633756685510527,0.9690878160201997
PV_G_Material_Sensitivity_0915,pv_DEU_2022_C,logM,13,0.008429702495250435,0.07140214700488846,0.9086134084421815,0.9690878160201997
PV_G_Material_Sensitivity_0915,pv_DEU_2022_D,const,13,-10.661492467645047,7.151320943052547,0.16685594005736998,0.9690658958347776
PV_G_Material_Sensitivity_0915,pv_DEU_2022_D,logQ,13,-0.8974506792733106,0.12040642903372131,2.1761873448863882e-05,0.9690658958347776
PV_G_Material_Sensitivity_0915,pv_DEU_2022_D,logG,13,2.132066535649482,0.7218703712390798,0.014447116871962516,0.9690658958347776
PV_G_Material_Sensitivity_0915,pv_IND_2022_A,const,13,-5.4001335974846825,16.043841305404342,0.7441442777989119,0.9732488674567922
PV_G_Material_Sensitivity_0915,pv_IND_2022_A,logQ,13,-1.0730252186103648,0.359771619848048,0.015386585471716717,0.9732488674567922
PV_G_Material_Sensitivity_0915,pv_IND_2022_A,logG,13,1.7576945121004215,1.712118275805798,0.3313996289286859,0.9732488674567922
PV_G_Material_Sensitivity_0915,pv_IND_2022_A,logM,13,-0.08260067429731421,0.16957527851508483,0.6378289233781322,0.9732488674567922
PV_G_Material_Sensitivity_0915,pv_IND_2022_B,const,13,2.3773085080187,8.444509814456902,0.7840502587253424,0.9721525522895804
PV_G_Material_Sensitivity_0915,pv_IND_2022_B,logQ,13,-0.8910758458828063,0.15688512587672865,0.0002038976188066282,0.9721525522895804
PV_G_Material_Sensitivity_0915,pv_IND_2022_B,logG,13,0.9194567432530789,0.8586325352902663,0.3094062584786046,0.9721525522895804
PV_G_Material_Sensitivity_0915,pv_IND_2022_C,const,13,-5.399842196936447,16.04352398401785,0.7441526657803805,0.9732488744502689
PV_G_Material_Sensitivity_0915,pv_IND_2022_C,logQ,13,-1.0730275041159096,0.35977308582454376,0.01538673030158596,0.9732488744502689
PV_G_Material_Sensitivity_0915,pv_IND_2022_C,logG,13,1.7576720078724577,1.712092758184857,0.33139866677936725,0.9732488744502689
PV_G_Material_Sensitivity_0915,pv_IND_2022_C,logM,13,-0.08260048396582542,0.16957486264314747,0.6378288741907107,0.9732488744502689
PV_G_Material_Sensitivity_0915,pv_IND_2022_D,const,13,2.3774380256175505,8.444365108256322,0.784035235018453,0.9721525603354387
PV_G_Material_Sensitivity_0915,pv_IND_2022_D,logQ,13,-0.8910775051384618,0.15688628345843492,0.00020390641878737938,0.9721525603354387
PV_G_Material_Sensitivity_0915,pv_IND_2022_D,logG,13,0.9194473598920183,0.8586213938400605,0.30940498766997304,0.9721525603354387
PV_G_Material_Sensitivity_0915,pv_JPN_2022_A,const,12,-8.323496287500916,12.549526425215705,0.5258156062026584,0.9505146578607896
PV_G_Material_Sensitivity_0915,pv_JPN_2022_A,logQ,12,-0.7560234029098414,0.26913127534362924,0.022873878153044012,0.9505146578607896
PV_G_Material_Sensitivity_0915,pv_JPN_2022_A,logG,12,1.9038136869203441,1.3256092969617583,0.18887799464428298,0.9505146578607896
PV_G_Material_Sensitivity_0915,pv_JPN_2022_A,logM,12,0.0059910835394831885,0.11293976485941244,0.9589954078983052,0.9505146578607896
PV_G_Material_Sensitivity_0915,pv_JPN_2022_B,const,12,-8.878713207497213,6.943674035957809,0.2329973145626537,0.950489029898088
PV_G_Material_Sensitivity_0915,pv_JPN_2022_B,logQ,12,-0.7689868836662739,0.1428132567729562,0.0004418455278652253,0.950489029898088
PV_G_Material_Sensitivity_0915,pv_JPN_2022_B,logG,12,1.9636664067682048,0.7139137833689086,0.022456041278979225,0.950489029898088
PV_G_Material_Sensitivity_0915,pv_JPN_2022_C,const,12,-8.323154285114697,12.549291036930157,0.5258246096077965,0.9505146806750122
PV_G_Material_Sensitivity_0915,pv_JPN_2022_C,logQ,12,-0.7560252157623406,0.2691326211415836,0.02287413583953777,0.9505146806750122
PV_G_Material_Sensitivity_0915,pv_JPN_2022_C,logG,12,1.903786519579306,1.3255906994691737,0.18887808982705995,0.9505146806750122
PV_G_Material_Sensitivity_0915,pv_JPN_2022_C,logM,12,0.005991301627318091,0.11293968797237448,0.9589938889338445,0.9505146806750122
PV_G_Material_Sensitivity_0915,pv_JPN_2022_D,const,12,-8.878380402218,6.943549124492008,0.23300571118795857,0.9504890507652425
PV_G_Material_Sensitivity_0915,pv_JPN_2022_D,logQ,12,-0.7689892231794211,0.1428140287383987,0.0004418528932908981,0.9504890507652425
PV_G_Material_Sensitivity_0915,pv_JPN_2022_D,logG,12,1.963640540767189,0.7139039834849029,0.022455985232140322,0.9504890507652425
PV_G_Material_Sensitivity_0915,pv_KOR_2022_A,const,12,18.138873640129248,14.638165358438268,0.250409953585402,0.9518012661446293
PV_G_Material_Sensitivity_0915,pv_KOR_2022_A,logQ,12,-0.34355269019556545,0.31571199048999005,0.30820718499842314,0.9518012661446293
PV_G_Material_Sensitivity_0915,pv_KOR_2022_A,logG,12,-0.866015268343368,1.5400222587492782,0.5892901235917098,0.9518012661446293
PV_G_Material_Sensitivity_0915,pv_KOR_2022_A,logM,12,0.27760115997852397,0.12104723935317104,0.050999139045436716,0.9518012661446293
PV_G_Material_Sensitivity_0915,pv_KOR_2022_B,const,12,-7.587501232617242,14.286813953656587,0.6082153509817432,0.9260965844566154
PV_G_Material_Sensitivity_0915,pv_KOR_2022_B,logQ,12,-0.9442248844035879,0.2851765426551689,0.009069173826847927,0.9260965844566154
PV_G_Material_Sensitivity_0915,pv_KOR_2022_B,logG,12,1.9073035058201988,1.465831112459566,0.22552077824694186,0.9260965844566154
PV_G_Material_Sensitivity_0915,pv_KOR_2022_C,const,12,18.138761911168046,14.637857274878412,0.2504034792053544,0.9518012835655859
PV_G_Material_Sensitivity_0915,pv_KOR_2022_C,logQ,12,-0.3435509259454852,0.3157127110870689,0.30821053936077347,0.9518012835655859
PV_G_Material_Sensitivity_0915,pv_KOR_2022_C,logG,12,-0.8660075303038042,1.539996927987355,0.5892873790912407,0.9518012835655859
PV_G_Material_Sensitivity_0915,pv_KOR_2022_C,logM,12,0.27760132388557235,0.12104698523594178,0.05099864798377811,0.9518012835655859
PV_G_Material_Sensitivity_0915,pv_KOR_2022_D,const,12,-7.587117831040771,14.286577035324655,0.608227342565042,0.9260964900729377
PV_G_Material_Sensitivity_0915,pv_KOR_2022_D,logQ,12,-0.944226012213079,0.28517843397961673,0.009069434070861181,0.9260964900729377
PV_G_Material_Sensitivity_0915,pv_KOR_2022_D,logG,12,1.9072722267808295,1.4658129578365457,0.2255224904987454,0.9260964900729377
PV_G_Material_Sensitivity_0915,pv_USA_2022_A,const,13,22.105751319638387,16.666691677874994,0.21739652178537017,0.9624033405948704
PV_G_Material_Sensitivity_0915,pv_USA_2022_A,logQ,13,-0.36356364862696644,0.3873980821547541,0.37250099361836075,0.9624033405948704
PV_G_Material_Sensitivity_0915,pv_USA_2022_A,logG,13,-1.127221291854319,1.780557001676022,0.54243592603056,0.9624033405948704
PV_G_Material_Sensitivity_0915,pv_USA_2022_A,logM,13,-0.013303657321691809,0.14271993437430225,0.9277747521852852,0.9624033405948704
PV_G_Material_Sensitivity_0915,pv_USA_2022_B,const,13,23.358385459627158,8.003136788142482,0.015335781319053849,0.9623556453022727
PV_G_Material_Sensitivity_0915,pv_USA_2022_B,logQ,13,-0.3342588986929469,0.18176862020778142,0.0957669842983329,0.9623556453022727
PV_G_Material_Sensitivity_0915,pv_USA_2022_B,logG,13,-1.2622277930204397,0.833060424621993,0.16068008146853732,0.9623556453022727
PV_G_Material_Sensitivity_0915,pv_USA_2022_C,const,13,22.1053544198046,16.666376087989303,0.2173961083128636,0.9624032660662918
PV_G_Material_Sensitivity_0915,pv_USA_2022_C,logQ,13,-0.36356664073203504,0.38739981010955193,0.37249927225119284,0.9624032660662918
PV_G_Material_Sensitivity_0915,pv_USA_2022_C,logG,13,-1.1271847340515677,1.7805320516101737,0.5424432042907659,0.9624032660662918
PV_G_Material_Sensitivity_0915,pv_USA_2022_C,logM,13,-0.013305104863386763,0.14271985663808825,0.9277668795451377,0.9624032660662918
PV_G_Material_Sensitivity_0915,pv_USA_2022_D,const,13,23.3581016670949,8.002972486528764,0.01533513907798316,0.9623555602198325
