,Oceania,China,Japan,SKorea,ROW,SEA,CWS,India,Canada,US,RAM,Brazil,EUPlus,EEuro,Russia,NAF,SSAF,SAfrica
Coal,0.005400513298809528,11.06124210357666,0.023376107215881348,1.059670090675354,0.0005572472582571208,1.780515193939209,0.7892659306526184,1.9094048738479614,0.0004988662549294531,0.003811208065599203,0.023530755192041397,0.02564038150012493,1.8664659261703491,0.2909432649612427,0.3451825976371765,0.019778495654463768,0.03151930868625641,0.02011256106197834
Oil,4.943547082802979e-07,7.897360774222761e-06,1.1889229426742531e-05,9.220801189258054e-07,6.524766149595962e-07,2.6526174679020187e-06,0.0005135927349328995,2.271126277264557e-06,8.127432374749333e-05,7.354215995292179e-06,1.1843299944302998e-05,1.7621060806050082e-06,0.001858999254181981,0.0002177511341869831,4.0107739351924465e-08,0.0018397228559479117,0.00013515513273887336,3.404818755825545e-07
Gas,0.18692517280578613,11.14883804321289,18.03856086730957,23.0726318359375,0.02561073563992977,0.1926552802324295,32.691768646240234,1.6168842315673828,3.4089560508728027,0.8873675465583801,1.9094586372375488,0.01762356050312519,149.27525329589844,13.461981773376465,2.7384307384490967,0.4004611074924469,0.022552073001861572,0.021067455410957336
Oil_pcts,18.184228897094727,38.342384338378906,22.534086227416992,1.7981555461883545,1.1882679462432861,58.2908935546875,67.59877014160156,26.316530227661133,7.171211242675781,110.68795013427734,53.046939849853516,2.804286479949951,110.61042022705078,12.56108283996582,0.524530291557312,22.114561080932617,55.6451416015625,6.72171688079834
