,,Oceania,China,Japan,SKorea,ROW,SEA,CWS,India,Canada,US,RAM,Brazil,EUPlus,EEuro,Russia,NAF,SSAF,SAfrica
Coal,Rice,2.946927679658984e-06,0.08599429577589035,1.9591459476941964e-06,3.4279557326044596e-07,5.252741575034747e-10,1.2377549865050241e-05,5.633276032313006e-06,2.579148770109896e-07,1.0650601511841273e-09,4.892344307450003e-09,3.883789645442448e-07,8.318619961755758e-07,0.00012315280037000775,2.2330474166665226e-05,0.00014639701112173498,2.9737175282207318e-06,9.484226097811188e-07,2.1986483744740326e-08
Coal,Crop,0.0055633410811424255,0.6016998291015625,2.869726813514717e-05,1.0851486877072603e-05,9.915828513840097e-08,0.0031922687776386738,2.206879980803933e-05,1.2674339586737915e-06,1.1088371110190565e-07,4.801016189048823e-07,6.062831380404532e-05,3.0091465305304155e-05,0.09053026139736176,0.0006865534232929349,0.001321295159868896,0.00011037823423976079,4.3175248720217496e-05,1.776755198079627e-05
Coal,Cattle,0.0006628309492953122,0.014443330466747284,5.751993285230128e-06,1.9066254708377528e-07,5.770451849684832e-08,1.1403179087210447e-05,6.778163879062049e-06,3.6414689930097666e-08,5.1458513006252815e-09,1.3282972588513076e-07,2.549334749346599e-05,3.515430580591783e-05,0.00715316878631711,2.9335031285881996e-05,0.00031713585485704243,2.2022681150701828e-05,3.917164576705545e-06,5.4657516557199415e-06
Coal,AnimalOth,0.0012072485405951738,0.2382861077785492,1.1319009900034871e-05,6.617007670683961e-07,5.661955526647944e-08,0.00021979612938594073,8.395010809181258e-06,4.775401976075955e-07,1.1814274003540959e-08,0.00014796089089941233,2.0568106265272945e-05,2.5701448976178654e-05,0.03270791843533516,0.00015340186655521393,0.0017097265226766467,1.3119059076416306e-05,0.0002682088525034487,0.0014111018972471356
Coal,Forestry,1.5149888895393815e-05,0.06689324975013733,4.9560267143533565e-06,7.027774984180724e-08,2.4308617341262106e-09,3.535138603183441e-05,3.714748800121015e-06,8.748622093435188e-08,4.0781644727871935e-09,2.112755055350135e-06,3.6271192129788687e-06,1.287762188439956e-05,0.0030675868038088083,4.405793333717156e-06,7.83699651947245e-05,7.047979124763515e-06,2.0741076696140226e-06,9.630363138057874e-07
Coal,Coal,0.0087644774466753,1.6624126434326172,0.00021920024300925434,5.747240265918663e-06,3.794785152422264e-05,0.0004706717736553401,0.00048220172175206244,0.029654486104846,3.226281705792644e-06,0.0011312445858493447,0.0027481780853122473,0.0004008451651316136,0.05751591548323631,0.001736364676617086,0.023769119754433632,0.00981512013822794,0.002198925707489252,1.263295189346536e-06
Coal,Oil,1.591683340684824e-09,0.0003766001027543098,6.690008831355954e-07,1.0374895609288615e-08,2.3287842054742214e-07,1.0644050234986935e-05,3.3922387956408784e-06,2.153739941945787e-08,2.060623138788742e-08,8.169172360794619e-06,5.027196675655432e-05,1.4147787624096964e-05,0.00011777642066590488,2.5993258532253094e-05,1.932972963913926e-06,0.0010929773561656475,1.9577810235205106e-06,5.794240087730884e-11
Coal,Gas,8.154063107213005e-05,1.0222070217132568,0.04168834537267685,6.007890260661952e-05,1.3831509022566024e-06,0.0010017188033089042,0.0018828979227691889,0.01048579066991806,9.64179889706429e-07,0.019998136907815933,0.0018393431091681123,0.0003294779744464904,0.04899225011467934,7.085016113705933e-05,3.0894581868778914e-05,0.01901007443666458,6.805338489357382e-05,0.005864300299435854
Coal,Mine,0.00010088870476465672,0.368747740983963,7.612851914018393e-05,3.407955227885395e-05,0.004890530835837126,0.013039668090641499,0.011376604437828064,0.052659645676612854,1.2219044947414659e-05,0.0002414830232737586,0.008205011487007141,0.2496149241924286,0.13119740784168243,0.0008638706058263779,0.0011135300155729055,1.8672244550543837e-05,0.01585794985294342,3.4577460610307753e-06
Coal,Manufac,0.16390687227249146,34.601905822753906,9.57946491241455,4.135759353637695,0.19468475878238678,12.932222366333008,14.544548034667969,23.25227928161621,0.15174254775047302,0.15221109986305237,1.5507807731628418,3.205411434173584,8.686445236206055,0.6707250475883484,0.24968557059764862,1.3841280937194824,2.091590642929077,0.039799027144908905
Coal,Oil_pcts,0.0615106038749218,39.25836944580078,41.49021530151367,23.493932723999023,3.8596641388721764e-05,0.0026256197597831488,4.206736087799072,11.561457633972168,0.027032634243369102,0.1550125628709793,1.0509902238845825,7.205765724182129,36.2407341003418,8.141095161437988,2.989375114440918,0.3520132005214691,0.004081202205270529,0.07306497544050217
Coal,Electricity,0.9247032999992371,118.11553955078125,66.51656341552734,55.12506103515625,0.004302610643208027,39.13898849487305,25.76568031311035,81.92870330810547,2.0791120529174805,3.330683708190918,13.307479858398438,3.380042552947998,66.11430358886719,5.07453727722168,4.536443710327148,4.481061935424805,0.6132109761238098,0.19001372158527374
Coal,WatWaste,9.41054750001058e-05,0.017699705436825752,0.0074284253641963005,0.0006116030854173005,0.0030604745261371136,0.020212382078170776,0.1726430207490921,1.0546919107437134,2.5130317226285115e-05,0.0002997511764988303,0.005631467327475548,0.0005262279883027077,0.02065185271203518,0.005991053301841021,0.009763230569660664,0.0002802631352096796,0.04096555337309837,1.0527910490054637e-05
