,,Oceania,China,Japan,SKorea,ROW,SEA,CWS,India,Canada,US,RAM,Brazil,EUPlus,EEuro,Russia,NAF,SSAF,SAfrica
Coal,Rice,6.317246879916638e-05,3.8976714611053467,1.2277729183551855e-05,1.816320377656666e-06,2.6200880256510573e-06,0.0007497675833292305,0.0010044395457953215,6.894516263855621e-05,4.21549657403375e-06,2.17981823880109e-06,2.4641847630846314e-05,2.6116920253116405e-06,0.0008289210381917655,0.0008335215388797224,0.008888120763003826,5.490601324709132e-05,3.480222949292511e-05,0.00013347282947506756
Coal,Crop,0.1809186041355133,28.331071853637695,4.233518484397791e-05,6.799113180022687e-06,0.0008537367102690041,0.03999380022287369,0.43410566449165344,0.0003380863054189831,0.0002062620042124763,0.0002056661614915356,0.008196110837161541,0.00010298400593455881,2.3009579181671143,0.030362756922841072,0.08021251112222672,0.0020649689249694347,0.01990816742181778,0.10963230580091476
Coal,Cattle,0.019742857664823532,0.7716911435127258,2.6943012926494703e-05,9.966598781829816e-07,0.003787148743867874,0.00019815683481283486,0.015251247212290764,9.52394930209266e-06,1.3259137631393969e-05,5.862288162461482e-05,7.50464532757178e-05,8.525748125975952e-05,0.1602129340171814,0.0017849546857178211,0.01924164593219757,0.00034324551234021783,0.0027583420742303133,0.03273487836122513
Coal,AnimalOth,0.0365414097905159,11.35768985748291,6.843838491477072e-05,3.3209712455573026e-06,0.0041011786088347435,0.003135034581646323,0.016737842932343483,0.00012800608237739652,3.6208119126968086e-05,0.06365543603897095,0.00028655928326770663,8.447760774288327e-05,0.7239161729812622,0.013812141492962837,0.10426419973373413,0.0001224652078235522,0.005317037925124168,1.71920907497406
Coal,Forestry,0.00044917609193362296,3.1409947872161865,2.4450462660752237e-05,2.4117056796058023e-07,2.6631694709067233e-05,0.0007253937073983252,0.00041066325502470136,1.5141746189328842e-05,5.326817336026579e-05,0.0009024618193507195,2.8390575607772917e-05,3.2279516744893044e-05,0.4567854106426239,0.0087639344856143,0.004153003916144371,0.00021270352590363473,0.0004641944251488894,0.0037824378814548254
Coal,Coal,0.25431326031684875,77.02921295166016,0.0002952196227852255,2.0032739485031925e-06,0.00719062564894557,0.093087337911129,7.586052894592285,0.2916589379310608,0.00024598275194875896,0.4739348888397217,0.031526997685432434,0.0018934309482574463,1.3190289735794067,0.0542336069047451,1.5476487874984741,0.14068199694156647,0.08604435622692108,0.00030817274819128215
Coal,Oil,9.905337350346599e-08,0.0006422557635232806,2.548379143263446e-06,8.205239154790434e-09,0.0002544131421018392,0.00012800394324585795,0.0003095015708822757,8.565515940972546e-07,0.0009515741257928312,0.002878306433558464,0.038938041776418686,2.7550291633815505e-05,0.0017511433688923717,0.00013937641051597893,8.959838305599988e-05,0.08235445618629456,4.029011051898124e-06,4.652207152844312e-08
Coal,Gas,1.4122254299309134e-07,0.017992308363318443,6.098942861854084e-08,6.469697666489083e-09,1.010198388939898e-06,4.5145884541852865e-06,2.7292123832012294e-06,0.0,3.7398137919808505e-07,0.0,3.2180289508687565e-06,1.3865145831459813e-07,3.474967570582521e-06,4.906258936898666e-07,2.0017468216337875e-07,7.391826511593536e-05,2.1594250938505866e-06,0.0
Coal,Mine,0.2881699204444885,15.226593017578125,0.0003285127750132233,0.0014582813018932939,0.07370619475841522,0.21400444209575653,3.772646188735962,0.4638170897960663,0.012796350754797459,0.10130371898412704,0.23014512658119202,0.205779030919075,0.22615642845630646,0.026177598163485527,0.07113993167877197,0.000302301486954093,0.17526163160800934,0.30386725068092346
Coal,Manufac,10.491849899291992,1264.241943359375,1.729103684425354,0.10495077073574066,8.880911827087402,95.85191345214844,32.44898986816406,203.07110595703125,3.4591238498687744,49.428924560546875,17.1994571685791,0.8220085501670837,20.734119415283203,6.892367839813232,11.863027572631836,0.02876604162156582,2.359144449234009,26.03135108947754
Coal,Oil_pcts,5.378760192797927e-08,50.0300178527832,0.0003660893999040127,0.0,1.9868458878136153e-07,0.00047522003296762705,0.0069907112047076225,0.013412670232355595,0.0,0.0,0.0035391198471188545,0.0,0.34228065609931946,0.014772015623748302,0.0,0.0015150482067838311,0.000924927880987525,57.26467514038086
Coal,Electricity,161.7703857421875,3808.28076171875,1.0420383214950562,0.09001980721950531,14.765377044677734,236.53564453125,115.31584167480469,733.3819580078125,48.200199127197266,1209.037841796875,18.4710750579834,1.9268993139266968,386.1471252441406,90.74002838134766,218.56918334960938,0.16220401227474213,11.0514497756958,225.4244384765625
Coal,WatWaste,0.004600441083312035,0.24068133533000946,0.013332956470549107,0.009481336921453476,0.14406253397464752,0.13922840356826782,0.561382532119751,9.258255004882812,0.0038885166868567467,0.05279377102851868,0.060275036841630936,0.00046192461741156876,0.043216247111558914,0.07286451011896133,0.5058721899986267,0.00029835099121555686,0.013280837796628475,0.012934024445712566
Coal,OthServ,0.183404803276062,147.0876922607422,0.17301110923290253,0.005662214942276478,5.171193599700928,2.123821258544922,21.899763107299805,21.519399642944336,0.08617804944515228,2.7214953899383545,0.7200336456298828,0.005685099866241217,3.2456436157226562,1.13380765914917,3.1125802993774414,0.1444210559129715,0.23109062016010284,13.659460067749023
Coal,Transport,0.009055747650563717,2.830632209777832,0.017002250999212265,0.0007901815697550774,0.11145519465208054,0.09498925507068634,1.0985078811645508,0.6538285613059998,0.001654286403208971,0.09822119027376175,0.006389326881617308,0.0014637586427852511,0.18801014125347137,0.12356451898813248,0.16361410915851593,0.031651195138692856,0.040043894201517105,0.4696357548236847
