,Oceania,China,Japan,SKorea,ROW,SEA,CWS,India,Canada,US,RAM,Brazil,EUPlus,EEuro,Russia,NAF,SSAF,SAfrica
Coal,0.016670802608132362,40.200584411621094,0.018300611525774002,0.3147558569908142,0.4347674250602722,1.4364877939224243,7.9916768074035645,2.5258519649505615,0.02027101442217827,0.09871148318052292,0.098830945789814,0.00868520513176918,9.587693214416504,0.8345518708229065,1.4831466674804688,0.014052008278667927,0.014127292670309544,5.21812629699707
Oil,2.073805262625683e-05,0.000479801616165787,5.7298257161164656e-05,9.504956324235536e-06,1.8461386730450613e-07,7.466931856470183e-05,0.0036702966317534447,9.999365829571616e-06,0.007881906814873219,0.000958029180765152,0.0007169459131546319,0.00013826877693645656,0.0006795618101023138,0.0024875071831047535,0.0003621376527007669,0.00569532485678792,0.0005647450452670455,2.2530412024934776e-06
Gas,3.9412899017333984,66.9188232421875,1.6661289930343628,0.10094819962978363,0.003976887091994286,0.4017508924007416,67.64248657226562,0.9355535507202148,14.017349243164062,119.66230010986328,14.150424003601074,0.5538139343261719,43.13658905029297,5.094093322753906,55.44163131713867,11.148441314697266,0.043897487223148346,0.00017885115812532604
Oil_pcts,6.854323863983154,132.75326538085938,32.449466705322266,12.32719612121582,0.13507865369319916,34.65566635131836,73.41460418701172,48.868446350097656,22.30423355102539,206.51272583007812,47.13576126098633,26.38951873779297,97.5025405883789,1.9357086420059204,34.647430419921875,17.203845977783203,5.747920036315918,5.067204475402832
Electricity,6.959650039672852,109.04906463623047,24.64895248413086,7.859105587005615,0.6717103123664856,24.97861099243164,63.7525634765625,31.012956619262695,15.514961242675781,124.95684051513672,23.738584518432617,13.698519706726074,98.7140884399414,11.936962127685547,64.25074005126953,11.240225791931152,7.382262706756592,4.617091655731201
