scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn,quantity_S0,consumer_price_S0,expenditure_2024USD_bn_S0,real_consumption_2024USD_bn_S0,quantity_gap,quantity_pct,consumer_price_gap,consumer_price_pct,expenditure_2024USD_bn_gap,expenditure_2024USD_bn_pct,real_consumption_2024USD_bn_gap,real_consumption_2024USD_bn_pct
S2_CAPACITY,2030,Southeast Asia,Manufac,725.9827835215191,1.258838954861554,1169.5452708186338,929.06669194579,740.2396669904673,1.2737991078551698,1206.6847827026563,947.3117465980532,-14.256883468948217,-1.9259820980563334,-0.01496015299361586,-1.1744515207587052,-37.13951188402257,-3.077813892774867,-18.245054652263207,-1.9259820980563254
S1_NO_CN,2030,Southeast Asia,Petro,37.5469090083468,0.9759278551779144,46.89347812610419,48.05015147003595,37.68863037284781,0.9702634462243668,46.79727523309484,48.23151747886772,-0.14172136450100936,-0.3760321431131398,0.005664408953547584,0.5838011290222025,0.09620289300935525,0.20557370601209912,-0.18136600883177323,-0.3760321431131363
S2_CAPACITY,2030,Southeast Asia,Petro,32.19589802423714,1.1880154176788578,48.94892537760717,41.2022671808888,37.68863037284781,0.9702634462243668,46.79727523309484,48.23151747886772,-5.492732348610673,-14.573977070198408,0.217751971454491,22.44256158488087,2.151650144512331,4.597810735336773,-7.029250297978919,-14.573977070198408
S1_NO_CN,2030,Southeast Asia,Power,37.78785990205709,1.6468309300503952,79.63827665369617,48.35850188222184,37.85883253851486,1.6412043177005011,79.51524657655975,48.44932815242145,-0.07097263645776763,-0.18746652154570578,0.0056266123498940335,0.3428343618896583,0.12303007713641989,0.15472514069105314,-0.09082627019961365,-0.18746652154571566
S2_CAPACITY,2030,Southeast Asia,Power,34.37995963048757,1.8681254948638668,82.1924548229653,43.99728766886683,37.85883253851486,1.6412043177005011,79.51524657655975,48.44932815242145,-3.4788729080272915,-9.189065469697555,0.22692117716336568,13.826503788468335,2.6772082464055558,3.3669118334781953,-4.452040483554619,-9.18906546969756
S1_NO_CN,2030,Southeast Asia,WatWaste,14.441661269462182,1.0733708089631837,19.837524509222465,18.481520412638723,14.444049640104945,1.0727833159627769,19.82994569144014,18.48457689762085,-0.0023883706427625384,-0.01653532563423941,0.0005874930004068357,0.05476343560391653,0.007578817782324165,0.038219054657298746,-0.0030564849821281825,-0.016535325634213366
S2_CAPACITY,2030,Southeast Asia,WatWaste,14.13404683764814,1.0804385013397877,19.54281495242008,18.087855009835295,14.444049640104945,1.0727833159627769,19.82994569144014,18.48457689762085,-0.310002802456804,-2.1462319098936,0.00765518537701082,0.7135816956792082,-0.2871307390200606,-1.4479653322701957,-0.3967218877855565,-2.1462319098935856
S1_NO_CN,2030,Southeast Asia,OthServ,1272.346844806208,1.0711210723391724,1744.0728533219622,1628.2686403654568,1272.298226024829,1.0710049687418233,1743.8171683740122,1628.2064211385414,0.048618781378991116,0.0038213353115248557,0.00011610359734914866,0.010840621727977867,0.2556849479499306,0.014662371295973588,0.062219226915431136,0.0038213353115217207
S2_CAPACITY,2030,Southeast Asia,OthServ,1241.610684754865,1.0593511486626597,1683.2395421304009,1588.9344558691862,1272.298226024829,1.0710049687418233,1743.8171683740122,1628.2064211385414,-30.687541269964186,-2.411977053983986,-0.011653820079163602,-1.0881200759370964,-60.57762624361135,-3.473851923369682,-39.27196526935518,-2.4119770539839673
S1_NO_CN,2030,Southeast Asia,Transport,208.72031827394636,1.0278558028280638,274.5474802574152,267.1069975354549,208.8778917173321,1.0268073165142997,274.4744804650594,267.30865001328823,-0.1575734433857292,-0.07543806675287991,0.0010484863137640854,0.1021113014000893,0.07299979235580167,0.02659620385549634,-0.20165247783330642,-0.07543806675290232
S2_CAPACITY,2030,Southeast Asia,Transport,197.21709760062944,1.048938001365789,264.73717145216665,252.3859068364428,208.8778917173321,1.0268073165142997,274.4744804650594,267.30865001328823,-11.660794116702647,-5.582588957036599,0.02213068485148928,2.155290919294991,-9.737309012892752,-3.5476190705941826,-14.922743176845415,-5.58258895703659
S1_NO_CN,2030,"Central, Western and South Asia",Rice,0.6437622785717895,1.588425944291167,1.3086184504644705,0.8238460561524259,0.6433098526335412,1.5866415478248028,1.306229739281898,0.8232670701861251,0.0004524259382482354,0.0703278422359183,0.001784396466364191,0.11246374260213336,0.002388711182572445,0.18287067816153404,0.0005789859663007935,0.07032784223592177
S2_CAPACITY,2030,"Central, Western and South Asia",Rice,0.6375406819673924,1.4571299733954834,1.1888491079322965,0.8158840521703423,0.6433098526335412,1.5866415478248028,1.306229739281898,0.8232670701861251,-0.005769170666148793,-0.8967950113823574,-0.12951157442931938,-8.162623410868859,-0.11738063134960153,-8.98621642270461,-0.007383018015782783,-0.896795011382348
S1_NO_CN,2030,"Central, Western and South Asia",Crops nec,118.2017741553938,1.4783299083731491,223.6227069174901,151.26712144216094,118.11628341997692,1.4764349311921638,223.1745289124446,151.1577158300296,0.08549073541688301,0.0723784502369671,0.0018949771809853022,0.12834816766731344,0.44817800504549155,0.2008195143189122,0.10940561213135425,0.07237845023695397
S2_CAPACITY,2030,"Central, Western and South Asia",Crops nec,116.48020142992058,1.3829499396798506,206.1479946661878,149.06396203616666,118.11628341997692,1.4764349311921638,223.1745289124446,151.1577158300296,-1.63608199005634,-1.3851451660048004,-0.09348499151231326,-6.3318057258932345,-17.0265342462568,-7.629246190965017,-2.0937537938629305,-1.3851451660048022
S1_NO_CN,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",29.11945098871545,1.4753806317319496,54.98038824799627,37.26522387494859,29.06630951804869,1.473527419844619,54.81111760058256,37.19721679603051,0.053141470666759005,0.18282840700420144,0.0018532118873304526,0.12576704460144153,0.169270647413704,0.3088253894897865,0.06800707891807889,0.1828284070041935
S2_CAPACITY,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",28.0564812845813,1.3803054396792476,49.55973142596853,35.9049027613329,29.06630951804869,1.473527419844619,54.81111760058256,37.19721679603051,-1.0098282334673918,-3.4742223908416725,-0.09322198016537153,-6.326450319818387,-5.251386174614034,-9.580877757103458,-1.2923140346976112,-3.474222390841672
S1_NO_CN,2030,"Central, Western and South Asia",Animal products nec,60.513560880213845,1.5423090076419628,119.43858408010162,77.44140970682251,60.40857915226672,1.540208683747908,119.0690066256036,77.3070607627606,0.10498172794712701,0.1737861234618821,0.0021003238940546787,0.13636618960904695,0.36957745449801394,0.3103892985855675,0.13434894406191233,0.17378612346186786
S2_CAPACITY,2030,"Central, Western and South Asia",Animal products nec,58.38632062637881,1.4409337048887108,107.6652739329616,74.71910281154365,60.40857915226672,1.540208683747908,119.0690066256036,77.3070607627606,-2.0222585258879064,-3.3476346477055405,-0.09927497885919734,-6.445553768572705,-11.40373269264201,-9.577414825085008,-2.58795795121695,-3.347634647705542
S1_NO_CN,2030,"Central, Western and South Asia",Forestry,8.932363462945375,1.3864793277165388,15.84894385467011,11.431071265654772,8.923252331311634,1.383552755921789,15.799357990363871,11.4194114182417,0.00911113163374111,0.10210550251694898,0.002926571794749755,0.21152585488508768,0.04958586430623768,0.31384733693913647,0.01165984741307291,0.10210550251694349
S2_CAPACITY,2030,"Central, Western and South Asia",Forestry,8.60752254736316,1.3263591844175344,14.610324431403116,11.015360499805974,8.923252331311634,1.383552755921789,15.799357990363871,11.4194114182417,-0.3157297839484734,-3.5382814721105627,-0.05719357150425464,-4.133819347289691,-1.1890335589607552,-7.525834655344568,-0.4040509184357255,-3.538281472110575
S1_NO_CN,2030,"Central, Western and South Asia",Coal,1.2855344802840831,1.3493628905942527,2.21989807057699,1.6451454428871597,1.2868420885146212,1.333681635102773,2.196331900932184,1.6468188369147363,-0.0013076082305381043,-0.10161372884900377,0.015681255491479806,1.175787015337541,0.0235661696448064,1.0729785254589377,-0.0016733940275766024,-0.10161372884898827
S2_CAPACITY,2030,"Central, Western and South Asia",Coal,1.1994743637381882,2.240628779196189,3.439389981730507,1.5350111674389195,1.2868420885146212,1.333681635102773,2.196331900932184,1.6468188369147363,-0.08736772477643306,-6.789312034181293,0.906947144093416,68.00327156214662,1.2430580807983231,56.59700522815951,-0.11180766947581677,-6.789312034181304
S1_NO_CN,2030,"Central, Western and South Asia",Oil,0.0075757225851295,1.7277311283416634,0.0167502295315555,0.0096949284405818,0.0075898458134863,1.7146706268880787,0.0166545998798878,0.0097130024509129,-1.4123228356799182e-05,-0.18608057006512305,0.013060501453584727,0.7616915603953611,9.562965166769882e-05,0.5741936303326134,-1.8074010331100426e-05,-0.186080570065147
S2_CAPACITY,2030,"Central, Western and South Asia",Oil,0.007607488199899,1.5006009811956678,0.0146092208780914,0.0097355800561342,0.0075898458134863,1.7146706268880787,0.0166545998798878,0.0097130024509129,1.7642386412700453e-05,0.23244723076392307,-0.21406964569241094,-12.484592803745734,-0.0020453790017963998,-12.281165663225643,2.257760522129948e-05,0.23244723076516333
S1_NO_CN,2030,"Central, Western and South Asia",Gas,23.361853016038623,0.9440115957058992,28.223128813686145,29.89701539819965,23.418054413718465,0.936082441645602,28.053396612361933,29.96893837668432,-0.05620139767984256,-0.23999174605606594,0.007929154060297261,0.8470572363645739,0.16973220132421218,0.6050326228568645,-0.07192297848467177,-0.2399917460560681
S2_CAPACITY,2030,"Central, Western and South Asia",Gas,18.198830006017644,1.290082345869422,30.04563881970369,23.28970653764461,23.418054413718465,0.936082441645602,28.053396612361933,29.96893837668432,-5.219224407700821,-22.28718199853256,0.35399990422382,37.81717170140483,1.9922422073417572,7.101607819082632,-6.679231839039712,-22.28718199853259
S1_NO_CN,2030,"Central, Western and South Asia",Mine,2.682480554680306,1.6354577368331071,5.614310787382526,3.4328683591907847,2.680078096030154,1.632310384626091,5.598487781215709,3.4297938450922643,0.002402458650152095,0.08964136730607661,0.0031473522070162296,0.19281579267396412,0.01582300616681742,0.28263000269300337,0.0030745140985204422,0.08964136730607887
S2_CAPACITY,2030,"Central, Western and South Asia",Mine,2.597166126485553,1.5753507714643182,5.23597472799102,3.323688368819102,2.680078096030154,1.632310384626091,5.598487781215709,3.4297938450922643,-0.08291196954460123,-3.093640057258554,-0.05695961316177267,-3.4895087171071486,-0.3625130532246885,-6.475195934891707,-0.10610547627316214,-3.093640057258538
S1_NO_CN,2030,"Central, Western and South Asia",Manufac,1174.1999928057628,1.2582786830900778,1890.7732712680968,1502.6665611759097,1172.4989873908894,1.2556406724851572,1884.0758938733115,1500.489722500241,1.701005414873407,0.1450752139802338,0.0026380106049206375,0.21009279666765662,6.697377394785235,0.3554728032222028,2.176838675668705,0.14507521398023807
S2_CAPACITY,2030,"Central, Western and South Asia",Manufac,1099.3071318221414,1.231728555977376,1732.824570404622,1406.8234351663696,1172.4989873908894,1.2556406724851572,1884.0758938733115,1500.489722500241,-73.191855568748,-6.242381132594291,-0.023912116507781134,-1.9043757526947898,-151.25132346868963,-8.027878492609174,-93.66628733387142,-6.2423811325942875
S1_NO_CN,2030,"Central, Western and South Asia",Petro,71.02950905849028,1.1271056349331443,102.45283390692688,90.89905385664704,71.11691842684819,1.1199339592766786,101.92621226981002,91.01091481397674,-0.08740936835791047,-0.12290938681183285,0.007171675656465704,0.6403659427469819,0.526621637116861,0.516669486081593,-0.11186095732969648,-0.12290938681183078
S2_CAPACITY,2030,"Central, Western and South Asia",Petro,59.63608709812152,1.301557801243339,99.33290616331992,76.31847614866594,71.11691842684819,1.1199339592766786,101.92621226981002,91.01091481397674,-11.480831328726666,-16.143600682777056,0.18162384196666048,16.217370717463034,-2.593306106490104,-2.544297535186861,-14.692438665310803,-16.143600682777066
S1_NO_CN,2030,"Central, Western and South Asia",Power,104.68293939557562,1.2360801172660878,165.59341828371882,133.96657394186698,104.91859683910336,1.2259777004873658,164.60976176622654,134.26815336364854,-0.23565744352774232,-0.22460979333256995,0.010102416778722034,0.8240294072808989,0.9836565174922782,0.5975687631996184,-0.30157942178155395,-0.2246097933325736
S2_CAPACITY,2030,"Central, Western and South Asia",Power,91.01013742383896,1.3754934170701032,160.20232998921628,116.46899079302602,104.91859683910336,1.2259777004873658,164.60976176622654,134.26815336364854,-13.908459415264403,-13.256429111984364,0.14951571658273743,12.19563100726058,-4.40743177701026,-2.677503283960493,-17.799162570622514,-13.25642911198436
S1_NO_CN,2030,"Central, Western and South Asia",WatWaste,30.457212367259743,1.1490650024245486,44.7873421609836,38.977205000809086,30.44243663659808,1.1452316611803262,44.61627400081321,38.95829595962396,0.014775730661661157,0.04853662286644192,0.00383334124422241,0.3347219059828996,0.1710681601703854,0.3834209915585227,0.018909041185125375,0.04853662286646865
S2_CAPACITY,2030,"Central, Western and South Asia",WatWaste,29.073955814554427,1.1297886940926494,42.03604925706458,37.207001162933736,30.44243663659808,1.1452316611803262,44.61627400081321,38.95829595962396,-1.3684808220436544,-4.49530646439273,-0.015442967087676784,-1.3484579243784252,-2.58022474374863,-5.783147072526946,-1.7512947966902246,-4.495306464392722
S1_NO_CN,2030,"Central, Western and South Asia",OthServ,1977.0661805007485,1.147827803561837,2904.146290683473,2530.123664999433,1974.4736727951945,1.1447463109274585,2892.551777930062,2526.805938378944,2.5925077055539987,0.13130120402587464,0.003081492634378513,0.2691856357136393,11.594512753410982,0.400840283720284,3.317726620488884,0.13130120402587583
S2_CAPACITY,2030,"Central, Western and South Asia",OthServ,1840.264867034825,1.1113191202475,2617.216582011482,2355.054037074549,1974.4736727951945,1.1447463109274585,2892.551777930062,2526.805938378944,-134.2088057603694,-6.797193986910679,-0.033427190679958585,-2.9200522736671948,-275.3351959185802,-9.518764643017478,-171.75190130439523,-6.797193986910666
S1_NO_CN,2030,"Central, Western and South Asia",Transport,352.8841649790172,1.1427304185727742,516.0556063682277,451.5987299925123,352.5481993956764,1.1388235445264905,513.8016327810444,451.16878258819366,0.3359655833407942,0.09529635491450318,0.003906874046283759,0.34306228256882343,2.253973587183282,0.4386855633337016,0.4299474043186251,0.09529635491448918
S2_CAPACITY,2030,"Central, Western and South Asia",Transport,314.1741281520399,1.1440673673634278,459.9838232044332,402.06008472610944,352.5481993956764,1.1388235445264905,513.8016327810444,451.16878258819366,-38.374071243636536,-10.884773006759298,0.005243822836937362,0.46045964382635607,-53.81780957661124,-10.474433349951145,-49.10869786208423,-10.884773006759293
S1_NO_CN,2030,India,Rice,14.973804247812954,1.732091484838122,33.191243219686456,19.16252317518853,14.979399677670123,1.7319036778761996,33.200045964787215,19.1696838507616,-0.005595429857169876,-0.03735416623879136,0.00018780696192233215,0.010843961146421043,-0.008802745100759068,-0.026514255763668147,-0.007160675573071984,-0.03735416623883181
S2_CAPACITY,2030,India,Rice,14.932054749719075,1.7203045135070587,32.873462068625884,19.109094820474112,14.979399677670123,1.7319036778761996,33.200045964787215,19.1696838507616,-0.04734492795104828,-0.31606692504256784,-0.01159916436914088,-0.6697349579720688,-0.3265838961613312,-0.9836850723270507,-0.0605890302874883,-0.31606692504259076
S1_NO_CN,2030,India,Crops nec,146.0164155224948,2.278212166711679,425.7124894901325,186.86253004219145,146.0104807604218,2.2822393438039072,426.4476845393853,186.85493511081205,0.005934762072996591,0.004064613746964178,-0.004027177092228218,-0.176457263483853,-0.735195049252809,-0.17239982204309726,0.00759493137940126,0.004064613746967496
S2_CAPACITY,2030,India,Crops nec,146.68012708312366,2.1838781396934457,409.9399279475937,187.7119059222496,146.0104807604218,2.2822393438039072,426.4476845393853,186.85493511081205,0.6696463227018512,0.4586289417131816,-0.09836120411046156,-4.309854896573586,-16.507756591791633,-3.8709921967619527,0.8569708114375487,0.4586289417131705
S1_NO_CN,2030,India,"Bovine cattle, sheep and goats, horses",1.0399445771117706,2.1438541410341165,2.85315897531224,1.3308549878799991,1.0397150448726835,2.1481247998111628,2.8582116110025217,1.330561247105739,0.00022953223908706022,0.022076456450158148,-0.004270658777046243,-0.19880869013856495,-0.005052635690281804,-0.17677612360232434,0.00029374077426003176,0.022076456450162065
S2_CAPACITY,2030,India,"Bovine cattle, sheep and goats, horses",1.0522184763845916,2.0553549790085657,2.767663617257213,1.3465623442406016,1.0397150448726835,2.1481247998111628,2.8582116110025217,1.330561247105739,0.012503431511908136,1.2025825319705,-0.0927698208025971,-4.318642045878913,-0.09054799374530864,-3.1679947487705014,0.01600109713486253,1.2025825319705055
S1_NO_CN,2030,India,Animal products nec,91.9920664660332,2.2532026461118173,265.2596358771448,117.72560117247772,91.966861595441,2.2579380791463093,265.7442864486315,117.69334558069754,0.025204870592190787,0.02740647028172618,-0.004735433034491976,-0.20972377755737076,-0.48465057148672486,-0.18237478516039818,0.032255591780185,0.027406470281761727
S2_CAPACITY,2030,India,Animal products nec,93.21145388382033,2.153681253043616,256.9042278766645,119.2860957057117,91.966861595441,2.2579380791463093,265.7442864486315,117.69334558069754,1.244592288379323,1.3533051653477541,-0.10425682610269327,-4.617346554610174,-8.840058571967006,-3.3265281786879712,1.5927501250141631,1.3533051653477546
S1_NO_CN,2030,India,Forestry,18.061287957016088,1.2455987126385522,28.790380806748992,23.113688830868245,18.06690605143747,1.2467724769175472,28.82647472426703,23.12087851117163,-0.0056180944213828354,-0.031096051561832518,-0.0011737642789950709,-0.09414422444558787,-0.0360939175180377,-0.1252110008708512,-0.007189680303383739,-0.03109605156183751
S2_CAPACITY,2030,India,Forestry,17.930623370671785,1.239507586674112,28.442326626372044,22.94647259484101,18.06690605143747,1.2467724769175472,28.82647472426703,23.12087851117163,-0.13628268076568517,-0.754322186530892,-0.007264890243435129,-0.5826957506630601,-0.38414809789498605,-1.332622533866752,-0.17440591633062041,-0.7543221865308896
S1_NO_CN,2030,India,Coal,0.4376115427342743,1.6169079063602492,0.9055128030080064,0.5600275150171994,0.4385705999252641,1.5980548740340164,0.8969159448794835,0.5612548556217765,-0.0009590571909898205,-0.21867794857960188,0.01885303232623281,1.1797487453382345,0.008596858128522955,0.9584909464039125,-0.0012273406045770763,-0.21867794857959638
S2_CAPACITY,2030,India,Coal,0.4108418085719123,2.5307877721245244,1.330610363347959,0.5257693059970551,0.4385705999252641,1.5980548740340164,0.8969159448794835,0.5612548556217765,-0.027728791353351767,-6.322537661684794,0.9327328980905081,58.366762821853754,0.43369441846847545,48.35396459885101,-0.03548554962472139,-6.322537661684787
S1_NO_CN,2030,India,Oil,3.169437050896381e-05,1.502065597773692,6.09244436244777e-05,4.056043121523682e-05,3.188688351279467e-05,1.4905695306040736,6.082538358357263e-05,4.080679706268949e-05,-1.9251300383085643e-07,-0.6037372819880947,0.011496067169618485,0.7712533319367898,9.906004090507538e-08,0.16285970604520603,-2.4636584745267153e-07,-0.6037372819880759
S2_CAPACITY,2030,India,Oil,3.407747207637159e-05,1.321400974702995,5.762653876093818e-05,4.361017240433628e-05,3.188688351279467e-05,1.4905695306040736,6.082538358357263e-05,4.080679706268949e-05,2.1905885635769217e-06,6.869873509896143,-0.1691685559010787,-11.349256269348325,-3.198844822634449e-06,-5.259062309470375,2.803375341646788e-06,6.869873509896156
S1_NO_CN,2030,India,Gas,0.8861264845844729,1.259827032252929,1.428654395053058,1.1340084462692956,0.8922103006262756,1.2491650591612362,1.426289229251789,1.141794127994166,-0.006083816041802748,-0.6818813947263657,0.010661973091692811,0.8535279636185065,0.002365165801268887,0.16582652050942145,-0.007785681724870264,-0.6818813947263569
S2_CAPACITY,2030,India,Gas,0.7952681717219857,1.455388606405891,1.481197989626469,1.0177337428355595,0.8922103006262756,1.2491650591612362,1.426289229251789,1.141794127994166,-0.09694212890428988,-10.86539001356996,0.20622354724465475,16.50891095073741,0.054908760374680066,3.8497633753768454,-0.1240603851586064,-10.865390013569968
S1_NO_CN,2030,India,Mine,0.0449847158129655,1.5277315689744733,0.0879493382253237,0.057568580744129,0.0450322161414772,1.5259049904710784,0.0879369412563144,0.0576293686461504,-4.7500328511695944e-05,-0.10548077039438766,0.001826578503394849,0.11970460250155852,1.2396969009301206e-05,0.014097566770223577,-6.0787902021394724e-05,-0.10548077039441124
S2_CAPACITY,2030,India,Mine,0.045148679901448,1.4843104446834938,0.0857610998042828,0.0577784115654726,0.0450322161414772,1.5259049904710784,0.0879369412563144,0.0576293686461504,0.00011646375997079877,0.2586232034526258,-0.04159454578758459,-2.7258935547975036,-0.0021758414520316044,-2.4743201445790177,0.0001490429193222037,0.25862320345263695
S1_NO_CN,2030,India,Manufac,657.1170197717815,1.233713948952741,1037.4752207679535,840.9366077054132,657.9339445717432,1.2333326853639013,1038.443988001426,841.9820561557801,-0.8169247999616118,-0.12416516987786026,0.00038126358883960876,0.030913280201206615,-0.9687672334725903,-0.09329027320357118,-1.0454484503669619,-0.12416516987786462
S2_CAPACITY,2030,India,Manufac,645.0117148784425,1.2445411936190214,1027.3003128197568,825.4450076921008,657.9339445717432,1.2333326853639013,1038.443988001426,841.9820561557801,-12.922229693300665,-1.9640618636437575,0.011208508255120098,0.9087984440964498,-11.143675181669323,-1.073112783205214,-16.537048463679298,-1.964061863643764
S1_NO_CN,2030,India,Petro,74.71981205952034,0.9548198318340992,91.30146443350614,95.62166675617026,75.0594497811701,0.950405190549616,91.29241962285114,96.056313527117,-0.33963772164976547,-0.45249162182770114,0.004414641284483212,0.4645009653125148,0.009044810654998514,0.009907515533452389,-0.43464677094674187,-0.45249162182768937
S2_CAPACITY,2030,India,Petro,66.79910938181983,1.0951789689643705,93.62165395652686,85.48525485890183,75.0594497811701,0.950405190549616,91.29241962285114,96.056313527117,-8.26034039935027,-11.005063883938185,0.14477377841475447,15.232848037270536,2.329234333675714,2.5513994954874546,-10.571058668215173,-11.005063883938176
S1_NO_CN,2030,India,Power,92.45825224826189,1.1448362901276654,135.45954393635162,118.32219617181325,93.1956363840076,1.133905276796624,135.23618049458835,119.2658535332937,-0.7373841357457138,-0.7912217399400141,0.010931013331041406,0.9640146804786394,0.2233634417632686,0.1651654468104464,-0.9436573614804473,-0.7912217399400243
S2_CAPACITY,2030,India,Power,83.16328530430997,1.307769154209333,139.18206282278257,106.42708810509686,93.1956363840076,1.133905276796624,135.23618049458835,119.2658535332937,-10.032351079697634,-10.764829201186922,0.17386387741270903,15.33319237246067,3.945882328194216,2.9177712012889296,-12.838765428196837,-10.764829201186933
S1_NO_CN,2030,India,WatWaste,6.183715888998592,0.9307306680269796,7.365361949413783,7.913526655176035,6.188892242601056,0.9306295443992944,7.370726537848113,7.92015102358898,-0.005176353602463379,-0.08363942042538895,0.00010112362768521788,0.010866152734329048,-0.005364588434329853,-0.07278235607823876,-0.006624368412945003,-0.08363942042538478
S2_CAPACITY,2030,India,WatWaste,6.048515469253359,0.9544905547722876,7.388239625957032,7.740505749194833,6.188892242601056,0.9306295443992944,7.370726537848113,7.92015102358898,-0.14037677334769683,-2.268205162491237,0.023861010372993263,2.563964417054387,0.017513088108919384,0.23760328129107797,-0.17964527439414724,-2.26820516249123
S1_NO_CN,2030,India,OthServ,1784.5101689209005,0.9494675258204976,2168.3015699208536,2283.70273335072,1786.0138771053191,0.9499587550544084,2171.251444761159,2285.6270835453706,-1.503708184418656,-0.08419353307913767,-0.0004912292339107616,-0.051710585464589634,-2.949874840305256,-0.135860581574869,-1.9243501946507422,-0.08419353307914822
S2_CAPACITY,2030,India,OthServ,1739.5727559094034,0.9611973004791498,2139.812309960844,2226.194687327019,1786.0138771053191,0.9499587550544084,2171.251444761159,2285.6270835453706,-46.441121195915684,-2.6002665371886753,0.011238545424741342,1.1830561448004824,-31.43913480031506,-1.4479730054375815,-59.43239621835164,-2.6002665371886717
S1_NO_CN,2030,India,Transport,157.6374574013561,0.9262287846539558,186.85220906737368,201.7344009341104,157.9436260319506,0.9256920483023564,187.106631057277,202.12621609210635,-0.30616863059449884,-0.19384677830086264,0.0005367363515993429,0.057982171563823355,-0.2544219899033351,-0.13597700330858478,-0.3918151579959499,-0.19384677830084382
S2_CAPACITY,2030,India,Transport,150.08258584887827,0.9591357631750472,184.21751955977837,192.06615639440773,157.9436260319506,0.9256920483023564,187.106631057277,202.12621609210635,-7.861040183072333,-4.977117710012631,0.03344371487269082,3.612833764103717,-2.8891114974986465,-1.5440989350154206,-10.06005969769862,-4.977117710012628
S1_NO_CN,2030,Canada,Rice,0.0014620898712095,1.3870174787866645,0.0025952341315517,0.0018710897094828,0.0014618626903606,1.386108184344525,0.002593129774608,0.0018707989778685,2.2718084889987097e-07,0.015540505301755249,0.0009092944421393856,0.06560053915051231,2.104356943700026e-06,0.08115123910519051,2.9073161429997094e-07,0.015540505299570817
S2_CAPACITY,2030,Canada,Rice,0.0014496609314507,1.3490001073971063,0.002502643337345,0.0018551839421695,0.0014618626903606,1.386108184344525,0.002593129774608,0.0018707989778685,-1.2201758909900079e-05,-0.8346720242850066,-0.0371080769474188,-2.6771414646084635,-9.048643726299998e-05,-3.4894681380409773,-1.5615035699000036e-05,-0.834672024291518
S1_NO_CN,2030,Canada,Crops nec,4.911794804473054,1.471047571313729,9.246715051227293,6.285803536099122,4.910502650268295,1.47093316977775,9.243563585860516,6.284149919082779,0.0012921542047585888,0.026314092401273612,0.00011440153597908065,0.007777480196218983,0.0031514653667770176,0.03409361917083233,0.0016536170163430342,0.026314092401290016
S2_CAPACITY,2030,Canada,Crops nec,4.870995942126959,1.4318809935050167,8.925760592007219,6.23359173910582,4.910502650268295,1.47093316977775,9.243563585860516,6.284149919082779,-0.039506708141336055,-0.8045349112921775,-0.03905217627273316,-2.65492525935993,-0.3178029938532969,-3.4381003700718473,-0.05055817997695922,-0.8045349112921638
S1_NO_CN,2030,Canada,"Bovine cattle, sheep and goats, horses",0.4766076706189668,1.427145762621369,0.8704621705807097,0.60993221738349,0.4763797755478142,1.4264034673024095,0.869593416416792,0.6096405717498847,0.0002278950711526173,0.04783894758977725,0.0007422953189595294,0.05203964628348429,0.0008687541639177399,0.09990348909234958,0.0002916456336052864,0.047838947589751116
S2_CAPACITY,2030,Canada,"Bovine cattle, sheep and goats, horses",0.4662344313304166,1.3869107092358055,0.827510258530625,0.5966572047667226,0.4763797755478142,1.4264034673024095,0.869593416416792,0.6096405717498847,-0.0101453442173976,-2.1296756785551896,-0.03949275806660402,-2.7686947607672368,-0.04208315788616701,-4.83940622038895,-0.012983366983162159,-2.1296756785552002
S1_NO_CN,2030,Canada,Animal products nec,2.9295132332476577,1.5891529897149606,5.957742316351652,3.749004779722343,2.926382825373112,1.5902845473545593,5.955613697188194,3.744998682753413,0.003130407874545771,0.10697191930610261,-0.0011315576395987126,-0.07115441330804984,0.0021286191634581897,0.03574139075647516,0.004006096968929729,0.1069719193061064
S2_CAPACITY,2030,Canada,Animal products nec,2.8737801875615783,1.5399132060892604,5.663309957681563,3.677681171317284,2.926382825373112,1.5902845473545593,5.955613697188194,3.744998682753413,-0.052602637811533626,-1.797530977678111,-0.05037134126529885,-3.1674420372814196,-0.2923037395066306,-4.9080372631393985,-0.06731751143612907,-1.7975309776780914
S1_NO_CN,2030,Canada,Forestry,0.4581331318783025,1.699990725234978,0.9966870019625192,0.5862896751265105,0.4578047803846056,1.7010106159994267,0.9965701829779284,0.5858694717463759,0.0003283514936969212,0.07172303736563658,-0.0010198907644487498,-0.05995793058878202,0.0001168189845908163,0.011722103127924263,0.00042020338013459835,0.07172303736565151
S2_CAPACITY,2030,Canada,Forestry,0.4501371006166732,1.66664848379327,0.9600842884366766,0.576056862338093,0.4578047803846056,1.7010106159994267,0.9965701829779284,0.5858694717463759,-0.007667679767932367,-1.6748797951586887,-0.03436213220615669,-2.020100984847015,-0.03648589454125184,-3.6611465167686954,-0.00981260940828299,-1.6748797951586882
S1_NO_CN,2030,Canada,Coal,0.0024063394586887,2.227145756464112,0.0068584515487744,0.0030794803731078,0.0024091327656712,2.1957952336394406,0.0067697575325501,0.0030830550699353,-2.79330698250025e-06,-0.11594657722078744,0.03135052282467132,1.4277525674700147,8.869401622429995e-05,1.310150560014072,-3.5746968274998937e-06,-0.11594657722331606
