year,scenario,sector,real_output,real_output_S0,real_output_gap,real_output_pct
2025,S1_NO_CN,Rice,621.3374715665384,621.5978436722723,-0.26037210573394987,-0.041887549705083425
2025,S2_CAPACITY,Rice,610.1878562622767,621.5978436722723,-11.409987409995665,-1.8355899278201808
2025,S1_NO_CN,Transport,10680.08776811569,10692.233538895662,-12.145770779970917,-0.11359432746944455
2025,S2_CAPACITY,Transport,10409.383985595994,10692.233538895662,-282.8495532996676,-2.6453738806838807
2025,S1_NO_CN,WatWaste,1447.2945530844079,1449.9471338876347,-2.6525808032267832,-0.18294327711898137
2025,S2_CAPACITY,WatWaste,1432.8844272365748,1449.9471338876347,-17.062706651059898,-1.176781294453884
2030,S1_NO_CN,Animal products nec,2577.522346632205,2579.7098575675514,-2.1875109353463813,-0.08479678165857844
2030,S2_CAPACITY,Animal products nec,2558.9067847774936,2579.7098575675514,-20.80307279005774,-0.8064113384314189
2030,S1_NO_CN,"Bovine cattle, sheep and goats, horses",726.3608091290216,727.0817454316069,-0.7209363025853008,-0.09915477965374332
2030,S2_CAPACITY,"Bovine cattle, sheep and goats, horses",719.680104110344,727.0817454316069,-7.4016413212629,-1.0179930066693081
2030,S1_NO_CN,Coal,657.6857579114654,653.8936898800107,3.7920680314547326,0.5799211844589869
2030,S2_CAPACITY,Coal,526.4099397749583,653.8936898800107,-127.48375010505242,-19.496097313379128
2030,S1_NO_CN,Crops nec,4428.466879530367,4431.574472949795,-3.107593419427758,-0.07012391280788398
2030,S2_CAPACITY,Crops nec,4383.065352341445,4431.574472949795,-48.509120608349804,-1.094624966915215
2030,S1_NO_CN,Forestry,710.6166346021475,711.2445539056991,-0.6279193035516073,-0.08828458511259973
2030,S2_CAPACITY,Forestry,703.8989937171923,711.2445539056991,-7.345560188506852,-1.0327755971092847
2030,S1_NO_CN,Gas,1063.1616185419434,1053.6425741798541,9.51904436208929,0.9034415080938455
2030,S2_CAPACITY,Gas,894.501138277205,1053.6425741798541,-159.14143590264916,-15.103929909677714
2030,S1_NO_CN,Manufac,82921.35230513859,83029.00022818083,-107.64792304224102,-0.12965099272110023
2030,S2_CAPACITY,Manufac,81860.74503455873,83029.00022818083,-1168.255193622099,-1.407044755942493
2030,S1_NO_CN,Mine,2411.4410962709103,2412.868417432736,-1.4273211618256028,-0.05915453787340198
2030,S2_CAPACITY,Mine,2375.235778222573,2412.868417432736,-37.63263921016278,-1.5596639641959205
2030,S1_NO_CN,Oil,2043.3488638672357,2037.2804075577615,6.068456309474186,0.29787044959357817
2030,S2_CAPACITY,Oil,1928.478865610099,2037.2804075577615,-108.80154194766237,-5.340528556797482
2030,S1_NO_CN,OthServ,161480.2980222011,161628.8795313619,-148.58150916078012,-0.09192757481929452
2030,S2_CAPACITY,OthServ,161269.84841345504,161628.8795313619,-359.03111790685216,-0.22213302409065272
2030,S1_NO_CN,Petro,4877.437726908865,4867.092404775434,10.345322133431182,0.21255651779449852
2030,S2_CAPACITY,Petro,4322.96396405115,4867.092404775434,-544.1284407242847,-11.179743375950771
2030,S1_NO_CN,Power,3385.0356832350503,3464.570086082088,-79.53440284703765,-2.2956499903565004
2030,S2_CAPACITY,Power,3069.3215274827057,3464.570086082088,-395.24855859938225,-11.408300273306043
2030,S1_NO_CN,Rice,722.8702607583714,723.2908954655697,-0.42063470719836005,-0.05815567565351487
2030,S2_CAPACITY,Rice,710.8501325119747,723.2908954655697,-12.440762953595026,-1.7200220591173243
2030,S1_NO_CN,Transport,12562.754321023052,12586.342482634514,-23.588161611462056,-0.18741077198564116
2030,S2_CAPACITY,Transport,12236.06553890546,12586.342482634514,-350.27694372905535,-2.78299231259864
2030,S1_NO_CN,WatWaste,1603.7088297758753,1608.5547210403874,-4.845891264512147,-0.30125747051849766
2030,S2_CAPACITY,WatWaste,1586.5950845637367,1608.5547210403874,-21.959636476650758,-1.3651780812559249
2035,S1_NO_CN,Animal products nec,2762.7465328183143,2764.745714502728,-1.9991816844135428,-0.07230978508897407
2035,S2_CAPACITY,Animal products nec,2746.149772681752,2764.745714502728,-18.595941820975895,-0.672609481712158
2035,S1_NO_CN,"Bovine cattle, sheep and goats, horses",789.1795419017326,789.8477593166745,-0.6682174149418643,-0.08460078629835742
2035,S2_CAPACITY,"Bovine cattle, sheep and goats, horses",783.1763115945582,789.8477593166745,-6.671447722116227,-0.8446498256686751
2035,S1_NO_CN,Coal,656.7470157121204,652.7455253061862,4.001490405934192,0.613024563294738
2035,S2_CAPACITY,Coal,534.9070951786367,652.7455253061862,-117.83843012754949,-18.052736565643173
2035,S1_NO_CN,Crops nec,4827.463701868499,4830.31564545814,-2.8519435896414507,-0.05904259263725513
2035,S2_CAPACITY,Crops nec,4781.2377343389,4830.31564545814,-49.077911119240525,-1.01603942105497
