technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution,observed_completed,observation_imputed,completion_method,region,country_name,cost_actual,cost_cf,capacity_weight_MW,tfp_start_year,alpha,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,target,target_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
pv,IND,2021,0.1985616984954967,669.689384633508,399.9436439968388,373.1681759899517,269.74574063666915,773.1118199867905,854.92824,0.6424191111057461,-0.7017656828234162,98.23154449048457,observed_residual_preserved,False,1033.8865135122808,232.4618798769543,-48.443682021223,11.908890840553529,64.9351795153567,1294.7487817239223,2067.8606017107127,669.689384633508,False,reported,India,India,773.1118199867905,2067.8606017107127,48003.14,2010,1.0,-0.0034597713461117,0.9965521574009184,-0.0034478425990815,7.788167323707702,0.0395300543938226,1.0411569925479285,0.0411569925479284,2.91176504306534,1.462202919946118,0.5466743549803792,0.3738703756661381,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,IND,2022,0.1985616984954967,679.9035273566287,434.89590623013305,323.94382355338945,245.00762112649568,758.8397297835224,1045.85862,0.625421646378934,-0.7017656828234162,95.57183816908643,observed_residual_preserved,False,1217.574111523817,274.32734147170873,-179.7979281332687,13.727325934258316,62.275473193958575,1388.1063239904738,2146.946053773996,679.9035273566287,False,reported,India,India,758.8397297835224,2146.946053773996,61169.58,2010,1.0,0.0184605768975462,1.0188077793545938,0.0188077793545937,7.934645456308654,-0.0382450596514374,0.9631637451140128,-0.0368362548859871,2.8045065237708777,1.4897037098361072,0.5265369191006892,0.3534507671720958,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,IND,2023,0.1985616984954967,728.321084784776,357.0288901868288,262.85957681794315,371.2921945979472,619.8884670047719,1408.5874199999998,0.5679103821614423,-0.7017656828234162,180.9808130890173,observed_residual_preserved,False,1149.1964096997476,223.3019592735968,-195.83533905697865,12.698303137605263,147.68444811388943,1337.0457811678605,1956.9342481726324,728.321084784776,False,reported,India,India,619.8884670047719,1956.9342481726324,70762.32,2010,1.0,0.1831101579491493,1.2241552636882354,0.2241552636882353,9.713238000840178,0.0885032976340288,1.0970966734210896,0.0970966734210896,3.076814777816774,1.8236286377317623,0.5776619023787556,0.3167650970305303,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,IND,2024,0.1985616984954967,525.1674202758713,191.5783780055729,215.94456851054264,333.5890422702985,407.5229465161155,1864.01976,0.5250071812543446,-0.7017656828234162,190.72344982527324,observed_residual_preserved,False,1382.9262040955737,276.290567750548,-209.5020057571145,10.051998081492046,157.42708485014538,1617.1938490206444,2024.71679553676,525.1674202758713,False,reported,India,India,407.5229465161155,2024.71679553676,94937.04,2010,1.0,0.3425866616212132,1.5211130374477169,0.5211130374477169,14.774932958910592,-0.0346371102797258,0.9665224551337028,-0.0334775448662972,2.9738105730471265,2.773945296316803,0.5583232001243201,0.2012740485061663,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2010,0.0499859711557763,6078.874297702453,2717.835002031279,2929.3311145239554,3361.039295671174,5647.166116555234,39.73239,0.9854023379917494,-0.5895247210083466,29.263889066503065,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,5647.166116555234,6078.874297702453,False,reported,"EU, UK and EFTA",Italy,5647.166116555234,5647.166116555234,3592.0,2010,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2624034002569502,0.2624034002569502,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2011,0.0499859711557763,5733.075804344135,2045.1935420745149,2093.107047821177,3687.88226226962,4138.300589895692,70.26885,0.962344623542295,-0.5895247210083466,84.39891459588166,observed_residual_preserved,False,205.76493018822973,37.217169380606975,0.0,3.505059399657286,55.1350255293786,301.6221844978726,4439.922774393564,5733.075804344135,False,reported,"EU, UK and EFTA",Italy,4138.300589895692,4439.922774393564,13037.0,2010,1.0,0.2671898604569381,1.3646099392450306,0.3646099392450306,1.3646099392450306,0.2137786134221401,1.271906382949772,0.2719063829497719,1.271906382949772,0.3580782880823263,0.3337525596945388,0.9320658939751336,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2012,0.0499859711557763,3045.068997250228,1374.629501078554,1706.9305322940193,1670.4394961716744,3081.5600333725733,99.31435,0.9374108575447556,-0.5895247210083466,64.87710293839156,observed_residual_preserved,False,440.7412652718113,-2.666268065047321,0.0,5.137155026817538,35.61321387188849,478.82536610547,3560.3853994780434,3045.068997250228,False,reported,"EU, UK and EFTA",Italy,3081.5600333725733,3560.3853994780434,16654.0,2010,1.0,0.2553561621655313,1.3429238908471248,0.3429238908471248,1.8325672890995952,0.1980974488989066,1.247034316859198,0.2470343168591979,1.586110907370622,0.4808718878593953,0.4162008952786878,0.8655130519927233,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2013,0.0499859711557763,2424.211548272102,1149.3520412138007,1427.8056267862733,1274.8595070583012,2577.157668000074,134.44763,0.8723220334936361,-0.5895247210083466,106.907424795207,observed_residual_preserved,False,409.440712744357,-103.75572579310118,-23.86015424997668,14.883961917849476,77.64353572870394,374.35233034783255,2951.5099983479067,2424.211548272102,False,reported,"EU, UK and EFTA",Italy,2577.157668000074,2951.5099983479067,18027.0,2010,1.0,0.1636840950395059,1.1957204138635125,0.1957204138635124,2.191238117354903,0.171013902376804,1.2062928472107337,0.2062928472107335,1.913314242444108,0.5749883327665647,0.5020601629773846,0.8731658267946324,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2014,0.0499859711557763,2241.319524548638,1099.8973042530074,1232.070231031801,1141.4222202956307,2331.9675352848085,172.65223999999998,0.8391796133082317,-0.5895247210083466,124.29219706324577,observed_residual_preserved,False,447.9969928801564,-82.05502010053182,-40.47986846933172,17.665284710369168,95.0283079967427,438.1556970174048,2770.123232302213,2241.319524548638,False,reported,"EU, UK and EFTA",Italy,2331.9675352848085,2770.123232302213,18436.0,2010,1.0,0.0951397486307222,1.1051430300831009,0.1051430300831008,2.421631532647187,0.0614555824466879,1.065479673947554,0.065479673947554,2.038597435198559,0.6354443483360717,0.5349348987511997,0.8418280847912823,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2015,0.0499859711557763,,956.6572146746878,1068.4353178747897,,2025.0925325494773,219.86211,0.8048958958867447,-0.5895247210083466,145.8395457986399,fitted_for_missing_observation,False,468.04835612348495,-83.84372330777406,-38.70923627117886,19.976437734328712,116.57565673213684,482.0474910109977,2507.140023560475,1880.182631454855,True,internal_linear_interpolation,"EU, UK and EFTA",Italy,2025.0925325494773,2507.140023560475,18737.0,2010,1.0,0.1315948863318339,1.1515362867636438,0.1515362867636438,2.7885965830142934,0.0949355630374523,1.1048937060835824,0.1048937060835824,2.252433475389022,0.7317372253278633,0.5910462027946589,0.8077301281615594,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2016,0.0499859711557763,,801.6455196616977,905.1213645652872,,1706.766884226985,291.30835,0.735208414039625,-0.5895247210083466,179.9571079046943,fitted_for_missing_observation,False,575.9069876760043,-44.13150523128393,-41.268245805429,24.254744353057653,150.69321883819126,665.4551998305403,2372.222084057525,1519.045738361072,True,internal_linear_interpolation,"EU, UK and EFTA",Italy,1706.766884226985,2372.222084057525,19111.0,2010,1.0,0.1571906681823266,1.1865079825864244,0.1865079825864244,3.3086921059596857,0.0538134839837738,1.056874076170888,0.0568740761708879,2.380538548438155,0.8682120590071509,0.6246614095529165,0.719480227292917,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2017,0.0499859711557763,1157.9088452672888,713.1596128949249,768.6759779050053,444.749232372364,1481.8355907999303,384.35013,0.6614012072794148,-0.5895247210083466,122.73727192678317,observed_residual_preserved,False,593.4784161146518,-49.62725023676,-73.97390969033081,29.78903920859709,93.4733828602801,593.1396782564383,2074.9752690563687,1157.9088452672888,False,reported,"EU, UK and EFTA",Italy,1481.8355907999303,2074.9752690563687,19499.29,2010,1.0,0.131787940992849,1.1517923410826103,0.1517923410826105,3.810926226644859,0.125303114324244,1.1432531844759457,0.1432531844759454,2.7215582762696653,1.0,0.7141461456906045,0.7141461456906045,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2018,0.0499859711557763,1036.4459520977036,616.2784775319706,675.540367130325,420.1674745657331,1291.8188446622955,478.49221,0.6356344860870359,-0.5895247210083466,128.66083189709315,observed_residual_preserved,False,661.7381135605798,-31.74889593127773,-115.31895113805604,27.53083546452419,99.3969428305901,641.5980447863603,1933.416889448656,1036.4459520977036,False,reported,"EU, UK and EFTA",Italy,1291.8188446622955,1933.416889448656,19911.59,2010,1.0,0.1282306534661238,1.1470924092203567,0.1470924092203567,4.371484546683095,0.0682217189374448,1.0732166871926314,0.0732166871926314,2.9208217572598185,1.1470924092203567,0.7664335606494569,0.668153284329009,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2019,0.0499859711557763,988.655656329996,446.3330178184268,603.0431469997687,542.3226385115692,1049.3761648181955,580.10487,0.6485187238645316,-0.5895247210083466,157.73541818224277,observed_residual_preserved,False,756.1695243580743,28.19825722680192,0.0,18.173751210625888,128.4715291157397,931.013061911242,1980.3892267294373,988.655656329996,False,reported,"EU, UK and EFTA",Italy,1049.3761648181955,1980.3892267294373,20620.27,2010,1.0,0.1876754475643826,1.231035054894832,0.2310350548948319,5.381450718897933,-0.0242949865272854,0.9762812599428472,-0.0237187400571526,2.851543545246097,1.412110966954027,0.7482547222533344,0.5298837979194696,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2020,0.0499859711557763,918.8087537918004,423.1437583579044,535.0423632020645,495.6649954338961,958.1861215599688,710.6335,0.6443652037231569,-0.5895247210083466,146.5931290172204,observed_residual_preserved,False,680.4601963335481,-13.76455154210381,0.0,16.764623927607115,117.32923995071734,800.7895086697687,1758.9756302297374,918.8087537918004,False,reported,"EU, UK and EFTA",Italy,958.1861215599688,1758.9756302297374,21354.04,2010,1.0,0.0868992896117718,1.095169446943946,0.0951694469439459,5.89360040757155,0.1118030705839371,1.1258764434790842,0.1258764434790842,3.210485705147415,1.5465007867025224,0.8424423655070142,0.5447409873636634,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2021,0.0499859711557763,891.5029479724126,501.8744579783961,479.7983775629638,389.6284899940165,981.67283554136,854.92824,0.6424191111057461,-0.5895247210083466,116.13383943611068,observed_residual_preserved,False,551.456094684124,-63.60716473465925,0.0,19.679886297816434,86.86995036960761,594.3987666168888,1576.0716021582489,891.5029479724126,False,reported,"EU, UK and EFTA",Italy,981.67283554136,1576.0716021582489,22280.95,2010,1.0,-0.0245116407479935,0.9760748050357948,-0.0239251949642052,5.752594868779282,0.1039832644228275,1.1160505828675693,0.1160505828675693,3.583064442517772,1.5095004538683678,0.940208293056437,0.6228605567139668,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2022,0.0499859711557763,818.4876080028004,450.6360829634915,426.0394598222403,367.85152503930885,876.6755427857317,1045.85862,0.625421646378934,-0.5895247210083466,117.2511507282329,observed_residual_preserved,False,620.9277751576521,-31.223019277541106,0.0,14.944392193514243,87.98726166172983,692.6364097353551,1569.3119525210868,818.4876080028004,False,reported,"EU, UK and EFTA",Italy,876.6755427857317,1569.3119525210868,24555.25,2010,1.0,0.1069575208299674,1.1197675623777388,0.1197675623777387,6.441569133559664,0.0042889229321215,1.004307397026004,0.0043073970260041,3.5984981236414537,1.6902896436362729,0.9442581434617728,0.5586368862974376,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2023,0.0499859711557763,840.9617751669034,308.42767998020594,357.4521365207164,532.5340951866974,665.8798165009223,1408.5874199999998,0.5679103821614423,-0.5895247210083466,210.83678726462645,observed_residual_preserved,False,725.4065477250003,-1.828781059420309,0.0,13.189418104804195,181.5728981981234,918.3400829685075,1584.21989946943,840.9617751669034,False,reported,"EU, UK and EFTA",Italy,665.8798165009223,1584.21989946943,29351.4,2010,1.0,0.240448964294114,1.3165672258884535,0.3165672258884535,8.480758804539336,-0.009499670810761,0.9905897237161736,-0.0094102762838265,3.5646352620911563,2.22537994707019,0.9353724134485444,0.4203203208872278,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,ITA,2024,0.0499859711557763,804.1602225425657,212.8900153415869,303.0347030331993,591.2702072009789,515.9247183747862,1864.01976,0.5250071812543446,-0.5895247210083466,273.2108930425453,observed_residual_preserved,False,701.9233233403081,-23.18287713484113,0.0,10.558548786557498,243.94700397604225,933.2459989680668,1449.1707173428529,804.1602225425657,False,reported,"EU, UK and EFTA",Italy,515.9247183747862,1449.1707173428529,35437.15,2010,1.0,0.2251984433379029,1.2906530600016792,0.2906530600016792,10.945717302214875,0.0852464876699291,1.093190664502384,0.0931906645023841,3.896825990874061,2.872193438352516,1.022540390215013,0.3560137616641656,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2010,0.0208077821645751,,4866.010182527956,2429.621996377581,,7295.632178905537,39.73239,0.9854023379917494,-0.1713694705319817,4.486939227873444,2011_TIC_carried_to_2010,True,0.0,0.0,0.0,0.0,0.0,0.0,7295.632178905537,6644.276501864859,True,2011_value_carried_to_2010_per_user,Japan,Japan,7295.632178905537,7295.632178905537,4914.0,2010,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3715614686068916,0.3715614686068916,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2011,0.0208077821645751,6644.276501864859,3597.0302141004568,2203.456688815622,3047.246287764402,5800.486902916078,70.26885,0.962344623542295,-0.1713694705319817,20.10967855015129,observed_residual_preserved,False,107.06348222103574,-31.496251157489723,0.0,29.34899982014744,15.62273932227785,120.53897020597132,5921.025873122049,6644.276501864859,False,reported,Japan,Japan,5800.486902916078,5921.025873122049,4914.0,2010,1.0,0.204937041688107,1.2577620294664926,0.2577620294664926,1.2577620294664926,0.1884149683091207,1.232156780807763,0.2321567808077629,1.232156780807763,0.4673359068265545,0.4578219830308723,0.9796422152530788,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2012,0.0208077821645751,4666.397750554368,2561.70069908722,2076.6169746323494,2104.697051467148,4638.31767371957,99.31435,0.9374108575447556,-0.1713694705319817,23.44168682532976,observed_residual_preserved,False,300.20742477196984,181.39590225298488,0.0,47.92821299690478,18.95474759745631,548.4862876193158,5186.8039613388855,4666.397750554368,False,reported,Japan,Japan,4638.31767371957,5186.8039613388855,6632.0,2010,1.0,0.2003571852928848,1.2505583513137295,0.2505583513137295,1.5729048099146274,0.1240024832717073,1.1415557474806963,0.1415557474806965,1.4065756549284143,0.5844308211507228,0.5226293160519022,0.8942535149376009,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2013,0.0208077821645751,3986.820627069335,1968.6390921824889,1971.5793603935224,2018.1815348868463,3940.2184525760113,134.44763,0.8723220334936361,-0.1713694705319817,47.79986138034108,observed_residual_preserved,False,417.1587717941851,330.3806647365024,0.0,106.07726853527882,43.31292215246764,896.9296272184339,4837.148079794445,3986.820627069335,False,reported,Japan,Japan,3940.2184525760113,4837.148079794445,13599.0,2010,1.0,0.1505069877164617,1.17717272012854,0.17717272012854,1.851580633590466,0.0674125885903316,1.0722855442455876,0.0722855442455876,1.5082507416675088,0.6879760194609525,0.5604078606014131,0.8145747013689627,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2014,0.0208077821645751,3654.82914695912,1747.6219031195458,1888.8621809571275,1907.2072438395744,3636.484084076673,172.65223999999998,0.8391796133082317,-0.1713694705319817,58.17409801492784,observed_residual_preserved,False,457.3084187561617,429.81076684356816,0.0,124.52981528266614,53.6871587870544,1065.3361596694506,4701.820243746124,3654.82914695912,False,reported,Japan,Japan,3636.484084076673,4701.820243746124,23339.0,2010,1.0,0.0770856672428313,1.083524184755633,0.0835241847556329,2.0062323965204283,0.0279767817350077,1.0287820097393812,0.0287820097393811,1.551661229203612,0.7454386556178542,0.5765375251032688,0.7734204830381486,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2015,0.0208077821645751,2644.6984988513204,1496.4610969436908,1812.2170707048165,1148.2374019076296,3308.678167648507,219.86211,0.8048958958867447,-0.1713694705319817,43.51222505877123,observed_residual_preserved,False,499.3938673007098,449.2124670960748,0.0,137.26283932907816,39.025285830897786,1124.8944595567605,4433.572627205267,2644.6984988513204,False,reported,Japan,Japan,3308.678167648507,4433.572627205267,34150.0,2010,1.0,0.0901436411790037,1.099074585021105,0.099074585021105,2.2049990386615868,0.0570518655828351,1.0605037154223746,0.0605037154223746,1.6455424986472795,0.8192926810818835,0.6114201874524372,0.7462781025274768,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2016,0.0208077821645751,2901.8816159801127,1224.9778604925011,1726.9049412531112,1676.9037554876115,2951.8828017456126,291.30835,0.735208414039625,-0.1713694705319817,90.7667054358917,observed_residual_preserved,False,555.6313522702609,484.3594062132712,0.0,172.8775396402671,86.27976620801824,1299.1480643318173,4251.03086607743,2901.8816159801127,False,reported,Japan,Japan,2951.8828017456126,4251.03086607743,42040.0,2010,1.0,0.1078362257748599,1.1208704375701846,0.1208704375701845,2.4715182373064493,0.0411726110017292,1.0429405870901791,0.0429405870901791,1.716203059621034,0.9183209459423004,0.6376749292604322,0.6943922297297773,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv,JPN,2017,0.0208077821645751,2632.3006248899737,1063.9791124449705,1646.7966943648687,1568.3215124450037,2710.775806809839,384.35013,0.6614012072794148,-0.1713694705319817,115.13507117888209,observed_residual_preserved,False,542.176841897571,376.6047997133619,0.0,212.299443168734,110.64813195100864,1241.7292167306755,3952.505023540515,2632.3006248899737,False,reported,Japan,Japan,2710.775806809839,3952.505023540515,49499.63,2010,1.0,0.0816790540576994,1.088943908356449,0.0889439083564489,2.6913447289067265,0.0702243413283834,1.0755282639133763,0.0755282639133765,1.845824897237036,1.0,0.6858374096085579,0.6858374096085579,,,,,,,,,,,,,,,,,,,,,,,,,,,
