year,region,scenario,real_GDP,real_household_consumption,real_investment,government_income,exports_FOB,imports_CIF,CO2_Mt,power_CO2_Mt,real_wage,EV,carbon_price_2024USD_t,additional_carbon_price_2024USD_t,renewable_capacity_GW,total_generation_TWh,renewable_generation_TWh,renewable_generation_share_pct,real_GDP_S0,real_household_consumption_S0,real_investment_S0,government_income_S0,exports_FOB_S0,imports_CIF_S0,CO2_Mt_S0,power_CO2_Mt_S0,real_wage_S0,EV_S0,carbon_price_2024USD_t_S0,additional_carbon_price_2024USD_t_S0,renewable_capacity_GW_S0,total_generation_TWh_S0,renewable_generation_TWh_S0,renewable_generation_share_pct_S0,real_GDP_gap,real_GDP_pct,CO2_Mt_gap,CO2_Mt_pct,power_CO2_Mt_gap,power_CO2_Mt_pct,real_household_consumption_gap,real_household_consumption_pct,EV_pct_C0
2017,Australia_Oceania,S1_NO_CN,1931.6083524817984,1068.6453105426365,444.403513108069,618.8318698517737,502.4987656319645,478.7754440246677,426.6800434206558,193.28946951356744,0.9371278874859944,0.1324169951593805,17.22525269950784,0.0,23.85281942866046,277.2137289407587,62.0703090251258,22.39077742011485,1931.7389563472289,1068.5144156100666,444.2953769864649,618.4749432600341,502.1466038248814,478.4136925323733,425.2916466193898,191.8892854600965,0.9372397552593668,0.0,17.225252692558044,0.0,29.16053999999376,282.15869402987875,68.59499999998225,24.31078731627475,-0.13060386543043023,-0.006760947953205447,1.3883968012660262,0.3264575761838457,1.4001840534709515,0.7296832911299369,0.13089493256984497,0.012250179375924536,0.012392625988464292
2017,Australia_Oceania,S2_CAPACITY,1922.9014053195672,1033.7599405163342,436.8691263888954,595.7130969376501,467.1596576576197,442.8332645079307,329.59360904431406,139.59171904781175,0.9226252956923984,-37.797978026221294,78.1191458584206,60.893893166004126,38.6925193210339,265.286295366662,100.07620995810132,37.723852195147245,1931.7389563472289,1068.5144156100666,444.2953769864649,618.4749432600341,502.1466038248814,478.4136925323733,425.2916466193898,191.8892854600965,0.9372397552593668,0.0,17.225252692558044,0.0,29.16053999999376,282.15869402987875,68.59499999998225,24.31078731627475,-8.837551027661675,-0.4574919917944198,-95.69803757507572,-22.501743999857975,-52.29756641228474,-27.254031556212166,-34.75447509373248,-3.2525976801061187,-3.537432670446528
2017,China,S1_NO_CN,16096.521335243486,6480.3296878091405,6558.272576693194,3305.316566242003,3685.766765315682,3420.652771214649,9745.164500177874,4694.482193949424,0.9378898174513112,-0.3579194250664942,3.467306603557094e-09,0.0,621.3034233434482,7025.114231476588,1722.7477258065408,24.52270054325425,16096.61146441922,6480.670345536471,6558.534164382588,3305.3794046212606,3685.885320913712,3420.7938159786554,9750.22213571702,4695.191266724537,0.9379538812863876,0.0,0.0,0.0,620.8557099995718,7024.213982332018,1721.5289999988695,24.508493111528576,-0.09012917573454615,-0.00055992639155,-5.057635539145849,-0.05187200320922654,-0.7090727751128725,-0.015102106279208863,-0.34065772733083577,-0.005256519914879825,-0.005522876585028111
2017,China,S2_CAPACITY,15965.889637743188,6280.254479456822,6465.722180905554,3577.5598025540808,3578.516223924055,3311.0915176946664,5943.8174829436575,2790.51523825332,0.9111991860592074,-214.98484656581465,60.89389316600294,60.893893166004126,1003.8325583975864,6368.882938620443,2766.331400744797,43.435111422286695,16096.61146441922,6480.670345536471,6558.534164382588,3305.3794046212606,3685.885320913712,3420.7938159786554,9750.22213571702,4695.191266724537,0.9379538812863876,0.0,0.0,0.0,620.8557099995718,7024.213982332018,1721.5289999988695,24.508493111528576,-130.72182667603192,-0.8121077343823959,-3806.4046527733626,-39.03915828573524,-1904.6760284712168,-40.56652690530238,-200.41586607964928,-3.0925175235565665,-3.31732421344166
2017,Japan,S1_NO_CN,6230.85678707964,3395.0059378824594,1586.5524767301793,2048.300352401264,1063.4432862801627,1095.1764691623007,1086.996099474289,514.3779374516894,0.9740185319109558,-2.109610982399887,17.404415796344647,0.0,63.53328163729765,1016.9719533703872,168.96216464413988,16.61424035187752,6232.553877854296,3396.9924014518124,1586.9893793534727,2049.58778151572,1063.2177533253405,1094.9014821396163,1080.4657455282318,508.40578984389697,0.9744347858243168,0.0,17.404415796344647,0.0,83.59645999976998,1028.1095579793778,189.8359999995177,18.464569123607497,-1.697090774656317,-0.027229460152546337,6.530353946057176,0.6044017566576841,5.972147607792408,1.1746812737176187,-1.9864635693529635,-0.05847712725244794,-0.062102316787587694
2017,Japan,S2_CAPACITY,6220.926627189927,3375.826583383352,1598.7888470292703,2097.739561196412,1041.2870020368755,1073.1292343981963,960.2154472437244,428.4261229244136,0.9678779154878712,-22.619631293975296,78.29830896249061,60.893893166004126,73.1501411001305,935.5599716830692,191.24884638118297,20.442179247699848,6232.553877854296,3396.9924014518124,1586.9893793534727,2049.58778151572,1063.2177533253405,1094.9014821396163,1080.4657455282318,508.40578984389697,0.9744347858243168,0.0,17.404415796344647,0.0,83.59645999976998,1028.1095579793778,189.8359999995177,18.464569123607497,-11.627250664369058,-0.18655676135722413,-120.25029828450738,-11.129487332864763,-79.97966691948335,-15.731462646017592,-21.16581806846034,-0.6230752255852694,-0.6658722958670169
2017,South Korea,S1_NO_CN,1961.700448890314,885.8857948974141,594.1591464099777,571.7234388909494,858.748500260439,712.8155971387865,521.8664520473415,258.5847461115896,0.9237558639772492,-0.4073023634533851,23.214419306498375,0.0,8.461799091739287,525.0482373149778,19.824162268286443,3.7756839961342217,1962.0312126200529,886.249960269005,594.3938108213429,571.9537771331287,858.623396699859,712.6801394329054,520.440860712152,257.1458776642288,0.923998205389392,0.0,23.214419304830184,0.0,11.175010000435256,525.0743877738716,23.14200000081232,4.407375514720145,-0.3307637297389192,-0.016858229757579883,1.4255913351894378,0.2739199480299666,1.4388684473607896,0.559553378973319,-0.3641653715908433,-0.041090593841077015,-0.0459579556234627
2017,South Korea,S2_CAPACITY,1956.6136773400665,877.7355909916778,600.7684012822979,592.0754014111437,839.8976464240361,693.843581115164,415.1264752946586,179.53065962603364,0.9181118454156122,-9.569415284663734,84.1083124708344,60.893893166004126,9.813115361787954,471.9298831512441,22.3869054468886,4.743693130302165,1962.0312126200529,886.249960269005,594.3938108213429,571.9537771331287,858.623396699859,712.6801394329054,520.440860712152,257.1458776642288,0.923998205389392,0.0,23.214419304830184,0.0,11.175010000435256,525.0743877738716,23.14200000081232,4.407375514720145,-5.417535279986396,-0.2761187103008387,-105.31438541749344,-20.23561049249383,-77.61521803819517,-30.18334135596843,-8.514369277327205,-0.9607187203419252,-1.0797648195954912
2017,Rest of World,S1_NO_CN,99.9107019428896,43.72773924569757,33.31881849303198,10.193829016550854,39.70913854585824,34.11886570317472,44.62521036314682,16.873332526075714,0.971846375013508,-0.0012099839253069,9.566879087933498e-10,0.0,15.882002889954194,82.32647227889773,28.495613195644268,34.61294090084361,99.91079821099908,43.728846628476205,33.31931832596982,10.193245571299936,39.70780044295038,34.1175097244377,44.648663168963004,16.874704901237266,0.9719253591581458,0.0,0.0,0.0,15.875449999890566,82.3076595425122,28.48399999977811,34.60674274800151,-9.626810947338527e-05,-9.635405901780416e-05,-0.023452805816184252,-0.052527453571078464,-0.0013723751615515312,-0.008132735769802455,-0.0011073827786347579,-0.0025323850593251887,-0.0027670154111015567
2017,Rest of World,S2_CAPACITY,98.96013171777922,41.78162337466573,30.84739340223712,10.940644141232148,37.28983985595016,31.64212903880333,25.209676458565745,11.51927286852596,0.9464571483487928,-2.0287146570486585,60.89389316622832,60.893893166004126,23.04187046201781,83.65686806234767,41.21558728092272,49.26742804930927,99.91079821099908,43.728846628476205,33.31931832596982,10.193245571299936,39.70780044295038,34.1175097244377,44.648663168963004,16.874704901237266,0.9719253591581458,0.0,0.0,0.0,15.875449999890566,82.3076595425122,28.48399999977811,34.60674274800151,-0.9506664932198561,-0.9515152618560485,-19.43898671039726,-43.53766794054888,-5.355432032711306,-31.73644851305602,-1.9472232538104777,-4.45294903465953,-4.639305203461644
