group,year,fuel,scenario,outcome,baseline,counterfactual,deviation,deviation_pct_baseline
GLOBAL,2025,Electricity,S1_NO_CN,final_energy_share_pct,22.06067457541306,21.85107006714825,-0.20960450826481036,-0.9501273750641225
GLOBAL,2025,Electricity,S2_CAPACITY,final_energy_share_pct,22.06067457541306,22.665167484504398,0.6044929090913378,2.740137918380129
GLOBAL,2025,Gas,S1_NO_CN,final_energy_share_pct,16.638889480194514,16.674532761916467,0.035643281721952746,0.21421671058263478
GLOBAL,2025,Gas,S2_CAPACITY,final_energy_share_pct,16.638889480194514,14.732033081814077,-1.9068563983804374,-11.460238380994078
GLOBAL,2025,Oil,S1_NO_CN,final_energy_share_pct,0.07880612032195324,0.07881217042255577,6.050100602533748e-06,0.00767719636218198
GLOBAL,2025,Oil,S2_CAPACITY,final_energy_share_pct,0.07880612032195324,0.09262701621423687,0.013820895892283636,17.537845837125307
GLOBAL,2025,Oil_pct,S1_NO_CN,final_energy_share_pct,55.08463746857879,55.261277454361284,0.17663998578249362,0.32067014307437725
GLOBAL,2025,Oil_pct,S2_CAPACITY,final_energy_share_pct,55.08463746857879,58.93956647444795,3.8549290058691597,6.998192568786672
GLOBAL,2030,Coal,S1_NO_CN,final_energy_share_pct,5.708140164285285,5.7015427906391825,-0.006597373646102689,-0.11557833998858619
GLOBAL,2030,Coal,S2_CAPACITY,final_energy_share_pct,5.708140164285285,3.504802632577771,-2.2033375317075143,-38.59991990899883
GLOBAL,2030,Electricity,S1_NO_CN,final_energy_share_pct,20.108073665428396,19.786774129256486,-0.3212995361719102,-1.5978633334943326
GLOBAL,2030,Electricity,S2_CAPACITY,final_energy_share_pct,20.108073665428396,20.657168473898235,0.5490948084698388,2.7307181065976094
GLOBAL,2030,Gas,S1_NO_CN,final_energy_share_pct,15.893982848127507,15.944923417932047,0.0509405698045402,0.3205022321421568
GLOBAL,2030,Gas,S2_CAPACITY,final_energy_share_pct,15.893982848127507,14.201569669917465,-1.6924131782100424,-10.648137690732618
GLOBAL,2030,Oil,S1_NO_CN,final_energy_share_pct,0.07020638012278611,0.07013965634496663,-6.672377781948013e-05,-0.09503947889463159
GLOBAL,2030,Oil,S2_CAPACITY,final_energy_share_pct,0.07020638012278611,0.08333304184300504,0.013126661720218924,18.697249021045238
GLOBAL,2030,Oil_pct,S1_NO_CN,final_energy_share_pct,58.21959694203603,58.49662000582733,0.2770230637913045,0.4758244274124935
GLOBAL,2030,Oil_pct,S2_CAPACITY,final_energy_share_pct,58.21959694203603,61.55312618176352,3.33352923972749,5.725785499762876
GLOBAL,2035,Coal,S1_NO_CN,final_energy_share_pct,4.449719578001301,4.445837609529037,-0.0038819684722639636,-0.08724074414612086
GLOBAL,2035,Coal,S2_CAPACITY,final_energy_share_pct,4.449719578001301,2.9150640958508864,-1.5346554821504146,-34.488813401579385
GLOBAL,2035,Electricity,S1_NO_CN,final_energy_share_pct,19.715262272661743,19.395335641142744,-0.31992663151899947,-1.622735863689864
GLOBAL,2035,Electricity,S2_CAPACITY,final_energy_share_pct,19.715262272661743,20.1576285679289,0.4423662952671563,2.2437758582626897
GLOBAL,2035,Gas,S1_NO_CN,final_energy_share_pct,14.606294797171559,14.648443208282185,0.042148411110625617,0.28856333311023863
GLOBAL,2035,Gas,S2_CAPACITY,final_energy_share_pct,14.606294797171559,13.361777288146707,-1.2445175090248526,-8.5204189447542
GLOBAL,2035,Oil,S1_NO_CN,final_energy_share_pct,0.06235182306074038,0.062261710434049,-9.011262669137571e-05,-0.14452284194415935
GLOBAL,2035,Oil,S2_CAPACITY,final_energy_share_pct,0.06235182306074038,0.07409571615483136,0.011743893094090983,18.834883276228513
GLOBAL,2035,Oil_pct,S1_NO_CN,final_energy_share_pct,61.16637152910466,61.44812183061197,0.2817503015073086,0.4606294185249226
GLOBAL,2035,Oil_pct,S2_CAPACITY,final_energy_share_pct,61.16637152910466,63.491434331918676,2.325062802814017,3.80121093452092
GLOBAL,2040,Coal,S1_NO_CN,final_energy_share_pct,3.773682406787314,3.7695808121244836,-0.004101594662830443,-0.10868945026887661
GLOBAL,2040,Coal,S2_CAPACITY,final_energy_share_pct,3.773682406787314,2.5313292540637677,-1.2423531527235463,-32.921507927881265
GLOBAL,2040,Electricity,S1_NO_CN,final_energy_share_pct,18.904761358796456,18.597361528627033,-0.3073998301694232,-1.6260444886620529
GLOBAL,2040,Electricity,S2_CAPACITY,final_energy_share_pct,18.904761358796456,19.34901925416505,0.44425789536859384,2.3499788594891675
GLOBAL,2040,Gas,S1_NO_CN,final_energy_share_pct,13.70772950855568,13.73731484738147,0.02958533882578962,0.2158296077211323
GLOBAL,2040,Gas,S2_CAPACITY,final_energy_share_pct,13.70772950855568,12.746079275458534,-0.9616502330971457,-7.015386702056906
GLOBAL,2040,Oil,S1_NO_CN,final_energy_share_pct,0.0529971201153095,0.05290815854450944,-8.896157080005851e-05,-0.1678611415233482
GLOBAL,2040,Oil,S2_CAPACITY,final_energy_share_pct,0.0529971201153095,0.06346244649215266,0.010465326376843158,19.7469718242671
GLOBAL,2040,Oil_pct,S1_NO_CN,final_energy_share_pct,63.56082960574523,63.84283465332252,0.28200504757728595,0.44367741787907006
GLOBAL,2040,Oil_pct,S2_CAPACITY,final_energy_share_pct,63.56082960574523,65.31010976982049,1.7492801640752518,2.7521355132173024
GLOBAL,2045,Coal,S1_NO_CN,final_energy_share_pct,3.1850121189300524,3.1815912267609536,-0.0034208921690987992,-0.1074059388586561
GLOBAL,2045,Coal,S2_CAPACITY,final_energy_share_pct,3.1850121189300524,2.1423736972546363,-1.042638421675416,-32.73577564991093
GLOBAL,2045,Electricity,S1_NO_CN,final_energy_share_pct,17.902061045138712,17.605726448996712,-0.29633459614199964,-1.6553099411001564
GLOBAL,2045,Electricity,S2_CAPACITY,final_energy_share_pct,17.902061045138712,18.393634062965205,0.491573017826493,2.7459018075462276
GLOBAL,2045,Gas,S1_NO_CN,final_energy_share_pct,12.895830044291246,12.91327581741348,0.017445773122233277,0.13528228165472922
GLOBAL,2045,Gas,S2_CAPACITY,final_energy_share_pct,12.895830044291246,12.181163777005573,-0.7146662672856738,-5.54183999658125
GLOBAL,2045,Oil,S1_NO_CN,final_energy_share_pct,0.045180937396253826,0.04508886835953972,-9.206903671410416e-05,-0.2037785004472662
GLOBAL,2045,Oil,S2_CAPACITY,final_energy_share_pct,0.045180937396253826,0.05450690904801708,0.009325971651763257,20.641385923383957
GLOBAL,2045,Oil_pct,S1_NO_CN,final_energy_share_pct,65.97191585424373,66.25431763846932,0.28240178422558415,0.42806363976076384
GLOBAL,2045,Oil_pct,S2_CAPACITY,final_energy_share_pct,65.97191585424373,67.22832155372656,1.2564056994828263,1.9044553780409976
GLOBAL,2050,Coal,S1_NO_CN,final_energy_share_pct,2.6569173646857265,2.655074790015283,-0.0018425746704435753,-0.06935009326725991
GLOBAL,2050,Coal,S2_CAPACITY,final_energy_share_pct,2.6569173646857265,1.763611470417063,-0.8933058942686636,-33.621892277945506
GLOBAL,2050,Electricity,S1_NO_CN,final_energy_share_pct,16.741710393282403,16.456390942662434,-0.2853194506199692,-1.7042431383501497
GLOBAL,2050,Electricity,S2_CAPACITY,final_energy_share_pct,16.741710393282403,17.30368909679467,0.561978703512267,3.3567580032788076
GLOBAL,2050,Gas,S1_NO_CN,final_energy_share_pct,12.21228141538178,12.217860563373849,0.005579147992069267,0.045684731642706346
GLOBAL,2050,Gas,S2_CAPACITY,final_energy_share_pct,12.21228141538178,11.700226686764905,-0.5120547286168744,-4.192948976527221
GLOBAL,2050,Oil,S1_NO_CN,final_energy_share_pct,0.03870469721047602,0.03860998622245821,-9.471098801781125e-05,-0.24470153455218419
GLOBAL,2050,Oil,S2_CAPACITY,final_energy_share_pct,0.03870469721047602,0.047045393903683015,0.008340696693206993,21.549572259538195
GLOBAL,2050,Oil_pct,S1_NO_CN,final_energy_share_pct,68.35038612943961,68.63206371772598,0.2816775882863709,0.4121082619093615
GLOBAL,2050,Oil_pct,S2_CAPACITY,final_energy_share_pct,68.35038612943961,69.18542735211967,0.8350412226800614,1.2217066646831944
ROW_EX_CHINA,2025,Coal,S1_NO_CN,final_energy_share_pct,3.1589925756238206,3.152372141290852,-0.00662043433296855,-0.20957422895054392
ROW_EX_CHINA,2025,Coal,S2_CAPACITY,final_energy_share_pct,3.1589925756238206,1.7620590455283505,-1.3969335300954702,-44.220855119281545
ROW_EX_CHINA,2025,Electricity,S1_NO_CN,final_energy_share_pct,20.093088569520226,19.794813700077786,-0.29827486944244086,-1.4844650109933941
ROW_EX_CHINA,2025,Electricity,S2_CAPACITY,final_energy_share_pct,20.093088569520226,20.419953569020922,0.32686499950069603,1.626753390200682
ROW_EX_CHINA,2025,Gas,S1_NO_CN,final_energy_share_pct,19.48981690862035,19.54902547192182,0.05920856330146762,0.3037923012774925
ROW_EX_CHINA,2025,Gas,S2_CAPACITY,final_energy_share_pct,19.48981690862035,17.17615515194018,-2.3136617566801725,-11.871131306815096
ROW_EX_CHINA,2025,Oil,S1_NO_CN,final_energy_share_pct,0.08728613053472382,0.0873657457427722,7.96152080483753e-05,0.09121175100860164
ROW_EX_CHINA,2025,Oil,S2_CAPACITY,final_energy_share_pct,0.08728613053472382,0.10042186073850096,0.013135730203777132,15.04904630702071
ROW_EX_CHINA,2025,Oil_pct,S1_NO_CN,final_energy_share_pct,57.17081581570088,57.416422940966775,0.24560712526589867,0.4296022747998767
ROW_EX_CHINA,2025,Oil_pct,S2_CAPACITY,final_energy_share_pct,57.17081581570088,60.54141037277204,3.370594557071165,5.895655867386617
ROW_EX_CHINA,2030,Coal,S1_NO_CN,final_energy_share_pct,2.8229165405527414,2.811403148810162,-0.011513391742579593,-0.4078544858547328
ROW_EX_CHINA,2030,Coal,S2_CAPACITY,final_energy_share_pct,2.8229165405527414,1.7213420360473672,-1.1015745045053742,-39.022567216588
ROW_EX_CHINA,2030,Electricity,S1_NO_CN,final_energy_share_pct,18.415027928321308,17.956978715606574,-0.45804921271473376,-2.487366375427968
ROW_EX_CHINA,2030,Electricity,S2_CAPACITY,final_energy_share_pct,18.415027928321308,18.519739429792274,0.10471150147096608,0.5686198352701138
ROW_EX_CHINA,2030,Gas,S1_NO_CN,final_energy_share_pct,18.575009867977705,18.65729263651229,0.08228276853458638,0.4429756383410452
ROW_EX_CHINA,2030,Gas,S2_CAPACITY,final_energy_share_pct,18.575009867977705,16.597920102710713,-1.9770897652669923,-10.643815423621316
ROW_EX_CHINA,2030,Oil,S1_NO_CN,final_energy_share_pct,0.07883951460287314,0.07884649231212568,6.977709252536934e-06,0.008850522847184863
ROW_EX_CHINA,2030,Oil,S2_CAPACITY,final_energy_share_pct,0.07883951460287314,0.09130608886527304,0.012466574262399902,15.812596418427953
ROW_EX_CHINA,2030,Oil_pct,S1_NO_CN,final_energy_share_pct,60.10820614854537,60.49547900675884,0.38727285821347124,0.6442928229406881
ROW_EX_CHINA,2030,Oil_pct,S2_CAPACITY,final_energy_share_pct,60.10820614854537,63.06969234258437,2.961486194038997,4.9269249305498795
ROW_EX_CHINA,2035,Coal,S1_NO_CN,final_energy_share_pct,2.3935252267853038,2.3838377176825882,-0.009687509102715541,-0.404738124098514
ROW_EX_CHINA,2035,Coal,S2_CAPACITY,final_energy_share_pct,2.3935252267853038,1.5403394132111015,-0.8531858135742023,-35.64557431968658
ROW_EX_CHINA,2035,Electricity,S1_NO_CN,final_energy_share_pct,17.796533773820542,17.354062730674794,-0.4424710431457477,-2.486276534347612
ROW_EX_CHINA,2035,Electricity,S2_CAPACITY,final_energy_share_pct,17.796533773820542,17.85341167783393,0.05687790401338688,0.3196010230770708
ROW_EX_CHINA,2035,Gas,S1_NO_CN,final_energy_share_pct,16.96402686660259,17.028931956403927,0.06490508980133569,0.3826042620170309
ROW_EX_CHINA,2035,Gas,S2_CAPACITY,final_energy_share_pct,16.96402686660259,15.476024982099888,-1.4880018845027028,-8.771513368869751
ROW_EX_CHINA,2035,Oil,S1_NO_CN,final_energy_share_pct,0.06966219446452963,0.0696298328476812,-3.236161684842809e-05,-0.04645506375040463
ROW_EX_CHINA,2035,Oil,S2_CAPACITY,final_energy_share_pct,0.06966219446452963,0.08107000616332989,0.011407811698800258,16.37590056771589
ROW_EX_CHINA,2035,Oil_pct,S1_NO_CN,final_energy_share_pct,62.77625193832702,63.163537762391016,0.38728582406399426,0.61693046670654
ROW_EX_CHINA,2035,Oil_pct,S2_CAPACITY,final_energy_share_pct,62.77625193832702,65.04915392069175,2.272901982364729,3.6206398314408537
ROW_EX_CHINA,2040,Coal,S1_NO_CN,final_energy_share_pct,2.0039945145421605,1.9949835378463951,-0.009010976695765338,-0.4496507665253773
ROW_EX_CHINA,2040,Coal,S2_CAPACITY,final_energy_share_pct,2.0039945145421605,1.3454946039378515,-0.658499910604309,-32.85936692070997
ROW_EX_CHINA,2040,Electricity,S1_NO_CN,final_energy_share_pct,16.954276964336994,16.53622773455206,-0.4180492297849341,-2.465744960190829
ROW_EX_CHINA,2040,Electricity,S2_CAPACITY,final_energy_share_pct,16.954276964336994,17.008845154661238,0.054568190324243204,0.3218550129800662
ROW_EX_CHINA,2040,Gas,S1_NO_CN,final_energy_share_pct,15.731280583409609,15.7778198439716,0.04653926056199076,0.2958389834523173
ROW_EX_CHINA,2040,Gas,S2_CAPACITY,final_energy_share_pct,15.731280583409609,14.617247165364375,-1.1140334180452331,-7.081644829475012
ROW_EX_CHINA,2040,Oil,S1_NO_CN,final_energy_share_pct,0.059414013332732316,0.059368209781457085,-4.5803551275230836e-05,-0.07709216850698215
ROW_EX_CHINA,2040,Oil,S2_CAPACITY,final_energy_share_pct,0.059414013332732316,0.06934302540949375,0.009929012076761431,16.71156604277286
ROW_EX_CHINA,2040,Oil_pct,S1_NO_CN,final_energy_share_pct,65.25103392437852,65.63160067384847,0.3805667494699492,0.5832348187938293
ROW_EX_CHINA,2040,Oil_pct,S2_CAPACITY,final_energy_share_pct,65.25103392437852,66.95907005062705,1.7080361262485297,2.6176384089607327
ROW_EX_CHINA,2045,Coal,S1_NO_CN,final_energy_share_pct,1.6751010424027921,1.6674113178943426,-0.007689724508449514,-0.459060338080815
ROW_EX_CHINA,2045,Coal,S2_CAPACITY,final_energy_share_pct,1.6751010424027921,1.1404778279503056,-0.5346232144524865,-31.915878560114454
ROW_EX_CHINA,2045,Electricity,S1_NO_CN,final_energy_share_pct,15.993733674924256,15.600259061491073,-0.3934746134331828,-2.460179851875933
ROW_EX_CHINA,2045,Electricity,S2_CAPACITY,final_energy_share_pct,15.993733674924256,16.086195419378196,0.0924617444539404,0.5781123178192367
ROW_EX_CHINA,2045,Gas,S1_NO_CN,final_energy_share_pct,14.575238357951433,14.604483647968586,0.029245290017152925,0.20065050943882737
ROW_EX_CHINA,2045,Gas,S2_CAPACITY,final_energy_share_pct,14.575238357951433,13.774272933610417,-0.8009654243410154,-5.495384738624556
ROW_EX_CHINA,2045,Oil,S1_NO_CN,final_energy_share_pct,0.050581863020065725,0.05052104564104454,-6.081737902118717e-05,-0.12023554568771228
ROW_EX_CHINA,2045,Oil,S2_CAPACITY,final_energy_share_pct,0.050581863020065725,0.05921611255854947,0.008634249538483747,17.06985275544034
ROW_EX_CHINA,2045,Oil_pct,S1_NO_CN,final_energy_share_pct,67.70534506170145,68.07732492700495,0.37197986530350136,0.5494098951338443
ROW_EX_CHINA,2045,Oil_pct,S2_CAPACITY,final_energy_share_pct,67.70534506170145,68.93983770650252,1.2344926448010654,1.823331147158387
ROW_EX_CHINA,2050,Coal,S1_NO_CN,final_energy_share_pct,1.3856916613112586,1.3799434306875313,-0.005748230623727313,-0.4148275395038353
ROW_EX_CHINA,2050,Coal,S2_CAPACITY,final_energy_share_pct,1.3856916613112586,0.932842143835413,-0.4528495174758457,-32.680395655070996
ROW_EX_CHINA,2050,Electricity,S1_NO_CN,final_energy_share_pct,14.908855083409321,14.540288546332752,-0.3685665370765694,-2.472131729865111
ROW_EX_CHINA,2050,Electricity,S2_CAPACITY,final_energy_share_pct,14.908855083409321,15.051331238230812,0.142476154821491,0.9556478617867812
ROW_EX_CHINA,2050,Gas,S1_NO_CN,final_energy_share_pct,13.561280670899468,13.574374991980557,0.013094321081089433,0.0965566704123154
ROW_EX_CHINA,2050,Gas,S2_CAPACITY,final_energy_share_pct,13.561280670899468,13.011548902970658,-0.5497317679288098,-4.053686235610875
ROW_EX_CHINA,2050,Oil,S1_NO_CN,final_energy_share_pct,0.04309328010745658,0.0430212111875209,-7.20689199356847e-05,-0.16723934626460324
ROW_EX_CHINA,2050,Oil,S2_CAPACITY,final_energy_share_pct,0.04309328010745658,0.0506341750230005,0.007540894915543918,17.499004245534536
ROW_EX_CHINA,2050,Oil_pct,S1_NO_CN,final_energy_share_pct,70.1010793042725,70.46237181981164,0.3612925155391338,0.5153879499785587
ROW_EX_CHINA,2050,Oil_pct,S2_CAPACITY,final_energy_share_pct,70.1010793042725,70.95364353994012,0.8525642356676144,1.2161927378708026
CHINA,2025,Coal,S1_NO_CN,final_energy_share_pct,15.512439763403984,15.51082053809562,-0.0016192253083637809,-0.01043823752459468
CHINA,2025,Coal,S2_CAPACITY,final_energy_share_pct,15.512439763403984,9.811650090386646,-5.700789673017338,-36.74979410051473
CHINA,2025,Electricity,S1_NO_CN,final_energy_share_pct,28.255100526516063,28.31684209868748,0.0617415721714174,0.21851478501545546
CHINA,2025,Electricity,S2_CAPACITY,final_energy_share_pct,28.255100526516063,30.413088860640897,2.157988334124834,7.637517807093502
CHINA,2025,Gas,S1_NO_CN,final_energy_share_pct,7.663495878866862,7.635866734248393,-0.027629144618469326,-0.3605292552536039
CHINA,2025,Gas,S2_CAPACITY,final_energy_share_pct,7.663495878866862,6.297707291106863,-1.3657885877599991,-17.82200459618368
CHINA,2025,Oil,S1_NO_CN,final_energy_share_pct,0.052109043208026194,0.05191597743767377,-0.0001930657703524269,-0.3705033876398052
CHINA,2025,Oil,S2_CAPACITY,final_energy_share_pct,0.052109043208026194,0.0657280904162462,0.013619047208219999,26.13566929995425
CHINA,2025,Oil_pct,S1_NO_CN,final_energy_share_pct,48.51685478800506,48.484554651530836,-0.032300136474226804,-0.06657508326820155
CHINA,2025,Oil_pct,S2_CAPACITY,final_energy_share_pct,48.51685478800506,53.41182566744934,4.89497087944428,10.08921724384837
CHINA,2030,Coal,S1_NO_CN,final_energy_share_pct,14.57166107442139,14.572638098468973,0.0009770240475823755,0.006704960008282179
CHINA,2030,Coal,S2_CAPACITY,final_energy_share_pct,14.57166107442139,9.46907306093424,-5.10258801348715,-35.01720213932277
CHINA,2030,Electricity,S1_NO_CN,final_energy_share_pct,25.30917702851957,25.40321192118464,0.09403489266506782,0.37154464785285146
CHINA,2030,Electricity,S2_CAPACITY,final_energy_share_pct,25.30917702851957,27.805184452088145,2.4960074235685745,9.862064739426161
CHINA,2030,Gas,S1_NO_CN,final_energy_share_pct,7.657761968880679,7.619482840665755,-0.0382791282149233,-0.49987357103133473
CHINA,2030,Gas,S2_CAPACITY,final_energy_share_pct,7.657761968880679,6.187665662117682,-1.4700963067629962,-19.197466736849716
CHINA,2030,Oil,S1_NO_CN,final_energy_share_pct,0.0436850500758359,0.043414590685015415,-0.00027045939082048776,-0.6191120082293109
CHINA,2030,Oil,S2_CAPACITY,final_energy_share_pct,0.0436850500758359,0.05666948186790919,0.012984431792073287,29.7228268470168
CHINA,2030,Oil_pct,S1_NO_CN,final_energy_share_pct,52.417714878102515,52.36125254899562,-0.05646232910689264,-0.10771612085379129
CHINA,2030,Oil_pct,S2_CAPACITY,final_energy_share_pct,52.417714878102515,56.48140734299201,4.063692464889492,7.752517396722875
CHINA,2035,Coal,S1_NO_CN,final_energy_share_pct,11.386496725689057,11.39437112931424,0.007874403625184101,0.06915563069911285
CHINA,2035,Coal,S2_CAPACITY,final_energy_share_pct,11.386496725689057,7.867572887874413,-3.5189238378146435,-30.90435910700791
CHINA,2035,Electricity,S1_NO_CN,final_energy_share_pct,26.188284628504565,26.274023315910245,0.08573868740568003,0.327393292924417
CHINA,2035,Electricity,S2_CAPACITY,final_energy_share_pct,26.188284628504565,28.458675716519753,2.270391088015188,8.669491416570244
CHINA,2035,Gas,S1_NO_CN,final_energy_share_pct,6.6522500202623815,6.626664969979957,-0.02558505028242486,-0.38460746671418283
CHINA,2035,Gas,S2_CAPACITY,final_energy_share_pct,6.6522500202623815,5.7451028914142475,-0.9071471288481341,-13.63669624690916
CHINA,2035,Oil,S1_NO_CN,final_energy_share_pct,0.03768955450381817,0.03743258906917922,-0.0002569654346389477,-0.6817948315438848
CHINA,2035,Oil,S2_CAPACITY,final_energy_share_pct,0.03768955450381817,0.048970516162869515,0.011280961659051347,29.931268245445885
CHINA,2035,Oil_pct,S1_NO_CN,final_energy_share_pct,55.73527907104019,55.667507995726375,-0.06777107531381432,-0.12159457428648254
CHINA,2035,Oil_pct,S2_CAPACITY,final_energy_share_pct,55.73527907104019,57.87967798802871,2.1443989169885214,3.847471391065021
CHINA,2040,Coal,S1_NO_CN,final_energy_share_pct,10.131983344027448,10.138626553087542,0.00664320906009408,0.06556671911635234
CHINA,2040,Coal,S2_CAPACITY,final_energy_share_pct,10.131983344027448,7.101593117853558,-3.03039022617389,-29.909151281424375
CHINA,2040,Electricity,S1_NO_CN,final_energy_share_pct,25.912644956638136,25.994789442545425,0.08214448590728907,0.31700540815014644
CHINA,2040,Electricity,S2_CAPACITY,final_energy_share_pct,25.912644956638136,28.368162960923353,2.455518004285217,9.47613803374471
CHINA,2040,Gas,S1_NO_CN,final_energy_share_pct,6.437325076125607,6.41392387506462,-0.02340120106098631,-0.36352368078746533
CHINA,2040,Gas,S2_CAPACITY,final_energy_share_pct,6.437325076125607,5.534508092737242,-0.902816983388365,-14.024722578275291
CHINA,2040,Oil,S1_NO_CN,final_energy_share_pct,0.029941903239328698,0.029722975960577956,-0.00021892727875074194,-0.7311735563395345
CHINA,2040,Oil,S2_CAPACITY,final_energy_share_pct,0.029941903239328698,0.04079841207450914,0.010856508835180443,36.258579651411125
CHINA,2040,Oil_pct,S1_NO_CN,final_energy_share_pct,57.48810471996948,57.422937153341834,-0.06516756662764323,-0.11335834942738364
CHINA,2040,Oil_pct,S2_CAPACITY,final_energy_share_pct,57.48810471996948,58.95493741641135,1.4668326964418696,2.55154123376821
CHINA,2045,Coal,S1_NO_CN,final_energy_share_pct,9.110608598722116,9.117532378519446,0.006923779797329388,0.07599689661018409
CHINA,2045,Coal,S2_CAPACITY,final_energy_share_pct,9.110608598722116,6.3973790163787765,-2.71322958234334,-29.780991609319123
CHINA,2045,Electricity,S1_NO_CN,final_energy_share_pct,25.391229197505382,25.467629994470983,0.07640079696560065,0.30089444024674006
CHINA,2045,Electricity,S2_CAPACITY,final_energy_share_pct,25.391229197505382,28.19321903264132,2.801989835135938,11.03526660068598
CHINA,2045,Gas,S1_NO_CN,final_energy_share_pct,6.30504721855929,6.283343602104566,-0.021703616454724184,-0.34422607321382576
CHINA,2045,Gas,S2_CAPACITY,final_energy_share_pct,6.30504721855929,5.4153030294153055,-0.8897441891439843,-14.111618173531962
CHINA,2045,Oil,S1_NO_CN,final_energy_share_pct,0.023985181989461386,0.023793456579133773,-0.0001917254103276124,-0.7993494083632667
CHINA,2045,Oil,S2_CAPACITY,final_energy_share_pct,0.023985181989461386,0.034507140010076376,0.01052195802061499,43.86857696238507
CHINA,2045,Oil_pct,S1_NO_CN,final_energy_share_pct,59.169129803223754,59.10770056832587,-0.06142923489788643,-0.10381973691717118
CHINA,2045,Oil_pct,S2_CAPACITY,final_energy_share_pct,59.169129803223754,59.959591781554515,0.7904619783307609,1.3359364603798747
CHINA,2050,Coal,S1_NO_CN,final_energy_share_pct,8.194846733106006,8.204045646931315,0.009198913825308352,0.11225242063583762
CHINA,2050,Coal,S2_CAPACITY,final_energy_share_pct,8.194846733106006,5.732981773300086,-2.4618649598059203,-30.041622985581157
CHINA,2050,Electricity,S1_NO_CN,final_energy_share_pct,24.72630606474139,24.794666272747467,0.06836020800607656,0.2764675314909054
CHINA,2050,Electricity,S2_CAPACITY,final_energy_share_pct,24.72630606474139,28.065331479567313,3.3390254148259224,13.503939513177926
CHINA,2050,Gas,S1_NO_CN,final_energy_share_pct,6.335541686726502,6.314736170532392,-0.02080551619411075,-0.32839364371479196
CHINA,2050,Gas,S2_CAPACITY,final_energy_share_pct,6.335541686726502,5.4348010192871605,-0.9007406674393419,-14.21726368443712
CHINA,2050,Oil,S1_NO_CN,final_energy_share_pct,0.019586406849903933,0.019413721778504762,-0.0001726850713991701,-0.8816577370341774
CHINA,2050,Oil,S2_CAPACITY,final_energy_share_pct,0.019586406849903933,0.029898394438523917,0.010311987588619984,52.64869492216518
CHINA,2050,Oil_pct,S1_NO_CN,final_energy_share_pct,60.72371910857619,60.66713818801032,-0.05658092056587094,-0.09317762712244654
CHINA,2050,Oil_pct,S2_CAPACITY,final_energy_share_pct,60.72371910857619,60.73698733340693,0.013268224830738973,0.021850151844314592
