scenario,year,region,household_income,household_savings,labor_income,household_capital_income,land_income,resource_income,government_income,carbon_revenue,expenditure_gap,household_income_S0,household_savings_S0,labor_income_S0,household_capital_income_S0,land_income_S0,resource_income_S0,government_income_S0,carbon_revenue_S0,expenditure_gap_S0,household_income_gap,household_income_pct,labor_income_gap,labor_income_pct,household_capital_income_gap,household_capital_income_pct,land_income_gap,land_income_pct,resource_income_gap,resource_income_pct,government_income_gap,government_income_pct,carbon_revenue_gap,carbon_revenue_pct
S1_NO_CN,2030,Rest of America,6398.194071474484,1204.0319522488246,2265.585653833937,3837.53862223704,189.03514507277356,106.03465033073388,1392.8602850832829,12.365098612332158,-5.819567630231072e-13,6393.431720334803,1203.1357582797218,2265.078112675203,3834.599531380416,189.6694812829838,104.08459499619988,1391.81143039702,12.41642249259704,-5.819567630231072e-13,4.762351139681414,0.07448818331060593,0.5075411587340568,0.02240722542387812,2.9390908566238068,0.07664661805155347,-0.6343362102102503,-0.3344429509267392,1.9500553345339995,1.8735292524366318,1.0488546862627572,0.07535896482496678,-0.05132388026488144,-0.4133548153301157
S2_CAPACITY,2030,Rest of America,6215.514863340955,1169.6548137708114,2221.879406643817,3739.943570180455,177.94907708577605,75.74280943090703,1435.3637629054192,98.02305028739111,-5.819567630231072e-13,6393.431720334803,1203.1357582797218,2265.078112675203,3834.599531380416,189.6694812829838,104.08459499619988,1391.81143039702,12.41642249259704,-5.819567630231072e-13,-177.91685699384743,-2.7828068676790454,-43.19870603138588,-1.9071618673832589,-94.65596119996098,-2.4684705775751716,-11.720404197207756,-6.179383271324026,-28.341785565292852,-27.2295679935418,43.552332508399104,3.1291834193354497,85.60662779479408,689.4629096733358
S1_NO_CN,2030,Brazil,3290.717714775757,219.4415451276263,1466.019977189074,1680.1253973158562,74.34252062128148,70.22981964954597,1459.71338361815,-1.6567148290423936e-11,5.819567630231072e-13,3326.4587828590984,221.8249386254957,1484.8977759518648,1700.6191821109066,75.49384120359535,65.44798359273156,1472.025221112775,1.4939175032585628e-13,5.819567630231072e-13,-35.74106808334136,-1.0744479464922705,-18.87779876279069,-1.2713197547009216,-20.493784795050487,-1.205077833451956,-1.151320582313872,-1.5250523273930867,4.781836056814413,7.306315327559561,-12.311837494625024,-0.8363876731213825,-1.6716540040749794e-11,
S2_CAPACITY,2030,Brazil,3172.3638962217187,211.54911950307752,1424.403422428034,1627.3256021337804,68.22310511265388,52.41176654724954,1449.9333150647683,41.40354937893335,0.0,3326.4587828590984,221.8249386254957,1484.8977759518648,1700.6191821109066,75.49384120359535,65.44798359273156,1472.025221112775,1.4939175032585628e-13,5.819567630231072e-13,-154.09488663737966,-4.632400300025205,-60.494353523830796,-4.0739742831826975,-73.29357997712623,-4.30981731525279,-7.270736090941469,-9.630899653566976,-13.036217045482019,-19.91843954521737,-22.09190604800665,-1.500783120502943,41.4035493789332,
S1_NO_CN,2030,"EU, UK and EFTA",22381.05355890476,1700.8474324648266,8014.9469899678,14064.18513889382,243.35884688302252,58.56258316011997,14664.029220482777,841.7145408627446,-2.327827052092429e-12,22462.26700156776,1707.019245381115,8053.113046239689,14106.316653990049,246.3383705281728,56.49893080985372,14652.336102736928,810.7029516960076,-2.327827052092429e-12,-81.21344266300002,-0.3615549697514134,-38.16605627188892,-0.47392922529145587,-42.13151509622912,-0.29867126996835136,-2.979523645150266,-1.209524784450707,2.0636523502662527,3.6525511557226507,11.693117745848213,0.0798037777993916,31.01158916673694,3.825271525391642
S2_CAPACITY,2030,"EU, UK and EFTA",21882.50158608767,1662.9599916129262,7852.080944131926,13752.564611533331,231.173950048445,46.68208037396548,14448.68560512152,955.5589035682686,-6.9834811562772866e-12,22462.26700156776,1707.019245381115,8053.113046239689,14106.316653990049,246.3383705281728,56.49893080985372,14652.336102736928,810.7029516960076,-2.327827052092429e-12,-579.7654154800912,-2.5810636808814813,-201.0321021077625,-2.49632782941787,-353.7520424567174,-2.507756284888562,-15.164420479727795,-6.155931147556852,-9.816850435888234,-17.3752853287201,-203.6504976154083,-1.389884153540323,144.85595187226102,17.867944303054443
S1_NO_CN,2030,Eastern Europe,463.68306258119776,28.49336934933548,195.08902723350676,245.531378561984,15.594493668207878,7.468163117499148,177.09397084686222,0.8417614756901752,1.454891907557768e-13,463.2177057185745,28.46477312481056,194.87990580403684,245.2871178035276,15.6830557210583,7.367626389951889,176.89719895998377,0.8453586755112275,-1.454891907557768e-13,0.4653568626232527,0.10046180378648518,0.20912142946991708,0.10730784613586632,0.24426075845642004,0.09958156818168916,-0.08856205285042229,-0.564698961896222,0.10053672754725884,1.3645741820509896,0.1967718868784516,0.11123516258895864,-0.0035971998210522216,-0.42552349969991476
S2_CAPACITY,2030,Eastern Europe,449.9326662833345,27.64840615781035,192.61989873830208,238.81848877362145,13.781531801308768,4.712746970102286,194.42384357547277,23.66108618246816,0.0,463.2177057185745,28.46477312481056,194.87990580403684,245.2871178035276,15.6830557210583,7.367626389951889,176.89719895998377,0.8453586755112275,-1.454891907557768e-13,-13.28503943523998,-2.867990422479929,-2.2600070657347544,-1.1596921993626803,-6.46862902990614,-2.6371662270039975,-1.9015239197495326,-12.124702950562602,-2.6548794198496033,-36.03439261619426,17.526644615489005,9.907813531549325,22.815727506956932,2698.940481465954
S1_NO_CN,2030,Russia,2759.2148040820607,1011.078933374108,864.250707731839,1688.09647983047,29.265777972758503,177.60183854699295,551.961100326593,1.5087400475443872e-11,-5.819567630231072e-13,2734.647226582141,1002.076459185634,857.2557587492988,1674.38608401111,29.53149571505224,173.4738881066805,547.1589780819825,-2.2501002311191992e-13,2.909783815115536e-13,24.567577499919935,0.8983819653632387,6.9949489825402225,0.8159699029313687,13.710395819359974,0.8188312092582467,-0.265717742293738,-0.8997774608425991,4.127950440312446,2.3795802845981626,4.802122244610587,0.877646614050637,1.5312410498555793e-11,
S2_CAPACITY,2030,Russia,2403.008001287837,880.5515116971283,757.7098533445491,1514.0361448933425,25.386438918957,105.87556413098896,594.1072935591304,102.42628938368644,5.819567630231072e-13,2734.647226582141,1002.076459185634,857.2557587492988,1674.38608401111,29.53149571505224,173.4738881066805,547.1589780819825,-2.2501002311191992e-13,2.909783815115536e-13,-331.63922529430374,-12.127312878626697,-99.54590540474976,-11.61215942719162,-160.34993911776746,-9.57664069529519,-4.14505679609524,-14.036054374254059,-67.59832397569154,-38.96743464591103,46.94831547714796,8.580379260470353,102.42628938368667,
