region,year,sector,scenario,outcome,baseline,counterfactual,deviation,deviation_pct_baseline
Sub Saharan,2025,OthServ,S1_NO_CN,real_output,1443.6961058529118,1443.4972514386009,-0.19885441431097206,-0.013773980099052228
Sub Saharan,2025,OthServ,S2_CAPACITY,real_output,1443.6961058529118,1448.398839053866,4.702733200954071,0.3257425978977601
Sub Saharan,2025,Transport,S1_NO_CN,real_output,149.4944827972556,149.30445248295325,-0.19003031430236206,-0.12711526923711366
Sub Saharan,2025,Transport,S2_CAPACITY,real_output,149.4944827972556,144.16702554248252,-5.327457254773094,-3.5636480725500688
South Africa,2025,Rice,S1_NO_CN,real_output,0.022036268055962437,0.022028957517204285,-7.310538758152629e-06,-0.03317503099702306
South Africa,2025,Rice,S2_CAPACITY,real_output,0.022036268055962437,0.021756623447164693,-0.0002796446087977439,-1.2690198180906562
South Africa,2025,Crops nec,S1_NO_CN,real_output,14.372644934530728,14.35935511568337,-0.013289818847358248,-0.09246606249507384
South Africa,2025,Crops nec,S2_CAPACITY,real_output,14.372644934530728,14.164779457048489,-0.2078654774822386,-1.4462576542389585
South Africa,2025,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,5.860114407531276,5.8586648957825584,-0.0014495117487172138,-0.024735212453434983
South Africa,2025,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,5.860114407531276,5.8004975958346,-0.05961681169667532,-1.017331873590339
South Africa,2025,Animal products nec,S1_NO_CN,real_output,12.196774015693501,12.19102763024868,-0.0057463854448212,-0.04711397815051232
South Africa,2025,Animal products nec,S2_CAPACITY,real_output,12.196774015693501,12.035186921865831,-0.16158709382767,-1.324834694975549
South Africa,2025,Forestry,S1_NO_CN,real_output,1.8476187556449355,1.846633925378032,-0.000984830266903547,-0.05330267750826003
South Africa,2025,Forestry,S2_CAPACITY,real_output,1.8476187556449355,1.8281567976235347,-0.019461958021400827,-1.0533535645240502
South Africa,2025,Coal,S1_NO_CN,real_output,22.941772514744372,22.998120740247156,0.05634822550278429,0.2456140887395254
South Africa,2025,Coal,S2_CAPACITY,real_output,22.941772514744372,14.979175614000967,-7.962596900743405,-34.70785396213806
South Africa,2025,Oil,S1_NO_CN,real_output,0.03648083423080162,0.03653320192404299,5.236769324137164e-05,0.14354850799205784
South Africa,2025,Oil,S2_CAPACITY,real_output,0.03648083423080162,0.034724868408113264,-0.0017559658226883532,-4.813392729944071
South Africa,2025,Gas,S1_NO_CN,real_output,0.5128257730646162,0.5125561741192596,-0.00026959894535660833,-0.052571255096151105
South Africa,2025,Gas,S2_CAPACITY,real_output,0.5128257730646162,0.585329982146493,0.07250420908187682,14.13817574896753
South Africa,2025,Mine,S1_NO_CN,real_output,68.9216176757246,68.89602351785022,-0.02559415787438013,-0.037135167074574975
South Africa,2025,Mine,S2_CAPACITY,real_output,68.9216176757246,68.06793976201531,-0.8536779137092907,-1.2386214115371394
South Africa,2025,Manufac,S1_NO_CN,real_output,264.66155622242906,264.5015109778172,-0.1600452446118652,-0.0604716630916198
South Africa,2025,Manufac,S2_CAPACITY,real_output,264.66155622242906,262.6231441428863,-2.038412079542752,-0.7701957581741161
South Africa,2025,Petro,S1_NO_CN,real_output,21.109200259913766,21.06561494720397,-0.04358531270979782,-0.20647543333304788
South Africa,2025,Petro,S2_CAPACITY,real_output,21.109200259913766,16.670860798629544,-4.438339461284222,-21.02561635038633
South Africa,2025,Power,S1_NO_CN,real_output,38.6055263941434,38.626583185020685,0.021056790877281628,0.05454346266983169
South Africa,2025,Power,S2_CAPACITY,real_output,38.6055263941434,34.3766505746197,-4.228875819523701,-10.954068535030354
South Africa,2025,WatWaste,S1_NO_CN,real_output,5.782850838580847,5.783096567018766,0.00024572843791847987,0.004249261216960308
South Africa,2025,WatWaste,S2_CAPACITY,real_output,5.782850838580847,5.665111144984915,-0.11773969359593206,-2.036014707666681
South Africa,2025,OthServ,S1_NO_CN,real_output,681.7280646291947,681.6422424802728,-0.08582214892192042,-0.012588912408733059
South Africa,2025,OthServ,S2_CAPACITY,real_output,681.7280646291947,679.8865428868685,-1.841521742326222,-0.2701255585433265
South Africa,2025,Transport,S1_NO_CN,real_output,45.18555635224229,45.15965577349671,-0.025900578745577718,-0.057320482110855824
South Africa,2025,Transport,S2_CAPACITY,real_output,45.18555635224229,42.25159511331984,-2.93396123892245,-6.493139568872111
Australia_Oceania,2030,Rice,S1_NO_CN,real_output,0.2693693078017435,0.2682208237908002,-0.001148484010943307,-0.4263603824488401
Australia_Oceania,2030,Rice,S2_CAPACITY,real_output,0.2693693078017435,0.2751852157582374,0.005815907956493893,2.1590833803435454
Australia_Oceania,2030,Crops nec,S1_NO_CN,real_output,62.603888072274316,62.5126235892746,-0.09126448299971912,-0.1457808545283274
Australia_Oceania,2030,Crops nec,S2_CAPACITY,real_output,62.603888072274316,62.40208277786438,-0.20180529440993666,-0.3223526535236254
Australia_Oceania,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,18.134902638052626,18.074243815108257,-0.06065882294436875,-0.33448662038630306
Australia_Oceania,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,18.134902638052626,18.31164324225914,0.17674060420651472,0.9745881063384281
Australia_Oceania,2030,Animal products nec,S1_NO_CN,real_output,37.60141841262049,37.50663874954846,-0.0947796630720319,-0.25206406320092484
Australia_Oceania,2030,Animal products nec,S2_CAPACITY,real_output,37.60141841262049,37.835664956126294,0.23424654350580454,0.622972625487932
Australia_Oceania,2030,Forestry,S1_NO_CN,real_output,14.534057089317686,14.5048706091732,-0.029186480144486993,-0.20081440416206028
Australia_Oceania,2030,Forestry,S2_CAPACITY,real_output,14.534057089317686,14.761589006099937,0.22753191678225093,1.5655086214673222
Australia_Oceania,2030,Coal,S1_NO_CN,real_output,71.81170611421928,72.71890742681761,0.9072013125983318,1.2633056108643252
Australia_Oceania,2030,Coal,S2_CAPACITY,real_output,71.81170611421928,55.644754453614254,-16.166951660605022,-22.512975300838647
Australia_Oceania,2030,Oil,S1_NO_CN,real_output,8.675094222147605,8.7382358295875,0.06314160743989561,0.7278492408612051
Australia_Oceania,2030,Oil,S2_CAPACITY,real_output,8.675094222147605,8.223997481817179,-0.451096740330426,-5.199905946597922
Australia_Oceania,2030,Gas,S1_NO_CN,real_output,51.345068615141564,52.063511005606806,0.7184423904652419,1.3992432181761163
Australia_Oceania,2030,Gas,S2_CAPACITY,real_output,51.345068615141564,48.24279135321834,-3.102277261923227,-6.042016001919163
Australia_Oceania,2030,Mine,S1_NO_CN,real_output,198.22298332426527,197.92207126501813,-0.30091205924713904,-0.1518048281792272
Australia_Oceania,2030,Mine,S2_CAPACITY,real_output,198.22298332426527,198.4582288731103,0.2352455488450289,0.11867723151971729
Australia_Oceania,2030,Manufac,S1_NO_CN,real_output,433.17049495007217,431.242365610805,-1.9281293392671728,-0.44512019210574616
Australia_Oceania,2030,Manufac,S2_CAPACITY,real_output,433.17049495007217,443.9578638598234,10.787368909751251,2.490328643227332
Australia_Oceania,2030,Petro,S1_NO_CN,real_output,27.204504426169304,27.48584673734263,0.28134231117332575,1.0341754687605675
Australia_Oceania,2030,Petro,S2_CAPACITY,real_output,27.204504426169304,24.087144131422114,-3.11736029474719,-11.458985783797086
Australia_Oceania,2030,Power,S1_NO_CN,real_output,43.134115052780054,40.5662529246281,-2.567862128151951,-5.953204615441504
Australia_Oceania,2030,Power,S2_CAPACITY,real_output,43.134115052780054,37.152007997006706,-5.982107055773348,-13.868621272172808
Australia_Oceania,2030,WatWaste,S1_NO_CN,real_output,43.63850698070136,43.56220835284705,-0.07629862785430674,-0.1748424342016306
Australia_Oceania,2030,WatWaste,S2_CAPACITY,real_output,43.63850698070136,43.307780217770784,-0.3307267629305741,-0.7578782726843389
Australia_Oceania,2030,OthServ,S1_NO_CN,real_output,3278.781784678147,3276.782601790271,-1.9991828878755769,-0.0609733437344877
Australia_Oceania,2030,OthServ,S2_CAPACITY,real_output,3278.781784678147,3258.3669080074633,-20.414876670683498,-0.6226360279931673
Australia_Oceania,2030,Transport,S1_NO_CN,real_output,187.45013062232877,187.21059757354706,-0.2395330487817091,-0.12778494631423656
Australia_Oceania,2030,Transport,S2_CAPACITY,real_output,187.45013062232877,186.21674927765886,-1.2333813446699082,-0.657978386344741
China,2030,Rice,S1_NO_CN,real_output,229.68645260324132,229.65222116603732,-0.03423143720399935,-0.014903550825929852
China,2030,Rice,S2_CAPACITY,real_output,229.68645260324132,226.34343263917634,-3.343019964064979,-1.4554711112368857
China,2030,Crops nec,S1_NO_CN,real_output,1303.8062892814432,1303.4161527796075,-0.390136501835741,-0.0299228884722403
China,2030,Crops nec,S2_CAPACITY,real_output,1303.8062892814432,1292.2632624087853,-11.543026872657947,-0.8853329645326046
China,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,188.36076938256363,188.3374081822375,-0.023361200326121434,-0.012402370410090265
China,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,188.36076938256363,185.17167900943102,-3.189090373132615,-1.6930756779059035
China,2030,Animal products nec,S1_NO_CN,real_output,824.3551310823098,824.380370901987,0.025239819677267405,0.0030617653394271497
China,2030,Animal products nec,S2_CAPACITY,real_output,824.3551310823098,819.7329830462256,-4.622148036084127,-0.5606986433159736
China,2030,Forestry,S1_NO_CN,real_output,174.3891919642636,174.39089311262396,0.0017011483603539546,0.0009754895594117779
China,2030,Forestry,S2_CAPACITY,real_output,174.3891919642636,171.04634016199333,-3.3428518022702747,-1.9168916173172605
China,2030,Coal,S1_NO_CN,real_output,268.52555606927626,268.8369081569325,0.3113520876562461,0.11594877307540931
China,2030,Coal,S2_CAPACITY,real_output,268.52555606927626,213.14093425798788,-55.38462181128838,-20.625456519676597
China,2030,Oil,S1_NO_CN,real_output,95.47110845101109,95.54770394032474,0.07659548931364668,0.08022897246757114
China,2030,Oil,S2_CAPACITY,real_output,95.47110845101109,90.51841710415503,-4.9526913468560565,-5.187633648767597
China,2030,Gas,S1_NO_CN,real_output,16.265996910073294,16.306764297689057,0.040767387615762374,0.2506295054717226
China,2030,Gas,S2_CAPACITY,real_output,16.265996910073294,10.096480267167308,-6.169516642905986,-37.928918079932096
China,2030,Mine,S1_NO_CN,real_output,669.3973936870275,669.5250025744232,0.1276088873956951,0.019063248318435762
China,2030,Mine,S2_CAPACITY,real_output,669.3973936870275,656.3549656829688,-13.042428004058706,-1.9483834456273086
China,2030,Manufac,S1_NO_CN,real_output,31739.538903579985,31732.348649391006,-7.190254188979452,-0.022653933980649115
China,2030,Manufac,S2_CAPACITY,real_output,31739.538903579985,31022.693503736846,-716.8453998431396,-2.2585249332726907
China,2030,Petro,S1_NO_CN,real_output,1143.7614748201731,1139.986565302274,-3.774909517899232,-0.3300434226019668
China,2030,Petro,S2_CAPACITY,real_output,1143.7614748201731,960.3981419625601,-183.36333285761305,-16.031605968057473
China,2030,Power,S1_NO_CN,real_output,834.2143549211804,834.3162284695849,0.1018735484044555,0.012211915055583153
China,2030,Power,S2_CAPACITY,real_output,834.2143549211804,730.3021718896907,-103.91218303148969,-12.456292848294092
China,2030,WatWaste,S1_NO_CN,real_output,105.88646406798927,105.86139118967743,-0.025072878311831914,-0.023679021235171967
China,2030,WatWaste,S2_CAPACITY,real_output,105.88646406798927,104.03537826977661,-1.851085798212651,-1.7481798211942146
China,2030,OthServ,S1_NO_CN,real_output,33742.27908342047,33732.4039042283,-9.875179192174983,-0.02926648543141008
China,2030,OthServ,S2_CAPACITY,real_output,33742.27908342047,33559.366737066506,-182.9123463539654,-0.542086519709455
China,2030,Transport,S1_NO_CN,real_output,3696.1794194251415,3695.093710649344,-1.0857087757976842,-0.02937381151174047
China,2030,Transport,S2_CAPACITY,real_output,3696.1794194251415,3599.1629000613516,-97.01651936378994,-2.624778409130331
Japan,2030,Rice,S1_NO_CN,real_output,25.20589904544196,25.20580099356085,-9.805188111045027e-05,-0.0003890037047822788
Japan,2030,Rice,S2_CAPACITY,real_output,25.20589904544196,24.967987041316533,-0.2379120041254268,-0.9438743037751274
Japan,2030,Crops nec,S1_NO_CN,real_output,52.079082335964365,52.10486389023023,0.025781554265861928,0.04950462471581974
Japan,2030,Crops nec,S2_CAPACITY,real_output,52.079082335964365,51.016484344977506,-1.062597990986859,-2.0403546747079653
Japan,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,11.007141071850397,11.00413305225711,-0.0030080195932864484,-0.027327891717306516
Japan,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,11.007141071850397,10.905464861307241,-0.10167621054315568,-0.9237295123179794
Japan,2030,Animal products nec,S1_NO_CN,real_output,57.02638365926877,56.99595227341418,-0.030431385854583937,-0.05336369571742566
Japan,2030,Animal products nec,S2_CAPACITY,real_output,57.02638365926877,56.50508632861687,-0.5212973306518975,-0.9141335943142321
Japan,2030,Forestry,S1_NO_CN,real_output,9.747168164374573,9.749719858736812,0.002551694362239232,0.026178827729325026
Japan,2030,Forestry,S2_CAPACITY,real_output,9.747168164374573,9.649874600866255,-0.09729356350831786,-0.9981726165751518
Japan,2030,Coal,S1_NO_CN,real_output,0.19029067002562744,0.19236028377257994,0.0020696137469524978,1.087606526727649
Japan,2030,Coal,S2_CAPACITY,real_output,0.19029067002562744,0.16509077732480193,-0.02519989270082551,-13.24284196247336
Japan,2030,Oil,S1_NO_CN,real_output,0.3336859946508517,0.335679412616566,0.0019934179657142836,0.5973933571290795
Japan,2030,Oil,S2_CAPACITY,real_output,0.3336859946508517,0.3142082596477567,-0.019477735003094965,-5.837144895300523
Japan,2030,Gas,S1_NO_CN,real_output,4.175916185035489,4.317124621327486,0.14120843629199697,3.381495940891278
Japan,2030,Gas,S2_CAPACITY,real_output,4.175916185035489,3.6337021682780657,-0.5422140167574234,-12.984312728796194
Japan,2030,Mine,S1_NO_CN,real_output,23.902038173510917,23.938878439885652,0.036840266374735364,0.15413022984610178
Japan,2030,Mine,S2_CAPACITY,real_output,23.902038173510917,23.21507627436173,-0.6869618991491855,-2.874072470984926
Japan,2030,Manufac,S1_NO_CN,real_output,4257.113664538403,4257.157193038897,0.043528500494176114,0.0010224885667668893
Japan,2030,Manufac,S2_CAPACITY,real_output,4257.113664538403,4216.996823920656,-40.116840617746675,-0.942348355692695
Japan,2030,Petro,S1_NO_CN,real_output,233.5146698157118,234.37160945467627,0.8569396389644623,0.3669746485909229
Japan,2030,Petro,S2_CAPACITY,real_output,233.5146698157118,223.06910672825146,-10.445563087460357,-4.473193523860374
Japan,2030,Power,S1_NO_CN,real_output,175.34985177930028,170.15077265628693,-5.199079123013348,-2.964974917433657
Japan,2030,Power,S2_CAPACITY,real_output,175.34985177930028,159.92071283411903,-15.42913894518125,-8.799060158089413
Japan,2030,WatWaste,S1_NO_CN,real_output,130.68385095269062,130.31809886991553,-0.36575208277508864,-0.27987550114933174
Japan,2030,WatWaste,S2_CAPACITY,real_output,130.68385095269062,130.06668487879276,-0.617166073897863,-0.4722588670280965
Japan,2030,OthServ,S1_NO_CN,real_output,7796.2956296047,7787.9442281911215,-8.35140141357806,-0.10712012230353951
Japan,2030,OthServ,S2_CAPACITY,real_output,7796.2956296047,7816.002808583047,19.707178978347656,0.2527761890341103
Japan,2030,Transport,S1_NO_CN,real_output,564.549405253289,564.4722789535019,-0.07712629978709629,-0.013661567804237263
Japan,2030,Transport,S2_CAPACITY,real_output,564.549405253289,561.5755595530015,-2.973845700287484,-0.5267644731559405
South Korea,2030,Rice,S1_NO_CN,real_output,11.312869747120164,11.31786953505055,0.00499978793038558,0.04419557585429055
South Korea,2030,Rice,S2_CAPACITY,real_output,11.312869747120164,11.263081125965192,-0.04978862115497229,-0.44010602320995185
South Korea,2030,Crops nec,S1_NO_CN,real_output,18.65117885390275,18.637976505308014,-0.013202348594735014,-0.07078559858414755
South Korea,2030,Crops nec,S2_CAPACITY,real_output,18.65117885390275,18.553578899707386,-0.09759995419536338,-0.5232910743062262
South Korea,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,6.680986246687897,6.682497570193084,0.0015113235051877894,0.02262126352882449
South Korea,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,6.680986246687897,6.652448537973422,-0.028537708714474697,-0.4271481434140399
South Korea,2030,Animal products nec,S1_NO_CN,real_output,29.83780472898368,29.811002613356198,-0.026802115627482692,-0.08982603067124373
South Korea,2030,Animal products nec,S2_CAPACITY,real_output,29.83780472898368,29.676938051444065,-0.16086667753961592,-0.5391371081108864
South Korea,2030,Forestry,S1_NO_CN,real_output,4.869273691352925,4.8648713621897866,-0.004402329163138319,-0.09041038648035277
South Korea,2030,Forestry,S2_CAPACITY,real_output,4.869273691352925,4.85283961678072,-0.016434074572204693,-0.3375056654011678
South Korea,2030,Coal,S1_NO_CN,real_output,0.15880832405864856,0.16161103338182975,0.0028027093231811906,1.7648377941109301
South Korea,2030,Coal,S2_CAPACITY,real_output,0.15880832405864856,0.13158638465390327,-0.027221939404745293,-17.141380696576157
South Korea,2030,Oil,S1_NO_CN,real_output,0.35006173444413063,0.3521738879936602,0.0021121535495295385,0.6033660185348351
South Korea,2030,Oil,S2_CAPACITY,real_output,0.35006173444413063,0.334347717701853,-0.015714016742277626,-4.488927293704408
South Korea,2030,Gas,S1_NO_CN,real_output,0.6619431580447451,0.690696881790353,0.028753723745607918,4.343835780483173
South Korea,2030,Gas,S2_CAPACITY,real_output,0.6619431580447451,0.46533125238865425,-0.19661190565609088,-29.702233985897713
South Korea,2030,Mine,S1_NO_CN,real_output,11.81733041033924,11.844678603408545,0.02734819306930447,0.2314244598371976
South Korea,2030,Mine,S2_CAPACITY,real_output,11.81733041033924,11.590533352193088,-0.22679705814615225,-1.919190293162342
South Korea,2030,Manufac,S1_NO_CN,real_output,2552.608379997952,2553.9556046094476,1.347224611495676,0.05277835104093629
South Korea,2030,Manufac,S2_CAPACITY,real_output,2552.608379997952,2541.353213265947,-11.25516673200491,-0.4409280648061627
South Korea,2030,Petro,S1_NO_CN,real_output,194.59434909477844,196.61533873493562,2.0209896401571825,1.0385654308866115
South Korea,2030,Petro,S2_CAPACITY,real_output,194.59434909477844,184.01631032743526,-10.578038767343173,-5.435943446739592
South Korea,2030,Power,S1_NO_CN,real_output,70.04210903839558,64.67318126757401,-5.368927770821571,-7.665285703887701
South Korea,2030,Power,S2_CAPACITY,real_output,70.04210903839558,57.47880450843177,-12.563304529963808,-17.936787887236342
South Korea,2030,WatWaste,S1_NO_CN,real_output,29.905807455063435,29.870730043758716,-0.03507741130471942,-0.11729297514346286
South Korea,2030,WatWaste,S2_CAPACITY,real_output,29.905807455063435,29.898666231179963,-0.007141223883472492,-0.023879053906847084
South Korea,2030,OthServ,S1_NO_CN,real_output,2897.3994093318456,2892.3010830713547,-5.098326260490921,-0.1759621488176744
South Korea,2030,OthServ,S2_CAPACITY,real_output,2897.3994093318456,2908.8513230280305,11.451913696184874,0.3952480165247822
South Korea,2030,Transport,S1_NO_CN,real_output,158.02298348996712,158.05947086386504,0.036487373897927,0.023089915841415298
South Korea,2030,Transport,S2_CAPACITY,real_output,158.02298348996712,154.7227641729671,-3.3002193170000282,-2.0884426075967357
Rest of World,2030,Rice,S1_NO_CN,real_output,0.004494757774948631,0.004494347890804477,-4.0988414415354946e-07,-0.00911915980073551
Rest of World,2030,Rice,S2_CAPACITY,real_output,0.004494757774948631,0.004387213045973837,-0.00010754472897479394,-2.3926701806755992
Rest of World,2030,Crops nec,S1_NO_CN,real_output,1.2376232162362217,1.2361662768437345,-0.0014569393924872553,-0.11772075486091829
Rest of World,2030,Crops nec,S2_CAPACITY,real_output,1.2376232162362217,1.2384098855115377,0.0007866692753160098,0.06356290549464454
Rest of World,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,2.075995937261696,2.07688279332306,0.0008868560613639609,0.04271954705912151
Rest of World,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,2.075995937261696,2.0474253526151114,-0.028570584646584685,-1.376235094384153
Rest of World,2030,Animal products nec,S1_NO_CN,real_output,2.1335862177300453,2.132661457482415,-0.0009247602476301076,-0.04334299874761911
Rest of World,2030,Animal products nec,S2_CAPACITY,real_output,2.1335862177300453,2.127208929941123,-0.006377287788922104,-0.29889993363881945
Rest of World,2030,Forestry,S1_NO_CN,real_output,0.21941891055018858,0.21935124793703098,-6.766261315760413e-05,-0.030837183991088767
Rest of World,2030,Forestry,S2_CAPACITY,real_output,0.21941891055018858,0.2126149492352436,-0.006803961314944984,-3.1009001447888815
Rest of World,2030,Coal,S1_NO_CN,real_output,5.959126390137167,5.969043755717705,0.009917365580538018,0.16642314546226195
Rest of World,2030,Coal,S2_CAPACITY,real_output,5.959126390137167,4.295039228601989,-1.6640871615351784,-27.925018745858054
Rest of World,2030,Oil,S1_NO_CN,real_output,0.5762463559330078,0.5770698345745442,0.0008234786415364237,0.1429039217442198
Rest of World,2030,Oil,S2_CAPACITY,real_output,0.5762463559330078,0.5356761880753153,-0.04057016785769252,-7.0404207228356075
Rest of World,2030,Gas,S1_NO_CN,real_output,0.01106458676755936,0.011064062626268053,-5.2414129130679e-07,-0.004737106792307308
Rest of World,2030,Gas,S2_CAPACITY,real_output,0.01106458676755936,0.009848011541240462,-0.001216575226318897,-10.995216105908407
Rest of World,2030,Mine,S1_NO_CN,real_output,13.690357037174035,13.693093405016091,0.002736367842055998,0.019987556457627925
Rest of World,2030,Mine,S2_CAPACITY,real_output,13.690357037174035,13.349025378472657,-0.34133165870137816,-2.4932268586899897
Rest of World,2030,Manufac,S1_NO_CN,real_output,31.072189083579744,31.063653350964525,-0.00853573261521845,-0.02747065098071639
Rest of World,2030,Manufac,S2_CAPACITY,real_output,31.072189083579744,29.711618644104103,-1.3605704394756408,-4.378740216261883
Rest of World,2030,Petro,S1_NO_CN,real_output,0.5935383399535167,0.5894265727429135,-0.0041117672106031344,-0.6927551151834859
Rest of World,2030,Petro,S2_CAPACITY,real_output,0.5935383399535167,0.5117866769570307,-0.08175166299648595,-13.77361115423283
Rest of World,2030,Power,S1_NO_CN,real_output,4.637374207044648,4.637746490071872,0.0003722830272234745,0.008027884112908945
Rest of World,2030,Power,S2_CAPACITY,real_output,4.637374207044648,4.210426602804897,-0.42694760423975175,-9.206667074465857
Rest of World,2030,WatWaste,S1_NO_CN,real_output,3.29569856885142,3.294906268292327,-0.0007923005590928511,-0.0240404437038359
Rest of World,2030,WatWaste,S2_CAPACITY,real_output,3.29569856885142,3.226649591152383,-0.06904897769903684,-2.0951241825219777
Rest of World,2030,OthServ,S1_NO_CN,real_output,204.64246469952258,204.5714287449226,-0.07103595459997791,-0.034712225883459874
Rest of World,2030,OthServ,S2_CAPACITY,real_output,204.64246469952258,199.4193437384017,-5.223120961120884,-2.5523153118733277
Rest of World,2030,Transport,S1_NO_CN,real_output,29.343559814454753,29.336459571887655,-0.007100242567098292,-0.02419693660890007
Rest of World,2030,Transport,S2_CAPACITY,real_output,29.343559814454753,28.229316515825033,-1.1142432986297202,-3.7972328704332576
Southeast Asia,2030,Rice,S1_NO_CN,real_output,186.71973982612914,186.64974812855476,-0.0699916975743804,-0.03748489454813707
Southeast Asia,2030,Rice,S2_CAPACITY,real_output,186.71973982612914,185.007156463104,-1.7125833630251464,-0.9171945958257443
Southeast Asia,2030,Crops nec,S1_NO_CN,real_output,305.33155638700555,305.2826466730722,-0.0489097139333694,-0.01601855848511665
Southeast Asia,2030,Crops nec,S2_CAPACITY,real_output,305.33155638700555,303.9984550294494,-1.3331013575561315,-0.43660778903129
Southeast Asia,2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,14.905296921564165,14.9128464075278,0.0075494859636346945,0.050649685164691434
Southeast Asia,2030,"Bovine cattle, sheep and goats, horses",S2_CAPACITY,real_output,14.905296921564165,14.955981450205151,0.050684528640985604,0.34004373685208517
Southeast Asia,2030,Animal products nec,S1_NO_CN,real_output,184.8714707403299,184.86742820051757,-0.004042539812331825,-0.00218667585438857
Southeast Asia,2030,Animal products nec,S2_CAPACITY,real_output,184.8714707403299,183.91203368168507,-0.9594370586448235,-0.5189751857345511
Southeast Asia,2030,Forestry,S1_NO_CN,real_output,65.17813277465382,65.15115789732697,-0.026974877326850333,-0.04138639169077302
Southeast Asia,2030,Forestry,S2_CAPACITY,real_output,65.17813277465382,64.71025748966369,-0.46787528499012865,-0.7178408847761191
Southeast Asia,2030,Coal,S1_NO_CN,real_output,56.21009777602446,56.37255236359097,0.16245458756650777,0.28901317377853813
Southeast Asia,2030,Coal,S2_CAPACITY,real_output,56.21009777602446,45.704570894818126,-10.505526881206336,-18.689750235032154
Southeast Asia,2030,Oil,S1_NO_CN,real_output,57.90886874685498,58.00859881671387,0.09973006985889299,0.17221899169686217
Southeast Asia,2030,Oil,S2_CAPACITY,real_output,57.90886874685498,55.18636601867926,-2.7225027281757193,-4.701357127311485
Southeast Asia,2030,Gas,S1_NO_CN,real_output,65.96215671690963,66.22126670515756,0.2591099882479284,0.3928161254034689
Southeast Asia,2030,Gas,S2_CAPACITY,real_output,65.96215671690963,59.27548800340585,-6.686668713503785,-10.137128690623353
Southeast Asia,2030,Mine,S1_NO_CN,real_output,142.0152549540954,142.02571053427158,0.010455580176170542,0.007362293705384096
Southeast Asia,2030,Mine,S2_CAPACITY,real_output,142.0152549540954,139.4845257637937,-2.530729190301713,-1.782012214898842
Southeast Asia,2030,Manufac,S1_NO_CN,real_output,4299.206037766144,4297.320641708835,-1.8853960573087534,-0.04385451733986679
Southeast Asia,2030,Manufac,S2_CAPACITY,real_output,4299.206037766144,4262.504109799594,-36.7019279665501,-0.8536908360321416
Southeast Asia,2030,Petro,S1_NO_CN,real_output,223.41003019631847,222.86079315253647,-0.549237043782,-0.24584260755856197
Southeast Asia,2030,Petro,S2_CAPACITY,real_output,223.41003019631847,198.33083468925648,-25.079195507061996,-11.22563543141908
Southeast Asia,2030,Power,S1_NO_CN,real_output,131.86477829765977,131.6915400400946,-0.17323825756517408,-0.13137568636722805
Southeast Asia,2030,Power,S2_CAPACITY,real_output,131.86477829765977,118.47220900662265,-13.39256929103712,-10.1562899994462
Southeast Asia,2030,WatWaste,S1_NO_CN,real_output,85.23634491362765,85.2096192988576,-0.02672561477004365,-0.031354717048373504
Southeast Asia,2030,WatWaste,S2_CAPACITY,real_output,85.23634491362765,84.33658443126052,-0.8997604823671281,-1.0556065998358803
Southeast Asia,2030,OthServ,S1_NO_CN,real_output,6258.040122928567,6255.8425146708205,-2.1976082577466514,-0.03511655749369404
Southeast Asia,2030,OthServ,S2_CAPACITY,real_output,6258.040122928567,6248.10470924518,-9.935413683387196,-0.15876238388094152
Southeast Asia,2030,Transport,S1_NO_CN,real_output,763.0621020196064,762.5902100821675,-0.4718919374389543,-0.061841878425096954
Southeast Asia,2030,Transport,S2_CAPACITY,real_output,763.0621020196064,726.4023260165072,-36.65977600309918,-4.804297829242374
"Central, Western and South Asia",2030,Rice,S1_NO_CN,real_output,52.9848495655032,52.9010051187499,-0.08384444675329661,-0.1582423040564508
"Central, Western and South Asia",2030,Rice,S2_CAPACITY,real_output,52.9848495655032,51.29713852077365,-1.6877110447295465,-3.185270994575708
"Central, Western and South Asia",2030,Crops nec,S1_NO_CN,real_output,381.8654951708124,381.4105589193118,-0.4549362515005555,-0.11913520788178514
"Central, Western and South Asia",2030,Crops nec,S2_CAPACITY,real_output,381.8654951708124,378.02013495670514,-3.845360214107245,-1.0069933688004924
"Central, Western and South Asia",2030,"Bovine cattle, sheep and goats, horses",S1_NO_CN,real_output,102.03405241146709,102.03220932455683,-0.00184308691025592,-0.0018063449080934326
