scenario,year,region,sector,CO2_Mt,CO2_Mt_S0,CO2_Mt_gap,CO2_Mt_pct
S1_NO_CN,2030,China,Coal,64.92462991778558,65.05433510089507,-0.1297051831094933,-0.19937976909352612
S2_CAPACITY,2030,China,Coal,22.32748664201705,65.05433510089507,-42.726848458878024,-65.67871056188866
S1_NO_CN,2030,China,Oil,10.17405459115439,10.234837909232638,-0.06078331807824888,-0.5938864749720901
S2_CAPACITY,2030,China,Oil,8.330879987730398,10.234837909232638,-1.90395792150224,-18.602716900721198
S1_NO_CN,2030,China,Gas,30.568646883062463,30.67605591357929,-0.10740903051682693,-0.35013963600607617
S2_CAPACITY,2030,China,Gas,14.248580083306084,30.67605591357929,-16.427475830273206,-53.551460059118284
S1_NO_CN,2030,China,Mine,54.82932201308273,55.15366955116263,-0.32434753807989836,-0.588079706607774
S2_CAPACITY,2030,China,Mine,41.00884825299632,55.15366955116263,-14.144821298166306,-25.64620162769956
S1_NO_CN,2030,China,Manufac,3171.6542146984643,3189.226993634064,-17.572778935599672,-0.5510043333596591
S2_CAPACITY,2030,China,Manufac,2321.2602735782843,3189.226993634064,-867.9667200557797,-27.215583017085528
S1_NO_CN,2030,China,Petro,362.3687641223905,363.193132056702,-0.8243679343115105,-0.2269778422414688
S2_CAPACITY,2030,China,Petro,296.200802648232,363.193132056702,-66.99232940846997,-18.44537341031302
S1_NO_CN,2030,China,WatWaste,0.6787109291438942,0.6847827430830421,-0.006071813939147908,-0.8866774171047695
S2_CAPACITY,2030,China,WatWaste,0.4834805366142288,0.6847827430830421,-0.2013022064688133,-29.39650692167075
S1_NO_CN,2030,China,OthServ,354.3964570784985,356.98744261796537,-2.5909855394668853,-0.7257917870908589
S2_CAPACITY,2030,China,OthServ,254.54900183957065,356.98744261796537,-102.43844077839472,-28.695250462358846
S1_NO_CN,2030,China,Transport,1319.1014738493443,1324.3469135032756,-5.245439653931271,-0.396077462819435
S2_CAPACITY,2030,China,Transport,1144.1091090330108,1324.3469135032756,-180.2378044702648,-13.609561258649695
S1_NO_CN,2030,China,Power,5526.796618432471,5536.183545803775,-9.3869273713035,-0.16955592771880637
S2_CAPACITY,2030,China,Power,3688.441804139429,5536.183545803775,-1847.7417416643457,-33.37573124837717
S1_NO_CN,2030,China,Households,1166.0225461721743,1170.366210248563,-4.343664076388677,-0.3711371738480187
S2_CAPACITY,2030,China,Households,993.2122452761377,1170.366210248563,-177.15396497242534,-15.13662676016606
S1_NO_CN,2030,Japan,Rice,1.2411080489355784,1.2467102161026953,-0.005602167167116923,-0.4493560006775027
S2_CAPACITY,2030,Japan,Rice,1.1704613518120692,1.2467102161026953,-0.07624886429062605,-6.1160054121466505
S1_NO_CN,2030,Japan,Crops nec,5.534404806617969,5.563047439207928,-0.028642632589958694,-0.5148730601879761
S2_CAPACITY,2030,Japan,Crops nec,5.166639563132414,5.563047439207928,-0.3964078760755143,-7.125732440849997
S1_NO_CN,2030,Japan,"Bovine cattle, sheep and goats, horses",0.1319055870513144,0.1308806130391061,0.0010249740122083018,0.7831366223063516
S2_CAPACITY,2030,Japan,"Bovine cattle, sheep and goats, horses",0.1253012597761895,0.1308806130391061,-0.0055793532629165865,-4.262933320192747
S1_NO_CN,2030,Japan,Animal products nec,9.048841079610837,9.095919386481906,-0.04707830687106984,-0.5175761225526719
S2_CAPACITY,2030,Japan,Animal products nec,8.574153314415467,9.095919386481906,-0.5217660720664394,-5.736265350392981
S1_NO_CN,2030,Japan,Forestry,1.0634040700381957,1.0686390324149824,-0.005234962376786667,-0.48987190416920734
S2_CAPACITY,2030,Japan,Forestry,1.0035403544256989,1.0686390324149824,-0.06509867798928348,-6.09173687415938
S1_NO_CN,2030,Japan,Coal,0.0017735849003334,0.0017315734951636,4.2011405169800056e-05,2.426198211461466
S2_CAPACITY,2030,Japan,Coal,0.0009287056363362,0.0017315734951636,-0.0008028678588273999,-46.36637492256975
S1_NO_CN,2030,Japan,Oil,0.0024660349561016,0.0024099744517806,5.606050432100003e-05,2.3261866647416096
S2_CAPACITY,2030,Japan,Oil,0.0019548872158049,0.0024099744517806,-0.00045508723597569977,-18.883487982184228
S1_NO_CN,2030,Japan,Gas,0.3804607799676915,0.3716188767407238,0.008841903226967707,2.3792933514345256
S2_CAPACITY,2030,Japan,Gas,0.2410521111986416,0.3716188767407238,-0.1305667655420822,-35.13458914875787
S1_NO_CN,2030,Japan,Mine,1.5379294962789445,1.5212199550366678,0.016709541242276638,1.09843032146353
S2_CAPACITY,2030,Japan,Mine,1.4424332452535755,1.5212199550366678,-0.07878670978309232,-5.179179350246772
S1_NO_CN,2030,Japan,Manufac,249.12969410368004,248.6327015775232,0.49699252615684486,0.1998902489509746
S2_CAPACITY,2030,Japan,Manufac,238.05318593015448,248.6327015775232,-10.579515647368709,-4.255078105270893
S1_NO_CN,2030,Japan,Petro,54.736766318698855,54.447113800797375,0.28965251790148017,0.5319887459254786
S2_CAPACITY,2030,Japan,Petro,45.66066082415701,54.447113800797375,-8.786452976640362,-16.13759180842325
S1_NO_CN,2030,Japan,WatWaste,4.704452416385201,4.653488718809914,0.05096369757528674,1.0951718303148745
S2_CAPACITY,2030,Japan,WatWaste,4.550561906251854,4.653488718809914,-0.10292681255806002,-2.2118203949225985
S1_NO_CN,2030,Japan,OthServ,90.30699803100968,89.5646699684819,0.7423280625277897,0.8288179510838565
S2_CAPACITY,2030,Japan,OthServ,88.03316644928226,89.5646699684819,-1.5315035191996316,-1.709941564836417
S1_NO_CN,2030,Japan,Transport,188.45148193311843,189.38517598749416,-0.933694054375735,-0.4930132728220452
S2_CAPACITY,2030,Japan,Transport,181.11511222136107,189.38517598749416,-8.270063766133092,-4.366795723588838
S1_NO_CN,2030,Japan,Power,640.4143222726402,620.5818441447641,19.83247812787613,3.1957876813504997
S2_CAPACITY,2030,Japan,Power,566.2971995647068,620.5818441447641,-54.28464458005726,-8.747378785286248
S1_NO_CN,2030,Japan,Households,157.64047141873323,158.90727701049593,-1.2668055917627044,-0.7971979733055466
S2_CAPACITY,2030,Japan,Households,157.37166603530522,158.90727701049593,-1.535610975190707,-0.9663566100181044
S1_NO_CN,2030,South Korea,Rice,0.5292907557373959,0.5097238165740448,0.01956693916335117,3.838733550820612
S2_CAPACITY,2030,South Korea,Rice,0.4739233016260885,0.5097238165740448,-0.035800514947956275,-7.023512298989415
S1_NO_CN,2030,South Korea,Crops nec,1.4387128129145628,1.387643470300305,0.05106934261425766,3.6802927918657344
S2_CAPACITY,2030,South Korea,Crops nec,1.2938825405520538,1.387643470300305,-0.09376092974825134,-6.756845814866278
S1_NO_CN,2030,South Korea,"Bovine cattle, sheep and goats, horses",0.079998814103174,0.0746499717518539,0.0053488423513201044,7.165230241613948
S2_CAPACITY,2030,South Korea,"Bovine cattle, sheep and goats, horses",0.0718736452168799,0.0746499717518539,-0.0027763265349739913,-3.719126035576889
S1_NO_CN,2030,South Korea,Animal products nec,3.910818933453625,3.782020108245248,0.12879882520837693,3.4055563302685874
S2_CAPACITY,2030,South Korea,Animal products nec,3.5564001447562616,3.782020108245248,-0.22561996348898639,-5.965593969135922
S1_NO_CN,2030,South Korea,Forestry,0.1708151031358279,0.1633688865368995,0.007446216598928412,4.557915988027846
S2_CAPACITY,2030,South Korea,Forestry,0.1529814750031237,0.1633688865368995,-0.010387411533775787,-6.358255696031583
S1_NO_CN,2030,South Korea,Coal,0.0251513542322465,0.0245138986416629,0.0006374555905836014,2.600384377457635
S2_CAPACITY,2030,South Korea,Coal,0.0163943576320624,0.0245138986416629,-0.008119541009600498,-33.12219377378363
S1_NO_CN,2030,South Korea,Oil,0.0739219731349944,0.0735641894870377,0.0003577836479567026,0.48635572613730144
S2_CAPACITY,2030,South Korea,Oil,0.0613248136055831,0.0735641894870377,-0.0122393758814546,-16.637681957484528
S1_NO_CN,2030,South Korea,Gas,1.5714877242132317,1.507560209252977,0.06392751496025473,4.240461811600344
S2_CAPACITY,2030,South Korea,Gas,1.055032744083922,1.507560209252977,-0.45252746516905495,-30.017206768364524
S1_NO_CN,2030,South Korea,Mine,0.6993439259419576,0.669159761987038,0.03018416395491963,4.510755976314116
S2_CAPACITY,2030,South Korea,Mine,0.5850011434182424,0.669159761987038,-0.08415861856879558,-12.576760192347876
S1_NO_CN,2030,South Korea,Manufac,57.86729108591538,56.97062650339818,0.8966645825172037,1.5739068315559415
S2_CAPACITY,2030,South Korea,Manufac,55.09159545246829,56.97062650339818,-1.879031050929889,-3.2982453700378542
S1_NO_CN,2030,South Korea,Petro,73.7569222237205,72.87889838851136,0.8780238352091345,1.2047710031626195
S2_CAPACITY,2030,South Korea,Petro,57.8101367079417,72.87889838851136,-15.068761680569658,-20.676439976135946
S1_NO_CN,2030,South Korea,WatWaste,0.6524202606458022,0.6217567093790654,0.03066355126673681,4.931760414352395
S2_CAPACITY,2030,South Korea,WatWaste,0.6223887276440785,0.6217567093790654,0.0006320182650131345,0.10165041333358785
S1_NO_CN,2030,South Korea,OthServ,35.22832598339494,34.01062926901045,1.2176967143844877,3.5803416183599386
S2_CAPACITY,2030,South Korea,OthServ,34.4088065560679,34.01062926901045,0.39817728705745026,1.1707436634236534
S1_NO_CN,2030,South Korea,Transport,120.38500757983311,120.87409667260196,-0.48908909276885026,-0.40462688552171006
S2_CAPACITY,2030,South Korea,Transport,111.3849807282444,120.87409667260196,-9.489115944357565,-7.850413120405493
S1_NO_CN,2030,South Korea,Power,295.9333528529044,276.6854102000238,19.247942652880624,6.956616411022806
S2_CAPACITY,2030,South Korea,Power,226.9604101329733,276.6854102000238,-49.7250000670505,-17.971674050721678
S1_NO_CN,2030,South Korea,Households,82.82364582185943,83.74536539808233,-0.9217195762228982,-1.1006215948088807
S2_CAPACITY,2030,South Korea,Households,81.4560515613014,83.74536539808233,-2.2893138367809343,-2.7336603355883824
S1_NO_CN,2030,Rest of World,Rice,3.4561366047842804e-05,3.4831915979780095e-05,-2.7054993193729125e-07,-0.7767299740110344
S2_CAPACITY,2030,Rest of World,Rice,2.7146060440906455e-05,3.4831915979780095e-05,-7.68585553887364e-06,-22.06555488746377
S1_NO_CN,2030,Rest of World,Crops nec,0.336049707660302,0.3386559078575236,-0.0026062001972215754,-0.7695717501901764
S2_CAPACITY,2030,Rest of World,Crops nec,0.2835459631749529,0.3386559078575236,-0.05510994468257069,-16.273138428683804
S1_NO_CN,2030,Rest of World,"Bovine cattle, sheep and goats, horses",0.0228949696788798,0.0231050268116245,-0.00021005713274470025,-0.9091403981362931
S2_CAPACITY,2030,Rest of World,"Bovine cattle, sheep and goats, horses",0.0165861023132807,0.0231050268116245,-0.006518924498343803,-28.2143126320201
S1_NO_CN,2030,Rest of World,Animal products nec,0.1031229293344244,0.1040145193990934,-0.00089159006466899,-0.8571784687559314
S2_CAPACITY,2030,Rest of World,Animal products nec,0.0822773792470254,0.1040145193990934,-0.021737140152068,-20.89817871355512
S1_NO_CN,2030,Rest of World,Forestry,0.010749778636508,0.0108832470027923,-0.0001334683662842992,-1.2263653140469513
S2_CAPACITY,2030,Rest of World,Forestry,0.0085734999066189,0.0108832470027923,-0.0023097470961734,-21.22295943095651
S1_NO_CN,2030,Rest of World,Coal,0.0415208089455989,0.0416525345060957,-0.00013172556049680095,-0.31624860781886727
S2_CAPACITY,2030,Rest of World,Coal,0.0190304630337425,0.0416525345060957,-0.0226220714723532,-54.311392429295125
S1_NO_CN,2030,Rest of World,Oil,0.0357372177072039,0.0357644930675934,-2.727536038949624e-05,-0.07626379699538016
S2_CAPACITY,2030,Rest of World,Oil,0.0207352209669238,0.0357644930675934,-0.015029272100669597,-42.02288586130636
S1_NO_CN,2030,Rest of World,Gas,0.0061321580391248,0.0061499224795966,-1.7764440471799633e-05,-0.28885633161614876
S2_CAPACITY,2030,Rest of World,Gas,0.0044213552111101,0.0061499224795966,-0.0017285672684864998,-28.107139142343854
S1_NO_CN,2030,Rest of World,Mine,1.8761121514827888,1.889187812173754,-0.013075660690965218,-0.6921313279022262
S2_CAPACITY,2030,Rest of World,Mine,1.499078596418555,1.889187812173754,-0.3901092157551991,-20.64957296682579
S1_NO_CN,2030,Rest of World,Manufac,12.8434647212174,12.91490151048268,-0.07143678926528096,-0.5531346035221223
S2_CAPACITY,2030,Rest of World,Manufac,5.87103107369639,12.91490151048268,-7.043870436786291,-54.540643852908744
S1_NO_CN,2030,Rest of World,Petro,0.1141171751516309,0.1147874700762213,-0.0006702949245903922,-0.5839443313327685
S2_CAPACITY,2030,Rest of World,Petro,0.0870861451210426,0.1147874700762213,-0.0277013249551787,-24.132707983532033
S1_NO_CN,2030,Rest of World,WatWaste,0.2580512395709975,0.2599464068400725,-0.00189516726907496,-0.7290607676069663
S2_CAPACITY,2030,Rest of World,WatWaste,0.1226543023242412,0.2599464068400725,-0.1372921045158313,-52.81554232072839
S1_NO_CN,2030,Rest of World,OthServ,8.389111554868277,8.448203694060496,-0.05909213919221834,-0.6994639491678335
S2_CAPACITY,2030,Rest of World,OthServ,3.769505034373711,8.448203694060496,-4.678698659686784,-55.3809878303022
S1_NO_CN,2030,Rest of World,Transport,8.029538728090317,8.076305486133677,-0.0467667580433595,-0.5790612814690332
S2_CAPACITY,2030,Rest of World,Transport,6.72666359667227,8.076305486133677,-1.3496418894614068,-16.7111297582617
S1_NO_CN,2030,Rest of World,Power,26.863919808826,26.87754662100083,-0.013626812174827307,-0.0506996132012286
S2_CAPACITY,2030,Rest of World,Power,20.514004854291077,26.87754662100083,-6.363541766709751,-23.676051450832883
S1_NO_CN,2030,Rest of World,Households,4.220631653377196,4.234157327649941,-0.013525674272744759,-0.3194419391178323
S2_CAPACITY,2030,Rest of World,Households,3.754568033337714,4.234157327649941,-0.47958929431222685,-11.32667629472357
S1_NO_CN,2030,Southeast Asia,Rice,4.42714568547434,4.454860684710162,-0.027714999235822546,-0.6221294266495274
S2_CAPACITY,2030,Southeast Asia,Rice,3.744994274749569,4.454860684710162,-0.7098664099605934,-15.934648919481933
S1_NO_CN,2030,Southeast Asia,Crops nec,9.309133465373565,9.365722961084508,-0.05658949571094318,-0.6042191931800466
S2_CAPACITY,2030,Southeast Asia,Crops nec,7.80517172180407,9.365722961084508,-1.5605512392804375,-16.662368145680585
S1_NO_CN,2030,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.0914062940675523,0.0919837166286811,-0.0005774225611288042,-0.6277443250741188
S2_CAPACITY,2030,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.0741199360662592,0.0919837166286811,-0.017863780562421896,-19.420590096977943
S1_NO_CN,2030,Southeast Asia,Animal products nec,18.6772307720848,18.773357696645416,-0.09612692456061467,-0.512039061492934
S2_CAPACITY,2030,Southeast Asia,Animal products nec,15.655153214476464,18.773357696645416,-3.1182044821689523,-16.609732433352292
S1_NO_CN,2030,Southeast Asia,Forestry,4.474087878820807,4.499841929247594,-0.025754050426787245,-0.5723323359292647
S2_CAPACITY,2030,Southeast Asia,Forestry,3.4726963728157982,4.499841929247594,-1.0271455564317962,-22.826258623789975
S1_NO_CN,2030,Southeast Asia,Coal,0.1063949827269226,0.1064625998890268,-6.76171621041971e-05,-0.06351259707604273
S2_CAPACITY,2030,Southeast Asia,Coal,0.0469963099682889,0.1064625998890268,-0.0594662899207379,-55.85650733940712
S1_NO_CN,2030,Southeast Asia,Oil,0.2392038228426749,0.2396712423825063,-0.0004674195398313985,-0.19502529180593742
S2_CAPACITY,2030,Southeast Asia,Oil,0.1782080077625574,0.2396712423825063,-0.0614632346199489,-25.64480995256656
S1_NO_CN,2030,Southeast Asia,Gas,37.68530346495329,37.619383228885454,0.06592023606783926,0.17522944399902718
S2_CAPACITY,2030,Southeast Asia,Gas,24.818195663790185,37.619383228885454,-12.801187565095269,-34.028169699672475
S1_NO_CN,2030,Southeast Asia,Mine,19.717119653107364,19.827228930586333,-0.11010927747896915,-0.5553437541093292
S2_CAPACITY,2030,Southeast Asia,Mine,15.434022252397746,19.827228930586333,-4.393206678188587,-22.157441635282872
S1_NO_CN,2030,Southeast Asia,Manufac,286.3417312143487,288.8634031030604,-2.521671888711694,-0.8729634358742268
S2_CAPACITY,2030,Southeast Asia,Manufac,219.55882434852347,288.8634031030604,-69.30457875453695,-23.992163081250734
S1_NO_CN,2030,Southeast Asia,Petro,42.14252780260303,42.22194280226918,-0.07941499966615595,-0.1880894018498075
S2_CAPACITY,2030,Southeast Asia,Petro,32.98306205204858,42.22194280226918,-9.238880750220602,-21.881704481216023
S1_NO_CN,2030,Southeast Asia,WatWaste,1.905720417642356,1.9219843584444407,-0.01626394080208482,-0.8462056795950229
S2_CAPACITY,2030,Southeast Asia,WatWaste,1.5042837089283256,1.9219843584444407,-0.4177006495161151,-21.732780898080843
S1_NO_CN,2030,Southeast Asia,OthServ,84.25154164612587,84.87428530252612,-0.622743656400246,-0.7337247720914961
S2_CAPACITY,2030,Southeast Asia,OthServ,68.53188233435878,84.87428530252612,-16.342402968167335,-19.25483426448474
S1_NO_CN,2030,Southeast Asia,Transport,544.3906068665401,546.6447153147292,-2.254108448189072,-0.4123534692714033
S2_CAPACITY,2030,Southeast Asia,Transport,456.4959357627782,546.6447153147292,-90.14877955195101,-16.49129261224964
S1_NO_CN,2030,Southeast Asia,Power,846.6681976735005,850.1635214836767,-3.4953238101762736,-0.41113547239434034
S2_CAPACITY,2030,Southeast Asia,Power,638.7617605136119,850.1635214836767,-211.40176097006486,-24.866011729265168
S1_NO_CN,2030,Southeast Asia,Households,245.2596541032969,246.16559686200563,-0.9059427587087328,-0.3680216773819056
S2_CAPACITY,2030,Southeast Asia,Households,211.0133779535932,246.16559686200563,-35.152218908412436,-14.279907248013176
S1_NO_CN,2030,"Central, Western and South Asia",Rice,3.0752540512455986,3.087433684520201,-0.012179633274602253,-0.3944905225225919
S2_CAPACITY,2030,"Central, Western and South Asia",Rice,2.4640297770795385,3.087433684520201,-0.6234039074406623,-20.191653364614428
S1_NO_CN,2030,"Central, Western and South Asia",Crops nec,28.76066452948904,28.865375827206385,-0.10471129771734411,-0.36275743764489954
S2_CAPACITY,2030,"Central, Western and South Asia",Crops nec,24.181293256250488,28.865375827206385,-4.684082570955898,-16.227339629997214
S1_NO_CN,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",2.01069949077414,2.016659160693417,-0.005959669919277211,-0.29552192236728847
S2_CAPACITY,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",1.4856624272239654,2.016659160693417,-0.5309967334694516,-26.330514537065916
S1_NO_CN,2030,"Central, Western and South Asia",Animal products nec,11.188592586386331,11.213864929990793,-0.02527234360446151,-0.22536693425718177
S2_CAPACITY,2030,"Central, Western and South Asia",Animal products nec,8.523770471154117,11.213864929990793,-2.6900944588366755,-23.989003573979062
S1_NO_CN,2030,"Central, Western and South Asia",Forestry,1.0524223532379269,1.0554223040736788,-0.0029999508357518856,-0.28424175083024017
S2_CAPACITY,2030,"Central, Western and South Asia",Forestry,0.8397250689757898,1.0554223040736788,-0.21569723509788896,-20.437054841966955
S1_NO_CN,2030,"Central, Western and South Asia",Coal,7.519925377745472,7.539866657706116,-0.01994127996064421,-0.26447788622711565
S2_CAPACITY,2030,"Central, Western and South Asia",Coal,3.640953075167981,7.539866657706116,-3.8989135825381354,-51.710643696241675
S1_NO_CN,2030,"Central, Western and South Asia",Oil,20.676805270974555,20.655248928420505,0.02155634255404948,0.10436254062466958
S2_CAPACITY,2030,"Central, Western and South Asia",Oil,16.157240945625535,20.655248928420505,-4.49800798279497,-21.776585692007586
S1_NO_CN,2030,"Central, Western and South Asia",Gas,61.26740733353907,61.16166825084464,0.10573908269442711,0.1728845626982499
S2_CAPACITY,2030,"Central, Western and South Asia",Gas,43.02452617011582,61.16166825084464,-18.13714208072882,-29.654426701283363
S1_NO_CN,2030,"Central, Western and South Asia",Mine,38.723209163249535,38.899249675805855,-0.17604051255631958,-0.4525550338977654
S2_CAPACITY,2030,"Central, Western and South Asia",Mine,27.058454326630667,38.899249675805855,-11.840795349175188,-30.43964973067283
S1_NO_CN,2030,"Central, Western and South Asia",Manufac,602.7803302909126,606.5178353961935,-3.7375051052808885,-0.6162234459007213
S2_CAPACITY,2030,"Central, Western and South Asia",Manufac,478.5191220519663,606.5178353961935,-127.99871334422721,-21.103866345598075
S1_NO_CN,2030,"Central, Western and South Asia",Petro,159.9280781134301,159.85151362715956,0.07656448627054147,0.04789725447900468
S2_CAPACITY,2030,"Central, Western and South Asia",Petro,122.9812493555562,159.85151362715956,-36.87026427160336,-23.06532070606488
S1_NO_CN,2030,"Central, Western and South Asia",WatWaste,29.76766766956713,29.894846754875857,-0.1271790853087289,-0.42542143250152625
S2_CAPACITY,2030,"Central, Western and South Asia",WatWaste,19.791582851706178,29.894846754875857,-10.10326390316968,-33.796004997155016
S1_NO_CN,2030,"Central, Western and South Asia",OthServ,197.3562145455886,198.10251141158037,-0.7462968659917522,-0.37672256685390326
S2_CAPACITY,2030,"Central, Western and South Asia",OthServ,139.8195528567261,198.10251141158037,-58.282958554854275,-29.420605594325274
S1_NO_CN,2030,"Central, Western and South Asia",Transport,734.6680702749959,736.8565399346976,-2.1884696597016955,-0.2970007784548732
S2_CAPACITY,2030,"Central, Western and South Asia",Transport,615.4866417655251,736.8565399346976,-121.36989816917253,-16.4713063658129
S1_NO_CN,2030,"Central, Western and South Asia",Power,1662.655031664924,1658.8544231296949,3.8006085352292303,0.22911043200878187
S2_CAPACITY,2030,"Central, Western and South Asia",Power,1352.5551280641237,1658.8544231296949,-306.2992950655712,-18.464507240345327
S1_NO_CN,2030,"Central, Western and South Asia",Households,697.3162829780736,698.4581937386163,-1.1419107605427143,-0.16349020897449035
S2_CAPACITY,2030,"Central, Western and South Asia",Households,573.687708032757,698.4581937386163,-124.7704857058593,-17.86370133880226
S1_NO_CN,2030,India,Rice,25.946388917136677,25.887952912386577,0.05843600475009936,0.22572663411381422
S2_CAPACITY,2030,India,Rice,24.072767589797827,25.887952912386577,-1.81518532258875,-7.011698950210313
S1_NO_CN,2030,India,Crops nec,27.791626884457603,27.799567934686213,-0.00794105022860947,-0.028565372840565713
S2_CAPACITY,2030,India,Crops nec,25.275079256295754,27.799567934686213,-2.5244886783904583,-9.081035663293855
S1_NO_CN,2030,India,"Bovine cattle, sheep and goats, horses",0.0143472044637884,0.0144053858083529,-5.818134456449936e-05,-0.4038860558025677
S2_CAPACITY,2030,India,"Bovine cattle, sheep and goats, horses",0.0126526625910069,0.0144053858083529,-0.001752723217346,-12.167138323568475
S1_NO_CN,2030,India,Animal products nec,1.484189448309248,1.4904841062333811,-0.006294657924133196,-0.42232304912264346
S2_CAPACITY,2030,India,Animal products nec,1.3282893925340165,1.4904841062333811,-0.16219471369936467,-10.882015649884972
S1_NO_CN,2030,India,Forestry,5.243574765972864,5.24728722747223,-0.0037124614993659932,-0.07075011026515492
S2_CAPACITY,2030,India,Forestry,4.84297084434963,5.24728722747223,-0.4043163831226,-7.705245884116979
S1_NO_CN,2030,India,Coal,0.3673983221845215,0.3690872329477528,-0.0016889107632312994,-0.4575912175944536
S2_CAPACITY,2030,India,Coal,0.1929267580071775,0.3690872329477528,-0.1761604749405753,-47.728682873599205
S1_NO_CN,2030,India,Oil,0.0060813801209932,0.0060761472423829,5.232878610299946e-06,0.08612165573933249
S2_CAPACITY,2030,India,Oil,0.0049747713307136,0.0060761472423829,-0.0011013759116692999,-18.126221563343325
S1_NO_CN,2030,India,Gas,1.5482488120139637,1.5512829844717055,-0.003034172457741846,-0.19559116474001315
S2_CAPACITY,2030,India,Gas,1.3138823610912012,1.5512829844717055,-0.23740062338050438,-15.303502053260253
S1_NO_CN,2030,India,Mine,16.040189128552782,16.03148261657198,0.008706511980800968,0.05430883835909798
S2_CAPACITY,2030,India,Mine,14.315983503472795,16.03148261657198,-1.7154991130991863,-10.700813855643329
S1_NO_CN,2030,India,Manufac,578.7813295828394,581.6858990872566,-2.9045695044172817,-0.49933641316988114
S2_CAPACITY,2030,India,Manufac,439.4764824590275,581.6858990872566,-142.20941662822912,-24.44780195830341
S1_NO_CN,2030,India,Petro,120.04115184173978,119.75563181925163,0.2855200224881429,0.23841886861661848
S2_CAPACITY,2030,India,Petro,87.92452413174604,119.75563181925163,-31.831107687505593,-26.580050728260193
S1_NO_CN,2030,India,WatWaste,14.508900084593485,14.675489806877277,-0.16658972228379199,-1.135156130909676
S2_CAPACITY,2030,India,WatWaste,9.354248885859011,14.675489806877277,-5.321240921018266,-36.25937526476703
S1_NO_CN,2030,India,OthServ,103.2258546664412,103.69197931930132,-0.46612465286013105,-0.4495281659392205
S2_CAPACITY,2030,India,OthServ,87.03357197191801,103.69197931930132,-16.658407347383317,-16.06528051324651
S1_NO_CN,2030,India,Transport,404.0674639886474,405.4787019095357,-1.4112379208883112,-0.3480424284289944
S2_CAPACITY,2030,India,Transport,366.700940652487,405.4787019095357,-38.77776125704867,-9.563452056650853
S1_NO_CN,2030,India,Power,1819.8684962045063,1814.7821721907376,5.086324013768717,0.28027187459245845
S2_CAPACITY,2030,India,Power,1529.5848016967673,1814.7821721907376,-285.1973704939703,-15.715239815789607
S1_NO_CN,2030,India,Households,325.3388407134336,326.80120662001605,-1.46236590658242,-0.447478735377733
S2_CAPACITY,2030,India,Households,291.44791708214314,326.80120662001605,-35.35328953787291,-10.817980111982726
S1_NO_CN,2030,Canada,Rice,0.2996904203381829,0.300451486062385,-0.0007610657242020924,-0.2533073589271802
S2_CAPACITY,2030,Canada,Rice,0.2595669012958914,0.300451486062385,-0.04088458476649359,-13.607715941869039
S1_NO_CN,2030,Canada,Crops nec,17.155000981023882,17.231707605654805,-0.0767066246309227,-0.44514813265372755
S2_CAPACITY,2030,Canada,Crops nec,14.321452943610709,17.231707605654805,-2.910254662044096,-16.888951046784584
S1_NO_CN,2030,Canada,"Bovine cattle, sheep and goats, horses",1.1801580392017303,1.1823974230611085,-0.0022393838593781634,-0.1893934996560313
S2_CAPACITY,2030,Canada,"Bovine cattle, sheep and goats, horses",0.9977157397300066,1.1823974230611085,-0.1846816833311019,-15.61925624406213
S1_NO_CN,2030,Canada,Animal products nec,5.123753632669971,5.133918323288081,-0.010164690618109873,-0.1979908907393714
S2_CAPACITY,2030,Canada,Animal products nec,4.357652325004152,5.133918323288081,-0.7762659982839288,-15.12034180136235
S1_NO_CN,2030,Canada,Forestry,7.352453684694153,7.3886471788051455,-0.03619349411099293,-0.4898527867837094
S2_CAPACITY,2030,Canada,Forestry,6.658999347759229,7.3886471788051455,-0.7296478310459165,-9.875256097475633
S1_NO_CN,2030,Canada,Coal,0.3624154899243856,0.3564400928781221,0.0059753970462634864,1.6764099116949394
S2_CAPACITY,2030,Canada,Coal,0.1598812257185374,0.3564400928781221,-0.1965588671595847,-55.14499381156717
S1_NO_CN,2030,Canada,Oil,23.435606050980628,23.311640378839304,0.12396567214132403,0.5317758429983825
S2_CAPACITY,2030,Canada,Oil,18.176192013277284,23.311640378839304,-5.13544836556202,-22.02954524909206
S1_NO_CN,2030,Canada,Gas,79.57551206941457,79.15167708146382,0.42383498795075525,0.5354718984849044
S2_CAPACITY,2030,Canada,Gas,50.05819143198762,79.15167708146382,-29.093485649476193,-36.75662566130196
S1_NO_CN,2030,Canada,Mine,13.423130327841353,13.413474304865744,0.009656022975608636,0.07198748628538326
S2_CAPACITY,2030,Canada,Mine,10.90251116685027,13.413474304865744,-2.510963138015475,-18.719707369958744
S1_NO_CN,2030,Canada,Manufac,66.99420418736925,67.20922925340352,-0.21502506603427207,-0.31993383709780165
S2_CAPACITY,2030,Canada,Manufac,57.691664023755216,67.20922925340352,-9.517565229648305,-14.161098610078659
S1_NO_CN,2030,Canada,Petro,23.22977254329436,23.15045519436897,0.07931734892538955,0.3426168006609322
