scenario,year,region,sector,CO2_Mt
S0_BASELINE,2050,United States,Gas,78.43444157388576
S0_BASELINE,2050,United States,Mine,35.87655437782147
S0_BASELINE,2050,United States,Manufac,461.107624117369
S0_BASELINE,2050,United States,Petro,381.54712650699975
S0_BASELINE,2050,United States,WatWaste,8.974302917806082
S0_BASELINE,2050,United States,OthServ,570.6080947031355
S0_BASELINE,2050,United States,Transport,2276.163925829139
S0_BASELINE,2050,United States,Power,2278.4100793577977
S0_BASELINE,2050,United States,Households,2002.0125085672985
S0_BASELINE,2050,Rest of America,Rice,2.992135903555282
S0_BASELINE,2050,Rest of America,Crops nec,45.74105494532599
S0_BASELINE,2050,Rest of America,"Bovine cattle, sheep and goats, horses",6.857211787534349
S0_BASELINE,2050,Rest of America,Animal products nec,19.08369495767052
S0_BASELINE,2050,Rest of America,Forestry,4.478151290856198
S0_BASELINE,2050,Rest of America,Coal,0.0547371153957285
S0_BASELINE,2050,Rest of America,Oil,9.002361271279812
S0_BASELINE,2050,Rest of America,Gas,45.16384472161891
S0_BASELINE,2050,Rest of America,Mine,76.25767126585878
S0_BASELINE,2050,Rest of America,Manufac,274.25724837661744
S0_BASELINE,2050,Rest of America,Petro,165.61599564728905
S0_BASELINE,2050,Rest of America,WatWaste,6.341444944571332
S0_BASELINE,2050,Rest of America,OthServ,155.0429049945298
S0_BASELINE,2050,Rest of America,Transport,813.171160415858
S0_BASELINE,2050,Rest of America,Power,719.1642755689844
S0_BASELINE,2050,Rest of America,Households,548.146359700556
S0_BASELINE,2050,Brazil,Rice,1.992402903960132
S0_BASELINE,2050,Brazil,Crops nec,83.80243609684854
S0_BASELINE,2050,Brazil,"Bovine cattle, sheep and goats, horses",9.793101508529077
S0_BASELINE,2050,Brazil,Animal products nec,22.34434185769449
S0_BASELINE,2050,Brazil,Forestry,4.184110103380296
S0_BASELINE,2050,Brazil,Coal,0.0365056330902157
S0_BASELINE,2050,Brazil,Oil,11.724246856168024
S0_BASELINE,2050,Brazil,Gas,11.037810129202729
S0_BASELINE,2050,Brazil,Mine,36.57782338848276
S0_BASELINE,2050,Brazil,Manufac,307.0621366587469
S0_BASELINE,2050,Brazil,Petro,86.71074207366837
S0_BASELINE,2050,Brazil,WatWaste,1.645884619868229
S0_BASELINE,2050,Brazil,OthServ,29.154618338453705
S0_BASELINE,2050,Brazil,Transport,395.9476025060292
S0_BASELINE,2050,Brazil,Power,240.77418575902712
S0_BASELINE,2050,Brazil,Households,252.83025725171595
S0_BASELINE,2050,"EU, UK and EFTA",Rice,0.7092710756762134
S0_BASELINE,2050,"EU, UK and EFTA",Crops nec,66.01548881929982
S0_BASELINE,2050,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",6.244296868856308
S0_BASELINE,2050,"EU, UK and EFTA",Animal products nec,34.77539553256647
S0_BASELINE,2050,"EU, UK and EFTA",Forestry,6.890807785759027
S0_BASELINE,2050,"EU, UK and EFTA",Coal,0.2260807850205644
S0_BASELINE,2050,"EU, UK and EFTA",Oil,1.2053153370788448
S0_BASELINE,2050,"EU, UK and EFTA",Gas,8.803310930200263
S0_BASELINE,2050,"EU, UK and EFTA",Mine,16.21380333173314
S0_BASELINE,2050,"EU, UK and EFTA",Manufac,570.0275547941905
S0_BASELINE,2050,"EU, UK and EFTA",Petro,171.06371689322583
S0_BASELINE,2050,"EU, UK and EFTA",WatWaste,6.382270474410531
S0_BASELINE,2050,"EU, UK and EFTA",OthServ,349.6700896948228
S0_BASELINE,2050,"EU, UK and EFTA",Transport,1124.1597517764455
S0_BASELINE,2050,"EU, UK and EFTA",Power,563.7638226754993
S0_BASELINE,2050,"EU, UK and EFTA",Households,1042.340802972345
S0_BASELINE,2050,Eastern Europe,Rice,0.6458478253591293
S0_BASELINE,2050,Eastern Europe,Crops nec,36.0372162046744
S0_BASELINE,2050,Eastern Europe,"Bovine cattle, sheep and goats, horses",1.2826516815048117
S0_BASELINE,2050,Eastern Europe,Animal products nec,10.01455163910538
S0_BASELINE,2050,Eastern Europe,Forestry,0.954692608472962
S0_BASELINE,2050,Eastern Europe,Coal,0.5407246354650266
S0_BASELINE,2050,Eastern Europe,Oil,0.2129645910066372
S0_BASELINE,2050,Eastern Europe,Gas,2.5940054572727598
S0_BASELINE,2050,Eastern Europe,Mine,7.754255227346094
S0_BASELINE,2050,Eastern Europe,Manufac,120.5783022536103
S0_BASELINE,2050,Eastern Europe,Petro,25.75954248005863
S0_BASELINE,2050,Eastern Europe,WatWaste,1.028497460565466
S0_BASELINE,2050,Eastern Europe,OthServ,21.51598172382725
S0_BASELINE,2050,Eastern Europe,Transport,99.49469915324389
S0_BASELINE,2050,Eastern Europe,Power,332.6643161815705
S0_BASELINE,2050,Eastern Europe,Households,122.20970624742162
S0_BASELINE,2050,Russia,Rice,1.7705130424077815
S0_BASELINE,2050,Russia,Crops nec,35.04731954712552
S0_BASELINE,2050,Russia,"Bovine cattle, sheep and goats, horses",0.4813882798013849
S0_BASELINE,2050,Russia,Animal products nec,12.709802341583352
S0_BASELINE,2050,Russia,Forestry,8.091313673702341
S0_BASELINE,2050,Russia,Coal,12.1874068538582
S0_BASELINE,2050,Russia,Oil,3.2573282732771367
S0_BASELINE,2050,Russia,Gas,30.239766874294126
S0_BASELINE,2050,Russia,Mine,25.120363229034663
S0_BASELINE,2050,Russia,Manufac,478.51612559485886
S0_BASELINE,2050,Russia,Petro,74.0771130918146
S0_BASELINE,2050,Russia,WatWaste,3.3184369444274906
S0_BASELINE,2050,Russia,OthServ,70.94921790685652
S0_BASELINE,2050,Russia,Transport,336.7070444121716
S0_BASELINE,2050,Russia,Power,1317.5061829390536
S0_BASELINE,2050,Russia,Households,419.1412068387822
S0_BASELINE,2050,North Africa,Rice,0.9878263619568284
S0_BASELINE,2050,North Africa,Crops nec,9.95869013564646
S0_BASELINE,2050,North Africa,"Bovine cattle, sheep and goats, horses",0.4979662639398901
S0_BASELINE,2050,North Africa,Animal products nec,4.974646822707976
S0_BASELINE,2050,North Africa,Forestry,0.488048011919238
S0_BASELINE,2050,North Africa,Coal,0.2275866905578321
S0_BASELINE,2050,North Africa,Oil,1.1110274215562823
S0_BASELINE,2050,North Africa,Gas,11.366548936403388
S0_BASELINE,2050,North Africa,Mine,15.245654190972028
S0_BASELINE,2050,North Africa,Manufac,90.507171677891
S0_BASELINE,2050,North Africa,Petro,34.674102179082766
S0_BASELINE,2050,North Africa,WatWaste,1.0005108127010909
S0_BASELINE,2050,North Africa,OthServ,37.408812780253406
S0_BASELINE,2050,North Africa,Transport,353.57969978915685
S0_BASELINE,2050,North Africa,Power,387.07691510402447
S0_BASELINE,2050,North Africa,Households,248.1090222637783
S0_BASELINE,2050,Sub Saharan,Rice,0.0756520052234315
S0_BASELINE,2050,Sub Saharan,Crops nec,4.359775924205545
S0_BASELINE,2050,Sub Saharan,"Bovine cattle, sheep and goats, horses",0.6591117369180852
S0_BASELINE,2050,Sub Saharan,Animal products nec,5.778627075760451
S0_BASELINE,2050,Sub Saharan,Forestry,2.599483727090312
S0_BASELINE,2050,Sub Saharan,Coal,0.0804895080990984
S0_BASELINE,2050,Sub Saharan,Oil,0.6141052819095998
S0_BASELINE,2050,Sub Saharan,Gas,4.860341988222077
S0_BASELINE,2050,Sub Saharan,Mine,22.599777038046454
S0_BASELINE,2050,Sub Saharan,Manufac,86.62524197009871
S0_BASELINE,2050,Sub Saharan,Petro,22.90051517114164
S0_BASELINE,2050,Sub Saharan,WatWaste,2.9588956635304244
S0_BASELINE,2050,Sub Saharan,OthServ,84.80333629100643
S0_BASELINE,2050,Sub Saharan,Transport,507.1672053793529
S0_BASELINE,2050,Sub Saharan,Power,262.1022924375231
S0_BASELINE,2050,Sub Saharan,Households,289.7272534199596
S0_BASELINE,2050,South Africa,Rice,0.017592313856455
S0_BASELINE,2050,South Africa,Crops nec,11.14933878810652
S0_BASELINE,2050,South Africa,"Bovine cattle, sheep and goats, horses",1.4547790229840376
S0_BASELINE,2050,South Africa,Animal products nec,9.202701734411368
S0_BASELINE,2050,South Africa,Forestry,0.8575512221714262
S0_BASELINE,2050,South Africa,Coal,0.0591867638493427
S0_BASELINE,2050,South Africa,Oil,0.0009468883278465
S0_BASELINE,2050,South Africa,Gas,0.1431782106155496
S0_BASELINE,2050,South Africa,Mine,31.127955538584327
S0_BASELINE,2050,South Africa,Manufac,69.07811483020518
S0_BASELINE,2050,South Africa,Petro,76.54161618144303
S0_BASELINE,2050,South Africa,WatWaste,0.7899142461955175
S0_BASELINE,2050,South Africa,OthServ,53.611682188122366
S0_BASELINE,2050,South Africa,Transport,97.5379190485772
S0_BASELINE,2050,South Africa,Power,306.8478207809288
S0_BASELINE,2050,South Africa,Households,101.50963946845732
S1_NO_CN,2030,Australia_Oceania,Rice,0.0242796866638558
S1_NO_CN,2030,Australia_Oceania,Crops nec,5.40954520546395
S1_NO_CN,2030,Australia_Oceania,"Bovine cattle, sheep and goats, horses",1.5325902471183352
S1_NO_CN,2030,Australia_Oceania,Animal products nec,3.366842609481909
S1_NO_CN,2030,Australia_Oceania,Forestry,3.0636668034816466
S1_NO_CN,2030,Australia_Oceania,Coal,8.662712047438939
S1_NO_CN,2030,Australia_Oceania,Oil,0.1429952087331669
S1_NO_CN,2030,Australia_Oceania,Gas,3.7294437729541543
S1_NO_CN,2030,Australia_Oceania,Mine,16.054652298513734
S1_NO_CN,2030,Australia_Oceania,Manufac,28.099710774884898
S1_NO_CN,2030,Australia_Oceania,Petro,18.08542895186941
S1_NO_CN,2030,Australia_Oceania,WatWaste,0.2749231467115089
S1_NO_CN,2030,Australia_Oceania,OthServ,15.31674869826568
S1_NO_CN,2030,Australia_Oceania,Transport,106.95933282597018
S1_NO_CN,2030,Australia_Oceania,Power,196.3625423634005
S1_NO_CN,2030,Australia_Oceania,Households,57.58028646823924
S1_NO_CN,2030,China,Rice,12.57224331388672
S1_NO_CN,2030,China,Crops nec,74.77746482592515
S1_NO_CN,2030,China,"Bovine cattle, sheep and goats, horses",3.922880277576896
S1_NO_CN,2030,China,Animal products nec,50.29827248283584
S1_NO_CN,2030,China,Forestry,9.77787028253266
S1_NO_CN,2030,China,Coal,64.92462991778558
S1_NO_CN,2030,China,Oil,10.17405459115439
S1_NO_CN,2030,China,Gas,30.568646883062463
S1_NO_CN,2030,China,Mine,54.82932201308273
S1_NO_CN,2030,China,Manufac,3171.6542146984643
S1_NO_CN,2030,China,Petro,362.3687641223905
S1_NO_CN,2030,China,WatWaste,0.6787109291438942
S1_NO_CN,2030,China,OthServ,354.3964570784985
S1_NO_CN,2030,China,Transport,1319.1014738493443
S1_NO_CN,2030,China,Power,5526.796618432471
S1_NO_CN,2030,China,Households,1166.0225461721743
S1_NO_CN,2030,Japan,Rice,1.2411080489355784
S1_NO_CN,2030,Japan,Crops nec,5.534404806617969
S1_NO_CN,2030,Japan,"Bovine cattle, sheep and goats, horses",0.1319055870513144
S1_NO_CN,2030,Japan,Animal products nec,9.048841079610837
S1_NO_CN,2030,Japan,Forestry,1.0634040700381957
S1_NO_CN,2030,Japan,Coal,0.0017735849003334
S1_NO_CN,2030,Japan,Oil,0.0024660349561016
S1_NO_CN,2030,Japan,Gas,0.3804607799676915
S1_NO_CN,2030,Japan,Mine,1.5379294962789445
S1_NO_CN,2030,Japan,Manufac,249.12969410368004
S1_NO_CN,2030,Japan,Petro,54.736766318698855
S1_NO_CN,2030,Japan,WatWaste,4.704452416385201
S1_NO_CN,2030,Japan,OthServ,90.30699803100968
S1_NO_CN,2030,Japan,Transport,188.45148193311843
S1_NO_CN,2030,Japan,Power,640.4143222726402
S1_NO_CN,2030,Japan,Households,157.64047141873323
S1_NO_CN,2030,South Korea,Rice,0.5292907557373959
S1_NO_CN,2030,South Korea,Crops nec,1.4387128129145628
S1_NO_CN,2030,South Korea,"Bovine cattle, sheep and goats, horses",0.079998814103174
S1_NO_CN,2030,South Korea,Animal products nec,3.910818933453625
S1_NO_CN,2030,South Korea,Forestry,0.1708151031358279
S1_NO_CN,2030,South Korea,Coal,0.0251513542322465
S1_NO_CN,2030,South Korea,Oil,0.0739219731349944
S1_NO_CN,2030,South Korea,Gas,1.5714877242132317
S1_NO_CN,2030,South Korea,Mine,0.6993439259419576
S1_NO_CN,2030,South Korea,Manufac,57.86729108591538
S1_NO_CN,2030,South Korea,Petro,73.7569222237205
S1_NO_CN,2030,South Korea,WatWaste,0.6524202606458022
S1_NO_CN,2030,South Korea,OthServ,35.22832598339494
S1_NO_CN,2030,South Korea,Transport,120.38500757983311
S1_NO_CN,2030,South Korea,Power,295.9333528529044
S1_NO_CN,2030,South Korea,Households,82.82364582185943
S1_NO_CN,2030,Rest of World,Rice,3.4561366047842804e-05
S1_NO_CN,2030,Rest of World,Crops nec,0.336049707660302
S1_NO_CN,2030,Rest of World,"Bovine cattle, sheep and goats, horses",0.0228949696788798
S1_NO_CN,2030,Rest of World,Animal products nec,0.1031229293344244
S1_NO_CN,2030,Rest of World,Forestry,0.010749778636508
S1_NO_CN,2030,Rest of World,Coal,0.0415208089455989
S1_NO_CN,2030,Rest of World,Oil,0.0357372177072039
S1_NO_CN,2030,Rest of World,Gas,0.0061321580391248
S1_NO_CN,2030,Rest of World,Mine,1.8761121514827888
S1_NO_CN,2030,Rest of World,Manufac,12.8434647212174
S1_NO_CN,2030,Rest of World,Petro,0.1141171751516309
S1_NO_CN,2030,Rest of World,WatWaste,0.2580512395709975
S1_NO_CN,2030,Rest of World,OthServ,8.389111554868277
S1_NO_CN,2030,Rest of World,Transport,8.029538728090317
S1_NO_CN,2030,Rest of World,Power,26.863919808826
S1_NO_CN,2030,Rest of World,Households,4.220631653377196
S1_NO_CN,2030,Southeast Asia,Rice,4.42714568547434
S1_NO_CN,2030,Southeast Asia,Crops nec,9.309133465373565
S1_NO_CN,2030,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.0914062940675523
S1_NO_CN,2030,Southeast Asia,Animal products nec,18.6772307720848
S1_NO_CN,2030,Southeast Asia,Forestry,4.474087878820807
S1_NO_CN,2030,Southeast Asia,Coal,0.1063949827269226
S1_NO_CN,2030,Southeast Asia,Oil,0.2392038228426749
S1_NO_CN,2030,Southeast Asia,Gas,37.68530346495329
S1_NO_CN,2030,Southeast Asia,Mine,19.717119653107364
S1_NO_CN,2030,Southeast Asia,Manufac,286.3417312143487
S1_NO_CN,2030,Southeast Asia,Petro,42.14252780260303
S1_NO_CN,2030,Southeast Asia,WatWaste,1.905720417642356
S1_NO_CN,2030,Southeast Asia,OthServ,84.25154164612587
S1_NO_CN,2030,Southeast Asia,Transport,544.3906068665401
S1_NO_CN,2030,Southeast Asia,Power,846.6681976735005
S1_NO_CN,2030,Southeast Asia,Households,245.2596541032969
S1_NO_CN,2030,"Central, Western and South Asia",Rice,3.0752540512455986
S1_NO_CN,2030,"Central, Western and South Asia",Crops nec,28.76066452948904
S1_NO_CN,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",2.01069949077414
S1_NO_CN,2030,"Central, Western and South Asia",Animal products nec,11.188592586386331
S1_NO_CN,2030,"Central, Western and South Asia",Forestry,1.0524223532379269
S1_NO_CN,2030,"Central, Western and South Asia",Coal,7.519925377745472
S1_NO_CN,2030,"Central, Western and South Asia",Oil,20.676805270974555
S1_NO_CN,2030,"Central, Western and South Asia",Gas,61.26740733353907
S1_NO_CN,2030,"Central, Western and South Asia",Mine,38.723209163249535
S1_NO_CN,2030,"Central, Western and South Asia",Manufac,602.7803302909126
S1_NO_CN,2030,"Central, Western and South Asia",Petro,159.9280781134301
S1_NO_CN,2030,"Central, Western and South Asia",WatWaste,29.76766766956713
S1_NO_CN,2030,"Central, Western and South Asia",OthServ,197.3562145455886
S1_NO_CN,2030,"Central, Western and South Asia",Transport,734.6680702749959
S1_NO_CN,2030,"Central, Western and South Asia",Power,1662.655031664924
S1_NO_CN,2030,"Central, Western and South Asia",Households,697.3162829780736
S1_NO_CN,2030,India,Rice,25.946388917136677
S1_NO_CN,2030,India,Crops nec,27.791626884457603
S1_NO_CN,2030,India,"Bovine cattle, sheep and goats, horses",0.0143472044637884
S1_NO_CN,2030,India,Animal products nec,1.484189448309248
S1_NO_CN,2030,India,Forestry,5.243574765972864
S1_NO_CN,2030,India,Coal,0.3673983221845215
S1_NO_CN,2030,India,Oil,0.0060813801209932
S1_NO_CN,2030,India,Gas,1.5482488120139637
S1_NO_CN,2030,India,Mine,16.040189128552782
S1_NO_CN,2030,India,Manufac,578.7813295828394
S1_NO_CN,2030,India,Petro,120.04115184173978
S1_NO_CN,2030,India,WatWaste,14.508900084593485
S1_NO_CN,2030,India,OthServ,103.2258546664412
S1_NO_CN,2030,India,Transport,404.0674639886474
S1_NO_CN,2030,India,Power,1819.8684962045063
S1_NO_CN,2030,India,Households,325.3388407134336
S1_NO_CN,2030,Canada,Rice,0.2996904203381829
S1_NO_CN,2030,Canada,Crops nec,17.155000981023882
S1_NO_CN,2030,Canada,"Bovine cattle, sheep and goats, horses",1.1801580392017303
S1_NO_CN,2030,Canada,Animal products nec,5.123753632669971
S1_NO_CN,2030,Canada,Forestry,7.352453684694153
S1_NO_CN,2030,Canada,Coal,0.3624154899243856
S1_NO_CN,2030,Canada,Oil,23.435606050980628
S1_NO_CN,2030,Canada,Gas,79.57551206941457
S1_NO_CN,2030,Canada,Mine,13.423130327841353
S1_NO_CN,2030,Canada,Manufac,66.99420418736925
S1_NO_CN,2030,Canada,Petro,23.22977254329436
S1_NO_CN,2030,Canada,WatWaste,0.3515760556881288
S1_NO_CN,2030,Canada,OthServ,68.05847160540353
S1_NO_CN,2030,Canada,Transport,173.39806204907248
S1_NO_CN,2030,Canada,Power,176.90012620491186
S1_NO_CN,2030,Canada,Households,128.30142982538337
S1_NO_CN,2030,United States,Rice,0.5979578558919104
S1_NO_CN,2030,United States,Crops nec,39.98527119166166
S1_NO_CN,2030,United States,"Bovine cattle, sheep and goats, horses",9.93001974778217
S1_NO_CN,2030,United States,Animal products nec,17.092061537106506
S1_NO_CN,2030,United States,Forestry,5.511164405681169
S1_NO_CN,2030,United States,Coal,5.36252472780358
S1_NO_CN,2030,United States,Oil,7.719488978171982
S1_NO_CN,2030,United States,Gas,78.89474671866095
S1_NO_CN,2030,United States,Mine,21.525444354670373
S1_NO_CN,2030,United States,Manufac,410.72757690637616
S1_NO_CN,2030,United States,Petro,208.6715802012512
S1_NO_CN,2030,United States,WatWaste,6.851258462555661
S1_NO_CN,2030,United States,OthServ,366.6798808095552
S1_NO_CN,2030,United States,Transport,1531.9229875402586
S1_NO_CN,2030,United States,Power,2006.3960491787025
S1_NO_CN,2030,United States,Households,1221.7662406725956
S1_NO_CN,2030,Rest of America,Rice,1.356338714817583
S1_NO_CN,2030,Rest of America,Crops nec,22.96971454849104
S1_NO_CN,2030,Rest of America,"Bovine cattle, sheep and goats, horses",3.2015416500321563
S1_NO_CN,2030,Rest of America,Animal products nec,8.743708827190046
S1_NO_CN,2030,Rest of America,Forestry,2.33814042797782
S1_NO_CN,2030,Rest of America,Coal,0.0577583769888208
S1_NO_CN,2030,Rest of America,Oil,7.094235998213021
S1_NO_CN,2030,Rest of America,Gas,47.13884920123727
S1_NO_CN,2030,Rest of America,Mine,34.8419333011304
S1_NO_CN,2030,Rest of America,Manufac,198.78736586664937
S1_NO_CN,2030,Rest of America,Petro,84.34361586690977
S1_NO_CN,2030,Rest of America,WatWaste,3.257773959421248
S1_NO_CN,2030,Rest of America,OthServ,73.77928932006517
S1_NO_CN,2030,Rest of America,Transport,437.4938317755498
S1_NO_CN,2030,Rest of America,Power,473.4562751831978
S1_NO_CN,2030,Rest of America,Households,275.7016174640696
S1_NO_CN,2030,Brazil,Rice,0.7921424773992769
S1_NO_CN,2030,Brazil,Crops nec,30.342235692421013
S1_NO_CN,2030,Brazil,"Bovine cattle, sheep and goats, horses",4.003258865424697
S1_NO_CN,2030,Brazil,Animal products nec,8.993558084367749
S1_NO_CN,2030,Brazil,Forestry,1.7331994744175383
S1_NO_CN,2030,Brazil,Coal,0.0242186492731058
S1_NO_CN,2030,Brazil,Oil,7.539119007884659
S1_NO_CN,2030,Brazil,Gas,10.89895083076332
S1_NO_CN,2030,Brazil,Mine,16.79717873382741
S1_NO_CN,2030,Brazil,Manufac,168.7881185788781
S1_NO_CN,2030,Brazil,Petro,35.08780197977836
S1_NO_CN,2030,Brazil,WatWaste,0.7072927268546781
S1_NO_CN,2030,Brazil,OthServ,10.419804251544786
S1_NO_CN,2030,Brazil,Transport,198.37191915840583
S1_NO_CN,2030,Brazil,Power,162.34882964387958
S1_NO_CN,2030,Brazil,Households,105.14218078177234
S1_NO_CN,2030,"EU, UK and EFTA",Rice,0.3262759370297067
S1_NO_CN,2030,"EU, UK and EFTA",Crops nec,30.07956355430088
S1_NO_CN,2030,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",2.6079108177950867
S1_NO_CN,2030,"EU, UK and EFTA",Animal products nec,15.73630722425534
S1_NO_CN,2030,"EU, UK and EFTA",Forestry,3.7050380037676014
S1_NO_CN,2030,"EU, UK and EFTA",Coal,0.2076952921167001
S1_NO_CN,2030,"EU, UK and EFTA",Oil,1.0771551207709626
S1_NO_CN,2030,"EU, UK and EFTA",Gas,8.022858698192152
S1_NO_CN,2030,"EU, UK and EFTA",Mine,7.310547615548587
S1_NO_CN,2030,"EU, UK and EFTA",Manufac,330.9478955051584
S1_NO_CN,2030,"EU, UK and EFTA",Petro,101.3931113232114
S1_NO_CN,2030,"EU, UK and EFTA",WatWaste,3.3894556540108
S1_NO_CN,2030,"EU, UK and EFTA",OthServ,192.04142922015905
S1_NO_CN,2030,"EU, UK and EFTA",Transport,827.6655945901757
S1_NO_CN,2030,"EU, UK and EFTA",Power,460.0434273162181
S1_NO_CN,2030,"EU, UK and EFTA",Households,646.3453609070857
S1_NO_CN,2030,Eastern Europe,Rice,0.2576731405006257
S1_NO_CN,2030,Eastern Europe,Crops nec,11.406117503179184
S1_NO_CN,2030,Eastern Europe,"Bovine cattle, sheep and goats, horses",0.4286872536873133
S1_NO_CN,2030,Eastern Europe,Animal products nec,3.672735822303848
S1_NO_CN,2030,Eastern Europe,Forestry,0.4279280907338909
S1_NO_CN,2030,Eastern Europe,Coal,0.2647288255592958
S1_NO_CN,2030,Eastern Europe,Oil,0.1289297878414259
S1_NO_CN,2030,Eastern Europe,Gas,2.531774500463121
S1_NO_CN,2030,Eastern Europe,Mine,2.9487128992031284
S1_NO_CN,2030,Eastern Europe,Manufac,62.2327803637146
S1_NO_CN,2030,Eastern Europe,Petro,9.9633675221493
S1_NO_CN,2030,Eastern Europe,WatWaste,0.4973806946533216
S1_NO_CN,2030,Eastern Europe,OthServ,9.068994949359451
S1_NO_CN,2030,Eastern Europe,Transport,67.40667379870781
S1_NO_CN,2030,Eastern Europe,Power,242.88962900743928
S1_NO_CN,2030,Eastern Europe,Households,59.08365713943378
S1_NO_CN,2030,Russia,Rice,0.7254769800078225
S1_NO_CN,2030,Russia,Crops nec,13.387797782302602
S1_NO_CN,2030,Russia,"Bovine cattle, sheep and goats, horses",0.242602469378623
S1_NO_CN,2030,Russia,Animal products nec,5.320744258287173
S1_NO_CN,2030,Russia,Forestry,4.238928734422893
S1_NO_CN,2030,Russia,Coal,9.823851622495496
S1_NO_CN,2030,Russia,Oil,2.4732508401932205
S1_NO_CN,2030,Russia,Gas,30.858420264440163
S1_NO_CN,2030,Russia,Mine,13.236094177780508
S1_NO_CN,2030,Russia,Manufac,308.07373511237824
S1_NO_CN,2030,Russia,Petro,36.81658233752912
S1_NO_CN,2030,Russia,WatWaste,2.230084272059894
S1_NO_CN,2030,Russia,OthServ,43.37590613289603
S1_NO_CN,2030,Russia,Transport,262.2488584531475
S1_NO_CN,2030,Russia,Power,1162.293084389041
S1_NO_CN,2030,Russia,Households,290.8220228605849
S1_NO_CN,2030,North Africa,Rice,0.4215927089288473
S1_NO_CN,2030,North Africa,Crops nec,6.714527118630689
S1_NO_CN,2030,North Africa,"Bovine cattle, sheep and goats, horses",0.3808274345223846
S1_NO_CN,2030,North Africa,Animal products nec,3.1274754229154818
S1_NO_CN,2030,North Africa,Forestry,0.4428847336431223
S1_NO_CN,2030,North Africa,Coal,0.2808761841842067
S1_NO_CN,2030,North Africa,Oil,1.2812575940280235
S1_NO_CN,2030,North Africa,Gas,15.536792336572814
S1_NO_CN,2030,North Africa,Mine,9.051540757031264
S1_NO_CN,2030,North Africa,Manufac,89.35104549012902
S1_NO_CN,2030,North Africa,Petro,19.652287927587768
S1_NO_CN,2030,North Africa,WatWaste,0.6701720173918891
S1_NO_CN,2030,North Africa,OthServ,29.32547118271884
S1_NO_CN,2030,North Africa,Transport,209.77376574315127
S1_NO_CN,2030,North Africa,Power,292.61972560194664
S1_NO_CN,2030,North Africa,Households,148.01134562838843
S1_NO_CN,2030,Sub Saharan,Rice,0.0314184376419973
S1_NO_CN,2030,Sub Saharan,Crops nec,2.4126816218512346
S1_NO_CN,2030,Sub Saharan,"Bovine cattle, sheep and goats, horses",0.2707521053680072
S1_NO_CN,2030,Sub Saharan,Animal products nec,3.003348807724892
S1_NO_CN,2030,Sub Saharan,Forestry,1.1571256380659336
S1_NO_CN,2030,Sub Saharan,Coal,0.1164987376762702
S1_NO_CN,2030,Sub Saharan,Oil,0.7361835540993229
S1_NO_CN,2030,Sub Saharan,Gas,5.836295407806367
S1_NO_CN,2030,Sub Saharan,Mine,10.83948238380508
S1_NO_CN,2030,Sub Saharan,Manufac,51.17151015818426
S1_NO_CN,2030,Sub Saharan,Petro,9.168908019864531
S1_NO_CN,2030,Sub Saharan,WatWaste,1.3342988807208018
S1_NO_CN,2030,Sub Saharan,OthServ,29.897474383769456
S1_NO_CN,2030,Sub Saharan,Transport,187.3355407175061
S1_NO_CN,2030,Sub Saharan,Power,125.9979767678259
S1_NO_CN,2030,Sub Saharan,Households,97.21661355096316
S1_NO_CN,2030,South Africa,Rice,0.0050825984509302
S1_NO_CN,2030,South Africa,Crops nec,3.6650962361792656
S1_NO_CN,2030,South Africa,"Bovine cattle, sheep and goats, horses",0.4694740526871143
S1_NO_CN,2030,South Africa,Animal products nec,4.209065999482471
S1_NO_CN,2030,South Africa,Forestry,0.3577168462246554
S1_NO_CN,2030,South Africa,Coal,0.0273569436875296
S1_NO_CN,2030,South Africa,Oil,0.0005762395750536
S1_NO_CN,2030,South Africa,Gas,0.0748473232210262
S1_NO_CN,2030,South Africa,Mine,9.403425861170929
S1_NO_CN,2030,South Africa,Manufac,49.64761168980212
S1_NO_CN,2030,South Africa,Petro,63.158348622790776
S1_NO_CN,2030,South Africa,WatWaste,0.2916444461770842
S1_NO_CN,2030,South Africa,OthServ,27.2718606415277
S1_NO_CN,2030,South Africa,Transport,46.48512203661408
S1_NO_CN,2030,South Africa,Power,210.77867097647712
S1_NO_CN,2030,South Africa,Households,48.82347364894832
S1_NO_CN,2050,Australia_Oceania,Rice,0.0579345513810103
S1_NO_CN,2050,Australia_Oceania,Crops nec,15.036718427599787
S1_NO_CN,2050,Australia_Oceania,"Bovine cattle, sheep and goats, horses",4.1163906834755135
S1_NO_CN,2050,Australia_Oceania,Animal products nec,8.15873385900941
S1_NO_CN,2050,Australia_Oceania,Forestry,4.457506161484322
S1_NO_CN,2050,Australia_Oceania,Coal,7.581127152852526
S1_NO_CN,2050,Australia_Oceania,Oil,0.1491653909937347
S1_NO_CN,2050,Australia_Oceania,Gas,3.1656347527841624
S1_NO_CN,2050,Australia_Oceania,Mine,36.84363479590328
S1_NO_CN,2050,Australia_Oceania,Manufac,40.93718093526826
S1_NO_CN,2050,Australia_Oceania,Petro,25.80219215015928
S1_NO_CN,2050,Australia_Oceania,WatWaste,0.6560620399848188
