scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn
S2_CAPACITY,2030,Sub Saharan,Transport,43.80961081981446,1.198960927306897,67.21945192975122,56.06475616682748
S2_CAPACITY,2030,South Africa,Rice,0.0004298719977454,1.4948165215326057,0.000822332750109,0.0005501228677114
S2_CAPACITY,2030,South Africa,Crops nec,1.333180515855811,1.5799905880501277,2.695653080812777,1.706119752113195
S2_CAPACITY,2030,South Africa,"Bovine cattle, sheep and goats, horses",0.6635930525277524,1.666485896700963,1.415220187452793,0.8492241405400308
S2_CAPACITY,2030,South Africa,Animal products nec,0.768747360270991,1.677728283820524,1.65053905632316,0.9837940241111776
S2_CAPACITY,2030,South Africa,Forestry,0.2137452137910152,1.5526160041821555,0.424698765921621,0.2735375400461828
S2_CAPACITY,2030,South Africa,Coal,0.5954087328568112,2.8067959690459943,2.1386838311238843,0.7619662614877676
S2_CAPACITY,2030,South Africa,Oil,4.347504625800987e-06,1.3346203334559477,7.425373978757106e-06,5.563660030648693e-06
S2_CAPACITY,2030,South Africa,Gas,0.0029284117240027,1.6210268650211457,0.0060749525636747,0.003747594950432
S2_CAPACITY,2030,South Africa,Mine,0.0537730193668058,1.5408348447748792,0.106033001634629,0.068815293502993
S2_CAPACITY,2030,South Africa,Manufac,68.07432474915238,1.4261940811098988,124.24602797567798,87.11719891380422
S2_CAPACITY,2030,South Africa,Petro,4.248538510530769,1.573623128727241,8.555804081283366,5.437009498544967
S2_CAPACITY,2030,South Africa,Power,6.869139418929506,1.938416041620052,17.040010894073,8.790688138452621
S2_CAPACITY,2030,South Africa,WatWaste,1.9862187756024603,1.6043342603082908,4.077955502921567,2.5418365750394534
S2_CAPACITY,2030,South Africa,OthServ,141.13783552461263,1.4812968719182067,267.55070542478285,180.61923279004236
S2_CAPACITY,2030,South Africa,Transport,17.17538224658027,1.4369773784738322,31.58470932336388,21.979962732786777
S2_CAPACITY,2050,Australia_Oceania,Rice,0.0047833279263739,5.083546238343264,0.031118415503096,0.0061213991252068
S2_CAPACITY,2050,Australia_Oceania,Crops nec,5.820820764027157,4.801286030368535,35.76533915000714,7.449116714228943
S2_CAPACITY,2050,Australia_Oceania,"Bovine cattle, sheep and goats, horses",0.1635263414174264,4.448290107217385,0.9308964311905013,0.2092706195147931
S2_CAPACITY,2050,Australia_Oceania,Animal products nec,1.9206863831628145,5.590186585430975,13.740524250263944,2.4579724023258294
S2_CAPACITY,2050,Australia_Oceania,Forestry,0.1331996026589391,4.940516640336498,0.8421623804475885,0.1704603875515927
S2_CAPACITY,2050,Australia_Oceania,Coal,0.0031567350801451,4.826960698536681,0.0194999025537019,0.0040397890319089
S2_CAPACITY,2050,Australia_Oceania,Oil,3.181226310824779e-05,1.4393864688983158,5.859931282606684e-05,4.071131025492073e-05
S2_CAPACITY,2050,Australia_Oceania,Gas,1.564475085840803,3.237654136136785,6.482158504940762,2.002115803229576
S2_CAPACITY,2050,Australia_Oceania,Mine,0.0723548412968841,3.0421243792643344,0.2816858967393979,0.092595128853127
S2_CAPACITY,2050,Australia_Oceania,Manufac,246.93129247601223,2.2681934175216187,716.764945152544,316.00698316580906
S2_CAPACITY,2050,Australia_Oceania,Petro,16.82422725284573,2.716438773157609,58.48649404356691,21.53057920700247
S2_CAPACITY,2050,Australia_Oceania,Power,15.716965905608037,3.501255013557994,70.42275265202015,20.113574241052348
S2_CAPACITY,2050,Australia_Oceania,WatWaste,12.193861889655611,1.7977726891908838,28.054116242474592,15.604929597581588
S2_CAPACITY,2050,Australia_Oceania,OthServ,1377.7257255689976,1.8435188880125035,3250.3557821708723,1763.125829671842
S2_CAPACITY,2050,Australia_Oceania,Transport,61.88275271919826,1.5321276910723058,121.33472992840034,79.19361622828724
S2_CAPACITY,2050,China,Rice,26.933976392802624,7.616634939450086,262.5331548875245,34.46839148406623
S2_CAPACITY,2050,China,Crops nec,207.10802794246777,7.1899806188258975,1905.6590201850693,265.0436967083984
S2_CAPACITY,2050,China,"Bovine cattle, sheep and goats, horses",10.668253677907284,7.004658061173907,95.63146647321072,13.652553148303236
S2_CAPACITY,2050,China,Animal products nec,155.3728180028215,7.927799258258275,1576.3339498624682,198.83625912269548
