scenario,year,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe,group,final_energy_share_pct,household_Mtoe_S0,nonenergy_industries_Mtoe_S0,energy_industries_Mtoe_S0,power_sector_Mtoe_S0,modeled_final_demand_Mtoe_S0,group_S0,final_energy_share_pct_S0,modeled_final_demand_Mtoe_gap,modeled_final_demand_Mtoe_pct
S2_CAPACITY,2035,Coal,75.82853305565918,217.871675156025,1148.186802272323,1972.8104684377165,293.7002082116842,GLOBAL,2.9150640958508864,80.5871707040074,428.4880742531614,1041.2193461323575,2668.212076528137,509.0752449571688,GLOBAL,4.449719578001301,-215.37503674548464,-42.30711252981969
S1_NO_CN,2035,Electricity,816.1256531496595,1393.6110006133356,76.41720703917461,155.1899268050352,2209.736653762995,GLOBAL,19.395335641142744,826.5625876231995,1428.984485605686,77.09871927445083,159.7052941250861,2255.547073228885,GLOBAL,19.715262272661743,-45.810419465889936,-2.0310114565825006
S2_CAPACITY,2035,Electricity,746.5778122038232,1284.355132248782,48.97205298880646,139.4723215203491,2030.932944452605,GLOBAL,20.1576285679289,826.5625876231995,1428.984485605686,77.09871927445083,159.7052941250861,2255.547073228885,GLOBAL,19.715262272661743,-224.61412877628004,-9.958299316481922
S1_NO_CN,2035,Gas,620.3696826688873,1048.5471371691222,817.2025263660812,1728.7720874190056,1668.9168198380094,GLOBAL,14.648443208282185,623.4726807579095,1047.577139672945,818.4498312860402,1701.0721668204276,1671.0498204308544,GLOBAL,14.60629479717156,-2.1330005928450646,-0.127644344696743
S2_CAPACITY,2035,Gas,519.1922879018872,827.0411541663391,677.5666758291346,1497.401573914651,1346.2334420682264,GLOBAL,13.361777288146708,623.4726807579095,1047.577139672945,818.4498312860402,1701.0721668204276,1671.0498204308544,GLOBAL,14.60629479717156,-324.81637836262803,-19.437863215764516
S1_NO_CN,2035,Oil,0.17021506482635,6.923345274508405,4521.8388064319815,76.54031245994872,7.093560339334755,GLOBAL,0.062261710434049,0.1712602482999138,6.962171205470491,4509.67617298028,76.06345950756084,7.133431453770405,GLOBAL,0.0623518230607403,-0.03987111443565006,-0.5589331683362011
S2_CAPACITY,2035,Oil,0.1812732800108233,7.2840607732754625,4266.443112590492,65.70649615915933,7.465334053286287,GLOBAL,0.0740957161548313,0.1712602482999138,6.962171205470491,4509.67617298028,76.06345950756084,7.133431453770405,GLOBAL,0.0623518230607403,0.33190259951588175,4.652776180255482
S1_NO_CN,2035,Oil_pct,1658.189246912995,5342.677849501797,1704.127227714691,467.9148400579474,7000.867096414792,GLOBAL,61.44812183061197,1666.696755104518,5331.111763720541,1694.9885560858595,460.48327207625226,6997.808518825059,GLOBAL,61.16637152910466,3.0585775897334315,0.043707649066210386
S2_CAPACITY,2035,Oil_pct,1488.832206697104,4908.093167768781,1255.264218882019,402.5114604830284,6396.925374465885,GLOBAL,63.49143433191868,1666.696755104518,5331.111763720541,1694.9885560858595,460.48327207625226,6997.808518825059,GLOBAL,61.16637152910466,-600.8831443591735,-8.586733157140781
S1_NO_CN,2040,Coal,82.77206029551206,389.3232537418068,1081.094711127721,2731.1720549583315,472.0953140373189,GLOBAL,3.769580812124484,82.85644506714218,391.6595760860843,1084.3951608017926,2706.576613985443,474.5160211532265,GLOBAL,3.773682406787314,-2.4207071159076463,-0.5101423361901564
