year,region,scenario,real_GDP,real_household_consumption,real_investment,government_income,exports_FOB,imports_CIF,CO2_Mt,power_CO2_Mt,real_wage,EV,carbon_price_2024USD_t,additional_carbon_price_2024USD_t,renewable_capacity_GW,total_generation_TWh,renewable_generation_TWh,renewable_generation_share_pct
2020,Rest of World,S0_BASELINE,108.79098341745924,48.37206964925774,37.37673991685906,11.848773303946933,46.09936773259335,40.11222239499994,46.67821801175883,17.838255609870316,1.0228355767198885,0.0,0.0,0.0,21.220290000026523,86.6265372263898,29.60463772339327,34.17502150181129
2020,Southeast Asia,S0_BASELINE,4050.9615720268007,2294.063038141681,1179.5049631472982,532.8087063207594,2104.519821386788,2121.871406068595,1564.7376272966462,579.3122304522191,1.031476948827276,0.0,4.491874959203561,0.0,90.15660999992636,1071.1663395240366,270.8556786170467,25.286052093216355
2020,"Central, Western and South Asia",S0_BASELINE,6589.549279277681,3797.4244679482313,1693.3190615053634,688.1477789885819,2021.2871542017033,2112.80970241599,3324.0730295049534,1238.3377829636436,1.0319281513412748,0.0,1.4205074657314662,0.0,114.44799999965706,2206.44601465052,257.6835713383258,11.678671022419756
2020,India,S0_BASELINE,3925.843704244073,2415.5261489207355,1183.479128100144,429.2407289942083,595.4745718177614,784.9923555522512,2477.105892318536,1261.8879347636343,1.0848835433026582,0.0,0.0,0.0,134.77428999951337,1751.4351616403528,304.0194649847069,17.35830544249034
2020,Canada,S0_BASELINE,2146.3882492898874,1221.8651776009408,499.32730340353567,858.6521220636536,684.616250202064,742.7032292963593,631.8984895661914,113.85024421769678,0.9545896053109666,0.0,3.989666407049269e-13,0.0,100.38999999980976,701.5696955390988,447.66652572811887,63.80927348695183
2020,United States,S0_BASELINE,26542.692374620863,18093.57131823595,5773.670685022566,8993.338905267692,3159.278835706998,4108.365874282284,5069.016953998521,1751.693030162436,1.0260520719617898,0.0,6.565048017297415,0.0,292.5480800002401,4495.943290288413,867.2323825632619,19.289219782566015
2020,Rest of America,S0_BASELINE,4842.234977773446,3201.2630707147687,970.5590030426351,986.7618472503156,1423.0130651866486,1427.9220600214696,1254.2378381190154,302.3951869491335,0.9372147254761322,0.0,7.601634546344447,0.0,127.77803999658254,989.8848754109586,452.2341555739868,45.685530389201894
2020,Brazil,S0_BASELINE,2552.1837180755824,1605.01644036224,375.63806741370036,940.2401368211763,380.72447921018085,345.5464422638117,480.9100060595017,66.71022461790622,0.8979247696794254,0.0,0.0,0.0,150.59063999911658,604.2226055881886,498.99324465564297,82.58433895731051
2020,"EU, UK and EFTA",S0_BASELINE,23278.624151980417,12721.771512992676,5071.959106254242,10489.069591240965,10693.054193446762,10681.32101731032,3349.315710834599,854.8783850881011,0.9235846216942565,0.0,41.78339527578317,0.0,572.0446199991507,3595.008954215745,1368.2912910853993,38.06085905518679
2020,Eastern Europe,S0_BASELINE,378.228548346279,251.352553824079,79.82524195096777,123.89372424564439,203.96096524701943,243.31142246292484,374.3905149301378,186.84084355078664,0.9482693095778784,0.0,0.48629985313310153,0.0,28.055629999817075,212.8765233575124,21.28825394967336,10.000282611681472
2020,Russia,S0_BASELINE,2137.1772945005805,1133.4702945582173,476.6362111538938,386.2810982354473,562.5270519972444,408.9654509965665,1694.139052077175,841.2021789190443,1.044513221036348,0.0,0.0,0.0,53.99171000041424,1159.9976714559114,196.62395838918616,16.950375266047192
2020,North Africa,S0_BASELINE,922.1981839700458,589.5711788869662,221.7974656436558,155.85889174714598,254.48870930635027,319.2234241187295,558.2286263249889,192.9439702182035,1.049684042533867,0.0,0.0,0.0,10.453369999952312,377.39553350698185,26.659109413758337,7.06397056849777
2020,Sub Saharan,S0_BASELINE,1852.6089195422353,1295.028554608582,437.8308684656927,245.18191913087668,414.42356881097834,512.907248793236,391.7444432038396,72.32761075763041,0.9859653242738673,0.0,5.568373314418846e-15,0.0,33.75260999943625,214.71541542687785,122.05029837731124,56.84282059332434
2020,South Africa,S0_BASELINE,483.1437607713671,283.9969464328877,81.99109058688835,140.39125592314852,181.3733183484412,149.2562299245054,437.3651629954064,222.1757560091852,0.9175093800923921,0.0,0.0,0.0,7.233639998616896,254.5220006160005,17.03028191304313,6.69108441385264
2025,Australia_Oceania,S0_BASELINE,2087.1372401766075,1205.4158259112564,518.0490398845686,891.6421932785835,718.6180750852506,697.4725340337636,412.71154542640033,178.5029418355717,0.9248611082628084,0.0,71.28132057767624,0.0,127.48525012030092,390.9132381478465,185.0292788849619,47.33256918124178
2025,China,S0_BASELINE,24485.934588558728,10783.617304236948,8163.025365630385,5078.49933434341,5527.515912042169,5152.309537060229,11597.26091488335,5803.75077514737,1.3401197088066066,0.0,14.985713895234976,0.0,2997.1388817918382,11357.55445889313,4158.949336481802,36.618352582278696
2025,Japan,S0_BASELINE,6480.372498015053,3567.336427972211,1677.143627765767,2562.2399189757098,1406.860645188841,1449.3955378601797,1305.0230210779532,625.9726548427766,1.0582071065815504,0.0,5.989166612271548,0.0,83.21785701718483,1174.0615743450871,129.49239191244106,11.029437871235524
2025,South Korea,S0_BASELINE,2347.146295641304,1061.2908430895575,743.4440905251408,803.5488656572848,1184.0947762951375,1013.7533601301517,602.128046205439,277.78359356555575,1.1175866316804406,0.0,25.38997127937337,0.0,46.96622122873384,636.610933027332,62.6996827520902,9.848979886966264
2025,Rest of World,S0_BASELINE,119.99512946629636,53.90533046183446,42.72647187861058,14.457191562406653,56.12673697557352,49.7001835200772,56.9451761665302,24.867880594518983,1.0757665623921802,0.0,0.0,0.0,31.772973703743,92.67940960642964,11.872874353280336,12.810692691828125
2025,Southeast Asia,S0_BASELINE,4653.631415828211,2610.049953284318,1361.3964600623658,650.2225349100019,2584.877860421377,2611.060322009988,1931.600261840451,815.8121609259855,1.0720737983883022,0.0,6.0019639768275646,0.0,87.61651583734212,1334.548922651496,191.92709243512684,14.381420506773482
2025,"Central, Western and South Asia",S0_BASELINE,7479.368603164292,4337.1394078790845,1971.0901946433617,826.3569551159221,2501.045846288388,2612.073948486749,3788.542761794456,1506.2502517238495,1.0594182243491261,0.0,1.7660363087467308,0.0,108.85966840223271,2564.6651651139678,172.0849630200509,6.709841322011477
2025,India,S0_BASELINE,4999.363042459695,2982.3477930633258,1502.163330400172,559.9337025359755,759.256845644363,999.9628871754176,2897.8497622897803,1529.995387813232,1.2596195584457348,0.0,2.3297923720860708e-14,0.0,143.23299334311713,2073.197086881671,247.31700218216855,11.929256689925317
2025,Canada,S0_BASELINE,2277.728988962729,1299.6941697937873,536.9824329223181,1028.438126374679,816.0533446487249,879.0845798575438,717.3070107327441,167.72235827417094,0.9773230550522044,0.0,18.81212589751964,0.0,93.82019609442338,823.3431737201373,344.79721008494886,41.87770313647477
2025,United States,S0_BASELINE,29482.632132251412,20064.68008901166,6346.256639999658,10797.141808057435,3834.758208526392,4896.965611848249,5449.308591038407,1944.079202205867,1.102304950502273,0.0,18.81212589751962,0.0,366.4646222464965,5159.787285203975,764.4101869129737,14.814761629902254
2025,Rest of America,S0_BASELINE,5139.1401462896265,3428.8991827245527,1046.4273195088842,1153.8548739384362,1711.31836159163,1721.7075891364852,1547.0639744437622,481.2222160001489,0.9246974877466836,0.0,6.7698058501961285,0.0,94.70107155814632,1108.339682133168,236.66790498302916,21.353372869184458
2025,Brazil,S0_BASELINE,2800.6770431055133,1767.4482101301685,422.0924351242627,1155.3645691740714,485.9390774609264,449.4820632526455,634.7025491760993,136.56865699930893,0.9228704643216935,0.0,0.0,0.0,321.06949858760606,787.5280742071973,527.2009346530979,66.9437639012209
2025,"EU, UK and EFTA",S0_BASELINE,23724.37345232618,12899.907147556189,5334.969759132045,12215.419487341627,12283.353784875322,12292.956003151512,3131.188938390765,760.5668922426623,0.9310488607282861,0.0,127.97364556135791,0.0,962.821653833334,4436.140744890386,1513.4040450362302,34.1153297892857
2025,Eastern Europe,S0_BASELINE,408.44172541876503,268.4316299368701,82.92180105534462,147.2545990660986,246.76978473526736,289.9744903220314,428.77019346166975,225.38659227377028,1.0305401375037049,0.0,1.6764547568537493,0.0,18.16278973745561,262.6202004475623,8.307386672238607,3.1632702503771615
2025,Russia,S0_BASELINE,2328.0309070484923,1242.335819563934,553.8103657388657,466.4267738928443,675.3992405632334,509.8800977741153,2054.788913184977,1111.2943625949629,1.1265969011741601,0.0,0.0,0.0,19.35477280055807,1428.93002351234,61.15152234160831,4.279532330862262
2025,North Africa,S0_BASELINE,1123.7517424745308,699.3505098101169,268.148917372234,190.18525913149583,318.5099850572977,397.7542933382402,693.3058252965412,261.6183545089896,1.096391884111899,0.0,5.350006267276993e-13,0.0,11.800104690898598,499.84778127293833,22.292883159714517,4.459934403018115
2025,Sub Saharan,S0_BASELINE,1951.175474886824,1373.7325996191119,465.1015033619432,290.853819259994,508.12016545154864,614.6156135280352,469.0902236390054,117.13611881752584,0.8694593229102124,0.0,0.0,0.0,24.73859849687233,220.7278248524404,68.538124424368,31.050967167454615
2025,South Africa,S0_BASELINE,491.99246498185937,296.3089289231833,91.97982212432018,167.90181333560756,215.5675915412972,183.80635664447934,451.25795347855694,225.24618247928677,0.8762964176909522,0.0,0.0,0.0,8.560072217769084,257.44950921212404,14.843220517730408,5.765487983704184
2030,Australia_Oceania,S0_BASELINE,2209.7895939256077,1321.0794787365546,571.3655847076008,1098.7004623370217,898.8927698573254,879.2805936954925,443.1828436417616,176.90089351821993,0.9539077162319988,0.0,77.83357123041776,0.0,221.6313928787267,521.7275696841425,319.494540614295,61.2378105315997
2030,China,S0_BASELINE,29255.412264215884,13601.030826322029,8566.220339476904,5996.123907997796,6879.060309599026,6407.234118878595,12254.284103503089,5536.183545803775,1.5189064864897586,0.0,15.9071241432768,0.0,6262.761725945997,15323.598180644916,8318.069401208586,54.282742885512725
2030,Japan,S0_BASELINE,6705.0563480386645,3716.532185107304,1757.469494310285,2969.9776559478714,1653.51605227928,1701.4020005388904,1385.1744482753377,620.5818441447641,1.1403766500109636,0.0,6.539453288185007,0.0,138.74978811022788,1223.3349944247168,192.77340218193524,15.75802237821117
2030,South Korea,S0_BASELINE,2611.539469913947,1180.75156171187,846.0720091864191,980.0355439929615,1427.9796161804425,1240.3574458886267,653.9789874537844,276.6854102000238,1.2760751884408417,0.0,27.73188899314619,0.0,86.22356256538093,691.8694381024637,113.17604214832254,16.358005703897202
2030,Rest of World,S0_BASELINE,135.18533559354674,61.259422898999404,49.580751116708875,17.548557161836676,67.99649551544553,60.85315385830158,63.375296811457964,26.87754662100083,1.1567825695583889,0.0,0.0,0.0,86.80799681388284,103.4790286161434,16.32221577749963,15.773452839460901
2030,Southeast Asia,S0_BASELINE,5699.019526193678,3119.80645518024,1647.290794254153,802.4638518793914,3222.5608352720737,3255.098477794899,2155.8339622167714,850.1635214836767,1.1680838824635682,0.0,6.373087548955716,0.0,222.58146118336063,1606.0733167560395,403.4914486461223,25.12285363541795
2030,"Central, Western and South Asia",S0_BASELINE,8772.205819493829,5055.66174354302,2325.5335027218753,1004.1596531028088,3045.390425992535,3177.510351039932,4263.03065341208,1658.8544231296949,1.139765566086025,0.0,1.868415225195681,0.0,282.84317804621963,3033.7005992046625,386.1190545700682,12.727658578809525
2030,India,S0_BASELINE,6842.0388058115595,3902.9077973368644,2076.645717648326,753.5097021427335,987.6900991272527,1314.5940453380404,3445.268707300796,1814.7821721907376,1.491381815844368,0.0,2.50494901308928e-12,0.0,317.09923177414487,2761.259576550756,513.1555622299722,18.584111634697656
2030,Canada,S0_BASELINE,2494.7308035869005,1438.5962829258171,587.8610763536235,1246.6528626529775,993.323144841732,1063.2966214684773,784.3316029168168,175.57304252277237,1.0427120007871111,0.0,20.5397701125979,0.0,161.63844730038988,983.6512850772364,477.1602116337991,48.509082321417644
2030,United States,S0_BASELINE,32638.35452644615,22294.687062331897,6933.281513165678,12862.392551800582,4676.641556195408,5858.858316506139,5901.352640798317,1963.344962476874,1.186605194380111,0.0,20.53977011259867,0.0,652.7827194086657,5791.693012462196,1334.1454300186283,23.03549976056913
2030,Rest of America,S0_BASELINE,5649.01395224351,3812.6956726205376,1165.1168910180402,1391.81143039702,2080.9185010516294,2095.3182131480385,1681.5126037971402,474.6947889052373,0.9559228591337707,0.0,7.3840793488898315,0.0,181.7596352422981,1218.655997029857,363.9178578403751,29.862230090142425
2030,Brazil,S0_BASELINE,3098.361018209016,1996.7275954348045,478.82892518532645,1472.0252211127747,639.4725930939939,601.4446824413528,730.6986110190901,137.0818361016403,0.9843638334766684,0.0,0.0,0.0,455.1441487247072,959.2596107085504,701.6371304813958,73.14361228689036
2030,"EU, UK and EFTA",S0_BASELINE,25404.016173525524,13790.829612738495,5904.054002905067,14652.336102736928,14457.95966332088,14478.012590652976,2533.9684530822,391.13354920639233,0.9910713410494209,0.0,319.9341139033943,0.0,1761.1074984782358,5118.649162814287,2631.856432736884,51.41701157908353
2030,Eastern Europe,S0_BASELINE,440.1432623604483,295.2793566861494,87.20269043994823,176.89719895998377,300.7887651949596,348.06045484563765,475.2319950981549,242.5184219098582,1.142176291833426,0.0,1.7788336733023753,0.0,45.12072917287546,285.71570439812416,16.277792128226,5.697198956044809
2030,Russia,S0_BASELINE,2490.941753722915,1331.5157675392923,608.2764471778312,547.1589780819825,776.4139063857273,600.0876298580857,2189.5380462371527,1162.862597621111,1.226985769550159,0.0,0.0,0.0,25.716737810023822,1496.9680261298013,62.60092023836523,4.181847517492477
2030,North Africa,S0_BASELINE,1438.9322346910665,856.8359435169592,339.37260078060524,228.12437331334797,391.40715329982544,491.9692867271163,830.7948283886511,293.9142209243843,1.1966608025576948,0.0,0.0,0.0,35.68638700517524,599.4971348806797,60.99559907752145,10.17446048172718
2030,Sub Saharan,S0_BASELINE,2168.3778162312165,1532.186026649468,525.054854284799,353.41456549215883,628.3388969722987,748.6484334612352,528.789276431107,126.38588763812793,0.7855407981018434,0.0,1.9398552489287834e-14,0.0,42.588096238011566,249.49075676269203,86.56714445617952,34.6975357241469
2030,South Africa,S0_BASELINE,526.307406037005,325.09750490790924,105.81534440925311,205.50371271754057,263.4665557689476,230.31966595891188,465.8778844444429,210.89085212216207,0.8870792610249164,0.0,0.0,0.0,19.757263354102975,260.0829935323695,32.76840307820101,12.599210210998555
2035,Australia_Oceania,S0_BASELINE,2498.799838452402,1525.8262238606878,662.4911824982333,1368.4110487961789,1119.6099712370724,1097.8831347564198,469.0263669479533,178.24856715700562,1.0485180493823687,0.0,116.75035684562664,0.0,252.61394771684024,569.1780455696596,363.65990806517055,63.892117922644566
2035,China,S0_BASELINE,33382.48009020939,15662.112602464904,9160.939593646388,6888.292713545807,8274.291700376376,7701.708956787488,11732.774480364022,5086.2623798377845,1.6062705249496119,0.0,32.543698063345474,0.0,7668.982421030725,16984.908204650445,10248.16479413044,60.33688655040541
2035,Japan,S0_BASELINE,6935.950531397936,3875.8529952593385,1844.1835783924091,3417.354277338733,1917.280837079788,1967.772714326455,1508.5422153886316,637.680817013603,1.241897062681586,0.0,9.802781249985184,0.0,127.53540163038645,1229.0751318442794,178.2522035671255,14.502954209125564
2035,South Korea,S0_BASELINE,2789.904958993761,1267.5561184334936,934.6575618591446,1171.1142011035693,1669.9850003453312,1470.0069353936385,689.9115539510188,273.2271161025754,1.4290508697376492,0.0,41.5914348087591,0.0,92.71935944285477,711.3333251964712,121.72769960142747,17.1126102615544
2035,Rest of World,S0_BASELINE,155.50389387193772,70.03531201441757,57.674380723575645,20.75705061770629,80.33603512668363,72.0352862611597,72.97544640494942,30.61207734601388,1.2679805795625356,0.0,0.0,0.0,91.1141457059314,115.94937302422346,17.4093953144556,15.01465239559211
2035,Southeast Asia,S0_BASELINE,6836.386152212729,3619.588509574937,1952.2461886781227,964.8311570736412,3897.613206188491,3929.882459488761,2337.190912472933,891.6884112128331,1.2371090575791859,0.0,13.040514482338962,0.0,250.06656843701103,1741.5474726194473,459.0711438007712,26.359955787497775
2035,"Central, Western and South Asia",S0_BASELINE,10368.551980181981,5866.170105713532,2726.19271662881,1204.4230687551135,3605.969741884698,3754.3742663508688,4799.183792461185,1859.7560004139157,1.2464793527552531,0.0,3.826412002226158,0.0,296.11189232456456,3393.366813841252,405.6014623455345,11.95277388495464
2035,India,S0_BASELINE,8541.657922320848,4673.318681012478,2633.689967736824,935.2574704115884,1219.6053491941602,1623.8498253353807,3809.090363582617,1951.3258991423447,1.5844880931036376,0.0,0.0,0.0,371.8885445333309,3071.1682758196616,603.0577736652331,19.63610325143397
2035,Canada,S0_BASELINE,2769.536287457884,1607.3351119260399,652.2525089414498,1499.2845663372318,1201.1668977290053,1278.6685965197014,839.7048768801608,179.4660743813491,1.128847152828443,0.0,30.816053851663924,0.0,171.2952870006756,1052.2441527586998,507.7566207687085,48.25463932847789
2035,United States,S0_BASELINE,35606.00967906922,24432.398628324405,7507.366599075745,15107.727687076875,5627.883330197922,6917.000793819987,6245.496837302021,1999.64492222912,1.2724162729684518,0.0,30.816053851122263,0.0,673.5470356815655,6066.410889647831,1378.9614620198613,22.731092355992935
2035,Rest of America,S0_BASELINE,6481.913081409252,4396.884669156185,1346.5274478967658,1696.65079559377,2541.614219373522,2557.029544631483,1915.9682462799287,530.9050142889714,1.0415556399597343,0.0,11.082517705547351,0.0,174.33516761701367,1300.2853631961696,349.24662194098124,26.85922889130389
2035,Brazil,S0_BASELINE,3458.191839805078,2283.8758816915815,547.4683208022824,1868.6723344962204,840.319993176267,799.7107253221188,869.229831455028,159.168079210075,1.083925154684463,0.0,1.3660271696714357e-10,0.0,424.1095475040734,951.327685098414,657.5271849551398,69.11679279964602
2035,"EU, UK and EFTA",S0_BASELINE,27963.586902388764,15270.417886094832,6578.727199111574,17339.005464018723,17150.043362889446,17168.69336929094,2684.9370806939637,389.9026905791652,1.1096962653298879,0.0,383.9209366840731,0.0,1796.9512030380754,5394.83914477737,2680.0953044161224,49.67887331748651
2035,Eastern Europe,S0_BASELINE,499.34355372683376,341.8931021343803,98.88664936459581,217.12646822496805,372.3176366520042,425.93275274803966,537.2017761529695,265.15543506710657,1.3281134680657882,0.0,3.6216541710009924,0.0,43.43773662100064,310.75944211849475,15.68618095768958,5.047692469375823
2035,Russia,S0_BASELINE,2717.18778183446,1452.6807571382783,675.2850786649991,640.3234397996223,894.3635849001482,701.5927500710316,2351.008910792698,1220.6512637340954,1.3757789725063423,0.0,2.150908710957967e-11,0.0,25.12027827906556,1571.0296708393978,61.29303203173153,3.9014560430919674
2035,North Africa,S0_BASELINE,1729.1452025228969,993.2209299509731,407.1973472328315,267.49633072944204,475.3882649406791,594.9886107185758,952.1058326434896,331.2607859326383,1.2516283388415397,0.0,0.0,0.0,40.15780696101515,672.91258606857,68.73566465042796,10.214649877781268
2035,Sub Saharan,S0_BASELINE,2826.9574990702267,1941.9407989321369,705.2893401256905,460.6679807173171,797.3080478547048,951.6902773224538,675.0923934134964,156.59460277753195,0.808970808820145,0.0,0.0,0.0,44.85127688327668,290.0540949534763,90.7988555630449,31.304110903039906
2035,South Africa,S0_BASELINE,619.9458769643637,389.19836121226166,128.3968473828846,258.87143741506003,330.9665269543751,291.98892127144643,523.2105051102058,234.2042142369908,0.9901644368663033,0.0,0.0,0.0,20.548259903045583,289.54631370562055,33.84018794253063,11.68731437449267
2040,Australia_Oceania,S0_BASELINE,2794.9679498742203,1758.5060635036916,759.5561170866047,1685.6810140893538,1399.537996856176,1374.9631113656358,546.9028755944737,200.6479642064904,1.139662000831666,0.0,116.75035684166474,0.0,251.58675007052767,591.1499714246991,362.3468282051514,61.295245829392265
2040,China,S0_BASELINE,36713.88710015786,17564.773218252143,9290.234582859215,7454.54739933967,9879.383074056832,9179.418484286007,11967.13461217138,5019.361979210104,1.5811428253573394,0.0,32.5436980788118,0.0,8492.157385667595,18150.67359269975,11440.362738329795,63.02996238625073
2040,Japan,S0_BASELINE,7138.036740576892,4023.1665377802537,1922.676678661988,3929.157607615502,2227.2254715089375,2278.1153296095395,1664.3521245001286,658.1579909626066,1.3410633600999824,0.0,9.80278125000704,0.0,116.65355087401896,1237.305418514208,163.89692267078527,13.246278583956856
2040,South Korea,S0_BASELINE,2947.9990706173303,1347.6322260297243,1015.1130465008412,1375.8743461816305,1955.6033707062,1743.5762192590714,766.4161492985402,290.6947374856836,1.5814970869522744,0.0,41.5914348087837,0.0,96.58071178771054,735.7867999832879,126.85200869346762,17.240321339870306
2040,Rest of World,S0_BASELINE,174.65271085087784,78.46350179974134,66.02917148218157,24.442971638362142,94.4406621948873,84.97729980651934,80.84733082064015,33.50801250060775,1.4292383904287118,0.0,0.0,0.0,95.97181723991986,126.00062701544093,19.031386844031484,15.104200109813148
2040,Southeast Asia,S0_BASELINE,8018.311281582558,4079.58380879569,2264.4569745705594,1107.930642333048,4666.953832680714,4692.633166884594,2517.43463895721,925.7841937631084,1.264661803503315,0.0,13.04051448270235,0.0,286.28475245481417,1874.5552362615208,532.7051134259451,28.41768026469757
2040,"Central, Western and South Asia",S0_BASELINE,12054.369208914159,6679.753823987056,3154.889248211493,1422.9330614833939,4269.905789559775,4430.316747675364,5360.987737054367,2054.901321423588,1.3465880891303565,0.0,3.826412002279411,0.0,318.49184695247584,3755.784252068365,438.3504244000654,11.671341988258762
