technology,iso3,year,supplier,P0,P1,S0,S1,T0,T1,rent0,rent1,price_weight,tariff_weight,price_gap0,price_gap1
pv,AUS,2010,JPN,6777.605704087598,6777.605704087598,0.032772354755960374,0.032772354755960374,0.0,0.0,0.0,0.0,0.032772354755960374,222.11809853037934,57.44992627181614,57.44992627181614
pv,AUS,2010,KOR,2523.395909351678,2523.395909351678,0.017284545764365437,0.017284545764365437,0.0,0.0,0.0,0.0,0.01728454576436544,43.61575207680161,22.497590636953113,22.497590636953113
pv,AUS,2010,LUX,3062.9400472240845,3062.9400472240845,1.6225930868283265e-06,1.6225930868283265e-06,0.0,0.0,0.0,0.0,1.6225930868283265e-06,0.004969905345995428,0.0,0.0
pv,AUS,2010,MAC,3062.9400472240845,3062.9400472240845,4.578627915114983e-06,4.578627915114983e-06,0.0,0.0,0.0,0.0,4.578627915114983e-06,0.014024062802543799,0.0,0.0
pv,AUS,2010,MAR,3062.9400472240845,3062.9400472240845,1.4642767510369028e-06,1.4642767510369028e-06,0.0,0.0,0.0,0.0,1.4642767510369026e-06,0.0044849919009701,0.0,0.0
pv,AUS,2010,MEX,3062.9400472240845,3062.9400472240845,0.008150125563962623,0.008150125563962623,0.0,0.0,0.0,0.0,0.008150125563962623,24.963345979765894,0.0,0.0
pv,AUS,2010,MLT,3062.9400472240845,3062.9400472240845,1.5992937015609095e-06,1.5992937015609095e-06,0.0,0.0,0.0,0.0,1.5992937015609095e-06,0.004898540725784154,0.0,0.0
pv,AUS,2010,MYS,3062.9400472240845,3062.9400472240845,0.004405107834306367,0.004405107834306367,0.0,0.0,0.0,0.0,0.004405107834306366,13.492581198037529,0.0,0.0
pv,AUS,2010,NLD,3062.9400472240845,3062.9400472240845,0.0007367277569959975,0.0007367277569959975,0.0,0.0,0.0,0.0,0.0007367277569959975,2.2565529508046147,0.0,0.0
pv,AUS,2010,NOR,3062.9400472240845,3062.9400472240845,7.695368759733312e-06,7.695368759733312e-06,0.0,0.0,0.0,0.0,7.695368759733312e-06,0.023570453152344295,0.0,0.0
pv,AUS,2010,NZL,3062.9400472240845,3062.9400472240845,0.00034138617745900507,0.00034138617745900507,0.0,0.0,0.0,0.0,0.00034138617745900507,1.0456453945079345,0.0,0.0
pv,AUS,2010,PHL,3062.9400472240845,3062.9400472240845,0.003247513722502854,0.003247513722502854,0.0,0.0,0.0,0.0,0.0032475137225028536,9.946939834563752,0.0,0.0
pv,AUS,2010,POL,3062.9400472240845,3062.9400472240845,0.0005948070193912148,0.0005948070193912148,0.0,0.0,0.0,0.0,0.0005948070193912148,1.8218582400633443,0.0,0.0
pv,AUS,2010,PRT,3062.9400472240845,3062.9400472240845,8.4066571725381e-05,8.4066571725381e-05,0.0,0.0,0.0,0.0,8.4066571725381e-05,0.2574908691705054,0.0,0.0
pv,AUS,2010,RUS,3062.9400472240845,3062.9400472240845,2.4717660668054194e-05,2.4717660668054194e-05,0.0,0.0,0.0,0.0,2.4717660668054197e-05,0.0757087127338788,0.0,0.0
pv,AUS,2010,S19,3062.9400472240845,3062.9400472240845,0.005060648584627982,0.005060648584627982,0.0,0.0,0.0,0.0,0.005060648584627982,15.50046321478493,0.0,0.0
pv,AUS,2010,SGP,3062.9400472240845,3062.9400472240845,0.011170247442397781,0.011170247442397781,0.0,0.0,0.0,0.0,0.011170247442397781,34.21379822872257,0.0,0.0
pv,AUS,2010,SVK,3062.9400472240845,3062.9400472240845,1.8209365716689026e-06,1.8209365716689026e-06,0.0,0.0,0.0,0.0,1.8209365716689026e-06,0.005577419548819611,0.0,0.0
pv,AUS,2010,SVN,3062.9400472240845,3062.9400472240845,8.7633169931701e-05,8.7633169931701e-05,0.0,0.0,0.0,0.0,8.763316993170101e-05,0.2684151456490005,0.0,0.0
pv,AUS,2010,SWE,3062.9400472240845,3062.9400472240845,4.2535716196277616e-05,4.2535716196277616e-05,0.0,0.0,0.0,0.0,4.2535716196277616e-05,0.1302843485749368,0.0,0.0
pv,AUS,2010,THA,3062.9400472240845,3062.9400472240845,0.000586904345844615,0.000586904345844615,0.0,0.0,0.0,0.0,0.0005869043458446151,1.7976528247773251,0.0,0.0
pv,AUS,2010,TUR,3062.9400472240845,3062.9400472240845,1.1485999516701548e-05,1.1485999516701548e-05,0.0,0.0,0.0,0.0,1.1485999516701547e-05,0.03518092790210165,0.0,0.0
pv,AUS,2010,USA,2604.4682351451097,2604.4682351451097,0.006788263994379824,0.006788263994379824,0.0,0.0,0.0,0.0,0.006788263994379824,17.67981794514151,18.85878757872709,18.85878757872709
pv,AUS,2010,VGB,3062.9400472240845,3062.9400472240845,8.39016837681039e-06,8.39016837681039e-06,0.0,0.0,0.0,0.0,8.39016837681039e-06,0.025698582724285633,0.0,0.0
pv,AUS,2010,ZAF,3062.9400472240845,3062.9400472240845,1.86920811858191e-05,1.86920811858191e-05,0.0,0.0,0.0,0.0,1.86920811858191e-05,0.05725272403000919,0.0,0.0
pv,AUS,2011,ARE,3062.9400472240845,2308.2131329981794,0.0002940878279460134,0.0,0.0,0.0,0.0,0.0,0.0001470439139730067,0.4133940263256464,0.0,0.0
pv,AUS,2011,ARG,3062.9400472240845,2308.2131329981794,0.0,8.561924907155379e-07,0.0,0.0,0.0,0.0,4.2809624535776894e-07,0.0010958359618055348,0.0,0.0
pv,AUS,2011,AUS,3062.9400472240845,2308.2131329981794,0.21760853096736835,0.21139545111180708,0.0,0.0,0.0,0.0,0.2145019910395877,576.4522905504133,0.0,0.0
pv,AUS,2011,AUT,3062.9400472240845,2308.2131329981794,0.00016334780816891557,6.0861506348120346e-05,0.0,0.0,0.0,0.0,0.00011210465725851797,0.3075114073695439,0.0,0.0
pv,AUS,2011,BEL,3062.9400472240845,2308.2131329981794,0.00029159240404185956,1.1419120750804238e-05,0.0,0.0,0.0,0.0,0.0001515057623963319,0.42450152188742823,0.0,0.0
pv,AUS,2011,BGR,3062.9400472240845,2308.2131329981794,2.402226363084205e-06,0.0,0.0,0.0,0.0,0.0,1.2011131815421024e-06,0.0033767668499469273,0.0,0.0
pv,AUS,2011,BRA,3062.9400472240845,2308.2131329981794,0.0,7.587260246478222e-07,0.0,0.0,0.0,0.0,3.793630123239111e-07,0.0009710891791073584,0.0,0.0
pv,AUS,2011,BRN,3062.9400472240845,2308.2131329981794,0.0,4.784259118875637e-06,0.0,0.0,0.0,0.0,2.3921295594378183e-06,0.00612334638520188,0.0,0.0
pv,AUS,2011,CAN,3062.9400472240845,2308.2131329981794,0.0015646475156682604,0.0009649978357451834,0.0,0.0,0.0,0.0,0.001264822675706722,3.4344924812317714,0.0,0.0
pv,AUS,2011,CHE,3062.9400472240845,2308.2131329981794,0.009741935980911746,0.008533757518575888,0.0,0.0,0.0,0.0,0.009137846749743817,24.61637438202784,0.0,0.0
pv,AUS,2011,CHN,2270.6250354815543,1732.0867985017794,0.6305809684573503,0.648298168582043,0.0,0.0,0.0,0.0,0.6394395685196967,1278.951048205546,17.073025874472293,34.19968952337073
pv,AUS,2011,CRI,3062.9400472240845,2308.2131329981794,7.115273808588134e-07,6.377331702189337e-07,0.0,0.0,0.0,0.0,6.746302755388736e-07,0.0018164124813744187,0.0,0.0
pv,AUS,2011,CZE,3062.9400472240845,2308.2131329981794,0.004143652886397843,0.0044987147220812256,0.0,0.0,0.0,0.0,0.0043211838042395345,11.582538839265998,0.0,0.0
pv,AUS,2011,DEU,2665.423973792646,2166.715308567403,0.01643727494777546,0.02078207826072952,0.0,0.0,0.0,0.0,0.01860967660425249,44.78170875397348,15.230779982589757,32.46502499527975
pv,AUS,2011,DNK,3062.9400472240845,2308.2131329981794,5.1227581741294306e-05,5.389223391020079e-05,0.0,0.0,0.0,0.0,5.255990782574755e-05,0.14098606764281618,0.0,0.0
pv,AUS,2011,DOM,3062.9400472240845,2308.2131329981794,6.247819772478144e-06,4.659905351823722e-06,0.0,0.0,0.0,0.0,5.4538625621509336e-06,0.014746635768492342,0.0,0.0
pv,AUS,2011,ESP,3062.9400472240845,2308.2131329981794,2.0482549330599842e-05,3.613401183829412e-05,0.0,0.0,0.0,0.0,2.830828058444698e-05,0.07503967397709209,0.0,0.0
pv,AUS,2011,EST,3062.9400472240845,2308.2131329981794,0.0,5.978223328205154e-07,0.0,0.0,0.0,0.0,2.989111664102577e-07,0.0007651494473254545,0.0,0.0
pv,AUS,2011,FIN,3062.9400472240845,2308.2131329981794,1.2109706137706251e-05,2.7878770207989745e-06,0.0,0.0,0.0,0.0,7.448791579252612e-06,0.020590586566886462,0.0,0.0
pv,AUS,2011,FJI,3062.9400472240845,2308.2131329981794,1.3483772448348794e-06,7.788915003859702e-07,0.0,0.0,0.0,0.0,1.063634372610425e-06,0.002892288756403728,0.0,0.0
