technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution,observed_completed,observation_imputed,completion_method
pv,BRA,2023,0.1277286019878905,744.352528682658,228.578901856966,504.2974670278212,515.773626825692,732.8763688847872,1408.5874199999998,0.5679103821614423,-0.8431480181598846,315.2964091102494,observed_residual_preserved,False,1294.6522323785236,228.3276059458185,-16.893847586335077,9.843749911156136,256.8971308121504,1772.8268714613137,2505.7032403461008,744.352528682658,False,reported
pv,BRA,2024,0.1277286019878905,724.4366073748986,131.8617369588426,398.2022818459343,592.574870416056,530.0640188047769,1864.01976,0.5250071812543446,-0.8431480181598846,427.6252025050321,observed_residual_preserved,False,1379.237450240469,236.46743352316903,-16.431158915055743,8.470653364514877,369.22592420693314,1976.97030242003,2507.034321224807,724.4366073748986,False,reported
pv,DEU,2010,0.1288304576392971,4412.429498946073,2627.848413445472,1682.3518379719396,1784.5810855006016,4310.200251417411,39.73239,0.9854023379917494,-0.384829060580243,10.127591153538088,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,4310.200251417411,4412.429498946073,False,reported
pv,DEU,2011,0.1288304576392971,3509.4585583491103,2010.878264542425,1350.909215976013,1498.5802938066852,3361.7874805184383,70.26885,0.962344623542295,-0.384829060580243,22.29945654397809,observed_residual_preserved,False,243.04582146384848,26.68429473847477,0.0,5.907970071724168,12.17186539044,287.8099516644874,3649.597432182926,3509.4585583491103,False,reported
pv,DEU,2012,0.1288304576392971,2788.468001908775,1256.0313677696051,1182.512994802188,1532.43663413917,2438.544362571793,99.31435,0.9374108575447556,-0.384829060580243,38.59411447791823,observed_residual_preserved,False,620.612409637535,75.35381966935387,0.0,7.325312543704222,28.466523324380137,731.7580651749731,3170.302427746766,2788.468001908775,False,reported
pv,DEU,2013,0.1288304576392971,2385.8489941203084,1013.1821674464204,1052.4102424059756,1372.666826673888,2065.592409852396,134.44763,0.8723220334936361,-0.384829060580243,74.08624552829764,observed_residual_preserved,False,742.5147594056609,38.67697548272759,-39.962192083617495,16.25677461959293,63.95865437475955,821.4449717991236,2887.03738165152,2385.8489941203084,False,reported
pv,DEU,2014,0.1288304576392971,1905.6109817322056,1083.4459548018426,955.8402024343388,822.165026930363,2039.2861572361808,172.65223999999998,0.8391796133082317,-0.384829060580243,57.38761348847018,observed_residual_preserved,False,574.0524653627937,-80.93871867617521,-51.27088995391537,22.6629187366835,47.26002233493209,511.7657978043187,2551.0519550405,1905.6109817322056,False,reported
pv,DEU,2015,0.1288304576392971,1524.0657237487353,953.8836222345836,870.9367987615078,570.1821015141518,1824.8204209960916,219.86211,0.8048958958867447,-0.384829060580243,49.66942921876741,observed_residual_preserved,False,564.1490517345202,-104.28543344221562,-46.78216468233891,25.311862646562496,39.54183806522933,477.9351543217575,2302.755575317849,1524.0657237487353,False,reported
pv,DEU,2016,0.1288304576392971,1383.628851008505,804.9002929966445,781.555009957474,578.7285580118606,1586.4553029541185,291.30835,0.735208414039625,-0.384829060580243,72.72588067042165,observed_residual_preserved,False,638.5886194635636,-83.291740852845,-46.91669070966549,33.28885707782752,62.598289516883554,604.2673344957643,2190.7226374498828,1383.628851008505,False,reported
pv,DEU,2017,0.1288304576392971,1326.5973101999584,711.6537367109757,702.4834546982947,614.9435734889827,1414.1371914092706,384.35013,0.6614012072794148,-0.384829060580243,106.04031370228452,observed_residual_preserved,False,670.0733517676507,-78.75129446236595,-85.43348662848116,40.76748445437993,95.91272254874644,642.5687776799299,2056.7059690892006,1326.5973101999584,False,reported
pv,DEU,2018,0.1288304576392971,1325.5787006452413,616.0057544065216,645.6846266953398,709.5729462387196,1261.6903811018617,478.49221,0.6356344860870359,-0.384829060580243,135.17771497716552,observed_residual_preserved,False,724.4115384566717,-61.24618329147766,-130.4760950256093,43.38846972447423,125.05012382362744,701.1278536876864,1962.818234789548,1325.5787006452413,False,reported
pv,DEU,2019,0.1288304576392971,1070.350382721752,423.1180966761038,599.5653979502181,647.2322860456484,1022.6834946263218,580.10487,0.6485187238645316,-0.384829060580243,117.37398092679938,observed_residual_preserved,False,920.7749483494804,32.33070496164703,0.0,30.309921688614544,107.24638977326128,1090.661964773003,2113.3454593993247,1070.350382721752,False,reported
pv,DEU,2020,0.1288304576392971,823.3332704010522,365.0103114181143,554.5210651142627,458.322958982938,919.531376532377,710.6335,0.6443652037231569,-0.384829060580243,84.45616456780803,observed_residual_preserved,False,1004.4044731536792,62.6601217896012,0.0,27.07226000237077,74.32857341426994,1168.4654283599211,2087.9968048922983,823.3332704010522,False,reported
pv,DEU,2021,0.1288304576392971,787.7903462895194,428.9600048879928,516.4430505354707,358.83034140152665,945.4030554234636,854.92824,0.6424191111057461,-0.384829060580243,66.61738079007922,observed_residual_preserved,False,996.3349758904023,77.0825914357262,0.0,29.779068110938447,56.48978963654113,1159.6864250736082,2105.089480497072,787.7903462895194,False,reported
pv,DEU,2022,0.1288304576392971,1057.341173676759,374.06262760044456,477.8958126311356,683.2785460763143,851.9584402315802,1045.85862,0.625421646378934,-0.384829060580243,135.2547927327854,observed_residual_preserved,False,1167.7128673820848,136.70362381514033,0.0,26.21157581191875,125.12720157924733,1455.7552685883911,2307.7137088199715,1057.341173676759,False,reported
pv,DEU,2023,0.1288304576392971,748.2274007844397,239.9787173434116,426.15801592538486,508.24868344102816,666.1367332687964,1408.5874199999998,0.5679103821614423,-0.384829060580243,123.63411504145152,observed_residual_preserved,False,1263.3027906247553,140.55404917274322,0.0,22.110002171821463,113.50652388791345,1539.4733658572331,2205.6100991260296,748.2274007844397,False,reported
pv,DEU,2024,0.1288304576392971,592.9665484018221,139.32381848965483,382.60423905278026,453.6427299121673,521.9280575424351,1864.01976,0.5250071812543446,-0.384829060580243,127.66018614753642,observed_residual_preserved,False,1346.3435145438214,143.07485543218374,0.0,16.173171744053146,117.53259499399832,1623.1241367140567,2145.052194256492,592.9665484018221,False,reported
pv,ESP,2010,0.0512796967141293,5563.901030792681,2790.4267182966028,2402.431447182071,2773.4743124960783,5192.858165478674,39.73239,0.9854023379917494,-0.4691205152601589,19.19906281943449,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,5192.858165478674,5563.901030792681,False,reported
pv,ESP,2011,0.0512796967141293,3886.646798518194,2101.0534194644747,1838.6041960866412,1785.5933790537192,3939.657615551116,70.26885,0.962344623542295,-0.4691205152601589,32.4427646106075,observed_residual_preserved,False,163.9514557994535,40.01431548515247,0.0,2.697139028731315,13.243701791173002,219.90661210451032,4159.564227655626,3886.646798518194,False,reported
pv,ESP,2012,0.0512796967141293,3201.469600696212,1325.3592285047707,1563.1594637564535,1876.1103721914412,2888.5186922612243,99.31435,0.9374108575447556,-0.4691205152601589,57.75664760522089,observed_residual_preserved,False,461.83007859707504,120.70741502812592,0.0,3.965978649554809,38.5575847857864,625.0610570605422,3513.5797493217665,3201.469600696212,False,reported
pv,ESP,2013,0.0512796967141293,2750.859347123692,1081.6661395939698,1356.1091112973038,1669.193207529722,2437.7752508912736,134.44763,0.8723220334936361,-0.4691205152601589,110.46384142959045,observed_residual_preserved,False,539.9790788580906,77.6360566279241,-28.4549209972493,9.795762321572727,91.26477861015596,690.2207554204941,3127.996006311768,2750.859347123692,False,reported
pv,ESP,2014,0.0512796967141293,2758.289754469833,1106.976806477173,1205.9774897867146,1651.3129479926597,2312.954296263888,172.65223999999998,0.8391796133082317,-0.4691205152601589,141.56449488526104,observed_residual_preserved,False,428.0012743936637,-15.47459960658477,-36.98522031005772,13.028025959489511,122.36543206582655,510.9349125023373,2823.889208766225,2758.289754469833,False,reported
pv,ESP,2015,0.0512796967141293,1422.8034809078426,956.8978133331397,1076.6927441397936,465.9056675747031,2033.5905574729327,219.86211,0.8048958958867447,-0.4691205152601589,49.93719750594308,observed_residual_preserved,False,460.388466050808,-11.991474442966265,-36.009098898483444,18.824784366945792,30.738134686508587,461.9508117628127,2495.541369235746,1422.8034809078426,False,reported
pv,ESP,2016,0.0512796967141293,,824.514923717199,943.5481489553345,,1768.0630726725335,291.30835,0.735208414039625,-0.4691205152601589,146.46981849716298,fitted_for_missing_observation,False,477.6643815101568,-20.32750236342892,-33.66595846248803,23.38579498018301,127.27075567772847,574.3274713421513,2342.390544014685,1295.26106453016,True,internal_linear_interpolation
pv,ESP,2017,0.0512796967141293,,710.9297858394584,828.5030425551782,,1539.4328283946363,384.35013,0.6614012072794148,-0.4691205152601589,177.31093630577357,fitted_for_missing_observation,False,597.4010091178676,17.241562652929144,-69.50519885735869,25.72387980730295,158.11187348633908,728.9731262070801,2268.4059546017165,1167.7186481524775,True,internal_linear_interpolation
pv,ESP,2018,0.0512796967141293,,569.7935585156736,747.5810844572234,,1317.374642972897,478.49221,0.6356344860870359,-0.4691205152601589,177.06966470050082,fitted_for_missing_observation,False,830.1441012179832,80.19856674520827,-128.2250591585873,15.959546109729745,157.87060188106634,955.9477567954004,2273.322399768297,1040.1762317747948,True,internal_linear_interpolation
pv,ESP,2019,0.0512796967141293,912.6338153971122,381.7011014197696,683.0067351389529,530.9327139773427,1064.7078365587224,580.10487,0.6485187238645316,-0.4691205152601589,119.60202071935784,observed_residual_preserved,False,894.5597892681844,170.8461342636832,0.0,13.355941842901236,100.40295789992334,1179.1648232746925,2243.872659833415,912.6338153971122,False,reported
pv,ESP,2020,0.0512796967141293,897.0841215721103,328.857724960976,620.9792602222468,568.2263966111344,949.8369851832229,710.6335,0.6443652037231569,-0.4691205152601589,130.1048288138874,observed_residual_preserved,False,974.4705601911064,207.39386222910807,0.0,9.343707314184762,110.9057659944529,1302.113895728852,2251.950880912075,897.0841215721103,False,reported
pv,ESP,2021,0.0512796967141293,926.730225640223,396.9248562650093,569.3957623619684,529.8053693752138,966.3206186269776,854.92824,0.6424191111057461,-0.4691205152601589,122.23226355695382,observed_residual_preserved,False,923.4005091754772,194.00464333113345,0.0,10.291338244061231,103.03320073751934,1230.7296914881913,2197.050310115169,926.730225640223,False,reported
pv,ESP,2022,0.0512796967141293,826.2275993024847,357.1843491678415,518.0192091762711,469.0432501346432,875.2035583441127,1045.85862,0.625421646378934,-0.4691205152601589,115.52114645689548,observed_residual_preserved,False,1021.7986640878358,231.54346461052808,0.0,8.805640002884818,96.32208363746096,1358.4698523387096,2233.6734106828226,826.2275993024847,False,reported
pv,ESP,2023,0.0512796967141293,686.7911105133509,239.6789768783889,450.48828708988015,447.11213363496194,690.167263968269,1408.5874199999998,0.5679103821614423,-0.4691205152601589,135.91509642620673,observed_residual_preserved,False,1051.4694552367,211.9960258581774,0.0,8.259094114625992,116.71603360677224,1388.4406088162757,2078.6078727845443,686.7911105133509,False,reported
pv,ESP,2024,0.0512796967141293,822.1244412681233,145.39462230540977,395.0091498366218,676.7298189627136,540.4037721420316,1864.01976,0.5250071812543446,-0.4691205152601589,238.84014814038224,observed_residual_preserved,False,1106.2461895537292,211.45538049394557,0.0,6.172327597699079,219.64108532094772,1543.5149829663214,2083.9187551083533,822.1244412681233,False,reported
pv,FRA,2010,0.0438074480349597,6514.65732422562,2808.81709208976,4039.9891356469534,3705.84023213586,6848.8062277367135,39.73239,0.9854023379917494,-0.5680182225907597,31.08397984219911,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,6848.8062277367135,6514.65732422562,False,reported
pv,FRA,2011,0.0438074480349597,6650.285260692152,2105.9241984278638,2922.3253953946114,4544.361062264289,5028.249593822475,70.26885,0.962344623542295,-0.5680182225907597,100.16430395361422,observed_residual_preserved,False,152.59658728679634,51.470953568941525,0.0,4.571742110381392,69.08032411141511,277.7196070775344,5305.969200900009,6650.285260692152,False,reported
pv,FRA,2012,0.0438074480349597,5890.383037251002,1406.740395318378,2400.95661350695,4483.642641932624,3807.697008825328,99.31435,0.9374108575447556,-0.5680182225907597,167.66723815692535,observed_residual_preserved,False,368.16164660333135,64.88759459958895,0.0,6.881176356440493,136.58325831472624,576.5136758740871,4384.210684699415,5890.383037251002,False,reported
pv,FRA,2013,0.0438074480349597,3864.823013780442,1117.403815621528,2021.466478784199,2747.4191981589142,3138.870294405727,134.44763,0.8723220334936361,-0.5680182225907597,221.65850298882157,observed_residual_preserved,False,436.0003603422052,35.059146397007055,-23.32720309572584,16.020138746724314,190.57452314662245,654.3269655368331,3793.19725994256,3864.823013780442,False,reported
pv,FRA,2014,0.0438074480349597,2821.354842892848,1106.031154107372,1753.75505172034,1715.323688785476,2859.7862058277124,172.65223999999998,0.8391796133082317,-0.5680182225907597,179.62683663610878,observed_residual_preserved,False,369.5088039041136,-20.513436902726863,-32.11843151363887,19.860999958901164,148.54285679390966,485.2807922405586,3345.066998068271,2821.354842892848,False,reported
pv,FRA,2015,0.0438074480349597,1857.0719154645603,896.5633469186281,1528.7603808533122,960.5085685459322,2425.3237277719404,219.86211,0.8048958958867447,-0.5680182225907597,126.02413878437449,observed_residual_preserved,False,585.2842165641014,93.10921434105468,-42.81760742618541,20.86937153163781,94.94015894217536,751.3853539527838,3176.7090817247245,1857.0719154645603,False,reported
pv,FRA,2016,0.0438074480349597,1571.8381732973864,817.2601261667812,1302.9451945974115,754.5780471306052,2120.205320764193,291.30835,0.735208414039625,-0.5680182225907597,144.06134956092495,observed_residual_preserved,False,411.624231802,-24.424550857357502,-29.235784048059006,29.99901542999939,112.97736971872584,500.9402820453088,2621.1456028095017,1571.8381732973864,False,reported
pv,FRA,2017,0.0438074480349597,1476.3695280040931,723.5106941876463,1113.1442999079898,752.8588338164468,1836.654994095636,384.35013,0.6614012072794148,-0.5680182225907597,199.26341066275756,observed_residual_preserved,False,384.5817929883515,-46.12655992539152,-48.84476084186295,39.5156433360624,168.17943082055842,497.3055463777178,2333.960540473354,1476.3695280040931,False,reported
pv,FRA,2018,0.0438074480349597,1278.8838736497266,642.4103320988797,982.8919091717436,636.4735415508469,1625.3022412706232,478.49221,0.6356344860870359,-0.5680182225907597,186.8340275228215,observed_residual_preserved,False,382.46279007696006,-47.83170085671272,-70.51053577337736,35.89191672124156,155.75004768062237,455.762517848734,2081.0647591193574,1278.8838736497266,False,reported
pv,FRA,2019,0.0438074480349597,1165.927553649501,491.501027367126,881.0518446342522,674.4265262823751,1372.552872001378,580.10487,0.6485187238645316,-0.5680182225907597,188.0873278779124,observed_residual_preserved,False,462.9043905513227,-9.80083836934412,0.0,26.02439477139445,157.0033480357133,636.1312949890863,2008.6841669904643,1165.927553649501,False,reported
pv,FRA,2020,0.0438074480349597,1112.9280483932464,407.7778421588375,785.1213958636927,705.1502062344089,1192.8992380225302,710.6335,0.6443652037231569,-0.5680182225907597,199.95298026375104,observed_residual_preserved,False,612.4037084056151,58.47639739098918,0.0,22.0047870283026,168.86900042155193,861.7538932464589,2054.653131268989,1112.9280483932464,False,reported
pv,FRA,2021,0.0438074480349597,918.0257559627578,455.16658393205415,706.8610404377391,462.8591720307036,1162.027624369793,854.92824,0.6424191111057461,-0.5680182225907597,132.2703512816737,observed_residual_preserved,False,624.1351708710746,73.28000998874714,0.0,25.77502035757504,101.18637143947458,824.3765726568713,1986.4041970266649,918.0257559627578,False,reported
pv,FRA,2022,0.0438074480349597,1228.3628006623424,381.9439113909419,630.3878675587093,846.4188892714005,1012.3317789496512,1045.85862,0.625421646378934,-0.5680182225907597,258.5825636622405,observed_residual_preserved,False,856.9797921275315,180.46085811821072,0.0,17.745157252962226,227.49858382004135,1282.6843913187458,2295.016170268397,1228.3628006623424,False,reported
pv,FRA,2023,0.0438074480349597,977.5888351031304,242.49264853920923,532.3005820349636,735.0961865639212,774.7932305741728,1408.5874199999998,0.5679103821614423,-0.5680182225907597,278.6231165588524,observed_residual_preserved,False,1004.6624819941836,223.20369670908497,0.0,14.511311116100778,247.53913671665325,1489.9166265360225,2264.709857110195,977.5888351031304,False,reported
pv,FRA,2024,0.0438074480349597,1103.958016240936,140.17118712993985,453.99182716551,963.7868291109962,594.1630142954499,1864.01976,0.5250071812543446,-0.5680182225907597,425.9489152273712,observed_residual_preserved,False,1117.5161255202638,245.7737288965602,0.0,10.935095146087567,394.8649353851721,1769.0898849480836,2363.2528992435336,1103.958016240936,False,reported
pv,IND,2010,0.1985616984954967,6015.812576430637,2805.928927175797,3215.1952868175176,3209.8836492548394,6021.124213993315,39.73239,0.9854023379917494,-0.7017656828234162,33.29636497512786,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,6021.124213993315,6015.812576430637,False,reported
pv,IND,2011,0.1985616984954967,3706.132789258691,2151.0087263441974,2154.9511612990696,1555.1240629144936,4305.9598876432665,70.26885,0.962344623542295,-0.7017656828234162,42.4574901943624,observed_residual_preserved,False,161.62367040936763,57.074974430620045,0.0,3.868806199514855,9.161125219234542,231.7285762587371,4537.688463902004,3706.132789258691,False,reported
pv,IND,2012,0.1985616984954967,3251.3910782402595,1372.5155216779826,1690.4320908262664,1878.8755565622769,3062.9476125042493,99.31435,0.9374108575447556,-0.7017656828234162,87.18365648404529,observed_residual_preserved,False,415.1777377986183,93.62861578333604,0.0,5.755316218917875,53.88729150891743,568.4489613097896,3631.396573814039,3251.3910782402595,False,reported
pv,IND,2013,0.1985616984954967,3346.7804933594625,898.9503190592804,1366.7423955983654,2447.830174300182,2265.692714657646,134.44763,0.8723220334936361,-0.7017656828234162,246.26069710365417,observed_residual_preserved,False,725.3410115227189,270.277080412387,0.0,8.671241436185834,212.9643321285263,1217.253665499818,3482.946380157464,3346.7804933594625,False,reported
pv,IND,2014,0.1985616984954967,2271.335541607726,873.4753967382785,1146.730946908842,1397.8601448694476,2020.2063436471203,172.65223999999998,0.8391796133082317,-0.7017656828234162,183.0228336290188,observed_residual_preserved,False,699.643396466641,229.34603987337744,0.0,9.95739185065209,149.72646865389092,1088.6732968445615,3108.879640491682,2271.335541607726,False,reported
pv,IND,2015,0.1985616984954967,1547.763572844863,716.7522671039153,967.8130032399883,831.0113057409476,1684.5652703439036,219.86211,0.8048958958867447,-0.7017656828234162,136.72173020487836,observed_residual_preserved,False,815.8835233214043,273.3499643527515,0.0,10.542309318807709,103.4253652297505,1203.2011622227135,2887.7664325666174,1547.763572844863,False,reported
pv,IND,2016,0.1985616984954967,1332.2464239123133,562.2462710458713,794.3902454317467,770.000152866442,1356.636516477618,291.30835,0.735208414039625,-0.7017656828234162,185.51891946289103,observed_residual_preserved,False,917.6380020323209,291.4622099510257,0.0,12.595689930992153,152.22255448776318,1373.9184564021018,2730.55497287972,1332.2464239123133,False,reported
pv,IND,2017,0.1985616984954967,1328.4315129609276,476.4738536992924,653.9725069302505,851.9576592616352,1130.4463606295428,384.35013,0.6614012072794148,-0.7017656828234162,286.74287715911896,observed_residual_preserved,False,960.7335047104258,276.99172834056424,0.0,14.860817423750188,253.4465121839911,1506.0325626587314,2636.478923288274,1328.4315129609276,False,reported
pv,IND,2018,0.1985616984954967,943.7873225135758,482.37874974380975,560.7741715240533,461.408572769766,1043.152921267863,478.49221,0.6356344860870359,-0.7017656828234162,172.73546904239825,observed_residual_preserved,False,993.0453143377975,237.2508099407601,-61.01984619441823,16.07047320408868,139.4391040672704,1324.7858553554986,2367.9387766233613,943.7873225135758,False,reported
pv,IND,2019,0.1985616984954967,736.3417292664177,421.8675791955431,489.889563790573,314.4741500708746,911.7571429861162,580.10487,0.6485187238645316,-0.7017656828234162,111.68446616678736,observed_residual_preserved,False,1085.4945799044035,218.7657908799224,-123.90981179506645,12.8971898660378,78.38810119165949,1271.6358500469566,2183.392993033073,736.3417292664177,False,reported
pv,IND,2020,0.1985616984954967,701.3016128884932,345.58693555550485,424.8593165644817,355.71467733298834,770.4462521199865,710.6335,0.6443652037231569,-0.7017656828234162,128.50935656889502,observed_residual_preserved,False,1121.8074381492277,240.0269159323876,-85.94172142451934,11.41564871462549,95.21299159376716,1382.5212729654886,2152.9675250854752,701.3016128884932,False,reported
pv,IND,2021,0.1985616984954967,669.689384633508,399.9436439968388,373.1681759899517,269.74574063666915,773.1118199867905,854.92824,0.6424191111057461,-0.7017656828234162,98.23154449048457,observed_residual_preserved,False,1033.8865135122808,232.4618798769543,-48.443682021223,11.908890840553529,64.9351795153567,1294.7487817239223,2067.8606017107127,669.689384633508,False,reported
pv,IND,2022,0.1985616984954967,679.9035273566287,434.89590623013305,323.94382355338945,245.00762112649568,758.8397297835224,1045.85862,0.625421646378934,-0.7017656828234162,95.57183816908643,observed_residual_preserved,False,1217.574111523817,274.32734147170873,-179.7979281332687,13.727325934258316,62.275473193958575,1388.1063239904738,2146.946053773996,679.9035273566287,False,reported
pv,IND,2023,0.1985616984954967,728.321084784776,357.0288901868288,262.85957681794315,371.2921945979472,619.8884670047719,1408.5874199999998,0.5679103821614423,-0.7017656828234162,180.9808130890173,observed_residual_preserved,False,1149.1964096997476,223.3019592735968,-195.83533905697865,12.698303137605263,147.68444811388943,1337.0457811678605,1956.9342481726324,728.321084784776,False,reported
pv,IND,2024,0.1985616984954967,525.1674202758713,191.5783780055729,215.94456851054264,333.5890422702985,407.5229465161155,1864.01976,0.5250071812543446,-0.7017656828234162,190.72344982527324,observed_residual_preserved,False,1382.9262040955737,276.290567750548,-209.50200575711452,10.051998081492046,157.42708485014538,1617.1938490206444,2024.71679553676,525.1674202758713,False,reported
pv,ITA,2010,0.0499859711557763,6078.874297702453,2717.835002031279,2929.3311145239554,3361.039295671174,5647.166116555234,39.73239,0.9854023379917494,-0.5895247210083466,29.263889066503065,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,5647.166116555234,6078.874297702453,False,reported
pv,ITA,2011,0.0499859711557763,5733.075804344135,2045.1935420745149,2093.107047821177,3687.88226226962,4138.300589895692,70.26885,0.962344623542295,-0.5895247210083466,84.39891459588166,observed_residual_preserved,False,205.76493018822973,37.217169380606975,0.0,3.505059399657286,55.1350255293786,301.6221844978726,4439.922774393564,5733.075804344135,False,reported
pv,ITA,2012,0.0499859711557763,3045.068997250228,1374.629501078554,1706.9305322940193,1670.4394961716744,3081.5600333725733,99.31435,0.9374108575447556,-0.5895247210083466,64.87710293839156,observed_residual_preserved,False,440.7412652718113,-2.666268065047321,0.0,5.137155026817538,35.61321387188849,478.82536610547,3560.3853994780434,3045.068997250228,False,reported
pv,ITA,2013,0.0499859711557763,2424.211548272102,1149.3520412138007,1427.8056267862733,1274.8595070583012,2577.157668000074,134.44763,0.8723220334936361,-0.5895247210083466,106.907424795207,observed_residual_preserved,False,409.440712744357,-103.75572579310118,-23.860154249976677,14.883961917849476,77.64353572870394,374.35233034783255,2951.5099983479067,2424.211548272102,False,reported
pv,ITA,2014,0.0499859711557763,2241.319524548638,1099.8973042530074,1232.070231031801,1141.4222202956307,2331.9675352848085,172.65223999999998,0.8391796133082317,-0.5895247210083466,124.29219706324577,observed_residual_preserved,False,447.9969928801564,-82.05502010053182,-40.47986846933172,17.665284710369168,95.0283079967427,438.1556970174048,2770.123232302213,2241.319524548638,False,reported
pv,ITA,2015,0.0499859711557763,,956.6572146746878,1068.4353178747897,,2025.0925325494773,219.86211,0.8048958958867447,-0.5895247210083466,145.8395457986399,fitted_for_missing_observation,False,468.04835612348495,-83.84372330777406,-38.70923627117886,19.976437734328712,116.57565673213684,482.0474910109977,2507.140023560475,1880.182631454855,True,internal_linear_interpolation
pv,ITA,2016,0.0499859711557763,,801.6455196616977,905.1213645652872,,1706.766884226985,291.30835,0.735208414039625,-0.5895247210083466,179.9571079046943,fitted_for_missing_observation,False,575.9069876760043,-44.13150523128393,-41.268245805429,24.254744353057653,150.69321883819126,665.4551998305403,2372.222084057525,1519.045738361072,True,internal_linear_interpolation
pv,ITA,2017,0.0499859711557763,1157.9088452672888,713.1596128949249,768.6759779050053,444.749232372364,1481.8355907999303,384.35013,0.6614012072794148,-0.5895247210083466,122.73727192678317,observed_residual_preserved,False,593.4784161146518,-49.62725023676,-73.97390969033081,29.78903920859709,93.4733828602801,593.1396782564383,2074.9752690563687,1157.9088452672888,False,reported
pv,ITA,2018,0.0499859711557763,1036.4459520977036,616.2784775319706,675.540367130325,420.1674745657331,1291.8188446622955,478.49221,0.6356344860870359,-0.5895247210083466,128.66083189709315,observed_residual_preserved,False,661.7381135605798,-31.74889593127773,-115.31895113805604,27.53083546452419,99.3969428305901,641.5980447863603,1933.416889448656,1036.4459520977036,False,reported
pv,ITA,2019,0.0499859711557763,988.655656329996,446.3330178184268,603.0431469997687,542.3226385115692,1049.3761648181955,580.10487,0.6485187238645316,-0.5895247210083466,157.73541818224277,observed_residual_preserved,False,756.1695243580743,28.198257226801918,0.0,18.173751210625888,128.4715291157397,931.013061911242,1980.3892267294373,988.655656329996,False,reported
pv,ITA,2020,0.0499859711557763,918.8087537918004,423.1437583579044,535.0423632020645,495.6649954338961,958.1861215599688,710.6335,0.6443652037231569,-0.5895247210083466,146.5931290172204,observed_residual_preserved,False,680.4601963335481,-13.76455154210381,0.0,16.764623927607115,117.32923995071734,800.7895086697687,1758.9756302297374,918.8087537918004,False,reported
pv,ITA,2021,0.0499859711557763,891.5029479724126,501.8744579783961,479.7983775629638,389.6284899940165,981.67283554136,854.92824,0.6424191111057461,-0.5895247210083466,116.13383943611068,observed_residual_preserved,False,551.456094684124,-63.60716473465925,0.0,19.679886297816434,86.86995036960761,594.3987666168888,1576.0716021582489,891.5029479724126,False,reported
pv,ITA,2022,0.0499859711557763,818.4876080028004,450.6360829634915,426.0394598222403,367.85152503930885,876.6755427857317,1045.85862,0.625421646378934,-0.5895247210083466,117.2511507282329,observed_residual_preserved,False,620.9277751576521,-31.223019277541106,0.0,14.944392193514243,87.98726166172983,692.6364097353551,1569.3119525210868,818.4876080028004,False,reported
pv,ITA,2023,0.0499859711557763,840.9617751669034,308.42767998020594,357.4521365207164,532.5340951866974,665.8798165009223,1408.5874199999998,0.5679103821614423,-0.5895247210083466,210.83678726462645,observed_residual_preserved,False,725.4065477250003,-1.828781059420309,0.0,13.189418104804195,181.5728981981234,918.3400829685075,1584.21989946943,840.9617751669034,False,reported
pv,ITA,2024,0.0499859711557763,804.1602225425657,212.8900153415869,303.0347030331993,591.2702072009789,515.9247183747862,1864.01976,0.5250071812543446,-0.5895247210083466,273.2108930425453,observed_residual_preserved,False,701.9233233403081,-23.18287713484113,0.0,10.558548786557498,243.94700397604225,933.2459989680668,1449.1707173428529,804.1602225425657,False,reported
pv,JPN,2010,0.0208077821645751,,4866.010182527956,2429.621996377581,,7295.632178905537,39.73239,0.9854023379917494,-0.1713694705319817,4.486939227873444,2011_TIC_carried_to_2010,True,0.0,0.0,0.0,0.0,0.0,0.0,7295.632178905537,6644.276501864859,True,2011_value_carried_to_2010_per_user
pv,JPN,2011,0.0208077821645751,6644.276501864859,3597.0302141004568,2203.456688815622,3047.246287764402,5800.486902916078,70.26885,0.962344623542295,-0.1713694705319817,20.10967855015129,observed_residual_preserved,False,107.06348222103574,-31.496251157489723,0.0,29.34899982014744,15.62273932227785,120.53897020597132,5921.025873122049,6644.276501864859,False,reported
pv,JPN,2012,0.0208077821645751,4666.397750554368,2561.70069908722,2076.6169746323494,2104.697051467148,4638.31767371957,99.31435,0.9374108575447556,-0.1713694705319817,23.44168682532976,observed_residual_preserved,False,300.20742477196984,181.39590225298488,0.0,47.92821299690478,18.95474759745631,548.4862876193158,5186.8039613388855,4666.397750554368,False,reported
pv,JPN,2013,0.0208077821645751,3986.820627069335,1968.6390921824889,1971.5793603935224,2018.1815348868463,3940.2184525760113,134.44763,0.8723220334936361,-0.1713694705319817,47.79986138034108,observed_residual_preserved,False,417.1587717941851,330.3806647365024,0.0,106.07726853527882,43.31292215246764,896.9296272184339,4837.148079794445,3986.820627069335,False,reported
