iso3,country,year,tic,G_global,logC,logQ,logG,logM,source_sheet,source_cell,model_id,spec,fit_end,fitted_log_cost,residual
DEU,Germany,2019,1070.350382721752,56335.25861689902,6.975741334340087,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L9,pv_DEU_2022_B,B,2022,6.950678995941342,0.02506233839874561
DEU,Germany,2020,823.3332704010522,59295.73275520909,6.713361064517941,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M9,pv_DEU_2022_B,B,2022,6.877740770679637,-0.16437970616169562
DEU,Germany,2021,787.7903462895194,62909.1594796882,6.669231996449944,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N9,pv_DEU_2022_B,B,2022,6.8379585588526055,-0.1687265624026617
DEU,Germany,2022,1057.341173676759,68369.24353171937,6.963512709264141,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O9,pv_DEU_2022_B,B,2022,6.834508715657339,0.12900399360680215
DEU,Germany,2010,4412.429498946073,36781.0,8.39218072353795,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C9,pv_DEU_2022_C,C,2022,8.44813527788356,-0.05595455434561103
DEU,Germany,2011,3509.4585583491103,40361.90000000001,8.163217047680499,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D9,pv_DEU_2022_C,C,2022,8.137613054478004,0.025603993202494735
DEU,Germany,2012,2788.468001908775,42659.71000000001,7.933247620744503,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E9,pv_DEU_2022_C,C,2022,7.938552131697462,-0.005304510952959696
DEU,Germany,2013,2385.8489941203084,43732.739,7.777310312356795,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F9,pv_DEU_2022_C,C,2022,7.718913312525622,0.058396999831172636
DEU,Germany,2014,1905.6109817322056,44962.4651,7.552557961458174,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G9,pv_DEU_2022_C,C,2022,7.557972388747825,-0.005414427289651691
DEU,Germany,2015,1524.0657237487353,45982.21859000001,7.32913686113608,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H9,pv_DEU_2022_C,C,2022,7.390563748170926,-0.061426887034846445
DEU,Germany,2016,1383.628851008505,48058.99673100001,7.23246492897665,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I9,pv_DEU_2022_C,C,2022,7.231679379121374,0.0007855498552755691
DEU,Germany,2017,1326.5973101999584,50808.097057900006,7.190372529500043,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J9,pv_DEU_2022_C,C,2022,7.101599974918406,0.08877255458163713
DEU,Germany,2018,1325.5787006452413,54640.287352110005,7.189604398274486,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K9,pv_DEU_2022_C,C,2022,7.058415623074961,0.13118877519952576
DEU,Germany,2019,1070.350382721752,56335.25861689902,6.975741334340087,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L9,pv_DEU_2022_C,C,2022,6.947898531739901,0.027842802600186012
DEU,Germany,2020,823.3332704010522,59295.73275520909,6.713361064517941,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M9,pv_DEU_2022_C,C,2022,6.874244106099708,-0.16088304158176658
DEU,Germany,2021,787.7903462895194,62909.1594796882,6.669231996449944,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N9,pv_DEU_2022_C,C,2022,6.840820037387452,-0.17158804093750835
DEU,Germany,2022,1057.341173676759,68369.24353171937,6.963512709264141,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O9,pv_DEU_2022_C,C,2022,6.835531922393961,0.12798078687018055
DEU,Germany,2010,4412.429498946073,36781.0,8.39218072353795,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C9,pv_DEU_2022_D,D,2022,8.447798591975065,-0.0556178684371158
DEU,Germany,2011,3509.4585583491103,40361.90000000001,8.163217047680499,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D9,pv_DEU_2022_D,D,2022,8.134185779281122,0.029031268399377197
DEU,Germany,2012,2788.468001908775,42659.71000000001,7.933247620744503,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E9,pv_DEU_2022_D,D,2022,7.941752054555163,-0.008504433810660572
DEU,Germany,2013,2385.8489941203084,43732.739,7.777310312356795,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F9,pv_DEU_2022_D,D,2022,7.722892963317054,0.05441734903974016
DEU,Germany,2014,1905.6109817322056,44962.4651,7.552557961458174,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G9,pv_DEU_2022_D,D,2022,7.557560793497819,-0.005002832039645355
DEU,Germany,2015,1524.0657237487353,45982.21859000001,7.32913686113608,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H9,pv_DEU_2022_D,D,2022,7.3884432515785115,-0.05930639044243158
DEU,Germany,2016,1383.628851008505,48058.99673100001,7.23246492897665,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I9,pv_DEU_2022_D,D,2022,7.230100163186846,0.0023647657898040464
DEU,Germany,2017,1326.5973101999584,50808.097057900006,7.190372529500043,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J9,pv_DEU_2022_D,D,2022,7.099951456343646,0.09042107315639658
DEU,Germany,2018,1325.5787006452413,54640.287352110005,7.189604398274486,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K9,pv_DEU_2022_D,D,2022,7.058367378794685,0.13123701947980138
DEU,Germany,2019,1070.350382721752,56335.25861689902,6.975741334340087,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L9,pv_DEU_2022_D,D,2022,6.950679002315663,0.025062332024424094
DEU,Germany,2020,823.3332704010522,59295.73275520909,6.713361064517941,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M9,pv_DEU_2022_D,D,2022,6.877740745487429,-0.16437968096948818
DEU,Germany,2021,787.7903462895194,62909.1594796882,6.669231996449944,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N9,pv_DEU_2022_D,D,2022,6.837958555818613,-0.1687265593686691
DEU,Germany,2022,1057.341173676759,68369.24353171937,6.963512709264141,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O9,pv_DEU_2022_D,D,2022,6.834508752087224,0.12900395717691726
IND,India,2010,6015.812576430637,36781.0,8.702146710960637,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C11,pv_IND_2022_A,A,2022,8.758951516131392,-0.05680480517075459
IND,India,2011,3706.132789258691,40361.90000000001,8.217744237088093,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D11,pv_IND_2022_A,A,2022,8.306029481202765,-0.08828524411467242
IND,India,2012,3251.3910782402595,42659.71000000001,8.086838207821536,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E11,pv_IND_2022_A,A,2022,8.1135976352285,-0.026759427406963354
IND,India,2013,3346.7804933594625,43732.739,8.115754115959216,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F11,pv_IND_2022_A,A,2022,7.8741855851450655,0.24156853081415086
IND,India,2014,2271.335541607726,44962.4651,7.728123281789368,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G11,pv_IND_2022_A,A,2022,7.633791550415815,0.09433173137355322
IND,India,2015,1547.763572844863,45982.21859000001,7.344566311764775,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H11,pv_IND_2022_A,A,2022,7.422274574344405,-0.07770826257962948
IND,India,2016,1332.2464239123133,48058.99673100001,7.194621836926574,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I11,pv_IND_2022_A,A,2022,7.217461731592521,-0.022839894665946936
IND,India,2017,1328.4315129609276,50808.097057900006,7.191754211715141,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J11,pv_IND_2022_A,A,2022,7.020946709880095,0.17080750183504634
IND,India,2018,943.7873225135758,54640.287352110005,6.849900846815523,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K11,pv_IND_2022_A,A,2022,6.908262777186044,-0.05836193037052073
IND,India,2019,736.3417292664177,56335.25861689902,6.601694317040669,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L11,pv_IND_2022_A,A,2022,6.792475311586402,-0.19078099454573305
IND,India,2020,701.3016128884932,59295.73275520909,6.55293805539548,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M11,pv_IND_2022_A,A,2022,6.665741689990306,-0.11280363459482601
IND,India,2021,669.689384633508,62909.1594796882,6.506813999862362,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N11,pv_IND_2022_A,A,2022,6.493104134912093,0.013709864950269157
IND,India,2022,679.9035273566287,68369.24353171937,6.521950916571065,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O11,pv_IND_2022_A,A,2022,6.408024352093428,0.11392656447763638
IND,India,2010,6015.812576430637,36781.0,8.702146710960637,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C11,pv_IND_2022_B,B,2022,8.76225031391679,-0.06010360295615236
IND,India,2011,3706.132789258691,40361.90000000001,8.217744237088093,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D11,pv_IND_2022_B,B,2022,8.339612623541333,-0.12186838645324016
IND,India,2012,3251.3910782402595,42659.71000000001,8.086838207821536,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E11,pv_IND_2022_B,B,2022,8.08224255817812,0.004595649643416522
IND,India,2013,3346.7804933594625,43732.739,8.115754115959216,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F11,pv_IND_2022_B,B,2022,7.835190024731343,0.2805640912278733
IND,India,2014,2271.335541607726,44962.4651,7.728123281789368,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G11,pv_IND_2022_B,B,2022,7.637824730728471,0.09029855106089713
IND,India,2015,1547.763572844863,45982.21859000001,7.344566311764775,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H11,pv_IND_2022_B,B,2022,7.44305278720383,-0.09848647543905464
IND,India,2016,1332.2464239123133,48058.99673100001,7.194621836926574,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I11,pv_IND_2022_B,B,2022,7.232936061720146,-0.03831422479357194
IND,India,2017,1328.4315129609276,50808.097057900006,7.191754211715141,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J11,pv_IND_2022_B,B,2022,7.037100151803495,0.15465405991164616
IND,India,2018,943.7873225135758,54640.287352110005,6.849900846815523,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K11,pv_IND_2022_B,B,2022,6.908735621632629,-0.05883477481710564
IND,India,2019,736.3417292664177,56335.25861689902,6.601694317040669,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L11,pv_IND_2022_B,B,2022,6.765230162132018,-0.16353584509134933
IND,India,2020,701.3016128884932,59295.73275520909,6.55293805539548,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M11,pv_IND_2022_B,B,2022,6.631478928212283,-0.07854087281680222
IND,India,2021,669.689384633508,62909.1594796882,6.506813999862362,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N11,pv_IND_2022_B,B,2022,6.521143063424587,-0.014329063562224853
IND,India,2022,679.9035273566287,68369.24353171937,6.521950916571065,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O11,pv_IND_2022_B,B,2022,6.418050022487049,0.10390089408401604
IND,India,2010,6015.812576430637,36781.0,8.702146710960637,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C11,pv_IND_2022_C,C,2022,8.758950980736465,-0.056804269775827976
IND,India,2011,3706.132789258691,40361.90000000001,8.217744237088093,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D11,pv_IND_2022_C,C,2022,8.30602980176967,-0.088285564681577
IND,India,2012,3251.3910782402595,42659.71000000001,8.086838207821536,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E11,pv_IND_2022_C,C,2022,8.113598076952309,-0.026759869130772884
IND,India,2013,3346.7804933594625,43732.739,8.115754115959216,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F11,pv_IND_2022_C,C,2022,7.874185689890464,0.24156842606875273
IND,India,2014,2271.335541607726,44962.4651,7.728123281789368,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G11,pv_IND_2022_C,C,2022,7.6337916065537454,0.09433167523562247
IND,India,2015,1547.763572844863,45982.21859000001,7.344566311764775,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H11,pv_IND_2022_C,C,2022,7.422274420828869,-0.07770810906409409
IND,India,2016,1332.2464239123133,48058.99673100001,7.194621836926574,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I11,pv_IND_2022_C,C,2022,7.217461547800155,-0.02283971087358072
IND,India,2017,1328.4315129609276,50808.097057900006,7.191754211715141,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J11,pv_IND_2022_C,C,2022,7.020946612452652,0.17080759926248934
IND,India,2018,943.7873225135758,54640.287352110005,6.849900846815523,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K11,pv_IND_2022_C,C,2022,6.908262981342057,-0.058362134526533715
IND,India,2019,736.3417292664177,56335.25861689902,6.601694317040669,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L11,pv_IND_2022_C,C,2022,6.792475270383148,-0.1907809533424798
IND,India,2020,701.3016128884932,59295.73275520909,6.55293805539548,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M11,pv_IND_2022_C,C,2022,6.665741587755941,-0.11280353236046103
IND,India,2021,669.689384633508,62909.1594796882,6.506813999862362,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N11,pv_IND_2022_C,C,2022,6.493104161883612,0.013709837978749917
IND,India,2022,679.9035273566287,68369.24353171937,6.521950916571065,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O11,pv_IND_2022_C,C,2022,6.408024311364084,0.11392660520698072
IND,India,2010,6015.812576430637,36781.0,8.702146710960637,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C11,pv_IND_2022_D,D,2022,8.76225007925131,-0.06010336829067242
IND,India,2011,3706.132789258691,40361.90000000001,8.217744237088093,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D11,pv_IND_2022_D,D,2022,8.339612788844583,-0.12186855175649036
IND,India,2012,3251.3910782402595,42659.71000000001,8.086838207821536,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E11,pv_IND_2022_D,D,2022,8.082242856901354,0.004595350920181929
IND,India,2013,3346.7804933594625,43732.739,8.115754115959216,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F11,pv_IND_2022_D,D,2022,7.835190116609534,0.280563999349682
IND,India,2014,2271.335541607726,44962.4651,7.728123281789368,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G11,pv_IND_2022_D,D,2022,7.63782472241577,0.09029855937359788
