model_id,technology,iso3,country,fit_end,spec,G_transform,material_included,n,df_resid,first_year,last_year,observed_years,term,coefficient,SE_HAC,p_HAC_raw,CI95_low,CI95_high,stars,p_BH_within_spec_window,p_BH_all_four_specs_window
pv_CHN_2024_B,pv,CHN,China,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-0.3391175880429955,5.689987179592442,0.9534560498837878,-12.736534655559373,12.058299479473382,,,
pv_CHN_2024_B,pv,CHN,China,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.8025759930825784,0.13619787716799125,7.335025311771966e-05,-1.09932567522912,-0.5058263109360368,***,0.000220050759353159,0.00036883499230376743
pv_CHN_2024_B,pv,CHN,China,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.1272741450634474,0.5952969857756036,0.08262911900349915,-0.1697665650043989,2.4243148551312936,*,0.09014085709472634,0.09995509223595414
pv_CHN_2024_C,pv,CHN,China,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-2.4210735602360387,5.984395753661743,0.6935531205506593,-15.592639806108949,10.750492685636871,,,
pv_CHN_2024_C,pv,CHN,China,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.8797066272770233,0.1494139904491954,0.00010497217614631562,-1.2085646029644779,-0.5508486515895687,***,0.0006298330568778938,0.0004498807549127812
pv_CHN_2024_C,pv,CHN,China,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.3769693509840266,0.6313556334278809,0.05177726751016314,-0.012635028925509495,2.7665737308935627,*,0.07766590126524472,0.07060647941676955
pv_CHN_2024_C,pv,CHN,China,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.058497834592258435,0.029373990860799424,0.07184407746874592,-0.12314955256929014,0.006153883384773268,*,0.09947641495672513,0.0937119979366538
pv_CHN_2024_D,pv,CHN,China,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-0.3389727719447251,5.6898916475240515,0.953475120329369,-12.73618169296485,12.0582361490754,,,
pv_CHN_2024_D,pv,CHN,China,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.8025782346353152,0.13619857054803483,7.335179210542499e-05,-1.0993294275271916,-0.5058270417434387,***,0.00022005537631627497,0.00036883499230376743
pv_CHN_2024_D,pv,CHN,China,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.1272640419760496,0.5952896294462547,0.0826282007286866,-0.16976064002703217,2.4242887239791315,*,0.09013985534038538,0.09995509223595414
pv_DEU_2024_A,pv,DEU,Germany,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-1.407527751994536,4.958640607915421,0.781794263087698,-12.321422144201069,9.506366640211997,,,
pv_DEU_2024_A,pv,DEU,Germany,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.704041981699945,0.12873016433842355,0.0001951125769399107,-0.9873751630638545,-0.4207088003360356,***,0.0008780065962295982,0.0007316865137212637
pv_DEU_2024_A,pv,DEU,Germany,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.155876131300161,0.5269490418284607,0.05065557018786257,-0.003930889884210087,2.3156831524845325,*,0.0776671273584465,0.07060647941676955
pv_DEU_2024_A,pv,DEU,Germany,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,0.06668097862470113,0.05300785873590528,0.23445933811999128,-0.049988531820799695,0.18335048907020196,,0.28135120574398953,0.27053217349109354
pv_DEU_2024_B,pv,DEU,Germany,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-3.780917985179542,5.171686833005382,0.47876294990576174,-15.049055607933038,7.487219637573954,,,
pv_DEU_2024_B,pv,DEU,Germany,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.7919589828551241,0.10035704521227662,4.323323363688733e-06,-1.010618200510744,-0.5732997651995042,***,5.18798803642648e-05,6.485189652547741e-05
pv_DEU_2024_B,pv,DEU,Germany,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.4405139412232355,0.5279500867542626,0.01831715737314726,0.29020951878113377,2.5908183636653375,**,0.02442287649752968,0.0305285956219121
pv_DEU_2024_C,pv,DEU,Germany,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-1.4074021091566635,4.958564845600354,0.7818099420860001,-12.32112974963204,9.506325531318714,,,
pv_DEU_2024_C,pv,DEU,Germany,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.7040449247601988,0.12873100810228674,0.00019511640365900366,-0.9873799632358498,-0.4207098862845478,***,0.0008780238164655165,0.0007316865137212637
pv_DEU_2024_C,pv,DEU,Germany,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.1558683075819243,0.5269435034523424,0.050654844422743005,-0.003926523718799535,2.3156631388826483,*,0.07766590126524472,0.07060647941676955
pv_DEU_2024_C,pv,DEU,Germany,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,0.06668067099596664,0.0530078415551067,0.23446121702561443,-0.04998880163485146,0.18335014362678476,,0.2813534604307373,0.27053217349109354
pv_DEU_2024_D,pv,DEU,Germany,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-3.7807528256790732,5.171602818537477,0.4787747587343518,-15.04870739663202,7.4872017452738735,,,
pv_DEU_2024_D,pv,DEU,Germany,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.7919622470002077,0.10035776936675124,4.323459768365161e-06,-1.0106230424528877,-0.5733014515475278,***,5.1881517220381935e-05,6.485189652547741e-05
pv_DEU_2024_D,pv,DEU,Germany,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,1.4405030752100068,0.5279436997841158,0.018316735932965664,0.2902125687804036,2.59079358163961,**,0.02442231457728755,0.0305285956219121
pv_IND_2024_A,pv,IND,India,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-14.695084947132074,6.996460762991984,0.05956320370583751,-30.094191259580057,0.70402136531591,*,,
pv_IND_2024_A,pv,IND,India,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.2462362980063775,0.14875617570035277,4.2015107862978476e-06,-1.5736464331935456,-0.9188261628192093,***,7.562719415336126e-05,6.485189652547741e-05
pv_IND_2024_A,pv,IND,India,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.716852430274148,0.7145584571917148,0.0029323867533974906,1.1441198699834167,4.2895849905648795,***,0.008797160260192472,0.007997454837347954
pv_IND_2024_A,pv,IND,India,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.11425628627645645,0.059988914256600995,0.08329591019662845,-0.24629099632472368,0.01777842377181077,*,0.10709474168137943,0.09995509223595414
pv_IND_2024_B,pv,IND,India,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-10.628336685164413,7.534462915411316,0.18374745557734942,-27.044521149885828,5.787847779557001,,,
pv_IND_2024_B,pv,IND,India,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.0955925873151071,0.15812304072445899,1.585413954524508e-05,-1.4401130971109495,-0.7510720775192647,***,9.512483727147049e-05,0.00015854922897105562
pv_IND_2024_B,pv,IND,India,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.2291322473012496,0.7746999833615617,0.013897182237576456,0.5412059844130428,3.9170585101894564,**,0.02243236776956052,0.02605739945823972
pv_IND_2024_C,pv,IND,India,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-14.69472292233803,6.996370692364528,0.05956575146501887,-30.093630990671624,0.704185145995563,*,,
pv_IND_2024_C,pv,IND,India,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.246241722820518,0.1487575505334493,4.201708448727601e-06,-1.5736548839949294,-0.9188285616461067,***,7.563075207709683e-05,6.485189652547741e-05
pv_IND_2024_C,pv,IND,India,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.7168270321306416,0.7145522714704765,0.002932400107027583,1.1441080865205602,4.2895459777407225,***,0.008797200321082749,0.007997454837347954
pv_IND_2024_C,pv,IND,India,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.11425675631384591,0.05998874706150642,0.08329405615431658,-0.24629109836819116,0.01777758574049934,*,0.10709235791269274,0.09995509223595414
pv_IND_2024_D,pv,IND,India,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-10.628006879826444,7.534358739400198,0.18375445157947903,-27.043964364518292,5.787950604865404,,,
pv_IND_2024_D,pv,IND,India,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.0955961472301659,0.15812435442078981,1.5854922897105564e-05,-1.440119519324428,-0.7510727751359036,***,9.512953738263339e-05,0.00015854922897105562
pv_IND_2024_D,pv,IND,India,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.2291078055909264,0.7746925059898697,0.013897279711061182,0.5411978344960942,3.917017776685759,**,0.022433004528809756,0.02605739945823972
pv_JPN_2024_A,pv,JPN,Japan,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-11.414112343874507,5.497330463057346,0.0645974935204624,-23.662927930702985,0.8347032429539727,*,,
pv_JPN_2024_A,pv,JPN,Japan,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.8309297341322663,0.12888710787816118,7.376398399292298e-05,-1.1181081067129937,-0.543751361551539,***,0.0006298238670709452,0.00036883499230376743
pv_JPN_2024_A,pv,JPN,Japan,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.2416698826680186,0.5734627136565478,0.002917983650558098,0.9639153302166199,3.5194244351194173,***,0.008797160260192472,0.007997454837347954
pv_JPN_2024_A,pv,JPN,Japan,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.03838989794216463,0.047477774170155265,0.4375666929161154,-0.144176971175505,0.06739717529117574,,0.4922625295306298,0.4861852143512393
pv_JPN_2024_B,pv,JPN,Japan,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-10.08541884996599,5.388812447893403,0.08808386181829835,-21.94611507824964,1.775277378317659,*,,
pv_JPN_2024_B,pv,JPN,Japan,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.7813345122936715,0.12137687287690696,4.826007843849815e-05,-1.0484832082730182,-0.5141858163143247,***,0.0001930403137539926,0.0003619609328066401
pv_JPN_2024_B,pv,JPN,Japan,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.0818259766455824,0.5594730536669034,0.0033756190055558807,0.8504340880584369,3.313217865232728,***,0.006751238011111761,0.008439100133408966
pv_JPN_2024_C,pv,JPN,Japan,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-11.413780550295911,5.497252685720363,0.0646008509150093,-23.662422838418056,0.834861737826234,*,,
pv_JPN_2024_C,pv,JPN,Japan,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.8309333512632988,0.12888830989899533,7.376699846075349e-05,-1.1181144021133476,-0.5437523004132501,***,0.0006298330568778938,0.00036883499230376743
pv_JPN_2024_C,pv,JPN,Japan,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.241645411000407,0.5734573345575208,0.0029180121247370703,0.9639028439285391,3.519387978072275,***,0.008797200321082749,0.007997454837347954
pv_JPN_2024_C,pv,JPN,Japan,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.03839027387556704,0.047477992260921247,0.437564383701165,-0.14417783304541634,0.06739728529428227,,0.49225993166381066,0.4861852143512393
pv_JPN_2024_D,pv,JPN,Japan,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-10.085090114927795,5.38872942412328,0.08808863932628863,-21.94560360912547,1.7754233792698795,*,,
pv_JPN_2024_D,pv,JPN,Japan,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.7813372390090423,0.1213776877813436,4.8261457707552006e-05,-1.048487728580961,-0.5141867494371235,***,0.00019304583083020802,0.0003619609328066401
pv_JPN_2024_D,pv,JPN,Japan,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.0818009151554993,0.5594668574131936,0.0033756400533635866,0.850422664430817,3.3131791658801815,***,0.006751280106727173,0.008439100133408966
pv_KOR_2024_A,pv,KOR,Republic of Korea,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-17.997812840401792,12.168614571005191,0.169926894791376,-45.11117574064512,9.115550059841539,,,
pv_KOR_2024_A,pv,KOR,Republic of Korea,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.114113418757869,0.3060954954636984,0.004538609141534971,-1.796136684611993,-0.432090152903745,***,0.010211870568453685,0.00972598897165927
pv_KOR_2024_A,pv,KOR,Republic of Korea,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.9655010526214394,1.2960184337738643,0.04515457666313192,0.07779202746714375,5.853210077775735,**,0.0776671273584465,0.06773338387421128
pv_KOR_2024_A,pv,KOR,Republic of Korea,2024,A,ln(1+G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.02227043450084798,0.11082014812048033,0.8447582842268986,-0.2691931121085994,0.2246522431069035,,0.8447582842268986,0.8738878802347226
pv_KOR_2024_B,pv,KOR,Republic of Korea,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-17.227022007034023,10.320019290079557,0.12324171669906574,-39.9412313162689,5.4871873022008515,,,
pv_KOR_2024_B,pv,KOR,Republic of Korea,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.085342643144591,0.23822633713841013,0.0008221055341292278,-1.609675275927149,-0.5610100103620328,***,0.0019730532819101465,0.0027404650086441124
pv_KOR_2024_B,pv,KOR,Republic of Korea,2024,B,ln(1+G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.8727737094857577,1.0740263510048444,0.021609114301147973,0.5088576493860546,5.23668976958546,**,0.025930937161377565,0.03412035712678568
pv_KOR_2024_C,pv,KOR,Republic of Korea,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-17.997293048845336,12.168457637502017,0.16993309268499696,-45.11030627945307,9.115720181762399,,,
pv_KOR_2024_C,pv,KOR,Republic of Korea,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.114116339877751,0.30609837591178424,0.004538794853440993,-1.796146023770166,-0.4320866559853358,***,0.010212288420242235,0.00972598897165927
pv_KOR_2024_C,pv,KOR,Republic of Korea,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.965460164851569,1.2960080322529586,0.04515558924947418,0.07777431573012272,5.853146013973015,**,0.07766590126524472,0.06773338387421128
pv_KOR_2024_C,pv,KOR,Republic of Korea,2024,C,ln(G),True,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.022270677271542416,0.1108206978600983,0.8447573755785341,-0.26919457977549516,0.22465322523241033,,0.8447573755785341,0.8738878802347226
pv_KOR_2024_D,pv,KOR,Republic of Korea,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,-17.2265031353446,10.319870091696078,0.12324697831197608,-39.94038406115153,5.487377790462329,,,
pv_KOR_2024_D,pv,KOR,Republic of Korea,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-1.0853450158304934,0.23822817630489987,0.0008221395025932337,-1.6096816965912024,-0.5610083350697843,***,0.0019731348062237606,0.0027404650086441124
pv_KOR_2024_D,pv,KOR,Republic of Korea,2024,D,ln(G),False,14,11,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,2.872732376763164,1.0740155298716458,0.02160955951363093,0.5088401338170461,5.236624619709282,**,0.025931471416357113,0.03412035712678568
pv_USA_2024_A,pv,USA,United States,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,7.037467668871756,7.559229305683581,0.37184722896271427,-9.60028385460194,23.675219192345452,,,
pv_USA_2024_A,pv,USA,United States,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.6735119830294951,0.1860104179341419,0.004020625652257209,-1.0829181525233686,-0.2641058135356216,***,0.010211870568453685,0.009278604968261552
pv_USA_2024_A,pv,USA,United States,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,0.4575887916301795,0.7936498726848656,0.5758430012805871,-1.2892228004509314,2.2044003837112904,,0.6097161190029745,0.6169746442292005
pv_USA_2024_A,pv,USA,United States,2024,A,ln(1+G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.11458809151785343,0.03687307211557693,0.009967411487464288,-0.19574517605090663,-0.03343100698480023,***,0.019934822974928577,0.019934822974928577
pv_USA_2024_B,pv,USA,United States,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,11.116025945266628,7.851754008664764,0.18227984190926547,-5.991476424173328,28.223528314706584,,,
pv_USA_2024_B,pv,USA,United States,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.5224307964283312,0.18409069732719974,0.01495491184637368,-0.9235299695865191,-0.12133162327014341,**,0.02243236776956052,0.02639177003389383
pv_USA_2024_B,pv,USA,United States,2024,B,ln(1+G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,-0.03154775203828031,0.8190054966607229,0.9699068314648793,-1.8160074357275227,1.752911931650962,,0.9699068314648793,0.9699072757557576
pv_USA_2024_C,pv,USA,United States,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,7.037500357360784,7.559108573958368,0.3718377314609611,-9.599985437377367,23.674986152098935,,,
pv_USA_2024_C,pv,USA,United States,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.6735135297073129,0.18601159854830332,0.004020728819580006,-1.0829222977154356,-0.26410476169919034,***,0.010212288420242235,0.009278604968261552
pv_USA_2024_C,pv,USA,United States,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,0.45758748593454257,0.7936408556004341,0.5758398010126995,-1.2892042596775473,2.2043792315466324,,0.6097127304840347,0.6169746442292005
pv_USA_2024_C,pv,USA,United States,2024,C,ln(G),True,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logM,-0.11458827798248827,0.03687309647513595,0.009967358071281135,-0.1957454161305694,-0.03343113983440715,***,0.01993471614256227,0.019934822974928577
pv_USA_2024_D,pv,USA,United States,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",const,11.116016179004788,7.8516181371590585,0.18227318312133342,-5.991190151855353,28.22322250986493,,,
pv_USA_2024_D,pv,USA,United States,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logQ,-0.5224308484768745,0.1840917078572162,0.014955336352539837,-0.923532223390827,-0.12132947356292201,**,0.022433004528809756,0.02639177003389383
pv_USA_2024_D,pv,USA,United States,2024,D,ln(G),False,15,12,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",logG,-0.031546882230799156,0.8189950137413146,0.9699072757557576,-1.8159837256007425,1.7528899611391442,,0.9699072757557576,0.9699072757557576
