target,technology,iso3,supplier,P0,P1,S0,S1,T0,T1,price_weight,tariff_weight,gap0,gap1
CHN,pv,KOR,KOR,2523.395909351678,203.41202684507493,0.5504009439642525,0.3522594973608181,0.0,0.0,0.4513302206625353,653.6524939887257,22.497590636953113,96.70101171502527
CHN,pv,KOR,LCA,3062.9400472240845,252.29920450144743,0.0,3.565498057165088e-06,0.0,0.0,1.782749028582544e-06,0.0021200085724231723,0.0,0.0
CHN,pv,KOR,LKA,3062.9400472240845,252.29920450144743,5.153108392378841e-07,0.0,0.0,0.0,2.5765541961894206e-07,0.0005477908212252377,0.0,0.0
CHN,pv,KOR,MAC,3062.9400472240845,252.29920450144743,1.1506769313212053e-05,0.0,0.0,0.00888888895511627,5.77043172238224e-06,0.01223203963855297,0.0,0.0
CHN,pv,KOR,MAR,3062.9400472240845,252.29920450144743,0.0003897799826811498,0.0,0.0,0.0,0.0001948899913405749,0.414347769446975,0.0,0.0
CHN,pv,KOR,MEX,3062.9400472240845,252.29920450144743,2.1082786581203992e-05,8.486781399746744e-05,0.0,0.0,5.2975300289335715e-05,0.07287316384471525,0.0,0.0
CHN,pv,KOR,MLT,3062.9400472240845,252.29920450144743,1.8516457450486064e-05,0.0,0.0,0.0,9.258228725243032e-06,0.019683547600095264,0.0,0.0
CHN,pv,KOR,MYS,3062.9400472240845,252.29920450144743,0.0210168271183868,4.743853745094944e-06,0.0,0.0,0.010510785486065946,22.34433592279399,0.0,0.0
CHN,pv,KOR,NLD,3062.9400472240845,252.29920450144743,2.0643757976435966e-05,9.365983516687809e-07,0.0,0.0,1.0790178164052374e-05,0.022501823402574516,0.0,0.0
CHN,pv,KOR,NOR,3062.9400472240845,252.29920450144743,3.241832662342519e-06,0.0,0.0,0.0,1.6209163311712593e-06,0.00344616499626863,0.0,0.0
CHN,pv,KOR,NZL,3062.9400472240845,252.29920450144743,0.0,7.653394833943268e-06,0.0,0.0,3.826697416971634e-06,0.004550630065130251,0.0,0.0
CHN,pv,KOR,PHL,3062.9400472240845,252.29920450144743,0.0019000291318334406,0.00035758192357516187,0.0,0.0,0.0011288055277043011,2.232402289944545,0.0,0.0
CHN,pv,KOR,POL,3062.9400472240845,252.29920450144743,4.532950056401532e-06,0.0,0.0,0.0,2.266475028200766e-06,0.004818661368818792,0.0,0.0
CHN,pv,KOR,PRT,3062.9400472240845,252.29920450144743,1.6684710007450235e-07,0.0,0.0,0.0,8.342355003725117e-08,0.00017736345329749434,0.0,0.0
CHN,pv,KOR,RUS,3062.9400472240845,252.29920450144743,2.1196398419776126e-05,0.0,0.0,0.0,1.0598199209888063e-05,0.022532404935550743,0.0,0.0
CHN,pv,KOR,S19,3062.9400472240845,252.29920450144743,0.12219282728994911,2.3271256878557343e-06,0.0,0.0,0.06109757720781848,129.89601060187718,0.0,0.0
CHN,pv,KOR,SGP,3062.9400472240845,252.29920450144743,0.000741366748984253,1.0278913317953406e-06,0.0,0.0,0.0003711973201580242,0.7887061821926569,0.0,0.0
CHN,pv,KOR,SRB,3062.9400472240845,252.29920450144743,0.0,2.704977188935107e-08,0.0,0.0,1.3524885944675536e-08,1.6083516907904577e-05,0.0,0.0
CHN,pv,KOR,SVK,3062.9400472240845,252.29920450144743,0.000356157045963607,0.0,0.0,0.0,0.0001780785229818035,0.3786055829566875,0.0,0.0
CHN,pv,KOR,SWE,3062.9400472240845,252.29920450144743,6.686527377586906e-05,1.1682120234713495e-06,0.0,0.0,3.401674289967021e-05,0.0717743910557679,0.0,0.0
CHN,pv,KOR,SWZ,3062.9400472240845,252.29920450144743,5.193684049011746e-07,0.0,0.0,0.00888888895511627,2.6045363713024766e-07,0.0005521041347781923,0.0,0.0
CHN,pv,KOR,TGO,3062.9400472240845,252.29920450144743,6.279488620508264e-06,0.0,0.0,0.0,3.139744310254132e-06,0.006675284054552582,0.0,0.0
CHN,pv,KOR,THA,3062.9400472240845,252.29920450144743,0.005506593612504485,4.733710080636438e-06,0.0,0.0,0.002755663661292561,5.856488179959599,0.0,0.0
CHN,pv,KOR,TUR,3062.9400472240845,252.29920450144743,3.711163167483996e-05,0.0,0.0,0.0,1.855581583741998e-05,0.03945077348311785,0.0,0.0
CHN,pv,KOR,USA,2604.4682351451097,239.70191312785576,0.014619861815974548,0.0024381498799767535,0.0,0.0,0.00852900584797565,14.529547091192546,18.85878757872709,89.12469081100625
CHN,pv,KOR,VNM,3062.9400472240845,252.29920450144743,0.0004954867095254328,0.00022353086183988185,0.0,0.0,0.0003595087856826573,0.6596263365611859,0.0,0.0
CHN,pv,KOR,YEM,3062.9400472240845,252.29920450144743,5.680591928606597e-08,0.0,0.0,0.0,2.840295964303299e-08,6.03863897413648e-05,0.0,0.0
CHN,pv,USA,ARE,3062.9400472240845,252.29920450144743,0.0,0.0003259184075516505,0.0,0.14275273224043702,0.00017846778483097535,0.19378774208879512,0.0,0.0
CHN,pv,USA,ARG,3062.9400472240845,252.29920450144743,4.64912204328653e-05,0.0,0.0,0.14275273224043702,2.435173500676331e-05,0.04942155662463415,0.0,0.0
CHN,pv,USA,ARM,3062.9400472240845,252.29920450144743,0.0,3.886079405970096e-06,0.0,0.14275273224043702,2.1279558539535567e-06,0.0023106229541250026,0.0,0.0
CHN,pv,USA,AUS,3062.9400472240845,252.29920450144743,0.00015304921030808238,3.872022443315856e-05,0.0,0.14275273224043702,0.00010136855547067257,0.18571853243443837,0.0,0.0
CHN,pv,USA,AUT,3062.9400472240845,252.29920450144743,0.00019809125840556448,0.0,0.0,0.14275273224043702,0.00010375864059783902,0.21057692727754174,0.0,0.0
CHN,pv,USA,BEL,3062.9400472240845,252.29920450144743,0.00041241688571891784,7.05991992824337e-05,0.0,0.14275273224043702,0.0002546797249076052,0.4803890335747643,0.0,0.0
CHN,pv,USA,BGD,3062.9400472240845,252.29920450144743,3.2929118983259544e-06,9.483112812015598e-05,0.0,0.14275273224043702,5.365283291785821e-05,0.059886079819868605,0.0,0.0
CHN,pv,USA,BGR,3062.9400472240845,252.29920450144743,7.853216763764872e-06,0.0,0.0,0.14275273224043702,4.113453073533076e-06,0.008348204098801534,0.0,0.0
CHN,pv,USA,BRA,3062.9400472240845,252.29920450144743,4.170214884286698e-05,1.2570920056633248e-05,0.0,0.14275273224043702,2.872689479263972e-05,0.05180517053391401,0.0,0.0
CHN,pv,USA,CAN,3062.9400472240845,252.29920450144743,0.004509509160191522,0.0015105856558296096,0.0,0.14275273224043702,0.0031892182768416314,5.6919217320923705,0.0,0.0
CHN,pv,USA,CHE,3062.9400472240845,252.29920450144743,0.0017766428838145213,3.2426282593005267e-06,0.0,0.14275273224043702,0.0009323671583648047,1.8905525106977052,0.0,0.0
