target,technology,scope,year,n,capacity_weight_sum,P,S,T,K,E,net,total_decline,remainder,observed_completed,model_factual,model_without_source_contribution,net_pct,deployment_channels_K_E
USA,pv,common_receivers,2012,8,68396.45999999999,73.27675074499807,-0.8560447859078235,0.0,0.33488424544945017,56.304058341977054,129.05964854651674,2199.2479698470693,2070.1883213005526,4403.6170921053335,4044.628092290036,4173.6877408365535,5.868353651611703,56.638942587426506
USA,pv,common_receivers,2013,8,68396.45999999999,64.17597065922808,-0.7932696664116082,0.13354347970069716,-3.0270952864621155,62.52258828310635,123.0117374691614,2927.4498457551904,2804.438108286029,3675.4152161972133,3174.957648881805,3297.9693863509665,4.202010075340103,59.49549299664424
USA,pv,common_receivers,2014,8,68396.45999999999,63.228356078067876,-2.30411784432002,0.0,-2.0854749290840964,68.2899195884772,127.12868289314093,3213.5918687760127,3086.4631858828716,3389.27319317639,2796.678219157341,2923.8069020504818,3.955968526319476,66.2044446593931
USA,pv,common_receivers,2015,8,68396.45999999999,71.43044636202751,-0.8442042846564595,0.0,-3.5424708372486524,-7.129535073975327,59.91423616614708,4625.959220859361,4566.044984693213,1976.905841093042,2358.2660436523674,2418.1802798185145,1.2951743261372037,-10.67200591122398
USA,pv,common_receivers,2016,8,68396.45999999999,71.88633819988657,1.0203456605348327,0.0,-4.509423190357769,10.996014353299696,79.39327502336333,4797.365068192351,4717.971793168988,1805.4999937600521,1923.0793132128774,2002.4725882362404,1.6549350298512668,6.486591162941927
USA,pv,common_receivers,2017,8,68396.45999999999,78.23940309038488,1.9369002242275397,0.0,-8.372875045539452,-3.3438089406093474,68.45961932846362,4992.632595233548,4924.172975905085,1610.232466718855,1620.8876904634324,1689.347309791896,1.3712128425757146,-11.7166839861488
USA,pv,common_receivers,2018,8,68396.45999999999,76.8399905540663,1.3228018731963676,-4.029994490298266,-10.762220070022808,-22.990872695434128,40.37970517150748,5264.641907471189,5224.262202299682,1338.223154481214,1432.1362530956133,1472.5159582671208,0.7669981336091178,-33.753092765456934
USA,pv,common_receivers,2019,8,68396.45999999999,79.8987707231538,1.8996788372779556,-8.984055010141994,-14.60689182089398,-33.787632992189785,24.419869737206,5464.554090260459,5440.134220523252,1138.3109716919446,1219.1077064039741,1243.5275761411801,0.44687762869306813,-48.39452481308376
USA,pv,common_receivers,2020,8,68396.45999999999,82.96313503526392,1.9609718012882649,-6.059660338299332,-15.664806067304392,-36.507697993241386,26.69194243770707,5580.907284461148,5554.215342023441,1021.957777491255,1065.40150991622,1092.093452353927,0.4782724578138956,-52.172504060545776
USA,pv,common_receivers,2021,8,68396.45999999999,79.95084996238685,0.6837313684627235,-3.4448362572590345,-12.477584943283,-50.01043000670426,14.701730123603289,5711.595765699689,5696.894035576086,891.269296252714,1048.5223217694293,1063.2240518930325,0.2574014465780787,-62.48801494998726
USA,pv,common_receivers,2022,8,68396.45999999999,81.39641223993284,8.481655855221447,-25.95454836588028,-14.374470252163045,-52.4283331439174,-2.879283666806434,5724.683632823571,5727.562916490378,878.181429128832,959.0194536052634,956.1401699384569,-0.05029594387185886,-66.80280339608045
USA,pv,common_receivers,2023,8,68396.45999999999,85.92064380230394,6.570586910063564,-28.96021910642021,-19.366068527271473,-48.725020183749535,-4.560077105073706,5755.686675254976,5760.24675236005,847.178386697427,752.6220410749523,748.0619639698785,-0.07922733398047063,-68.091088711021
USA,pv,common_receivers,2024,8,68396.45999999999,88.81109717694758,8.158071425227073,-28.433876401574604,-23.799906206630123,-46.80730631569953,-2.071920321729598,5817.419969729393,5819.491890051122,785.4450922230103,558.1907597659867,556.1188394442571,-0.03561579415807549,-70.60721252232965
USA,pv,common_without_India,2010,7,44221.740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6923.7893282248915,8917.815187847751,8917.815187847751,,0.0
USA,pv,common_without_India,2011,7,44221.740000000005,21.657840022962905,-2.2998989962136918,0.0,4.8346377068409,67.820858751337,92.01343748492712,286.7296590597147,194.71622157478768,6637.059669165177,6176.484027701656,6268.497465186581,32.09065912004739,72.6554964581779
USA,pv,common_without_India,2012,7,44221.740000000005,39.44585869621228,-1.7269473681162475,0.0,0.7301421140294273,78.21148246778995,116.66053590991541,1890.2842836802308,1773.6237477703153,5033.505044544661,4581.2838351053815,4697.944371015296,6.171586830462705,78.94162458181938
USA,pv,common_without_India,2013,7,44221.740000000005,44.49630502793903,-2.2334837630567645,0.20654775835617376,-2.397235396021684,62.243017901796364,102.31515152901312,3068.719209102551,2966.404057573538,3855.0701191223397,3672.0259503707894,3774.341101899802,3.334132077823284,59.84578250577468
USA,pv,common_without_India,2014,7,44221.740000000005,46.808541353336864,-3.0665926867838205,0.0,-1.5987815542655672,98.85286219685733,140.99602930914477,2923.372618214247,2782.376588905102,4000.4167100106442,3221.1524749947275,3362.148504303873,4.823060475789526,97.25408064259176
USA,pv,common_without_India,2015,7,44221.740000000005,53.81255026388256,-2.108172314984431,0.0,-3.1255635922008613,-1.3097929868332367,47.26902136986403,4712.284075732284,4665.0150543624195,2211.5052524926077,2726.558371329107,2773.8273926989705,1.0031021180003559,-4.435356579034098
USA,pv,common_without_India,2016,7,44221.740000000005,54.0272782937028,-0.03688946597939566,0.0,-4.090219234769755,23.28255183826034,73.18272143121396,4859.575576479072,4786.392855047858,2064.2137517458195,2232.7368709456077,2305.9195923768216,1.505948827824123,19.192332603490584
USA,pv,common_without_India,2017,7,44221.740000000005,62.14188609706561,1.2687349330969795,0.0,-8.382728171731152,-0.9650484301094364,54.062844428321995,5159.504597781659,5105.441753353338,1764.2847304432323,1888.997489516159,1943.0603339444806,1.0478301434514943,-9.34777660184059
USA,pv,common_without_India,2018,7,44221.740000000005,55.326990942798986,0.19752810576124125,-0.011229885870911267,-11.122019825230453,-13.788185430698586,30.603083906760276,5369.939746656351,5339.336662749591,1553.84958156854,1644.7819592935818,1675.385043200342,0.5698962251078441,-24.91020525592904
USA,pv,common_without_India,2019,7,44221.740000000005,53.01362071670788,0.19775064210946494,-0.5501491806958526,-15.130714453865627,-24.03025313325378,13.500254591002081,5565.73363630599,5552.233381714988,1358.0556919189014,1387.1271876018861,1400.6274421928879,0.24256019912520063,-39.16096758711941
USA,pv,common_without_India,2020,7,44221.740000000005,58.71991522015945,0.3322115836488444,-0.5598499662209512,-16.22686401445111,-30.42055804647486,11.844854776661371,5726.538290098807,5714.693435322146,1197.2510381260845,1226.6448433931876,1238.489698169849,0.206841448997925,-46.64742206092597
USA,pv,common_without_India,2021,7,44221.740000000005,57.90515496475856,-0.1481649900917223,-0.5460128340784947,-13.290803792036618,-48.28725132619801,-4.367077977646279,5911.388834488337,5915.755912465984,1012.4004937365545,1199.0811140208148,1194.7140360431683,-0.07387566779853474,-61.57805511823463
USA,pv,common_without_India,2022,7,44221.740000000005,46.52438422796529,-0.8258972762803607,-0.5414702014110341,-14.790760823169899,-50.64289709312234,-20.276641166018344,5937.2152226086455,5957.491863774665,986.5741056162453,1068.451800072587,1048.1751589065686,-0.34151770494702327,-65.43365791629225
USA,pv,common_without_India,2023,7,44221.740000000005,46.87537519744106,-0.359686651867544,-0.5297120954081445,-20.550723711979348,-49.169543697739456,-23.73429095955342,6011.63516278846,6035.369453748013,912.1541654364318,825.183568227567,801.4492772680135,-0.3948059108188531,-69.7202674097188
USA,pv,common_without_India,2024,7,44221.740000000005,47.7686210650905,0.05794582076311118,-0.5204279099130835,-24.17186560251992,-44.13581067313417,-21.00153729971356,5996.058115157836,6017.05965245755,927.7312130670553,640.5564061274351,619.5548688277216,-0.3502557329559961,-68.30767627565409
USA,wind,foreign_sample,2010,13,95460.22999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9075776597442,2204.507023741189,2204.5070237411887,,0.0
USA,wind,foreign_sample,2011,13,95460.22999999998,0.7627911184758763,-0.6100563411170532,0.0,14.76869709232564,0.0,14.921431869684463,47.92840670371585,33.006974834031396,1951.9791709560286,2049.942820177976,2064.8642520476606,31.132751735157548,14.76869709232564
USA,wind,foreign_sample,2012,13,95460.22999999998,2.115174449611033,-2.735815647767471,0.0,36.90239194894547,0.0,36.28175075078904,101.00745242600328,64.72570167521424,1898.900125233741,1893.3206564575012,1929.60240720829,35.91987509769991,36.90239194894547
USA,wind,foreign_sample,2013,13,95460.22999999998,3.8185685745327347,-2.790015943582122,0.0,28.52983500009106,0.0,29.558387631041672,203.49656390642386,173.9381762753822,1796.4110137533205,1815.8334061271298,1845.3917937581714,14.525251465491007,28.52983500009106
USA,wind,foreign_sample,2014,13,95460.22999999998,5.967097079623034,-4.744526973306427,0.0,23.495942408394775,0.0,24.718512514711385,212.18804817950388,187.4695356647925,1787.7195294802405,1710.3178583234353,1735.0363708381467,11.649342518010421,23.495942408394775
USA,wind,foreign_sample,2015,13,95460.22999999998,2.5665837050373783,-1.4423249186969356,0.0,21.768875390718833,0.0,22.893134177059274,278.7137369066145,255.82060272955522,1721.1938407531302,1613.32819573101,1636.2213299080695,8.21385211620546,21.768875390718833
USA,wind,foreign_sample,2016,13,95460.22999999998,6.4774888478581545,-4.636664143455947,-0.0026385832024371225,22.913861155702993,0.0,24.75204727690276,297.8830611882605,273.13101391135785,1702.0245164714838,1568.7045856342754,1593.456632911178,8.309316809813366,22.913861155702993
USA,wind,foreign_sample,2017,13,95460.22999999998,6.746791753310406,-4.7159712494832995,0.0,21.860979780128993,0.0,23.891800283956098,394.0263307894744,370.1345305055183,1605.8812468702702,1516.814746215025,1540.7065464989812,6.063503481121755,21.860979780128993
USA,wind,foreign_sample,2018,13,95460.22999999998,9.325626295068263,-6.758089893971809,-0.00043360197922165817,21.143738226952784,0.0,23.710841026070018,360.87912905559966,337.1682880295296,1639.0284486041448,1480.4141575459244,1504.1249985719944,6.570299891855744,21.143738226952784
USA,wind,foreign_sample,2019,13,95460.22999999998,10.659294054507077,-8.036753446945381,-0.00019041169384017027,20.33166778945204,0.0,22.954017985319894,455.2114569547998,432.25743896947984,1544.6961207049449,1425.9779096061495,1448.9319275914695,5.0424956653933934,20.33166778945204
USA,wind,foreign_sample,2020,13,95460.22999999998,6.132933712698341,-2.7129887391129457,-0.00022819845309695374,17.524721414726315,0.0,20.944438189858612,463.2958078860328,442.3513696961743,1536.6117697737113,1358.8383219312211,1379.7827601210797,4.52074847934104,17.524721414726315
USA,wind,foreign_sample,2021,13,95460.22999999998,1.0753291163443788,0.5063998706366293,-0.0013289123969270405,17.61472819718894,0.0,19.195128271773022,646.397843857102,627.2027155853289,1353.5097338026424,1305.7114807068317,1324.9066089786047,2.9695532641684452,17.61472819718894
USA,wind,foreign_sample,2022,13,95460.22999999998,1.4233194669105198,0.20439789891131546,-0.006448884980161392,15.129933725420758,0.0,16.751202206262434,762.3610308117379,745.6098286054756,1237.5465468480065,1271.8961454128096,1288.647347619072,2.197279442317019,15.129933725420758
USA,wind,foreign_sample,2023,13,95460.22999999998,1.6969722246681882,0.016672637461099205,-0.0012201124044769565,10.1753794597503,0.0,11.88780420947511,903.2895449636516,891.4017407541767,1096.6180326960928,1239.0654636665606,1250.9532678760356,1.316056880737336,10.1753794597503
USA,wind,foreign_sample,2024,13,95460.22999999998,1.5258562662940487,0.2869673285819119,0.016075461810903077,6.036085372811914,0.0,7.864984429498778,1022.6413064638953,1014.7763220343966,977.266271195849,1208.1399706680436,1216.0049550975423,0.7690853459356577,6.036085372811914
USA,wind,common_receivers,2010,11,17535.230000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2905.5789666090755,3143.184131163665,3143.1841311636654,,0.0
USA,wind,common_receivers,2011,11,17535.230000000007,4.136837777441916,-3.325806020323669,0.0,7.894831209851477,0.0,8.705862966969724,54.9680246959171,46.26216172894739,2850.6109419131585,2959.0022345488233,2967.708097515793,15.838049511748919,7.894831209851477
USA,wind,common_receivers,2012,11,17535.230000000007,11.473016609407708,-14.92088579076804,0.0,18.74183378155606,0.0,15.293964600195729,147.31143859741437,132.01747399721862,2758.2675280116614,2666.924910504711,2682.218875104907,10.38206180444169,18.74183378155606
USA,wind,common_receivers,2013,11,17535.230000000007,20.693220688090644,-15.281933916817074,0.0,15.119100780093785,0.0,20.530387551367355,339.4476967875845,318.9173092362172,2566.1312698214915,2532.432821023928,2552.9632085752955,6.048174062060174,15.119100780093785
USA,wind,common_receivers,2014,11,17535.230000000007,32.46100557790745,-25.803427381959647,0.0,12.349193760072655,0.0,19.006771956020458,486.87027225910816,467.8635003030877,2418.708694349967,2320.424668876606,2339.4314408326263,3.903867834819296,12.349193760072655
USA,wind,common_receivers,2015,11,17535.230000000007,13.916262924173179,-7.852281707381911,0.0,11.476160795077917,0.0,17.540142011869186,639.556315695083,622.0161736832138,2266.0226509139925,2153.799458277563,2171.3396002894324,2.7425484795355666,11.476160795077917
USA,wind,common_receivers,2016,11,17535.230000000007,35.19235651602961,-25.247867744516242,-0.014364211896780603,13.421727355751196,0.0,23.35185191536778,713.3516115793897,689.9997596640218,2192.227355029686,2125.8924396545717,2149.2442915699394,3.2735402200418147,13.421727355751196
USA,wind,common_receivers,2017,11,17535.230000000007,36.69522740954449,-25.65255208142822,0.0,13.350521194229103,0.0,24.393196522345384,883.0348704493097,858.6416739269644,2022.544096159766,2007.3715104910261,2031.7647070133717,2.7624273218036715,13.350521194229103
USA,wind,common_receivers,2018,11,17535.230000000007,50.73207042029999,-36.76946715161543,-0.002360490547597875,13.048873759658957,0.0,27.00911653779591,927.6959902363195,900.6868736985235,1977.8829763727563,1947.5337446746653,1974.542861212461,2.9114189154698904,13.048873759658957
USA,wind,common_receivers,2019,11,17535.230000000007,57.98994370824336,-43.73388341322856,-0.0010365842985049084,12.577873408837807,0.0,26.832897119554108,1059.8067591710612,1032.9738620515072,1845.7722074380142,1807.4683246836805,1834.3012218032347,2.5318669547401016,12.577873408837807
USA,wind,common_receivers,2020,11,17535.230000000007,33.33991045160749,-14.756506710147754,-0.001242292049678242,12.34410298256486,0.0,30.926264431974914,1239.6456127381907,1208.7193483062156,1665.933353870885,1674.1431641603526,1705.0694285923273,2.4947665779789636,12.34410298256486
USA,wind,common_receivers,2021,11,17535.230000000007,5.808807762024295,2.761682481232934,-0.007234480703161948,13.175102875057723,0.0,21.73835863761179,1472.0482888173597,1450.3099301797483,1433.5306777917158,1527.0080867916888,1548.7464454293006,1.4767422239304622,13.175102875057723
USA,wind,common_receivers,2022,11,17535.230000000007,7.647738850205579,1.1112209487723685,-0.03258563890135238,11.205422236002999,0.0,19.931796396079594,1494.3221277906737,1474.3903313945943,1411.2568388184018,1434.5557037712063,1454.4875001672858,1.3338353240842635,11.205422236002999
USA,wind,common_receivers,2023,11,17535.230000000007,9.188624227328376,0.10575188171805827,-0.005364969762704482,8.178747619557772,0.0,17.467758758841498,1537.8060549462127,1520.3382961873713,1367.772911662863,1375.5720977896794,1393.039856548521,1.1358882807528328,8.178747619557772
USA,wind,common_receivers,2024,11,17535.230000000007,8.254019925877152,1.5750808961745313,0.08879579039779288,5.807012593415289,0.0,15.724909205864765,1508.2715888704483,1492.5466796645837,1397.3073777386273,1320.009402094713,1335.734311300578,1.0425780954769044,5.807012593415289
USA,wind,common_without_India,2010,10,14108.310000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.9351936443827,3402.969256835584,3402.969256835584,,0.0
USA,wind,common_without_India,2011,10,14108.310000000001,5.059036432392239,-4.208857922422377,0.0,9.152409650274253,0.0,10.002588160244116,27.497377973580516,17.494789813336403,3193.4378156708026,3201.4644767819127,3211.467064942157,36.37651622585471,9.152409650274253
USA,wind,common_without_India,2012,10,14108.310000000001,13.777535120010263,-17.951423827470602,0.0,21.924746013117463,0.0,17.75085730565713,212.25859017831561,194.5077328726585,3008.6766034660673,2882.069637262277,2899.8204945679336,8.362845193094364,21.924746013117463
USA,wind,common_without_India,2013,10,14108.310000000001,25.580174119619,-19.16483914763225,0.0,17.798010720051803,0.0,24.21334569203855,462.7561448330649,438.54279914102636,2758.179048811318,2717.6591975011806,2741.87254319322,5.232420133669602,17.798010720051803
USA,wind,common_without_India,2014,10,14108.310000000001,39.90238397007552,-31.867414041944222,0.0,13.73570663374483,0.0,21.770676561876126,626.9856806318885,605.2150040700125,2593.949513012494,2517.6860747661976,2539.4567513280736,3.4722765183305637,13.73570663374483
USA,wind,common_without_India,2015,10,14108.310000000001,17.098033099292977,-10.004913977912109,0.0,13.210004064546974,0.0,20.303123185927838,773.0289917608541,752.7258685749262,2447.906201883529,2312.825514990367,2333.1286381762948,2.626437481947489,13.210004064546974
USA,wind,common_without_India,2016,10,14108.310000000001,43.50349861466617,-31.630624453637832,0.0,15.493810031001619,0.0,27.36668419202996,835.2170884739102,807.8504042818802,2385.718105170473,2292.0085947958787,2319.3752789879086,3.2765953390673257,15.493810031001619
USA,wind,common_without_India,2017,10,14108.310000000001,45.36527837259335,-32.14758274163351,0.0,15.29861709084197,0.0,28.51631272180181,1042.2880362936585,1013.7717235718566,2178.6471573507242,2162.635288495236,2191.1516012170378,2.7359339960578333,15.29861709084197
USA,wind,common_without_India,2018,10,14108.310000000001,60.87853171546243,-44.063688052089915,-0.0029338556258655148,15.204464156931063,0.0,32.01637396467771,1098.1271667145672,1066.1107927498897,2122.8080269298157,2084.5539095118643,2116.5702834765425,2.915543384694318,15.204464156931063
USA,wind,common_without_India,2019,10,14108.310000000001,71.80194291611784,-54.62432368031187,-0.001288371469628342,14.432359674638205,0.0,31.608690538974557,1231.8387514074225,1200.2300608684482,1989.0964422369602,1929.673957860001,1961.2826483989757,2.5659763100373674,14.432359674638205
USA,wind,common_without_India,2020,10,14108.310000000001,41.13571521928918,-18.59037915293718,-0.001544045801253262,14.517993066767296,0.0,37.06178508731804,1447.1808361031124,1410.1190510157944,1773.7543575412706,1767.2710578449733,1804.3328429322912,2.5609643358127894,14.517993066767296
USA,wind,common_without_India,2021,10,14108.310000000001,6.900845965070153,3.162201982237405,-0.008991741963460297,15.193637044346513,0.0,25.247693249690613,1694.67726280044,1669.4295695507494,1526.257930843943,1602.893466044086,1628.1411592937764,1.489823095163796,15.193637044346513
USA,wind,common_without_India,2022,10,14108.310000000001,9.172022114666794,1.0790819661962021,-0.04050071715408589,12.64143952172083,0.0,22.85204288542974,1756.2023303813762,1733.3502874959463,1464.7328632630067,1510.0712104349564,1532.923253320386,1.3012192553273287,12.64143952172083
USA,wind,common_without_India,2023,10,14108.310000000001,11.068751673390528,-0.1737623168839768,-0.00666812529155289,9.296290581124545,0.0,20.184611812339543,1821.3942945492618,1801.209682736922,1399.540899095121,1445.5791495293727,1465.7637613417123,1.10819562094514,9.296290581124545
USA,wind,common_without_India,2024,10,14108.310000000001,9.890839774970285,1.6516604194671385,0.11036436027115153,6.683572666589125,0.0,18.336437221297704,1753.9061150313141,1735.5696778100164,1467.0290786130688,1383.286050402369,1401.622487623667,1.04546287079741,6.683572666589125
DEU,pv,foreign_sample,2010,10,382824.1599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.474719555129,5788.303024087268,5788.303024087268,,0.0
DEU,pv,foreign_sample,2011,10,382824.1599999999,7.381065650074982,-0.2091408896324821,0.0,-20.060995191530516,85.99882469044584,73.10975425935783,387.7085242321723,314.59876997281447,4440.766195322957,4261.726316074166,4334.836070333524,18.856885956827032,65.93782949891533
DEU,pv,foreign_sample,2012,10,382824.1599999999,18.58452817260809,-0.26562188362983036,0.0,-91.5705586741645,114.34631926977093,41.0946668845847,1161.5656598337,1120.4709929491155,3666.909059721429,3114.324980867362,3155.4196477519463,3.537868611789726,22.775760595606428
DEU,pv,foreign_sample,2013,10,382824.1599999999,24.081472552147915,0.05013849071442268,0.011555527485225692,-152.48082030047803,-30.422987007385682,-158.76064073751613,1936.431607985816,2095.1922487233323,2892.0431115693127,2495.0279609627137,2336.2673202251976,-8.198618535392086,-182.9038073078637
DEU,pv,foreign_sample,2014,10,382824.1599999999,21.82459967493474,0.16151767004736417,0.0,-171.88901635200358,-124.9588846999644,-274.8617837069859,2366.5852131954425,2641.4469969024285,2461.8895063596865,2241.35459219212,1966.492808485134,-11.614277912936771,-296.847901051968
DEU,pv,foreign_sample,2015,10,382824.1599999999,25.71102304664885,0.6199881465261301,0.0,-191.25389623199987,-206.08050950766417,-371.00339454648906,3000.9609709562174,3371.9643655027057,1827.5137485989121,1939.3692857585297,1568.3658912120404,-12.36281971465539,-397.334405739664
DEU,pv,foreign_sample,2016,10,382824.1599999999,25.37899370731783,0.5071151167005502,0.0,-207.4076086933735,-229.44730743175666,-410.9688073011118,3183.141973125422,3594.1107804265334,1645.3327464297076,1620.7149021784116,1209.7460948773,-12.910790997411754,-436.85491612513016
DEU,pv,foreign_sample,2017,10,382824.1599999999,25.298492906928363,0.39157558303593987,-0.0021782479034708254,-215.82306108315873,-248.21010116710292,-438.3452720082009,3325.2453876965637,3763.590659704764,1503.2293318585655,1391.6819619670955,953.3366899588947,-13.182343583727146,-464.0331622502616
DEU,pv,foreign_sample,2018,10,382824.1599999999,24.49023559086521,0.3863846055179656,-1.5874721348277607,-221.39438395505076,-267.62542781107277,-465.7306637045681,3650.812249509464,4116.5429132140325,1177.6624700456646,1261.4014788693714,795.6708151648035,-12.756905364474585,-489.01981176612355
DEU,pv,foreign_sample,2019,10,382824.1599999999,24.52528444822913,0.4023289029687055,-2.0283672692599555,-224.16362043370484,-272.9709978013674,-474.23537215313434,3798.079245675114,4272.314617828249,1030.3954738800142,1085.2940886865092,611.0587165333749,-12.486189504685763,-497.13461823507225
DEU,pv,foreign_sample,2020,10,382824.1599999999,23.10492160388368,0.5186065768220275,-1.444830698908796,-225.89489116634724,-279.51267682890136,-483.2288705134517,3962.6230050181866,4445.851875531639,865.8517145369422,967.3771229236349,484.1482524101833,-12.19467180959431,-505.4075679952486
DEU,pv,foreign_sample,2021,10,382824.1599999999,21.96409807776951,0.7044125960232724,-0.9631628221315358,-223.33059908361932,-285.2173843219582,-486.84263555391635,4032.086984729001,4518.929620282917,796.3877348261282,970.4989559638273,483.6563204099108,-12.07420964373459,-508.5479834055775
DEU,pv,foreign_sample,2022,10,382824.1599999999,20.133613510217405,2.296272632614832,-3.7736573630147436,-226.20564569320598,-286.6018539566066,-494.15127086999513,4005.7867275991443,4499.9379984691395,822.6879919559849,890.8295381993125,396.67826732931746,-12.335935597004765,-512.8074996498126
DEU,pv,foreign_sample,2023,10,382824.1599999999,22.231873751935233,1.6089780287301025,-4.100533558639594,-227.04235994743027,-285.6658780125422,-492.96791973794666,4068.660258763648,4561.628178501594,759.814460791481,690.9183469058448,197.9504271678981,-12.116222254638332,-512.7082379599724
DEU,pv,foreign_sample,2024,10,382824.1599999999,23.910158317722164,1.3451593464292348,-3.979113215985731,-229.62827968002995,-286.3746683885828,-494.7267436204471,4157.080019828658,4651.806763449104,671.3946997264716,531.2891424360624,36.56239881561537,-11.900823204284583,-516.0029480686128
DEU,pv,common_receivers,2010,8,68396.45999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6602.865061952403,7893.980135281313,7893.980135281313,,0.0
DEU,pv,common_receivers,2011,8,68396.45999999999,32.51131334412318,-1.1615296361556866,0.0,-15.270279677777138,58.519184911268084,74.59868894145842,1001.7411219494213,927.142433007963,5601.123940002982,5515.3475107071745,5589.9461996486325,7.446902928002687,43.248905233490945
DEU,pv,common_receivers,2012,8,68396.45999999999,85.49741219905425,-1.0671611052347547,0.0,-54.04442027469419,40.348904812597254,70.73473563172257,2199.2479698470693,2128.5132342153465,4403.6170921053335,4044.628092290036,4115.362827921759,3.2163146949109747,-13.695515462096935
DEU,pv,common_receivers,2013,8,68396.45999999999,116.02895988760032,1.5725644653216864,0.06467783717005876,-98.25089183810563,-136.5245400289555,-117.10922967696905,2927.4498457551904,3044.5590754321593,3675.4152161972133,3174.957648881805,3057.8484192048363,-4.000383810051527,-234.77543186706112
DEU,pv,common_receivers,2014,8,68396.45999999999,100.29492724048632,1.5401953613274304,0.0,-110.92549814542146,-249.88953357139576,-258.97990911500347,3213.5918687760127,3472.5717778910166,3389.27319317639,2796.678219157341,2537.698310042337,-8.058892345083114,-360.8150317168172
DEU,pv,common_receivers,2015,8,68396.45999999999,112.09750866274013,3.287760112737149,0.0,-130.63095399786593,-448.2774122170647,-463.5230974394534,4625.959220859361,5089.482318298815,1976.905841093042,2358.2660436523674,1894.742946212914,-10.020042877795733,-578.9083662149307
DEU,pv,common_receivers,2016,8,68396.45999999999,118.59227630782024,3.610654815742437,0.0,-147.22670167268723,-471.61529868567084,-496.6390692347954,4797.365068192351,5294.004137427146,1805.4999937600521,1923.0793132128774,1426.440243978082,-10.352330126544429,-618.8420003583581
DEU,pv,common_receivers,2017,8,68396.45999999999,120.23342869188471,3.2827110718582384,-0.012191945663824996,-153.95132752895745,-499.46699758080325,-529.9143772916816,4992.632595233548,5522.54697252523,1610.232466718855,1620.8876904634324,1090.9733131717508,-10.613926965056256,-653.4183251097606
DEU,pv,common_receivers,2018,8,68396.45999999999,110.67769338431606,2.9704560999203804,-2.9411478898674903,-161.0478160600436,-520.0151259256143,-570.3559403912889,5264.641907471189,5834.997847862478,1338.223154481214,1432.1362530956133,861.7803127043244,-10.833708168866757,-681.0629419856579
DEU,pv,common_receivers,2019,8,68396.45999999999,112.18740220893784,3.585316893610957,-6.247908017210651,-169.26990872294886,-530.1740824362666,-589.9191800738773,5464.554090260459,6054.473270334335,1138.3109716919446,1219.1077064039741,629.1885263300967,-10.795376353311196,-699.4439911592156
DEU,pv,common_receivers,2020,8,68396.45999999999,105.68939082832162,4.262252547695153,-4.182123893777523,-172.51433049404528,-535.5151725044009,-602.259983516207,5580.907284461148,6183.167267977356,1021.957777491255,1065.40150991622,463.14152640001305,-10.791435026936785,-708.0295029984461
DEU,pv,common_receivers,2021,8,68396.45999999999,100.36917700162141,5.09034548756866,-2.3405934958691446,-168.2494539243838,-545.2193254180398,-610.3498503491028,5711.595765699689,6321.945616048792,891.269296252714,1048.5223217694293,438.1724714203264,-10.686152791387766,-713.4687793424237
DEU,pv,common_receivers,2022,8,68396.45999999999,92.26692185256873,13.608176707531369,-18.42020829112044,-180.39619961664832,-548.9445031437676,-641.8858124914364,5724.683632823571,6366.569445315008,878.181429128832,959.0194536052634,317.1336411138269,-11.21259887290646,-729.340702760416
DEU,pv,common_receivers,2023,8,68396.45999999999,102.00992358217036,10.40305171737311,-20.361721979836545,-178.15691517937682,-546.7861203629875,-632.8917822226574,5755.686675254976,6388.5784574776335,847.178386697427,752.6220410749523,119.73025885229481,-10.995938763373015,-724.9430355423643
DEU,pv,common_receivers,2024,8,68396.45999999999,110.79157270108148,9.603855165677048,-19.846416963802394,-187.4892478992893,-546.3550412840825,-633.2952782804157,5817.419969729393,6450.715248009808,785.4450922230103,558.1907597659867,-75.10451851442897,-10.886188062332286,-733.8442891833718
DEU,pv,common_without_India,2010,7,44221.740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6923.7893282248915,8917.815187847751,8917.815187847751,,0.0
DEU,pv,common_without_India,2011,7,44221.740000000005,35.13735321601262,-0.333782156906395,0.0,-17.52219874629728,204.8081206533719,222.08949296618087,286.7296590597147,64.6401660935339,6637.059669165177,6176.484027701656,6398.573520667836,77.45605867718352,187.28592190707462
DEU,pv,common_without_India,2012,7,44221.740000000005,92.01869564123086,-1.369046339423377,0.0,-58.18668242644711,122.82810110620092,155.29106798156127,1890.2842836802308,1734.9932156986695,5033.505044544661,4581.2838351053815,4736.574903086943,8.215222933516756,64.6414186797538
DEU,pv,common_without_India,2013,7,44221.740000000005,137.48418233644077,0.5778273556765189,0.10003530170654606,-100.17781915723376,-155.61045249806398,-117.62622666147391,3068.719209102551,3186.345435764025,3855.0701191223397,3672.0259503707894,3554.3997237093154,-3.833072322569186,-255.78827165529773
