target,technology,iso3,year,observed,procurement,B_fit,B_anchor,beta_B,model_factual,capacity_weight,observation_rule,observed_completed,P,S,T,K,E,net,total_decline,remainder,model_without_source_contribution,net_pct
USA,wind,POL,2011,2691.817910915693,1589.0770337478511,1206.2706591218102,1102.740877167842,-0.1006582916667672,2795.3476928696614,808.4300000000003,reported,2691.817910915693,0.010516844918016095,0.0010243653991042195,0.0,12.444457987365748,0.0,12.455999197682868,438.023651467071,425.56765226938813,2807.8036920673444,2.8436818778995234
USA,wind,POL,2012,2684.699599991936,1422.8128243969231,1183.4810349250752,1261.8867755950128,-0.1006582916667672,2606.2938593219983,808.4300000000003,reported,2684.699599991936,0.00809499089954261,0.0005924468754055547,0.0,35.71536745271396,0.0,35.72405489048891,445.1419623908282,409.4179075003393,2642.017914212487,8.02531729397457
USA,wind,POL,2013,2759.507417153754,1471.7067237408344,1170.237824305925,1287.8006934129196,-0.1006582916667672,2641.9445480467593,808.4300000000003,reported,2759.507417153754,0.030366479545926427,0.004371221069256943,0.0,24.937469605866056,0.0,24.972207306481238,370.3341452290101,345.3619379225289,2666.9167553532407,6.743155506505815
USA,wind,POL,2014,2486.027904399791,1286.1611128039792,1152.3387046825167,1199.866791595812,-0.1006582916667672,2438.499817486496,808.4300000000003,reported,2486.027904399791,0.022720474199774913,-0.00015913973851352663,0.0,16.753302070635087,0.0,16.77586340509635,643.8136579829729,627.0377945778765,2455.2756808915924,2.6057016959929147
USA,wind,POL,2015,2310.548393337525,1160.154968730424,1132.6510040914347,1150.393424607101,-0.1006582916667672,2292.8059728218586,808.4300000000003,reported,2310.548393337525,0.01348304490193795,0.0023544898130315444,0.0,16.491864808339468,0.0,16.507702343054437,819.2931690452392,802.7854667021847,2309.313675164913,2.014871228853481
USA,wind,POL,2016,2298.156521000269,1107.2738927546734,1119.87063876583,1190.8826282455957,-0.1006582916667672,2227.1445315205037,808.4300000000003,reported,2298.156521000269,0.014382639818751947,0.002204972697898644,0.0,17.723790492912187,0.0,17.74037810542884,831.685041382495,813.9446632770662,2244.884909625933,2.1330644682438114
USA,wind,POL,2017,1712.2026322546378,753.3605898161045,1109.6400251397438,958.8420424385333,-0.1006582916667672,1863.0006149558483,808.4300000000003,reported,1712.2026322546378,1.9410512664586488,-1.522985694646685,0.0,24.91741590557994,0.0,25.335481477391905,1417.6389301281263,1392.3034486507345,1888.33609643324,1.787160393168808
USA,wind,POL,2018,,656.8008193058552,1100.231080561621,1100.231080561621,-0.1006582916667672,1757.031899867476,808.4300000000003,interpolate_country,1721.4354199635654,0.05591756014865475,-0.019525552773201296,0.0,22.15613327172805,0.0,22.192525279103503,1408.4061424191987,1386.2136171400953,1779.2244251465795,1.5757191488091442
USA,wind,POL,2019,,981.1818435176813,1089.5669731018615,1089.5669731018615,-0.1006582916667672,2070.7488166195426,808.4300000000003,interpolate_country,1730.6682076724933,0.017772126538218937,0.002326606800513285,0.0,22.717001687202842,0.0,22.737100420541573,1399.1733547102708,1376.4362542897293,2093.485917040084,1.6250381229743889
USA,wind,POL,2020,1739.900995381421,826.9842920799467,1072.0080740037379,912.9167033014742,-0.1006582916667672,1898.9923660836846,808.4300000000003,reported,1739.900995381421,0.13273305148275935,-0.0231027137926285,0.0,24.98657223817375,0.0,25.09620257586388,1389.9405670013432,1364.8443644254794,1924.0885686595484,1.8055594010042035
USA,wind,POL,2021,1920.241670095832,684.5679529568312,1061.6188349371928,1235.673717139001,-0.1006582916667672,1746.1867878940238,808.4300000000003,reported,1920.241670095832,0.020700805347540357,0.009372541962720827,0.0,17.777713401464894,0.0,17.807786748775154,1209.5998922869321,1191.7921055381569,1763.994574642799,1.4722047234236133
USA,wind,POL,2022,1748.9163284507442,701.1644305214094,1052.28860064193,1047.751897929335,-0.1006582916667672,1753.4530311633393,808.4300000000003,reported,1748.9163284507442,0.024866271724773924,0.007092117213343019,-0.0006687034117648997,16.562460485555484,0.0,16.593750171081837,1380.9252339320199,1364.331483760938,1770.0467813344212,1.2016400137633167
