grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,C,2025,China,9.094947017729282e-13,-5.684341886080801e-13,9.094947017729282e-13,0.0,-9.094947017729282e-13,1.4548504623235203e-9,-4.2969077185261995e-8,-421.4563059782834,4.2969077185261995e-8
fiveyear_2050,C,2025,Japan,-3.410605131648481e-13,2.2737367544323206e-13,6.821210263296962e-13,0.0,0.0,6.324540891000652e-11,2.248498276458122e-8,-6.443694854242664,2.248498276458122e-8
fiveyear_2050,C,2025,South Korea,3.410605131648481e-13,5.684341886080802e-14,-2.2737367544323206e-13,-1.1368683772161603e-13,1.1368683772161603e-13,-2.2977104663368664e-9,2.0421566659933887e-9,-159.28775048622288,2.2977104663368664e-9
fiveyear_2050,C,2025,Rest of World,0.0,-2.6645352591003757e-15,7.105427357601002e-15,0.0,0.0,-1.7763568394002505e-15,2.328434334231133e-9,-6.2032122280852855,2.328434334231133e-9
fiveyear_2050,C,2025,Southeast Asia,2.2737367544323206e-13,3.659295089164516e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,4.547473508864641e-13,-6.536993168992922e-13,-4.8594301915727556e-9,-46.65626740873011,4.8594301915727556e-9
fiveyear_2050,C,2025,"Central, Western and South Asia",1.3642420526593924e-12,0.0,6.821210263296962e-13,-4.547473508864641e-13,-2.2737367544323206e-13,3.0894398150849156e-11,3.6524397728499025e-8,12.643992193623268,3.6524397728499025e-8
fiveyear_2050,C,2025,India,-4.547473508864641e-13,1.4210854715202004e-13,2.2737367544323206e-13,-4.547473508864641e-13,0.0,2.1395862859208137e-10,-1.186026565846987e-8,163.12730119612667,1.186026565846987e-8
fiveyear_2050,C,2025,Canada,1.4210854715202004e-13,-1.1368683772161603e-13,-5.684341886080802e-14,1.1368683772161603e-13,-2.2737367544323206e-13,-2.2950530365051236e-12,-4.110631834919332e-9,37.73861513312361,4.110631834919332e-9
fiveyear_2050,C,2025,United States,-3.623767952376511e-12,-9.094947017729282e-13,9.094947017729282e-13,-9.094947017729282e-13,-3.637978807091713e-12,-1.3009184840484522e-9,-3.6833171179750934e-7,742.5938200367258,3.6833171179750934e-7
fiveyear_2050,C,2025,Rest of America,1.2505552149377763e-12,8.526512829121202e-14,5.684341886080801e-13,0.0,-2.2737367544323206e-13,-6.87805368215777e-12,1.3910607776779216e-8,-27.717640041287726,1.3910607776779216e-8
fiveyear_2050,C,2025,Brazil,-5.684341886080802e-14,-5.684341886080802e-14,0.0,-2.2737367544323206e-13,0.0,1.9621637648015167e-10,-8.961933417594992e-10,-38.6163411193312,8.961933417594992e-10
fiveyear_2050,C,2025,"EU, UK and EFTA",-6.139089236967266e-12,9.094947017729282e-13,2.7284841053187847e-12,-9.094947017729282e-13,9.094947017729282e-13,3.0041746867937036e-10,-1.5649675333406776e-8,-186.23387720258836,1.5649675333406776e-8
fiveyear_2050,C,2025,Eastern Europe,-2.1316282072803006e-14,-1.4210854715202004e-14,0.0,1.4210854715202004e-14,2.842170943040401e-14,-1.049542674991244e-10,-5.990017371004797e-10,25.45201041825383,5.990017371004797e-10
fiveyear_2050,C,2025,Russia,-3.410605131648481e-13,9.237055564881302e-14,2.2737367544323206e-13,-2.2737367544323206e-13,0.0,-7.531752999057062e-12,2.2299673219094984e-10,-142.12720504694087,2.2299673219094984e-10
fiveyear_2050,C,2025,North Africa,-1.4210854715202004e-13,1.865174681370263e-14,-8.526512829121202e-14,1.1368683772161603e-13,0.0,-7.808864666003501e-12,3.379511781531619e-9,48.89596455119807,3.379511781531619e-9
fiveyear_2050,C,2025,Sub Saharan,4.547473508864641e-13,1.0658141036401503e-14,-5.6274984672199935e-12,-1.1368683772161603e-13,0.0,-4.1669778738651075e-11,-2.6549685117061017e-8,64.9591646647352,2.6549685117061017e-8
fiveyear_2050,C,2025,South Africa,-2.842170943040401e-14,-4.263256414560601e-14,0.0,0.0,8.526512829121202e-14,5.861977570020827e-14,-4.035030087834457e-10,-29.484985845130584,4.035030087834457e-10
fiveyear_2050,C,2030,Australia_Oceania,3.410605131648481e-13,0.0,0.0,0.0,-1.1368683772161603e-13,-7.702283255639486e-12,-1.2705413610092364e-8,-33.016117435630846,1.2705413610092364e-8
fiveyear_2050,C,2030,China,1.4551915228366852e-11,-1.3642420526593924e-12,0.0,9.094947017729282e-13,-9.094947017729282e-13,3.453806129982695e-10,5.978472472634166e-8,-526.4617027308415,5.978472472634166e-8
fiveyear_2050,C,2030,Japan,1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,4.547473508864641e-13,2.2737367544323206e-13,-1.1502265806484502e-10,2.3210532162920572e-8,-6.667107037601094,2.3210532162920572e-8
fiveyear_2050,C,2030,South Korea,1.1368683772161603e-13,0.0,2.2737367544323206e-13,3.410605131648481e-13,5.684341886080801e-13,2.9388047551037744e-11,-5.338631581253139e-8,-177.23064312131322,5.338631581253139e-8
fiveyear_2050,C,2030,Rest of World,-3.552713678800501e-14,-7.105427357601002e-15,-4.263256414560601e-14,0.0,7.105427357601002e-15,3.1086244689504383e-15,3.240572254981089e-10,-6.988478037015903,3.240572254981089e-10
fiveyear_2050,C,2030,Southeast Asia,-7.003109203651547e-11,3.552713678800501e-14,-6.821210263296962e-13,-2.2737367544323206e-13,2.2737367544323206e-13,1.3983481039758772e-11,6.768686944269575e-9,-57.13709471625482,6.768686944269575e-9
fiveyear_2050,C,2030,"Central, Western and South Asia",9.094947017729282e-13,1.1368683772161603e-13,4.547473508864641e-13,4.547473508864641e-13,2.2737367544323206e-13,-4.916955731459893e-12,1.3180851965444162e-9,14.829554176016126,1.3180851965444162e-9
fiveyear_2050,C,2030,India,2.2737367544323206e-13,-5.684341886080802e-14,9.094947017729282e-13,0.0,4.547473508864641e-13,3.949196525354637e-10,-5.476749720401131e-9,223.25310555467584,5.476749720401131e-9
fiveyear_2050,C,2030,Canada,-5.684341886080801e-13,-2.8421709430404007e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,3.005595772265224e-11,8.164306564140134e-9,41.33401564151006,8.164306564140134e-9
fiveyear_2050,C,2030,United States,-8.952838470577262e-13,0.0,1.8189894035458565e-12,9.094947017729282e-13,0.0,6.633399607380852e-9,-2.1952564566163346e-7,822.0785803303459,2.1952564566163346e-7
fiveyear_2050,C,2030,Rest of America,-4.547473508864641e-13,2.2737367544323206e-13,2.2737367544323206e-13,-4.547473508864641e-13,2.2737367544323206e-13,4.263256414560601e-12,-2.2009771782904863e-10,-30.467613425493276,2.2009771782904863e-10
fiveyear_2050,C,2030,Brazil,2.842170943040401e-14,0.0,0.0,0.0,-1.1368683772161603e-13,-9.421796676178928e-12,3.0663613870274276e-9,-42.72087218466595,3.0663613870274276e-9
fiveyear_2050,C,2030,"EU, UK and EFTA",-5.4569682106375694e-12,-9.094947017729282e-13,-9.094947017729282e-13,1.8189894035458565e-12,0.0,-1.0243184078717604e-10,3.574041329557076e-8,-199.418898794901,3.574041329557076e-8
fiveyear_2050,C,2030,Eastern Europe,3.552713678800501e-15,-7.105427357601002e-15,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,-8.44480041450879e-12,3.2217428724834463e-10,27.42748892219175,3.2217428724834463e-10
fiveyear_2050,C,2030,Russia,5.684341886080801e-13,-3.552713678800501e-14,3.410605131648481e-13,1.1368683772161603e-13,2.2737367544323206e-13,7.0912165028858e-11,-1.054331733030267e-9,-152.07297648535337,1.054331733030267e-9
fiveyear_2050,C,2030,North Africa,8.526512829121202e-14,1.9539925233402755e-14,-5.684341886080802e-14,0.0,-5.684341886080802e-14,-6.160405519040069e-12,-2.7371811484044883e-9,62.60989583368706,2.7371811484044883e-9
fiveyear_2050,C,2030,Sub Saharan,-1.807620719773695e-11,5.3290705182007514e-14,-5.684341886080802e-14,1.1368683772161603e-13,-1.1368683772161603e-13,-1.248423586730496e-10,1.1266365618212149e-9,72.19033523024162,1.1266365618212149e-9
fiveyear_2050,C,2030,South Africa,9.947598300641403e-14,-1.4210854715202004e-14,4.263256414560601e-14,4.263256414560601e-14,2.842170943040401e-14,3.730349362740526e-14,-5.952031756351062e-9,-31.54147171959301,5.952031756351062e-9
