grid,scenario,year,next_year,region,interval_years,opening_stock,annual_real_investment,survival,investment_annuity,next_stock,identity_residual
fiveyear_2050,C,2017,2020,Australia_Oceania,3,7073.064722275734,341.5361797880137,0.8573749999999999,2.8525000000000023,7038.500819106467,0.0
fiveyear_2050,C,2017,2020,China,3,62364.78533477783,5050.6910948339855,0.8573749999999999,2.8525000000000023,67877.10417441909,0.0
fiveyear_2050,C,2017,2020,Japan,3,29035.81037902832,1249.2611637315235,0.8573749999999999,2.8525000000000023,28458.09539326358,9.094947017729282e-13
fiveyear_2050,C,2017,2020,South Korea,3,8603.79756451845,469.48429697378634,0.8573749999999999,2.8525000000000023,8715.884893996732,0.0
fiveyear_2050,C,2017,2020,Rest of World,3,488.68481920901684,24.09569628804801,0.8573749999999999,2.8525000000000023,487.71912053098777,1.4210854715202004e-14
fiveyear_2050,C,2017,2020,Southeast Asia,3,17757.75818786621,789.1286303868744,0.8573749999999999,2.8525000000000023,17476.04734450035,9.094947017729282e-13
fiveyear_2050,C,2017,2020,"Central, Western and South Asia",3,32942.48932189941,1026.0066683859213,0.8573749999999999,2.8525000000000023,31170.75080393435,4.547473508864641e-13
fiveyear_2050,C,2017,2020,India,3,13251.58929901123,762.0483047705673,0.8573749999999999,2.8525000000000023,13535.324164597796,-4.547473508864641e-13
fiveyear_2050,C,2017,2020,Canada,3,5840.570725059509,366.7542811966375,0.8573749999999999,2.8525000000000023,6053.725912511305,-2.2737367544323206e-13
fiveyear_2050,C,2017,2020,United States,3,90537.73082008361,4291.224000695968,0.8573749999999999,2.8525000000000023,89865.50342385443,-3.637978807091713e-12
fiveyear_2050,C,2017,2020,Rest of America,3,23629.69450683594,726.7195003616231,0.8573749999999999,2.8525000000000023,22332.476702579992,9.094947017729282e-13
fiveyear_2050,C,2017,2020,Brazil,3,9257.250686275958,279.88597515953484,0.8573749999999999,2.8525000000000023,8735.310051288423,2.2737367544323206e-13
fiveyear_2050,C,2017,2020,"EU, UK and EFTA",3,94030.86307983397,3747.851030421781,0.8573749999999999,2.8525000000000023,91310.45629735077,-5.4569682106375694e-12
fiveyear_2050,C,2017,2020,Eastern Europe,3,1584.7071245193479,64.75421897598751,0.8573749999999999,2.8525000000000023,1543.3996805137801,-2.842170943040401e-14
fiveyear_2050,C,2017,2020,Russia,3,10639.912612152099,300.31577785606237,0.8573749999999999,2.8525000000000023,9979.045832178323,-1.1368683772161603e-13
fiveyear_2050,C,2017,2020,North Africa,3,3998.804186660051,147.62309005276688,0.8573749999999999,2.8525000000000023,3849.5696039131785,-1.1368683772161603e-13
fiveyear_2050,C,2017,2020,Sub Saharan,3,7142.2684261322,301.81117215110623,0.8573749999999999,2.8525000000000023,6984.518760416126,-1.1368683772161603e-13
fiveyear_2050,C,2017,2020,South Africa,3,1823.739908397198,57.82653601011062,0.8573749999999999,2.8525000000000023,1728.579197930888,2.842170943040401e-14
fiveyear_2050,C,2020,2025,Australia_Oceania,5,7038.500819106467,369.87273912205865,0.7737809374999999,4.524381250000002,7119.703048172703,0.0
fiveyear_2050,C,2020,2025,China,5,67877.10417441909,5625.9617386234095,0.7737809374999999,4.524381250000002,77976.00510631232,3.637978807091713e-12
fiveyear_2050,C,2020,2025,Japan,5,28458.09539326358,1282.8984466174527,0.7737809374999999,4.524381250000002,27824.65341039405,-1.8189894035458565e-12
fiveyear_2050,C,2020,2025,South Korea,5,8715.884893996732,521.7714505762114,0.7737809374999999,4.524381250000002,9104.878552191192,4.547473508864641e-13
fiveyear_2050,C,2020,2025,Rest of World,5,487.71912053098777,26.93321540796261,0.7737809374999999,4.524381250000002,499.24389311514034,-1.4210854715202004e-14
fiveyear_2050,C,2020,2025,Southeast Asia,5,17476.04734450035,908.7143791058265,0.7737809374999999,4.524381250000002,17634.00259645366,1.8189894035458565e-12
fiveyear_2050,C,2020,2025,"Central, Western and South Asia",5,31170.75080393435,1166.921455309277,0.7737809374999999,4.524381250000002,29398.930332271204,-9.094947017729282e-13
fiveyear_2050,C,2020,2025,India,5,13535.324164597796,897.123672447951,0.7737809374999999,4.524381250000002,14532.305344003536,-9.094947017729282e-13
fiveyear_2050,C,2020,2025,Canada,5,6053.725912511305,394.0402008718476,0.7737809374999999,4.524381250000002,6467.0458085218615,0.0
fiveyear_2050,C,2020,2025,United States,5,89865.50342385443,4589.830258416395,0.7737809374999999,4.524381250000002,90302.35545008132,-7.275957614183426e-12
fiveyear_2050,C,2020,2025,Rest of America,5,22332.476702579992,760.6590055113978,0.7737809374999999,4.524381250000002,20721.956101798667,-9.094947017729282e-13
fiveyear_2050,C,2020,2025,Brazil,5,8735.310051288423,295.565025874762,0.7737809374999999,4.524381250000002,8096.465262062667,-2.2737367544323206e-13
fiveyear_2050,C,2020,2025,"EU, UK and EFTA",5,91310.45629735077,3986.0016436472865,0.7737809374999999,4.524381250000002,88688.4815763038,-7.275957614183426e-12
