grid,year,region,technology,GDP,GDP_target,capacity_proxy_GW,target_GW,preference,macro_tfp
fiveyear_2050,2020,China,Wind,15214.56493661729,15214.564937424237,281.99266999634403,281.99267,0.08372298519146223,1.1603564219315563
fiveyear_2050,2020,China,Hydro,15214.56493661729,15214.564937424237,342.93676665047934,342.93676665440944,0.08014537440759475,1.1603564219315563
fiveyear_2050,2020,China,Biomass,15214.56493661729,15214.564937424237,17.618733345463628,17.618733345590602,0.2738918607170758,1.1603564219315563
fiveyear_2050,2020,Japan,Solar,4963.566813811632,4963.566813808662,71.86799999920625,71.868,0.09718051543062821,1.0320295276030136
fiveyear_2050,2020,Japan,Wind,4963.566813811632,4963.566813808662,4.119119999954574,4.11912,0.015558612889921603,1.0320295276030136
fiveyear_2050,2020,Japan,Hydro,4963.566813811632,4963.566813808662,25.308249184788007,25.308249185068696,0.14003279551442183,1.0320295276030136
fiveyear_2050,2020,Japan,Biomass,4963.566813811632,4963.566813808662,6.6384508148971975,6.638450814931309,1.013688160155855,1.0320295276030136
fiveyear_2050,2020,South Korea,Solar,1664.1001238421559,1664.1001238429096,14.75559000003053,14.75559,0.14330481715177365,1.0707394942041755
fiveyear_2050,2020,South Korea,Wind,1664.1001238421559,1664.1001238429096,1.6454100000031782,1.64541,0.03383570345704255,1.0707394942041755
fiveyear_2050,2020,South Korea,Hydro,1664.1001238421559,1664.1001238429096,3.482082052626852,3.48208205261943,0.02135067329611019,1.0707394942041755
fiveyear_2050,2020,South Korea,Biomass,1664.1001238421559,1664.1001238429096,2.2081279473809055,2.2081279473805706,0.2683972495087142,1.0707394942041755
fiveyear_2050,2020,Rest of World,Solar,85.01045894273503,85.0104589428663,6.18894,6.18894,0.003532171388711112,1.0692788313698545
fiveyear_2050,2020,Rest of World,Wind,85.01045894273503,85.0104589428663,1.7543800000017034,1.7543799999999998,0.023165593295418025,1.0692788313698545
fiveyear_2050,2020,Rest of World,Hydro,85.01045894273503,85.0104589428663,13.235126424208849,13.23512642418418,0.16827152426243688,1.0692788313698545
fiveyear_2050,2020,Rest of World,Biomass,85.01045894273503,85.0104589428663,0.04184357581597179,0.0418435758158214,0.013051594531214867,1.0692788313698545
fiveyear_2050,2020,Southeast Asia,Solar,3165.4654786594665,3165.465478660017,23.170849999982163,23.17085,0.131351940835829,1.1548128161484448
fiveyear_2050,2020,Southeast Asia,Wind,3165.4654786594665,3165.465478660017,2.6228599999999997,2.62286,0.008940418273501997,1.1548128161484448
fiveyear_2050,2020,Southeast Asia,Hydro,3165.4654786594665,3165.465478660017,59.8430005668996,59.84300056695163,0.36098864967333527,1.1548128161484448
fiveyear_2050,2020,Southeast Asia,Biomass,3165.4654786594665,3165.465478660017,4.519899433044589,4.519899433048364,0.15688011796875098,1.1548128161484448
fiveyear_2050,2020,"Central, Western and South Asia",Solar,5149.145552877357,5149.145552876735,17.767769999950268,17.76777,0.0281356529501713,1.1474596258258734
fiveyear_2050,2020,"Central, Western and South Asia",Wind,5149.145552877357,5149.145552876735,11.762769999964878,11.762769999999998,0.015444617495949466,1.1474596258258734
fiveyear_2050,2020,"Central, Western and South Asia",Hydro,5149.145552877357,5149.145552876735,83.88933461648735,83.88933461674333,0.12644139907902144,1.1474596258258734
fiveyear_2050,2020,"Central, Western and South Asia",Biomass,5149.145552877357,5149.145552876735,1.0281253832545572,1.0281253832566712,0.01921015260224165,1.1474596258258734
fiveyear_2050,2020,India,Solar,3067.697014508979,3067.697014499311,39.70544999975701,39.70545,0.0021678868001797393,1.1496519622839503
fiveyear_2050,2020,India,Wind,3067.697014508979,3067.697014499311,38.5586,38.5586,0.0009554326614135206,1.1496519622839503
fiveyear_2050,2020,India,Hydro,3067.697014508979,3067.697014499311,49.06746046376659,49.06746046409071,0.013194712496020411,1.1496519622839503
fiveyear_2050,2020,India,Biomass,3067.697014508979,3067.697014499311,7.442779535989789,7.442779535909276,0.24686425014501415,1.1496519622839503
fiveyear_2050,2020,Canada,Solar,1677.211147556775,1677.2111475556017,3.0680000000000005,3.068,0.0030350496317271924,1.03745884368358
fiveyear_2050,2020,Canada,Wind,1677.211147556775,1677.2111475556017,13.531999999970507,13.532,0.011711846735643966,1.03745884368358
