variable,value
"kel[9,3]",8.919317710238717
"kel[10,3]",1020.8188738893231
"kel[11,3]",282.9991908590646
"kel[13,3]",58.33705785099093
"kel[14,3]",3529.7772984586704
"kel[15,3]",224.44760933667612
"kel[1,4]",5.393863429954429
"kel[2,4]",5.644512637331595
"kel[3,4]",1.4934160249390442
"kel[4,4]",9.735803775097267
"kel[5,4]",2.896666998244744
"kel[6,4]",0.023490056103298875
"kel[7,4]",0.07320994053700437
"kel[8,4]",1.4477625930546631
"kel[9,4]",7.679047066858491
"kel[10,4]",757.3518282717624
"kel[11,4]",273.9286530710368
"kel[13,4]",15.72572838860205
"kel[14,4]",1394.2413327474876
"kel[15,4]",74.36213801097087
"kel[1,5]",0.0016409611380150666
"kel[2,5]",0.6428444146928354
"kel[3,5]",1.0176789625020386
"kel[4,5]",1.2364667116464572
"kel[5,5]",0.1731327474358918
"kel[6,5]",1.3392800988693812
"kel[7,5]",0.20518150608944977
"kel[8,5]",0.007812241218415898
"kel[9,5]",9.940176601243966
"kel[10,5]",17.169375477140512
"kel[11,5]",0.8124481468236125
"kel[13,5]",2.1153212373674357
"kel[14,5]",122.3065361233307
"kel[15,5]",12.572702480489896
"kel[1,6]",196.8956416858055
"kel[2,6]",286.58059802790785
"kel[3,6]",10.454500537012159
"kel[4,6]",147.60504526295782
"kel[5,6]",87.58497912600775
"kel[6,6]",27.12615911808232
"kel[7,6]",38.04905212606144
"kel[8,6]",39.80385052728558
"kel[9,6]",227.124217011702
"kel[10,6]",1216.0990602380725
"kel[11,6]",257.9478920762125
"kel[13,6]",51.45476772765297
"kel[14,6]",5298.603105908842
"kel[15,6]",951.7756521398668
"kel[1,7]",68.56233895308864
"kel[2,7]",336.0753524476279
"kel[3,7]",42.516713618407046
"kel[4,7]",117.74577068706112
"kel[5,7]",27.82570760706835
"kel[6,7]",6.708333002206089
"kel[7,7]",485.38102020317314
"kel[8,7]",220.0438801860357
"kel[9,7]",209.02139328475204
"kel[10,7]",2340.8981616233323
"kel[11,7]",766.0954573347888
"kel[13,7]",177.27686918115606
"kel[14,7]",7254.228213357491
"kel[15,7]",915.958360297685
"kel[1,8]",347.9814297925627
"kel[2,8]",1094.1651411828793
"kel[3,8]",48.69439731035002
"kel[4,8]",828.6028120406613
"kel[5,8]",329.0294534381248
"kel[6,8]",45.70562963327997
"kel[7,8]",15.71515474303724
"kel[8,8]",20.723129072526007
"kel[9,8]",224.62504412058738
"kel[10,8]",1049.221156560519
"kel[11,8]",439.81960218877583
"kel[13,8]",40.11725062867784
"kel[14,8]",7238.7927550083
"kel[15,8]",1322.906598912902
"kel[1,9]",0.814495452564894
"kel[2,9]",80.04611282491372
"kel[3,9]",4.574996291667234
"kel[4,9]",13.698936863382077
"kel[5,9]",8.528464635266463
"kel[6,9]",2.5448419521872596
"kel[7,9]",40.51881778192525
"kel[8,9]",25.83475538993386
"kel[9,9]",43.1651026723812
"kel[10,9]",251.19631843690632
"kel[11,9]",127.90891117869513
"kel[13,9]",8.84989015486208
"kel[14,9]",1871.5729865577766
"kel[15,9]",127.2958730818262
"kel[1,10]",2.3438895530926107
"kel[2,10]",262.7512900611941
"kel[3,10]",48.440854266992176
"kel[4,10]",90.1557539362757
"kel[5,10]",58.82406561213398
"kel[6,10]",19.15771185425185
"kel[7,10]",69.31022907436123
"kel[8,10]",73.1367729204178
"kel[9,10]",177.14390267590568
"kel[10,10]",3551.9528590077207
"kel[11,10]",866.4928412694596
"kel[13,10]",147.98153900527691
"kel[14,10]",23363.971592673057
"kel[15,10]",1043.276256752319
"kel[1,11]",7.254830204397063
"kel[2,11]",186.63025709062848
"kel[3,11]",38.25875230541538
"kel[4,11]",70.46232092474047
"kel[5,11]",21.868516671346544
"kel[6,11]",3.750772455452384
"kel[7,11]",60.95387278303675
"kel[8,11]",28.565981683860088
"kel[9,11]",131.25062420685114
"kel[10,11]",1058.7227340631491
"kel[11,11]",228.6028096249711
"kel[13,11]",46.75358347001691
"kel[14,11]",4790.306480606554
"kel[15,11]",499.8554485624215
"kel[1,12]",3.502136128463602
"kel[2,12]",174.38662536261558
"kel[3,12]",22.919990654673374
"kel[4,12]",37.3086684348882
"kel[5,12]",7.452252842439658
"kel[6,12]",0.10953205716928757
"kel[7,12]",17.282159996011117
"kel[8,12]",7.7820440783806335
"kel[9,12]",47.867562555407304
"kel[10,12]",466.97697016546874
"kel[11,12]",183.1459241747613
"kel[13,12]",36.80694760443743
"kel[14,12]",2183.453724487011
"kel[15,12]",199.73960401526082
"kel[1,13]",2.4282089014025856
"kel[2,13]",268.59026572089545
"kel[3,13]",38.90812371872933
"kel[4,13]",165.8233744561508
"kel[5,13]",42.75811407315345
"kel[6,13]",3.186546315614409
"kel[7,13]",24.467069907305337
"kel[8,13]",20.71070568414462
"kel[9,13]",118.70809242413107
"kel[10,13]",4216.3228496171505
"kel[11,13]",615.7982626591419
"kel[13,13]",204.97753433259
"kel[14,13]",16803.516391166653
"kel[15,13]",870.8234010402645
"kel[1,14]",1.0590283920789645
"kel[2,14]",36.75665525807276
"kel[3,14]",2.1644713006931275
"kel[4,14]",14.758840850292314
"kel[5,14]",1.8609539934476023
"kel[6,14]",1.7088324839423235
"kel[7,14]",0.8550460789501085
"kel[8,14]",1.0939565374500146
"kel[9,14]",13.400513424436047
"kel[10,14]",90.19217760193041
"kel[11,14]",65.52904941260623
"kel[13,14]",4.28966321987258
"kel[14,14]",280.8066799988589
"kel[15,14]",35.52164538426362
"kel[1,15]",4.827987981207507
"kel[2,15]",57.07625408878427
"kel[3,15]",5.207289554489593
"kel[4,15]",35.07333960585016
"kel[5,15]",5.711659517848
"kel[6,15]",10.293676567215904
"kel[7,15]",100.029871216314
"kel[8,15]",50.05871171826843
"kel[9,15]",49.29072979499594
"kel[10,15]",372.31787031747336
"kel[11,15]",256.29455092453503
"kel[13,15]",13.834399178470575
"kel[14,15]",1584.4859091802043
"kel[15,15]",116.78921398539633
"kel[1,16]",6.214829470767793
"kel[2,16]",75.39934247999507
"kel[3,16]",14.97032856439664
"kel[4,16]",26.220171226005654
"kel[5,16]",3.2930929144457437
"kel[6,16]",0.03890896370551778
"kel[7,16]",58.653533780744816
"kel[8,16]",76.9208323900264
"kel[9,16]",27.791673006339426
"kel[10,16]",408.8825038486811
"kel[11,16]",136.95697086638998
"kel[13,16]",30.117656309382276
"kel[14,16]",1336.149026010785
"kel[15,16]",263.80957588595504
"kel[1,17]",16.412742464947755
"kel[2,17]",304.87122328918053
"kel[3,17]",41.869724507056
"kel[4,17]",86.97299054261204
"kel[5,17]",100.76717258664047
"kel[6,17]",1.2996792999186593
"kel[7,17]",70.03457881292923
"kel[8,17]",17.002421033878697
"kel[9,17]",66.79218842547974
"kel[10,17]",818.1389232288185
"kel[11,17]",49.79284533043716
"kel[13,17]",31.587671213963574
"kel[14,17]",2866.215687128197
"kel[15,17]",355.8048073265466
"kel[1,18]",0.01730614676865916
"kel[2,18]",10.890545763123729
"kel[3,18]",3.160297367908514
"kel[4,18]",7.878222363748983
"kel[5,18]",0.5399191110363601
"kel[6,18]",5.852156573083375
"kel[7,18]",0.006483891587875058
"kel[8,18]",0.6204960937141817
"kel[9,18]",54.731585716142135
"kel[10,18]",75.08954721349913
"kel[11,18]",45.55251115483152
"kel[13,18]",5.02382958201154
"kel[14,18]",523.9469267634998
"kel[15,18]",40.90639388645784
"qint[1,1,1]",0.0012718640947827354
"qint[2,1,1]",0.016139148424966224
"qint[3,1,1]",0.004716771730028688
"qint[4,1,1]",0.0013886575661058536
"qint[5,1,1]",0.00029793412941337425
"qint[6,1,1]",1.5232879422486221e-6
"qint[7,1,1]",3.5015093890446906e-9
"qint[8,1,1]",3.3143825279796e-5
"qint[9,1,1]",1.1635298868347294e-5
"qint[10,1,1]",0.03093639153238824
"qint[11,1,1]",0.008880391305649007
"qint[12,1,1]",0.0008663065732291448
"qint[13,1,1]",0.00553744184902186
"qint[14,1,1]",0.07950209855361216
"qint[15,1,1]",0.01230929521756284
"qint[1,2,1]",0.003510108085755046
"qint[2,2,1]",11.476175894393393
"qint[3,2,1]",0.05281136030420009
"qint[4,2,1]",0.2605573604860427
"qint[5,2,1]",0.06792084630864079
"qint[6,2,1]",0.006700211172792036
"qint[7,2,1]",8.830908710735386e-6
"qint[8,2,1]",0.007944715987324113
"qint[9,2,1]",0.028599534385870654
"qint[10,2,1]",6.7796934885570534
"qint[11,2,1]",2.2904371999543525
"qint[12,2,1]",0.30572667505283885
"qint[13,2,1]",1.437365247934263
"qint[14,2,1]",20.231623024722523
"qint[15,2,1]",2.3612915605622593
"qint[1,3,1]",0.004793092537467884
"qint[2,3,1]",0.9635137257735902
"qint[3,3,1]",0.72307675402217
"qint[4,3,1]",0.13843161830253337
"qint[5,3,1]",0.0581086121877743
"qint[6,3,1]",0.0005766450213665593
"qint[7,3,1]",2.4962421419375357e-7
"qint[8,3,1]",0.0019493921810727743
"qint[9,3,1]",0.008777504597564314
"qint[10,3,1]",2.364895513561359
"qint[11,3,1]",0.6458509755692194
"qint[12,3,1]",0.1165612571810733
"qint[13,3,1]",0.2946951647062693
"qint[14,3,1]",5.8435789976457455
"qint[15,3,1]",0.9587231854623213
"qint[1,4,1]",0.005077416501822889
"qint[2,4,1]",1.1285617904908958
"qint[3,4,1]",0.7599294219428403
"qint[4,4,1]",1.3999393700416154
"qint[5,4,1]",0.02843104899566819
"qint[6,4,1]",0.001103523044777705
"qint[7,4,1]",5.615650192654969e-7
"qint[8,4,1]",0.0066196528293150465
"qint[9,4,1]",0.016770418680537472
"qint[10,4,1]",5.417261524223448
"qint[11,4,1]",1.2706399575534821
"qint[12,4,1]",0.31009371015317705
"qint[13,4,1]",0.41685136492119
"qint[14,4,1]",8.317586891382993
"qint[15,4,1]",1.0244881253093965
"qint[1,5,1]",0.00013770196227650642
"qint[2,5,1]",0.21757882240970822
"qint[3,5,1]",0.049842523714226275
"qint[4,5,1]",0.037782706121072304
"qint[5,5,1]",2.486895655505608
"qint[6,5,1]",6.596716276271018e-6
"qint[7,5,1]",1.3502038211746535e-7
"qint[8,5,1]",0.00016654155074807158
"qint[9,5,1]",0.004110613665277687
"qint[10,5,1]",0.10985609825393995
"qint[11,5,1]",0.7002777648929148
"qint[12,5,1]",0.006471031593508295
"qint[13,5,1]",0.0017403554457707286
"qint[14,5,1]",1.533784879680445
"qint[15,5,1]",0.9078523062698907
"qint[1,6,1]",7.980565478407589e-7
"qint[2,6,1]",0.0021847041425714555
"qint[3,6,1]",1.8199108427621182e-6
"qint[4,6,1]",3.2889795423726148e-6
"qint[5,6,1]",0.0030522980387688997
"qint[6,6,1]",0.002299381424383609
"qint[7,6,1]",2.3811191212407276e-5
"qint[8,6,1]",8.805572060954607e-5
"qint[9,6,1]",4.332410967058401
"qint[10,6,1]",2.477544089898149
"qint[11,6,1]",1.0867918685108342
"qint[12,6,1]",0.27743669400230525
"qint[13,6,1]",0.06628490961609373
"qint[14,6,1]",7.455479284968351
"qint[15,6,1]",1.7909756485992274
"qint[1,7,1]",9.09420455050044e-9
"qint[2,7,1]",3.736157876162167e-7
"qint[3,7,1]",4.080464194391894e-8
"qint[4,7,1]",1.020359294801358e-7
"qint[5,7,1]",0.0007303187779539133
"qint[6,7,1]",1.7129178327607413e-9
"qint[7,7,1]",0.011303161927028191
"qint[8,7,1]",0.00012742245069708125
"qint[9,7,1]",0.3847339471892768
"qint[10,7,1]",0.19319189308466322
"qint[11,7,1]",0.009359619461721692
"qint[12,7,1]",0.07466174929184659
"qint[13,7,1]",0.01772271001443783
"qint[14,7,1]",1.655182588162796
"qint[15,7,1]",0.11890319045859167
"qint[1,8,1]",8.695115076787301e-7
"qint[2,8,1]",8.920976500884026e-5
"qint[3,8,1]",1.1004371570188644e-5
"qint[4,8,1]",2.3031146558401588e-5
"qint[5,8,1]",0.0031511101605564717
"qint[6,8,1]",6.6383927186174e-5
"qint[7,8,1]",0.0006547687240243919
"qint[8,8,1]",0.2758957640287052
"qint[9,8,1]",0.7699407724293342
"qint[10,8,1]",0.9327243911874464
"qint[11,8,1]",0.06382889490253697
"qint[12,8,1]",0.5141337265469629
"qint[13,8,1]",0.10616852935621432
"qint[14,8,1]",7.67254363480798
"qint[15,8,1]",0.38712508827217773
"qint[1,9,1]",7.566136608385963e-7
"qint[2,9,1]",0.05262553912941217
"qint[3,9,1]",0.002271377967692614
"qint[4,9,1]",0.00020238383132263437
"qint[5,9,1]",0.004824815246115054
"qint[6,9,1]",0.0059329557795544385
"qint[7,9,1]",0.00152175648238046
"qint[8,9,1]",0.0482575442893626
"qint[9,9,1]",15.497798950273491
"qint[10,9,1]",14.108763463802873
"qint[11,9,1]",5.401810525507677
"qint[12,9,1]",3.404923831349712
"qint[13,9,1]",0.3509381553733655
"qint[14,9,1]",58.60458665467936
"qint[15,9,1]",4.47985708132398
"qint[1,10,1]",0.24228590575532422
"qint[2,10,1]",6.202989562733825
"qint[3,10,1]",12.19827768451906
"qint[4,10,1]",17.46560855660976
"qint[5,10,1]",3.655066065400314
"qint[6,10,1]",0.14492073017262574
"qint[7,10,1]",0.004852317759338123
"qint[8,10,1]",1.9486515095409453
"qint[9,10,1]",37.441167769195715
"qint[10,10,1]",94.70642689991094
"qint[11,10,1]",9.047641449930921
"qint[12,10,1]",6.892717733583443
"qint[13,10,1]",2.3653167708944354
"qint[14,10,1]",82.74018769475683
"qint[15,10,1]",20.805002924845134
"qint[1,11,1]",4.0615003779932666e-8
"qint[2,11,1]",1.1562067324048069e-5
"qint[3,11,1]",1.3594492906716598e-6
"qint[4,11,1]",0.0006624755932093928
"qint[5,11,1]",0.0025482936682222853
"qint[6,11,1]",0.6116605469741392
"qint[7,11,1]",13.01266616868093
"qint[8,11,1]",0.9931607816329004
"qint[9,11,1]",0.053734707887628685
"qint[10,11,1]",0.36115826380110244
"qint[11,11,1]",4.808787860760374
"qint[12,11,1]",0.33320605386495145
"qint[13,11,1]",0.06922146379771847
"qint[14,11,1]",1.6990247721292158
"qint[15,11,1]",0.24942353666268338
"qint[1,12,1]",9.841815458733338e-5
"qint[2,12,1]",0.018744362984392696
"qint[3,12,1]",0.0001367723538928657
"qint[4,12,1]",0.003133990721250207
"qint[5,12,1]",0.009591991267636983
"qint[6,12,1]",6.132757249293986
"qint[7,12,1]",0.03163379725448431
"qint[8,12,1]",5.40263741203472
"qint[9,12,1]",0.19122392132935453
"qint[10,12,1]",1.7136858558388397
"qint[11,12,1]",5.303340061738407
"qint[12,12,1]",2.5797838770305996
"qint[13,12,1]",0.3515283731911165
"qint[14,12,1]",11.224006509042082
"qint[15,12,1]",0.48559255271109575
"qint[1,13,1]",1.7333401761965748e-6
"qint[2,13,1]",0.007589420373861248
"qint[3,13,1]",0.005407725596207426
"qint[4,13,1]",0.0003572585116370634
"qint[5,13,1]",8.46960433545194e-5
"qint[6,13,1]",0.00010462170550031649
"qint[7,13,1]",0.00020026862238121737
"qint[8,13,1]",0.0033155306601322515
"qint[9,13,1]",0.04132768764439759
"qint[10,13,1]",2.8080145736781383
"qint[11,13,1]",0.10108204249778328
"qint[12,13,1]",0.5293695968507097
"qint[13,13,1]",3.9335927736417893
"qint[14,13,1]",19.384140107930673
"qint[15,13,1]",0.6572018040101637
"qint[1,14,1]",0.018040424609666574
"qint[2,14,1]",3.9199494871355
"qint[3,14,1]",0.8987966565186807
"qint[4,14,1]",3.883102468366996
"qint[5,14,1]",0.3496699311503378
"qint[6,14,1]",0.004948994119912239
"qint[7,14,1]",0.013757543952614283
"qint[8,14,1]",0.49097492328459996
"qint[9,14,1]",7.281623095500282
"qint[10,14,1]",306.8470302060591
"qint[11,14,1]",6.838225749869387
"qint[12,14,1]",12.637982633971237
"qint[13,14,1]",27.008221586841437
"qint[14,14,1]",1581.7198464443686
"qint[15,14,1]",103.51199203717621
"qint[1,15,1]",1.5764075859982616e-5
"qint[2,15,1]",0.09171009970377209
"qint[3,15,1]",0.005678103434667549
"qint[4,15,1]",0.018928869682216694
"qint[5,15,1]",0.02649224063857189
"qint[6,15,1]",0.0001079048985734946
"qint[7,15,1]",0.00013539888346725747
"qint[8,15,1]",0.06581790177010664
"qint[9,15,1]",0.27223951199632
"qint[10,15,1]",12.404975911327037
"qint[11,15,1]",29.19257237220314
"qint[12,15,1]",0.7185424682533169
"qint[13,15,1]",0.856808127605
"qint[14,15,1]",69.32699362809974
"qint[15,15,1]",22.417397563508715
"qint[1,1,2]",23.114177439467326
"qint[2,1,2]",1.015744262249227
"qint[3,1,2]",0.043560505393753314
"qint[4,1,2]",0.018414111913300297
"qint[5,1,2]",0.0024699845786133262
"qint[6,1,2]",0.08700367148408461
"qint[7,1,2]",2.580872323033992e-6
"qint[8,1,2]",0.00029842001810082355
"qint[9,1,2]",0.0025356638100297074
"qint[10,1,2]",27.706364531003235
"qint[11,1,2]",2.4734573487313067
"qint[12,1,2]",1.608449036219261
"qint[13,1,2]",0.003923146481370968
"qint[14,1,2]",11.931216625098058
"qint[15,1,2]",3.6920116364505606
"qint[1,2,2]",0.1596495902285042
"qint[2,2,2]",106.782251301962
"qint[3,2,2]",0.03498955429725553
"qint[4,2,2]",0.4453922743454358
"qint[5,2,2]",0.009632046036393222
"qint[6,2,2]",0.5233815311865303
"qint[7,2,2]",1.6357082927388107e-5
"qint[8,2,2]",0.004308686787725446
"qint[9,2,2]",0.018856489771183926
"qint[10,2,2]",156.60436444769024
"qint[11,2,2]",13.076376118290597
"qint[12,2,2]",8.395263676358397
"qint[13,2,2]",0.03626730772342318
"qint[14,2,2]",66.2446723183577
"qint[15,2,2]",20.095378185224636
"qint[1,3,2]",2.9233578148325163
"qint[2,3,2]",17.10764901205329
"qint[3,3,2]",6.30784594295589
"qint[4,3,2]",0.09571236064392391
"qint[5,3,2]",0.001962263614869561
"qint[6,3,2]",0.014263259101872917
"qint[7,3,2]",1.1977808777056223e-6
"qint[8,3,2]",0.00030095271572433294
"qint[9,3,2]",0.0014661955714599711
"qint[10,3,2]",47.721466628967114
"qint[11,3,2]",0.8565733896804865
"qint[12,3,2]",0.1208468453219456
"qint[13,3,2]",0.009231902885236084
"qint[14,3,2]",8.756214664861213
"qint[15,3,2]",2.033655896720338
"qint[1,4,2]",6.615902502081899
"qint[2,4,2]",35.15924650824869
"qint[3,4,2]",3.4096103519946537
"qint[4,4,2]",39.36293544722989
"qint[5,4,2]",0.003690811369962952
"qint[6,4,2]",0.19522309884680208
"qint[7,4,2]",6.99640006911838e-6
"qint[8,4,2]",0.0032605668659784173
"qint[9,4,2]",0.028640795665001946
"qint[10,4,2]",156.5063961128005
"qint[11,4,2]",10.202805375352463
"qint[12,4,2]",1.5623792760394957
"qint[13,4,2]",0.043372657390041196
"qint[14,4,2]",58.96821180283945
"qint[15,4,2]",13.40027955684799
"qint[1,5,2]",0.0026721721429386813
"qint[2,5,2]",0.040392836366615475
"qint[3,5,2]",0.001570618718092403
"qint[4,5,2]",0.0052461196397563725
"qint[5,5,2]",9.881264463785012
"qint[6,5,2]",0.06450474127406186
"qint[7,5,2]",2.1983668763099756e-6
"qint[8,5,2]",0.0003023001156861286
"qint[9,5,2]",0.0034014887715246122
"qint[10,5,2]",13.936122039249453
"qint[11,5,2]",1.8758728074327322
"qint[12,5,2]",0.20243233047819362
"qint[13,5,2]",0.06211547080496499
"qint[14,5,2]",27.532253782547773
"qint[15,5,2]",4.305694038515254
"qint[1,6,2]",8.251173833971998e-6
"qint[2,6,2]",0.0002688156173159426
"qint[3,6,2]",2.7201001870859268e-6
"qint[4,6,2]",7.585832073931521e-5
"qint[5,6,2]",0.24777846312029805
"qint[6,6,2]",0.5299471862341161
"qint[7,6,2]",0.00012912330868805182
"qint[8,6,2]",0.00021134161734528875
"qint[9,6,2]",0.057136431730984025
"qint[10,6,2]",37.63477525534487
"qint[11,6,2]",1.1604884580352437
"qint[12,6,2]",3.391763615150752
"qint[13,6,2]",0.0977955930371056
"qint[14,6,2]",35.947931305679006
"qint[15,6,2]",5.486453694013081
"qint[1,7,2]",1.285906514298264e-7
"qint[2,7,2]",7.363026255862465e-6
"qint[3,7,2]",3.904029150881901e-7
"qint[4,7,2]",1.747059766745632e-6
"qint[5,7,2]",0.0027002251443125963
"qint[6,7,2]",3.7161361941952516e-5
"qint[7,7,2]",0.4068813345693472
"qint[8,7,2]",0.0025641142452604297
"qint[9,7,2]",0.03955331311637941
"qint[10,7,2]",8.934637393147607
"qint[11,7,2]",0.3166872209794424
"qint[12,7,2]",1.4836388978914348
"qint[13,7,2]",0.07616019174309112
"qint[14,7,2]",20.74313190161398
"qint[15,7,2]",0.7685289856639285
"qint[1,8,2]",6.66233174617873e-7
"qint[2,8,2]",0.00011171900738635211
"qint[3,8,2]",4.060495017159274e-6
"qint[4,8,2]",7.06543790137183e-6
"qint[5,8,2]",5.886462350843432e-5
"qint[6,8,2]",3.6888577628119643
"qint[7,8,2]",0.0646017985720846
"qint[8,8,2]",1.9907416986332604
"qint[9,8,2]",0.0002538262455134889
"qint[10,8,2]",0.12377601373239853
"qint[11,8,2]",3.010993082412422
"qint[12,8,2]",4.218223206294622
"qint[13,8,2]",0.002134965499462006
"qint[14,8,2]",0.5279662895047296
"qint[15,8,2]",0.11909087238378428
"qint[1,9,2]",1.99516220818582e-6
"qint[2,9,2]",9.14614907173728e-5
"qint[3,9,2]",4.872958179443076e-6
"qint[4,9,2]",5.613520944157719e-5
"qint[5,9,2]",0.14613576413647233
"qint[6,9,2]",0.4094122217746178
"qint[7,9,2]",0.0054064537801199585
"qint[8,9,2]",0.18230726604321398
"qint[9,9,2]",143.46700604816365
"qint[10,9,2]",111.65029905712903
"qint[11,9,2]",7.710177658982629
"qint[12,9,2]",15.243033530236199
"qint[13,9,2]",0.3410440602770322
"qint[14,9,2]",75.48202862229581
"qint[15,9,2]",18.756611735369304
"qint[1,10,2]",130.95096954324768
"qint[2,10,2]",910.7833103436279
"qint[3,10,2]",151.7804815981587
"qint[4,10,2]",428.7906613229146
"qint[5,10,2]",130.82073227800387
"qint[6,10,2]",15.032242083592429
"qint[7,10,2]",0.17206675399799573
"qint[8,10,2]",5.463753628268703
"qint[9,10,2]",773.1767476750978
"qint[10,10,2]",15777.11744411151
"qint[11,10,2]",219.8369510653181
"qint[12,10,2]",224.32604218185884
"qint[13,10,2]",28.328343936443016
"qint[14,10,2]",3457.766222017751
"qint[15,10,2]",865.2278770950426
"qint[1,11,2]",3.2378672997874535e-6
"qint[2,11,2]",0.0004441055787802852
"qint[3,11,2]",2.4755019425675704e-5
"qint[4,11,2]",0.00010731909783755795
"qint[5,11,2]",0.021491673178311313
"qint[6,11,2]",82.257702067696
"qint[7,11,2]",187.15418468498189
"qint[8,11,2]",1.5867475386575538
"qint[9,11,2]",0.47719789195428797
"qint[10,11,2]",44.273100773932875
"qint[11,11,2]",403.02683995473393
"qint[12,11,2]",17.49175759125176
"qint[13,11,2]",0.3004061619530975
"qint[14,11,2]",41.83020779064625
"qint[15,11,2]",21.309009826697903
"qint[1,12,2]",0.030621319289141462
"qint[2,12,2]",0.1944183010136456
"qint[3,12,2]",0.0009384413578330416
"qint[4,12,2]",0.002620305777973504
"qint[5,12,2]",0.015826183193436028
"qint[6,12,2]",107.01509762364532
"qint[7,12,2]",0.13161650257337196
"qint[8,12,2]",14.771340621132113
"qint[9,12,2]",0.17040052718332382
"qint[10,12,2]",118.0334814387224
"qint[11,12,2]",39.64127844902066
"qint[12,12,2]",42.79250339518937
"qint[13,12,2]",2.1995336620793067
"qint[14,12,2]",120.87543220964517
"qint[15,12,2]",18.98654572724594
"qint[1,13,2]",4.870319387113265e-6
"qint[2,13,2]",0.006950904079852437
"qint[3,13,2]",0.0012164606277007065
"qint[4,13,2]",0.001770327908663197
"qint[5,13,2]",0.000150769278779899
"qint[6,13,2]",0.00454856056972828
"qint[7,13,2]",0.0019695667364282555
"qint[8,13,2]",0.006132889981027744
"qint[9,13,2]",0.01399686327916402
"qint[10,13,2]",16.832632218875347
"qint[11,13,2]",0.06069516908507086
"qint[12,13,2]",4.759755842817461
"qint[13,13,2]",6.132096853872407
"qint[14,13,2]",21.731890568264006
"qint[15,13,2]",2.847653218097619
"qint[1,14,2]",26.692191119017657
"qint[2,14,2]",162.322735693103
"qint[3,14,2]",7.304124733790877
"qint[4,14,2]",113.97290016950795
"qint[5,14,2]",57.64922291181974
"qint[6,14,2]",2.07126851800087
"qint[7,14,2]",0.010088080021446554
"qint[8,14,2]",0.7493752142811261
"qint[9,14,2]",93.30219266139069
"qint[10,14,2]",7880.209890764036
"qint[11,14,2]",42.283647977848474
"qint[12,14,2]",83.29097208680169
"qint[13,14,2]",38.93666572611543
"qint[14,14,2]",10063.192959388469
"qint[15,14,2]",1214.843470292777
"qint[1,15,2]",0.003437720290238655
"qint[2,15,2]",0.11211409132178594
"qint[3,15,2]",0.0030496606792039175
"qint[4,15,2]",0.016963938716357978
"qint[5,15,2]",0.2806481801803703
"qint[6,15,2]",0.02591114715539033
"qint[7,15,2]",0.00037772509101905057
"qint[8,15,2]",0.5958070500957174
"qint[9,15,2]",0.7130495014348389
"qint[10,15,2]",487.79059296993347
"qint[11,15,2]",208.8478020689834
"qint[12,15,2]",8.771533086033939
"qint[13,15,2]",2.277119677547379
"qint[14,15,2]",1246.5917330420475
"qint[15,15,2]",356.7643184598846
"qint[1,1,3]",0.45036650990178045
"qint[2,1,3]",0.005966821212283454
"qint[3,1,3]",0.08141393205968527
"qint[4,1,3]",0.067317255551262
"qint[5,1,3]",0.0010720723908282227
"qint[6,1,3]",9.545986186623133e-7
"qint[7,1,3]",8.249715712612793e-7
"qint[8,1,3]",3.3931914019327474e-5
"qint[9,1,3]",0.0003622695619923871
"qint[10,1,3]",2.4868618068146766
"qint[11,1,3]",0.5718680011250153
"qint[12,1,3]",0.0317846024025526
"qint[13,1,3]",0.010736019267073727
"qint[14,1,3]",4.464418866144774
"qint[15,1,3]",0.7583417365530555
"qint[1,2,3]",0.3441396122453607
"qint[2,2,3]",1.3128830187595562
"qint[3,2,3]",0.09917522979501807
"qint[4,2,3]",0.2536352302859951
"qint[5,2,3]",0.020352570919775326
"qint[6,2,3]",9.564725007924234e-6
"qint[7,2,3]",9.968020924386146e-6
"qint[8,2,3]",0.0005611817396156733
"qint[9,2,3]",0.0011871547396577842
"qint[10,2,3]",10.24915044065262
"qint[11,2,3]",2.923867137557024
"qint[12,2,3]",0.0951731701898152
"qint[13,2,3]",0.04534975920963316
"qint[14,2,3]",9.375534393617443
"qint[15,2,3]",3.395785206993979
"qint[1,3,3]",0.494709576833075
"qint[2,3,3]",0.8830563029883107
"qint[3,3,3]",2.190496913517514
"qint[4,3,3]",0.2893106346376967
"qint[5,3,3]",0.0003762194651231329
"qint[6,3,3]",3.894394932691959e-6
"qint[7,3,3]",3.0449854217358655e-7
"qint[8,3,3]",2.3070180619264148e-5
"qint[9,3,3]",0.0001910657245215129
"qint[10,3,3]",2.99313777345975
"qint[11,3,3]",0.07584625494287178
"qint[12,3,3]",0.034822872741242863
"qint[13,3,3]",0.039381837373424655
"qint[14,3,3]",1.2722782471471386
"qint[15,3,3]",0.5372183290340202
"qint[1,4,3]",0.1792410703044869
"qint[2,4,3]",1.7333395348513672
"qint[3,4,3]",0.003673657182612021
"qint[4,4,3]",1.050633429433148
"qint[5,4,3]",0.003646675853859523
"qint[6,4,3]",5.002446551953328e-6
"qint[7,4,3]",2.915270841129548e-6
"qint[8,4,3]",0.00049663647144236
"qint[9,4,3]",0.002662743813457438
"qint[10,4,3]",19.01706045606716
"qint[11,4,3]",3.9476582492445
"qint[12,4,3]",0.12619473021960267
"qint[13,4,3]",0.15054276045429874
"qint[14,4,3]",7.910522205992761
"qint[15,4,3]",3.031446160881646
"qint[1,5,3]",0.03044128254794306
