scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2020,Southeast Asia,Coal,1.8939982449276098,33.5736954071494,0.054774787097123176,96.70132314359577,35.46769365207701
A,2020,Southeast Asia,Oil,0.00014774516737012898,1.872756146027314,212.75159437923332,0.019593237792761908,1.8729038911946843
A,2020,Southeast Asia,Gas,0.5315264409662782,46.145882930756166,30.949461562288615,71.3199739528754,46.67740937172245
A,2020,Southeast Asia,Oil_pct,61.59333870247389,205.78049819075693,35.305250546722114,11.374151196201817,267.3738368932308
A,2020,Southeast Asia,Electricity,28.835887831397233,62.84744983833214,0.04664506217384568,3.516888974445049,91.68333766972937
A,2020,"Central, Western and South Asia",Coal,8.326130537884358,30.617237524571838,10.622207055698214,60.00022942878529,38.943368062456194
A,2020,"Central, Western and South Asia",Oil,0.016499964435254706,1.6626403099837137,460.32633226071925,33.09721836152673,1.6791402744189685
A,2020,"Central, Western and South Asia",Gas,88.76388348053396,209.26393057225118,226.5308440999471,292.4889006701093,298.0278140527852
A,2020,"Central, Western and South Asia",Oil_pct,107.67120581947627,313.7103397992761,55.56985379773208,72.19167178416645,421.38154561875234
A,2020,"Central, Western and South Asia",Electricity,72.40018248905636,118.6976918103012,4.812109760233998,9.418869118526922,191.09787429935756
A,2020,India,Coal,3.078163342806095,85.75979188154332,36.00448112742542,303.01978086878455,88.83795522434941
A,2020,India,Oil,6.801031549812518e-5,0.20636827804124944,271.92672946022685,0.0008195937029123856,0.20643628835674757
A,2020,India,Gas,1.84713058316483,33.11325608952796,11.824971670120362,16.987458702551166,34.960386672692785
A,2020,India,Oil_pct,67.55432430139825,173.73860645390505,64.83799570268884,16.41470763694009,241.2929307553033
A,2020,India,Electricity,36.197306179203835,103.17574296595578,0.5864296363906121,9.760076225302308,139.3730491451596
A,2020,Canada,Coal,0.020656588780614046,1.0960889399065998,2.102394131645751,15.781372287718012,1.1167455286872139
A,2020,Canada,Oil,0.010291616724112964,0.05642322153127334,65.4107546064063,0.00684744519873046,0.06671483825538631
A,2020,Canada,Gas,16.618116435149314,38.1289991724094,45.269944870372306,18.306536216033262,54.74711560755871
A,2020,Canada,Oil_pct,27.079827739918173,81.98097063169715,32.54758585600015,2.0939844223338175,109.06079837161532
A,2020,Canada,Electricity,16.941769599099466,33.449815995051836,3.2954891765483936,1.7141069666774535,50.3915855941513
A,2020,United States,Coal,0.10008571234481585,11.630196397227465,16.77509716738932,304.0366402495268,11.730282109572281
A,2020,United States,Oil,0.0011891998038284727,0.11686285912279179,841.9929627510514,0.13482636250652788,0.11805205892662027
A,2020,United States,Gas,124.06554802694062,243.75753758617034,178.93712430788167,214.04216603441637,367.82308561311095
A,2020,United States,Oil_pct,262.00293432900577,615.4262124444476,64.86134078039288,9.040819781043526,877.4291467734533
A,2020,United States,Electricity,135.09768159488684,233.4141075583269,12.34964696474428,21.681169493707678,368.5117891532137
A,2020,Rest of America,Coal,0.10430996911955713,4.887568108919214,4.451900190250014,14.917343097899098,4.991878078038771
