scenario,year,region,sector,real_output,labor_demand,capital_demand
A,2017,India,Mine,37.714719673173036,6.05148384079016,12.30894574869975
A,2017,India,Manufac,1358.5999334814412,161.94022360677837,191.963646515236
A,2017,India,Petro,204.51548810302668,1.3378256014193102,21.879713493327927
A,2017,India,Power,226.78764902068914,70.6682705434693,11.715888390932601
A,2017,India,WatWaste,23.361175094364683,4.507425718274896,3.9104175515158475
A,2017,India,OthServ,2347.531575537572,774.1090245158636,689.2650996330362
A,2017,India,Transport,252.01675869216942,73.56952994966804,43.93125204700913
A,2017,Canada,Rice,1.0672076122070808,0.29549494333950604,0.08197668768741724
A,2017,Canada,Crops nec,35.17795494797335,8.676304935621797,2.391820168710456
A,2017,Canada,"Bovine cattle, sheep and goats, horses",6.673109526022282,1.2767246908816432,0.3724042944605892
A,2017,Canada,Animal products nec,17.895708196471723,3.0055974201423257,1.1370049694040525
A,2017,Canada,Forestry,9.319595931393795,1.8355339748615698,0.7371639554735852
A,2017,Canada,Coal,6.146484352628961,0.8692160737079409,1.1152615435524893
A,2017,Canada,Oil,66.35875669988239,5.757862203922674,18.842596450958684
A,2017,Canada,Gas,30.20942701169985,1.751330104705263,7.062175295547681
A,2017,Canada,Mine,32.19126999886519,5.549335425288865,9.766472136764625
A,2017,Canada,Manufac,550.9201870841116,88.88405278249054,57.49273485344751
A,2017,Canada,Petro,61.755964667122626,1.937737798584434,11.459392796040744
A,2017,Canada,Power,54.80529421793254,10.802242543439608,21.28703691497388
A,2017,Canada,WatWaste,7.935379147351425,2.1007090337330894,2.778692655190536
A,2017,Canada,OthServ,1912.7955526196677,665.0591370722273,314.92495347432373
A,2017,Canada,Transport,111.03941279193747,22.669934690672292,17.79597180822471
A,2017,United States,Rice,2.4302627036803948,0.2523306633194948,0.4369460105445974
A,2017,United States,Crops nec,226.8198414684332,31.096160905310267,54.45440369074045
A,2017,United States,"Bovine cattle, sheep and goats, horses",64.4731462664855,6.236432168115648,10.984680806417037
A,2017,United States,Animal products nec,117.30632292474567,10.229106455380286,19.502381305832266
A,2017,United States,Forestry,52.401174262467514,17.134814333231624,6.769361952204551
A,2017,United States,Coal,48.99564313276953,3.586531894586335,8.018489563496164
A,2017,United States,Oil,172.5544774887386,7.821973203568738,41.710892691784196
A,2017,United States,Gas,114.01680680368939,8.06531033284533,35.03584261558257
A,2017,United States,Mine,227.5914472506147,40.17214291705012,62.6155682022968
A,2017,United States,Manufac,6100.546471115674,997.0787086626401,948.9993665342421
A,2017,United States,Petro,386.3970024036543,2.690399577911076,19.024755110780728
A,2017,United States,Power,429.24867285810353,51.86163965272793,114.80956914281934
A,2017,United States,WatWaste,189.9741389409685,49.360899808385554,39.708213636049045
A,2017,United States,OthServ,24131.51583217962,6810.0828767928915,5744.729282691861
A,2017,United States,Transport,1010.5036797505503,203.9545198305226,136.21871165203774
A,2017,Rest of America,Rice,6.049714923556824,1.85335232547245,0.8362745869027279
A,2017,Rest of America,Crops nec,166.62107538311335,46.94502984079433,25.91317509463897
A,2017,Rest of America,"Bovine cattle, sheep and goats, horses",40.76695364818248,9.805569234303446,5.849135355528324
A,2017,Rest of America,Animal products nec,89.68141128675761,16.0462962739821,11.668851168789368
A,2017,Rest of America,Forestry,16.546879442516666,3.547327898055847,6.489055999398598
A,2017,Rest of America,Coal,6.888662857728781,0.48816942670086294,2.4190839067461907
A,2017,Rest of America,Oil,93.340977769563,3.587963467057854,45.5877802666757
A,2017,Rest of America,Gas,29.624154919722926,1.798595351163385,12.012156128069012
A,2017,Rest of America,Mine,85.04848525174096,10.870090898021846,28.765202334882744
A,2017,Rest of America,Manufac,1816.5103565275729,220.6823129650909,376.4477777034896
A,2017,Rest of America,Petro,96.35981842853575,2.1554603750626313,12.7481345928354
A,2017,Rest of America,Power,107.9103559871162,12.894765896412139,36.706505587000265
A,2017,Rest of America,WatWaste,39.387522330286615,11.338352814242503,11.825524361494269
A,2017,Rest of America,OthServ,3546.5114279592167,960.6711183628876,1231.02434320835
A,2017,Rest of America,Transport,308.2572470903677,57.38681212539088,82.0825602520736
A,2017,Brazil,Rice,3.3919852375754984,0.8484378030122257,0.628239764319171
A,2017,Brazil,Crops nec,115.7730498253776,29.782504061295427,21.943836649051857
A,2017,Brazil,"Bovine cattle, sheep and goats, horses",27.717982887263233,6.105648386478477,4.575253530299333
A,2017,Brazil,Animal products nec,44.606541128772896,9.42652852538047,6.490140226272103
A,2017,Brazil,Forestry,8.546594790279341,2.4409353558020617,0.8429039052264568
A,2017,Brazil,Coal,0.22126175717482804,0.009462660056818428,0.013561500235283986
A,2017,Brazil,Oil,53.725760228910055,2.2168122371290875,9.721002287561156
A,2017,Brazil,Gas,11.955451656284502,0.7174230811407755,2.4857119804445804
A,2017,Brazil,Mine,52.78353977299229,3.760539712846512,13.922490931771847
A,2017,Brazil,Manufac,1047.1278896636454,122.70342782751568,125.57928311667229
A,2017,Brazil,Petro,59.66272353221993,0.5207142334933966,1.9770652843690832
A,2017,Brazil,Power,77.4948960276025,7.2281555611612065,37.70989191148524
A,2017,Brazil,WatWaste,39.251241055984565,8.457735776103,8.103345104795945
A,2017,Brazil,OthServ,1811.78463710456,530.4735242745649,482.13663686717194
A,2017,Brazil,Transport,142.34750713452394,33.54517652478541,24.45069184240036
A,2017,"EU, UK and EFTA",Rice,2.2442713265073135,0.6611048988561374,0.4135383728389361
A,2017,"EU, UK and EFTA",Crops nec,260.83286899020067,63.40999189829463,51.26981819189747
A,2017,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",44.972611732101534,6.795604561456858,9.322378072331434
A,2017,"EU, UK and EFTA",Animal products nec,196.3469158573891,33.24576347410505,36.75072889041116
A,2017,"EU, UK and EFTA",Forestry,54.35269496364378,6.096072431924451,16.11724042717478
A,2017,"EU, UK and EFTA",Coal,18.528015327964003,2.386993828068883,1.6729068559395814
A,2017,"EU, UK and EFTA",Oil,59.589335816170916,1.9928135598954821,21.352139596583612
A,2017,"EU, UK and EFTA",Gas,47.86826392043293,2.664284365748633,19.893662283361508
A,2017,"EU, UK and EFTA",Mine,121.86176200976814,12.249273684692424,34.50683967640413
A,2017,"EU, UK and EFTA",Manufac,10039.856926176457,1116.0744501591,1289.121244060755
A,2017,"EU, UK and EFTA",Petro,387.01049811346616,2.592474961182931,7.453801879233568
A,2017,"EU, UK and EFTA",Power,453.31294035930335,39.869472754147246,147.16328214000796
A,2017,"EU, UK and EFTA",WatWaste,298.0714053298766,61.65600054467505,61.94559851130838
A,2017,"EU, UK and EFTA",OthServ,22317.60591256349,4415.357590170231,5587.409539164359
A,2017,"EU, UK and EFTA",Transport,1602.5193970483135,199.55871716709476,238.07632826411205
A,2017,Eastern Europe,Rice,1.320543585371612,0.28328993079892434,0.18284840585158635
A,2017,Eastern Europe,Crops nec,34.020611813440155,6.1135393145779044,4.326518347305738
A,2017,Eastern Europe,"Bovine cattle, sheep and goats, horses",2.932975124925172,0.49471745831027003,0.3301711385742865
A,2017,Eastern Europe,Animal products nec,15.39441825117252,2.756687408959857,2.9107605624594686
A,2017,Eastern Europe,Forestry,1.8275787259665466,0.5288932073358512,0.4396642843019036
A,2017,Eastern Europe,Coal,3.793213215019984,0.7151881397942385,0.18458290946839626
A,2017,Eastern Europe,Oil,1.7500119004839259,0.09044577305584994,0.5032934851732838
A,2017,Eastern Europe,Gas,1.2233915943209104,0.09989795563228003,0.3764252244988118
A,2017,Eastern Europe,Mine,10.854084250751749,1.144686284832179,2.663606362812781
A,2017,Eastern Europe,Manufac,184.52865765830043,17.51731515135024,20.392514340083732
A,2017,Eastern Europe,Petro,20.175866491447824,0.24994089458343355,0.4312791140049889
A,2017,Eastern Europe,Power,49.553281479879445,9.472250348903907,10.653759412039344
A,2017,Eastern Europe,WatWaste,5.0195034925377575,1.0556394477714477,0.597083815130305
A,2017,Eastern Europe,OthServ,306.99504203768043,66.33044871581559,78.1577554859231
A,2017,Eastern Europe,Transport,28.470062637857712,3.5128372815104507,4.626307073920126
A,2017,Russia,Rice,3.60573716698268,1.030490853987701,0.9611315825982252
A,2017,Russia,Crops nec,38.9833732418553,9.416141495253555,8.906232295651801
A,2017,Russia,"Bovine cattle, sheep and goats, horses",6.30399854487853,1.1206012344051333,1.2065816774088884
A,2017,Russia,Animal products nec,35.39206861569405,7.357375883708273,7.217802183545283
A,2017,Russia,Forestry,5.634734397182914,0.7821689986439719,1.1688354548964504
A,2017,Russia,Coal,29.81691512604215,2.355000816744071,4.27069665721504
A,2017,Russia,Oil,191.7776777062638,5.266524179019564,78.5322445458487
A,2017,Russia,Gas,104.35102892778968,8.591939546163326,21.930907887732364
A,2017,Russia,Mine,60.61707452135692,8.470947497808373,13.23887969607098
A,2017,Russia,Manufac,563.3894278258954,53.81834083326022,75.43196034259063
A,2017,Russia,Petro,126.45723879260474,0.6076054644673291,4.598884996866526
A,2017,Russia,Power,192.9083734306388,34.64498367023226,49.86902945560147
