scenario,year,region,wage,household_price_index,government_income,exports_FOB,imports_CIF,foreign_saving,capital_return
A,2025,Canada,1.2445333261710967,1.2734103833298185,803.6327494332327,637.6729685780995,686.9262620451502,37.73861513312361,1.190265560320924
A,2025,United States,1.2792147229042585,1.1604907719242075,8437.004166518553,2996.521816429614,3826.5422465443253,742.5938200367258,1.3896846674729169
A,2025,Rest of America,1.1458275622294214,1.2391377476558207,901.6347614987758,1337.242800331986,1345.3610558519274,-27.717640041287726,1.5731062291705742
A,2025,Brazil,1.2557389312283396,1.3606881786506226,902.8144537932425,379.7180859616444,351.2301781206496,-38.6163411193312,1.697953523561079
A,2025,"EU, UK and EFTA",1.2688997782263667,1.3628713075636079,9545.261787111373,9598.346386862908,9605.849664771471,-186.23387720258836,1.3954598562217417
A,2025,Eastern Europe,1.3729750958983515,1.3322868716439642,115.06634699680922,192.82859658549944,226.58922393751874,25.45201041825383,1.4355853907416478
A,2025,Russia,1.3371885259265943,1.186927218185095,364.4709595064347,527.7643202243617,398.4258599007015,-142.12720504694087,1.5713748148805333
A,2025,North Africa,1.1501463978000854,1.0490285585538868,148.61283219466495,248.8871702139533,310.80953550513226,48.89596455119807,1.524571951398616
A,2025,Sub Saharan,1.0257344603015952,1.1797382962877505,227.27634114364776,397.0506296219619,480.26733225580745,64.9591646647352,1.4641675115176234
A,2025,South Africa,1.1821934090690043,1.3490793585395375,131.2003050308558,168.4468630988105,143.628288338752,-29.484985845130584,1.6439996832811972
A,2030,Australia_Oceania,1.4612289833244325,1.53183474508036,858.5365037602553,702.4045973796582,687.0794293922934,-33.016117435630846,1.7346782029996415
A,2030,China,1.713039558056991,1.1278110754638229,4685.436506630515,5375.372624124255,5006.682501520681,-526.4617027308459,0.9599934849210203
A,2030,Japan,1.5593999399301004,1.3674428882028657,2320.7728770404515,1292.0754464922172,1329.494047837485,-6.667107037601094,1.538800909750518
A,2030,South Korea,1.769373275689857,1.3865744681171541,765.8104445599135,1115.8388197168217,969.2288130480194,-177.23064312131322,1.437834339793048
A,2030,Rest of World,1.455629542980415,1.2583432542004098,13.712633632385598,53.13320193167758,47.55131698512502,-6.988478037015903,1.4761927783172877
A,2030,Southeast Asia,1.3536434000931006,1.1588580412891023,627.0539909677306,2518.1441234531353,2543.5693915855695,-57.13709471625482,1.575288903552336
A,2030,"Central, Western and South Asia",1.3531500390737292,1.1872178624596195,784.6612860781235,2379.7012366365734,2482.94118457105,14.829554176016126,1.9039731621272253
A,2030,India,1.6130669866037057,1.0815922317588698,588.8006853578762,771.7917972835265,1027.2381001350395,223.25310555467584,1.351666177394805
A,2030,Canada,1.4602941866550583,1.400477011440098,974.1481202512612,776.1935205365994,830.8715570337281,41.33401564151006,1.3250570241832618
A,2030,United States,1.4864083934664216,1.2526562335191271,10050.8135838278,3654.3786306010675,4578.17567891123,822.0785803303459,1.6250962395668156
A,2030,Rest of America,1.2962543510048128,1.3560240124181573,1087.5766055517329,1626.0523734583467,1637.3044652724425,-30.467613425493276,2.0315573949981793
A,2030,Brazil,1.5354403718978016,1.5598301356468873,1150.2565349730573,499.69084672780934,469.97542330150054,-42.72087218466595,2.3188879039133568
A,2030,"EU, UK and EFTA",1.5010354611368213,1.514558436880449,11449.49496317332,11297.607097071348,11313.27667282199,-199.418898794901,1.6802405794207942
A,2030,Eastern Europe,1.684359667621103,1.4746932497761465,138.22939729818776,235.03961606746964,271.9782290477597,27.42748892219175,1.7788607164373702
A,2030,Russia,1.5934454754038538,1.298666630818422,427.555982860271,606.6982799309809,468.9150076375454,-152.07297648535337,1.8747707327957435
A,2030,North Africa,1.255405650106609,1.049090642413753,178.2588690918963,305.8498111723816,384.43015713828265,62.60989583368706,1.7672026098882332
A,2030,Sub Saharan,1.005683255015845,1.2802431871723876,276.1619894017258,490.99085535625994,585.0020370813703,72.19033523024162,1.8009234727252792
A,2030,South Africa,1.3464185264540327,1.5178108491662892,160.58283861188482,205.87563526322072,179.9742946671655,-31.54147171959301,2.12227006360736
A,2035,Australia_Oceania,1.7260392677176044,1.6461702960042803,1069.2912925888998,874.8754216744328,857.8978350898298,-37.33417386939203,2.006378335192465
A,2035,China,1.8537445801995616,1.1540674820374437,5382.586925089334,6465.621623953206,6018.199233915595,-624.085680524258,0.856765566112636
A,2035,Japan,1.8643986046362164,1.501250514765277,2670.35783996656,1498.1841211677731,1537.639023796501,-6.89669440486052,1.746576264287729
A,2035,South Korea,2.1768646451334885,1.5232940206901984,915.1213876626431,1304.9444618225298,1148.6794245373242,-189.33531574542312,1.501407906677479
A,2035,Rest of World,1.6467701161621806,1.298734493812461,16.21978535241008,62.775452535003424,56.289156994142175,-8.038856745901082,1.5346667671697423
A,2035,Southeast Asia,1.4452672124766017,1.1682617661087584,753.9295710780133,3045.6373959588095,3070.852941830555,-68.5400780436142,1.543220645889012
A,2035,"Central, Western and South Asia",1.5015894678003663,1.2046645333364012,941.1492995076442,2817.744017580397,2933.7089288050424,17.528202880808454,2.0964708906088902
A,2035,India,1.7253901482518557,1.088925916049154,730.8203703263058,953.0128987451666,1268.8939337567097,278.71102632849386,1.107398102209785
A,2035,Canada,1.7038876100460807,1.509405064961022,1171.557284127216,938.6048920151289,999.1655632773518,45.887137827140904,1.4332977673836893
A,2035,United States,1.7107318682163086,1.3444749996990366,11805.342905413589,4397.689309788085,5405.019731584962,896.826396826642,1.8159462445588859
A,2035,Rest of America,1.4963219582915888,1.4366222032549651,1325.7814045629423,1986.0450237427438,1998.090726739124,-34.95980425816595,2.5076102672581206
A,2035,Brazil,1.901778781912664,1.7545296127630536,1460.2009080066994,656.6351919492445,624.902667900238,-47.68229741854434,2.9720535666008767
A,2035,"EU, UK and EFTA",1.802759975718504,1.6245526204258998,13548.88765414238,13401.230610928216,13415.803928988887,-219.51126421909964,1.9471826620646866
A,2035,Eastern Europe,2.1043820008432577,1.584489617372826,169.66498631225247,290.9330550199059,332.82849049089856,31.116549903696974,2.177059954468168
A,2035,Russia,1.9071146615041659,1.3862071594464451,500.355707607482,698.8654429410159,548.2322137448596,-165.8853857355119,2.1434868343852083
A,2035,North Africa,1.3284122519759236,1.0613472152647585,209.024545292952,371.47356618261796,464.93057856455704,75.23745621998401,1.8073289710205285
A,2035,Sub Saharan,1.0585075172788776,1.3084619441617096,359.97097581817906,623.0251895671995,743.6611445644567,94.11598293121345,2.1989455804881333
A,2035,South Africa,1.5895935027586894,1.605383352071777,202.28495975051567,258.62084767733785,228.16332221422155,-37.1532019532015,2.6308108365809963
A,2040,Australia_Oceania,2.0200681703420655,1.7725151570096436,1317.2094978580135,1093.6142287086439,1074.4111456185733,-41.759174862380604,2.223647057514212
A,2040,China,1.8675664077497331,1.18114972145395,5825.064501866944,7719.857499347476,7172.89754778837,-732.2612882912882,0.7166024181258625
A,2040,Japan,2.2190889576878896,1.654723425985217,3070.2865346847093,1740.3782331426057,1780.1441223437553,-7.097636845529475,1.9557254529679768
A,2040,South Korea,2.6485604273148113,1.674717234173912,1075.123194425183,1528.1297661935985,1362.4494415321658,-200.06428285424232,1.5370328017229602
A,2040,Rest of World,1.9363915216533452,1.3548415258230702,19.100004169720098,73.79696169521651,66.40218728923877,-9.028765054398802,1.508176467163369
A,2040,Southeast Asia,1.4834510259931029,1.173002159062373,865.7490669060014,3646.8085379681675,3666.8746493079184,-80.38979495617997,1.3491486815215057
A,2040,"Central, Western and South Asia",1.657186395118591,1.2306557651113808,1111.8953869303975,3336.550874072384,3461.8977432749803,20.37810385652849,2.1687856772477554
A,2040,India,1.587712319847006,1.0939825576735678,876.9438768040249,1160.6827002954867,1536.3049445567128,335.9137923115391,0.7584031599277025
A,2040,Canada,1.9948794933976806,1.6402411572744104,1405.3978532194221,1148.3810798325678,1214.5540103074272,50.530505468586504,1.5315437410280492
A,2040,United States,1.9552674532947596,1.4492528856334048,13787.624257378697,5314.930984674367,6402.532840765719,972.2888857754607,2.0005827938271517
A,2040,Rest of America,1.7517490469322035,1.5322787887248717,1613.5462773524685,2436.8579128188494,2448.1816202929604,-39.75783535407282,2.933801799463254
A,2040,Brazil,2.3942312286406136,1.9866090770742826,1865.1802203375807,867.7451708353651,833.7018559782391,-52.87813054030295,3.6383427524831027
A,2040,"EU, UK and EFTA",2.1358176045643846,1.7481391187936077,15943.757253019372,15980.96635950742,15987.70516410961,-239.91107398851904,2.194366134258982
A,2040,Eastern Europe,2.6300999546225268,1.731115977434262,207.5321297073474,362.76502517668393,408.8252129306488,34.30062583903879,2.542067289158829
A,2040,Russia,2.2830065433107287,1.506711928647085,591.0014595800482,815.1763097293158,652.3485071678055,-178.69539763136285,2.4004221319543992
A,2040,North Africa,1.4265014637827553,1.0770927993757928,244.10928775643075,456.0232511910704,565.723152491564,89.75774304707643,1.6917308634920727
A,2040,Sub Saharan,1.2156867064548897,1.361026023959685,472.1085449029222,795.5571771044637,948.4452454351368,121.92419964644577,2.354048562608238
A,2040,South Africa,1.9297355150233115,1.7040466199623157,254.2399391508853,324.140603116894,288.52593112308983,-43.25047556639559,2.9983322905274483
A,2045,Australia_Oceania,2.3460141913459593,1.8958749601829525,1601.9643372960277,1351.313339010148,1328.5865601738244,-46.355617450602615,2.3508215606611094
A,2045,China,1.7425495583331443,1.2108267522259297,6162.657519674936,9119.040737044357,8447.956596360127,-851.7843518660989,0.5711902397127151
A,2045,Japan,2.6585370331581877,1.8252154231073912,3541.53452035882,2025.6333037097174,2063.997463348004,-7.29890124226195,2.1712879436599937
A,2045,South Korea,3.2154984025748803,1.8426712349217935,1252.7894472870373,1785.921071153888,1610.9542457410405,-209.1426108341453,1.552328607307637
A,2045,Rest of World,2.2295677871742003,1.4135296280918808,22.093582024752585,85.51500702949927,77.18300830544607,-9.95510114658723,1.4244240565425665
A,2045,Southeast Asia,1.3881748811155916,1.1695909018943027,965.2761352687953,4311.895887686874,4320.175232480929,-92.44935599396523,1.0498736958041943
A,2045,"Central, Western and South Asia",1.7829352158734622,1.2489995489875851,1287.0146832720704,3905.76993646443,4035.057120941275,23.36678116524051,2.0925783642669034
A,2045,India,1.0956807887249713,1.0877398642913823,1019.7514667736991,1391.1232587535412,1824.2825232832097,394.04862278378624,0.38588369944991996
A,2045,Canada,2.313634098349847,1.7814865441288605,1667.9668969532436,1402.7799674085245,1473.8553634370123,55.1601949612777,1.6059465028502968
A,2045,United States,2.230275478435655,1.5620132194552472,15999.815840946963,6399.786453782635,7562.291257250176,1047.9269731933666,2.170949921115692
A,2045,Rest of America,2.0640804626720364,1.6328910736344853,1953.3723311202664,2979.351861995403,2987.4831719611716,-44.91409312621463,3.257213800633418
A,2045,Brazil,3.024152838137461,2.2248332693090975,2369.6987265623434,1133.6551382592208,1095.9373998395163,-58.84499320064851,4.241708670947968
A,2045,"EU, UK and EFTA",2.5300584150241487,1.8832952443613058,18672.451281416128,19040.130531936087,19028.53461287344,-260.1516195062763,2.402787502682278
A,2045,Eastern Europe,3.2763674474152498,1.9026146007418947,253.31985516531967,452.495601319725,501.90680858229734,37.091717472359214,2.852658788734768
A,2045,Russia,2.713370215272411,1.6392777809753676,691.2882147056488,944.9949499134176,770.6422977168038,-190.06847947892967,2.593268323440803
A,2045,North Africa,1.4267816144081449,1.0812217150840482,276.91826063439305,556.7142746336721,683.2454680653159,106.00194942988486,1.420913023808326
A,2045,Sub Saharan,1.3619020826286543,1.419443810793424,611.2950034253662,1002.4433151743647,1193.4752058701156,156.88907621496733,2.198815315373111
A,2045,South Africa,2.324405841864707,1.8061548699620644,315.18137569025555,401.75558159913214,360.49470322679787,-49.52019137515442,3.169767054055172
A,2050,Australia_Oceania,2.6776559110673155,2.000564939269478,1907.5558651053539,1637.4356385419844,1609.183033566891,-50.99287630841992,2.381033421303888
A,2050,China,1.4922799188981966,1.2405911381417476,6405.571071501431,10587.583323878689,9767.190904056852,-980.5277919935005,0.4235720674236807
A,2050,Japan,3.173114432623222,1.9968438977430663,4061.4861959730997,2344.5082387668795,2378.741207222757,-7.493582923562767,2.375632869915214
A,2050,South Korea,3.8581685749729924,2.0104738214541364,1435.9784581437234,2068.5265822791634,1883.7373618155734,-216.3563153314778,1.5415812416689718
A,2050,Rest of World,2.498832107199132,1.4643382443286148,25.050402808819673,97.49642793928345,88.15803817404043,-10.82626889170047,1.3028560155288396
A,2050,Southeast Asia,1.078776287891267,1.1403368758106418,1039.3986330359348,5028.808375283485,5015.884215356929,-105.30813422375182,0.6741845313325197
A,2050,"Central, Western and South Asia",1.8262891278894122,1.2445477918614327,1441.4158791568484,4500.151969420082,4624.908508185418,26.487826397845588,1.8721000427813264
A,2050,India,0.2955115593147679,1.0774117320816194,1157.7242145460548,1627.6343679037072,2115.578757123901,453.78478017114253,0.07509802901235735
A,2050,Canada,2.6251229894518824,1.9135833793590498,1937.0632549669276,1688.8372066554637,1763.509191461702,59.71476956707566,1.6443838120731724
A,2050,United States,2.5088568313769453,1.6708445584001421,18269.12926969291,7592.793165532741,8817.991395485376,1119.9112343826462,2.3098328213605677
A,2050,Rest of America,2.4120009617066818,1.7213163044857784,2324.983601744812,3590.6245205369096,3591.2023491334116,-50.398962097016295,3.4281879024579665
A,2050,Brazil,3.7678581761014205,2.4396876804386545,2945.2519057518866,1439.9279234896646,1396.2105209431006,-65.4247829497826,4.6723271003323426
A,2050,"EU, UK and EFTA",2.9648986089679408,2.012598556321846,21556.882885803083,22464.58033946531,22416.741261600793,-280.0045064660185,2.5519059830669883
A,2050,Eastern Europe,4.0245240431067995,2.076160199706424,305.6882151940434,558.5870652161108,610.2345275237362,39.6309914718444,3.0813663144029837
A,2050,Russia,3.1720401890167507,1.7675482071005566,794.3841807094374,1083.7048815510673,897.9536423779747,-200.17158652917445,2.7111533028292243
A,2050,North Africa,1.2591708417114362,1.0637585418705335,302.2804392844006,670.5091750857291,813.2793207414501,123.60323081023323,1.0319606663916048
A,2050,Sub Saharan,1.407634616126468,1.4648957530221254,769.8442816235885,1234.5719700799984,1469.1446455318055,200.19850035532934,1.7451260356166411
A,2050,South Africa,2.741547023287645,1.896464476791468,382.19168520078165,489.25613725291646,441.65062067274596,-55.826525441699026,3.1429899862530717
B,2017,Australia_Oceania,0.9940769771550222,1.0607698164033976,483.5619608531595,392.65800659795894,374.1203447979576,-28.861806758880604,0.990981425728215
B,2017,China,0.9999805345861685,1.0662025708985592,2582.810352665346,2880.0982805076997,2672.93531899472,-291.5860937271069,0.9999981676503797
B,2017,Japan,1.0007773609062787,1.0274726076749527,1600.5641969613143,830.9861625144441,855.7828171248055,-6.197278839111336,1.000536750647635
B,2017,South Korea,1.002290826733671,1.0850170113327215,446.750919990658,671.0354280317091,557.0018686363225,-133.1521340675354,0.9987671987005607
B,2017,Rest of World,0.9993328289474783,1.0282827148823686,7.965568982453785,31.029153207032348,26.66085314168551,-5.164942010045053,0.9991740392080376
B,2017,Southeast Asia,0.9992339411135835,1.0333034068108564,348.952375321684,1403.7264097441605,1414.5102636850127,-35.062517150878925,0.9990277586980323
B,2017,"Central, Western and South Asia",0.9975665329961174,1.018107812018544,464.1275580775899,1368.3197213279295,1430.2671488447063,9.855717460632334,0.9970047456201268
B,2017,India,0.9997513452256169,1.0242914755808428,278.8680833386332,394.0823961852451,519.5628337081465,108.4770244293213,0.9995153484651509
B,2017,Canada,0.9978676849335799,1.0866478159326234,590.6172311668907,471.2415611998877,512.8939619155356,32.964850512623784,0.9974193682677972
B,2017,United States,0.9994209049890003,1.0225149301071939,6222.514895448564,2165.2349988830383,2848.0677354099566,618.4464428100584,0.9987485448573776
B,2017,Rest of America,0.9994281960789694,1.0475599282207473,688.6500103305517,995.9036688565926,997.8917198178037,-25.203875717163097,0.9992765557067944
B,2017,Brazil,0.9992882242831208,1.1130955189844256,648.13561995767,258.2066921042269,231.14378406798477,-33.710240165710445,0.9992486141795719
B,2017,"EU, UK and EFTA",0.9992402384410249,1.1256601350883757,7258.825428530073,7458.477150854583,7443.23486308913,-173.0840643920898,0.9991638049268795
B,2017,Eastern Europe,0.999306669109635,1.1214836768695953,86.440091849868,141.38398234734746,170.42414646763015,22.509004647254944,0.9993751039870187
B,2017,Russia,0.9942684206903964,0.9965466194895171,269.0685189996659,395.0256258162855,282.4339761227649,-121.9565746383667,0.99391763777817
B,2017,North Africa,0.9977150437055265,0.9942303037264436,106.94512429469829,173.72143805760018,217.443214233361,34.642320316314695,0.9961263153888614
B,2017,Sub Saharan,0.9988615698512068,1.0283445894627146,164.92961621775422,278.41608679952975,346.68135291127953,55.19547505187988,0.998485186886841
B,2017,South Africa,0.9986125939153961,1.0670534185087064,96.66037108467381,126.06772827158666,101.32303764075832,-28.11130776119232,0.9984952769934166
B,2020,Australia_Oceania,1.083054016063188,1.142052244497412,557.6733132119198,453.8509268604013,435.1767918148271,-30.668134611991917,1.171159363028875
B,2020,China,1.1910774565995514,1.0755218246629232,3094.3849822295183,3425.353753500322,3189.04360959312,-337.4997384030528,1.0511985735136635
B,2020,Japan,1.114844045104359,1.1070207969763979,1756.7366244571108,932.5086105744913,960.4414973158381,-6.3161059961414985,1.1353867761717464
B,2020,South Korea,1.153546792888845,1.1579452800410082,523.1639686981866,765.5338411287532,642.6378738997925,-144.5247457790073,1.1390275012271731
B,2020,Rest of World,1.1089166643222719,1.0843194967280694,9.259512971145076,36.02404552723574,31.345647813865487,-5.624007921373759,1.1565303994089713
B,2020,Southeast Asia,1.0921436457374318,1.0589702176570792,416.3470215604533,1644.5809032543552,1658.1411898111296,-40.61403439133689,1.193086462524302
B,2020,"Central, Western and South Asia",1.0824003791188934,1.049014204364511,538.0946642261491,1581.407960199622,1652.9700904471574,11.13973840136869,1.223465979634273
B,2020,India,1.1352157591331136,1.046736402347891,335.3645017079419,465.38756279121674,613.4688253812047,128.09877636923886,1.1528201336925792
B,2020,Canada,1.091918725233625,1.1441757242709598,671.2135443238129,535.1567169346705,580.5499916348343,35.562492490786134,1.093849333471474
B,2020,United States,1.0998358826606707,1.0723390958993975,7026.6196684554625,2468.6918000811643,3210.331296109401,668.5440850776498,1.155713302662316
B,2020,Rest of America,1.05270044059295,1.1233835024441496,771.1196766910639,1112.0792479257786,1115.9157049972323,-26.116300059689756,1.210402728988576
B,2020,Brazil,1.087164829935243,1.2112915642306505,734.6410896432229,297.5291612100343,270.03989335184303,-35.1900613816153,1.2495235090610666
B,2020,"EU, UK and EFTA",1.1093312094877612,1.2027979259941477,8192.225408940056,8353.0754682667,8343.984379464944,-182.73479130989983,1.173608250294444
B,2020,Eastern Europe,1.1350472552090014,1.1975116906686902,96.83202250544214,159.4205981854562,190.16621355091965,23.569278929799566,1.1682950489033377
B,2020,Russia,1.1027289637696784,1.0554183883946984,302.64340029343305,440.70317154733414,320.741412323035,-130.47551672837125,1.2065344113572947
B,2020,North Africa,1.057191453815865,1.0072804566141087,122.13023987021903,199.34329372530232,249.94286702465905,40.12609547840733,1.20866233181358
B,2020,Sub Saharan,1.0523262233353323,1.067416134765385,191.69699226606312,324.1097343266815,401.07390527912094,61.67765504326446,1.2029011609666198
B,2020,South Africa,1.069042050082765,1.1652914598503452,109.72301904190854,141.75267892267928,116.65611876739466,-28.95468520802149,1.240419839684565
B,2025,Australia_Oceania,1.247873393234623,1.3507782662803762,698.1071852076284,562.6838554754368,546.1967566733839,-31.183587982940413,1.4378499864796732
B,2025,China,1.4769332989801773,1.1023944190051982,3967.9233060481574,4318.763455763749,4025.501559137684,-421.4563059782837,1.0296683612943682
B,2025,Japan,1.2999621465620266,1.229894835830716,1999.0025960560226,1099.7283239736812,1133.0140590653377,-6.443694854242664,1.3150119524185788
B,2025,South Korea,1.4156237554504643,1.2688539721376055,626.3010899305867,926.011430582012,792.9767795097741,-159.28775048622288,1.2903813525227292
B,2025,Rest of World,1.2694372059424566,1.1804757158265928,11.29965378653033,43.86350740670351,38.84170328003182,-6.2032122280852855,1.3293690058314152
B,2025,Southeast Asia,1.2109765173987441,1.1299595889072962,508.0804508947956,2020.108472413695,2040.5675424486137,-46.65626740873011,1.4109681289915683
B,2025,"Central, Western and South Asia",1.2049325582920174,1.137448459115601,646.8698835496516,1959.9226164948616,2046.7968255551557,12.643992193623268,1.581412028117726
B,2025,India,1.3627220526948636,1.0826981110400689,437.38602068469794,593.5081588136378,781.5667384571323,163.12730119612667,1.3106709465111837
B,2025,Canada,1.2450365483836745,1.2744055361108457,804.2198868871766,638.0890353343785,687.3478171619469,37.73861513312361,1.1914946625883587
B,2025,United States,1.278752838625844,1.1605597146962672,8437.819689706808,2996.962923712343,3827.002510207111,742.5938200367258,1.3883313024521544
B,2025,Rest of America,1.1459897631485518,1.2397928337513517,902.0715356765439,1338.1024942922006,1346.223622692589,-27.717640041287726,1.5738557648718068
B,2025,Brazil,1.2460533290681746,1.3598121184413485,898.1805702095031,379.80369559391136,351.36230855271543,-38.6163411193312,1.6853762027841528
B,2025,"EU, UK and EFTA",1.26505317057608,1.3641784489123172,9541.734277155252,9588.952408617648,9596.56658109627,-186.23387720258836,1.3922936316269057
B,2025,Eastern Europe,1.3736312210165658,1.3343277787421384,115.13163836181302,192.99945344764527,226.75064207398106,25.45201041825383,1.4362079355595039
B,2025,Russia,1.3450675141311108,1.192965784884155,366.81148079811106,531.173345362537,401.93033571892835,-142.12720504694087,1.5804280221049094
B,2025,North Africa,1.1539891291539974,1.0527036478409018,149.66390130615983,250.40829231352026,312.37646614030814,48.89596455119807,1.532034698833101
